,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_elalfa,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_greenscreen,hash_parati,hash_rd,hash_tiktok,hash_viral
7,JM,7088498958846151941,1650419777, ,7077010564534715398,marvindixon863,,0,False,https://www.tiktok.com/@marvindixon863/video/7088498958846151941?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088498958846151941&source=h5_m,4889459,4949,43878,13862,184325,7077246066206755590,7077246066206755590,72,7077246066206755590,original sound - shamart.g.o.d,shamart.g.o.d,6.979702856749663e+18,shamart.g.o.d,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077246072669670149.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/795bfade668e6d32647d0bc58403e027.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
0,DO,7097598795013197061,1652538497,Responder a @yulianadiaz7723 de 4 si pero de 2 nunca 😂😂😂,7016705840472949765,polly_benitez🛐♋❤,la vuelta es papá Díos 🙏 suscríbete a mi yustuu vienen cosas buenas 🙌🏾🙏🏾,0,False,https://www.tiktok.com/@la_benitez06/video/7097598795013197061?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097598795013197061&source=h5_m,6095116,2479,6930,15084,880815,7097598785001376518,7097598785001376518,72,7097598785001376518,original sound - la_benitez06,polly_benitez🛐♋❤,7.01670584047295e+18,polly_benitez🛐♋❤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097598780702231302.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5293cbceb622eaf0369d665a911cfe74.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
1,DO,7102872482041826565,1653766373,Me perdí jajajajaj😂,6855063350255043589,Paola Marte,"Sígueme en Instagram ❤️ Paomontero19 🥶

Dominican Repúblic  🇩🇴 🇩🇴",0,False,https://www.tiktok.com/@paomontero01/video/7102872482041826565?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102872482041826565&source=h5_m,201565,258,83,534,15430,7097398961434086150,7097398961434086150,72,7097398961434086150,original sound - tokischaperalta,TOKISCHA PERALTA,6.754966888801142e+18,TOKISCHA PERALTA,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098870331829422853.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/defdcc52b88bb4f41dbb89be818189b6.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
2,DO,7102895389006646534,1653771707,😂😂😂 #humor #viral,6532664575173596160,La real Orqui,Amo actuar y hacer reír a los demás 🥰🥰sígueme en Instagram la_real_orqui,0,False,https://www.tiktok.com/@la_realorqui/video/7102895389006646534?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102895389006646534&source=h5_m,294148,430,334,1185,24546,7102895373920045829,7102895373920045829,72,7102895373920045829,original sound - la_realorqui,La real Orqui,6.532664575173596e+18,La real Orqui,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102895369645869830.mp3,,False,False,,,,,[],0,0,Dominican Republic,#humor #viral,0,0,0,0,0,0,0,0,0,1
3,DO,7103169126272879878,1653835441,Jajaj es un lío cómo quiera 😂😂🤣🤣😃😄,7003340034885338117,Jannielrd1,10k juntos podemos vamos 🥺🥺perdí mi otra cuenta,0,False,https://www.tiktok.com/@jannielrd/video/7103169126272879878?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103169126272879878&source=h5_m,147595,116,21,107,9722,7100338672540650246,7100338672540650246,72,7100338672540650246,original sound - tigerflowrd,Tiger Flow RD,6.781937738880681e+18,Tiger Flow RD,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100338673643817734.mp3,,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
4,CA,7100208290734411013,1653146068,🤭💗 #toddler #baby #babylife #mama #mamalife #parentsoftiktok #MomsofTikTok #animalsounds #kidsoftiktok #babiesoftiktok,6808262420604453893,Kira The Light,✨ galaxi’s mama • sound healer ✨,0,False,https://www.tiktok.com/@kirathelight/video/7100208290734411013?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100208290734411013&source=h5_m,2023981,1812,6406,709,186925,7100208296153991941,7100208296153991941,72,7100208296153991941,original sound - kirathelight,Kira The Light,6.808262420604454e+18,Kira The Light,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100208294777719558.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/29899b762d1364b7c5ab1fbadb8e75c9.json,False,False,,,,,[],0,0,Dominican Republic,#toddler #baby #babylife #mama #mamalife #parentsoftiktok #MomsofTikTok #animalsounds #kidsoftiktok #babiesoftiktok,0,0,0,0,0,0,0,0,0,0
5,DO,7094697883080953094,1651863077, ,7094408433265476613,solo_en_rd_8,,0,False,https://www.tiktok.com/@solo_en_rd_8/video/7094697883080953094?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094697883080953094&source=h5_m,1308173,1250,2306,16954,113033,7094697856442977030,7094697856442977030,72,7094697856442977030,original sound - solo_en_rd_8,solo_en_rd_8,7.094408433265477e+18,solo_en_rd_8,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094697880094509830.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2fe8be54ffcd5a4d5a539325cd1a2817.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
6,MX,7076267798074248454,1647571988,¿tu novio te ha dicho que siente el #Diu ? #viral #parati #dragloriarivero #fypシ,6903684257085981697,Médica Riso,"Clínica de especialidades médicas
CDMX
Dirección @dra.gloria.tugine",0,False,https://www.tiktok.com/@medica_riso/video/7076267798074248454?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076267798074248454&source=h5_m,47936146,2490,12087,39492,344708,7070933441591642886,7070933441591642886,72,7070933441591642886,original sound - biteable (Contains music from: Everybody (Backstreet's Back) (Radio Edit) - Backstreet Boys),"Contains music from: ""Everybody (Backstreet's Back) (Radio Edit)""",6.856836069658379e+18,Biteable,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070938771948063493.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e072d6e5874ac340b42f14a88e013bf5.json,False,False,Backstreet Boys,Everybody (Backstreet's Back) (Radio Edit),original sound - biteable (Contains music from: Everybody (Backstreet's Back) (Radio Edit) - Backstreet Boys),"Contains music from: ""Everybody (Backstreet's Back) (Radio Edit)""",[],0,0,Dominican Republic,#Diu #viral #parati #dragloriarivero #fypシ,0,0,0,0,1,0,1,0,0,1
7,US,7073587693921258795,1646947978, ,6727195598195901446,sam diggity❤️💎,"SAMI DIGGITI ❤️🌟

INSTAGRAM- SAMDIGGITI",0,False,https://www.tiktok.com/@samdiggity3/video/7073587693921258795?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073587693921258795&source=h5_m,68254,21,16,38,3045,6963311221084850949,6963311221084850949,72,6963311221084850949,original sound - sobateta01,Team soba teta,6.959985369367119e+18,Team soba teta,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6963311338642868998.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/dcf2fbb178034780fcb9e7b0704ec01a.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
0,DO,7081248621798231301,1648731676,“no tengo na ahora mismo” 😭 #parati #foryoupage #humor #crzgf,6938157255000491013,nadieescomotuyeseestupoder,"Sto Dgo 🏝 BLM 
Ok, pero sígueme en insta 🎰",0,False,https://www.tiktok.com/@albanniaquezada/video/7081248621798231301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081248621798231301&source=h5_m,449398,266,506,2852,69228,7075031785356200709,7075031785356200709,72,7075031785356200709,original sound - soypablofabuloso (Contains music from: Olla - NeonG & Dos Flakos),"Contains music from: ""Olla""",6.760014584943429e+18,✨Pablo✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075050058932144902.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9ed48b30bfddc4b55d459f22dc9e589a.json,False,False,NeonG & Dos Flakos,Olla,original sound - soypablofabuloso (Contains music from: Olla - NeonG & Dos Flakos),"Contains music from: ""Olla""",[],0,0,Dominican Republic,#parati #foryoupage #humor #crzgf,0,0,1,0,0,0,1,0,0,0
1,DO,7092097896107085061,1651257720,#parati #fyppppppppppppppppppppppp #viral #foryou #fyp #xczyba #rochyrd #problema #sad,6839871250388878342,Bebo🀄️,"🇩🇴Filipenses 4:13
 Sígueme en Instagram 
Iam_bebo0",0,False,https://www.tiktok.com/@iam_jose333/video/7092097896107085061?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092097896107085061&source=h5_m,1831216,2401,6852,35292,204532,7092097873109994245,7092097873109994245,72,7092097873109994245,original sound - iam_jose333 (Contains music from: Ela É do Tipo - MC Kevin O Chris),"Contains music from: ""Ela É do Tipo""",6.839871250388878e+18,Bebo🀄️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092097889496828678.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d6fb100cde2af33a62105204b7c0fa4a.json,False,False,MC Kevin O Chris,Ela É do Tipo,original sound - iam_jose333 (Contains music from: Ela É do Tipo - MC Kevin O Chris),"Contains music from: ""Ela É do Tipo""",[],0,0,Dominican Republic,#parati #fyppppppppppppppppppppppp #viral #foryou #fyp #xczyba #rochyrd #problema #sad,0,1,0,1,0,0,1,0,0,1
2,PA,7099572377725521157,1652998009,Sis @gracie ♥️,6800491467116872709,Miah Catalina,"PANAMÁ 🇵🇦
💌: cokiigraham@icloud.com 
Twitter /miahcatalina
🏳️‍⚧️",0,False,https://www.tiktok.com/@miahcatalina/video/7099572377725521157?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099572377725521157&source=h5_m,5591990,5593,14796,11999,182378,7095116584297040682,7095116584297040682,10036,7095116584297040682,Después de la Playa,Bad Bunny,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/721ea53e65fc4dda9cfe22c4de023d17,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ec782e2e72ca4960b394f0a39316da96,True,True,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
3,FR,7086518427090799877,1649958648,Yooo @Ty🥇 🦄🕺🏿#dance #fyp #unicorn #sturdy,6932885297051911173,Ghosty 🦄,🦄🌶,0,False,https://www.tiktok.com/@ghostysurtiktok/video/7086518427090799877?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086518427090799877&source=h5_m,5086457,1251,2593,777,531453,7063312319166171951,7063312319166171951,72,7063312319166171951,Sturdy,Take45,6.826398741979121e+18,Take45,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7063312358113921839.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c751afc2584c9849ab1dcc81f69e6876.json,False,False,,,,,[],0,0,Dominican Republic,#dance #fyp #unicorn #sturdy,0,0,0,1,0,0,0,0,0,0
4,DO,7097273360119237894,1652462726,🤣😂#natural #viral #fyp #challenge #foryou #elalfa #republicadominicana🇩🇴,7006485353146729478,lisettrey,"🇩🇴
Follow me on Instagram: lisettrey ⬆️💋🫶🏾
Tik tok alterna: lisettrey1 🤎",0,False,https://www.tiktok.com/@lisettrey/video/7097273360119237894?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097273360119237894&source=h5_m,427268,278,387,2525,27051,7083178067576752130,7083178067576752130,10033,7083178067576752130,Parra Sin Doncon,El Alfa,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3ddaaffcd0014f2eada6ea5d6b2e289b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/19da2529dfad4d259867be56846f0a21,False,True,,,,,[],0,0,Dominican Republic,#natural #viral #fyp #challenge #foryou #elalfa #republicadominicana🇩🇴,1,1,0,1,0,0,0,0,0,1
5,US,7099181638655003950,1652907031,Un bailecito de la yafre por que me graduó mañana 🥼🔬 #teamvitamina,6791237917375349765,luis 🦂,Vitamina 🇩🇴,0,False,https://www.tiktok.com/@luisduvalnm/video/7099181638655003950?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099181638655003950&source=h5_m,1491724,329,199,1738,108558,7084303665602775814,7084303665602775814,10036,7084303665602775814,"ULTRA SOLO (Solo y coronao ¿De qué sirve? Si no estás a mi lao' Por ti paso el día conectau, pendiente al cel, pendiente a ti, pendiente si subes una story)",Polimá Westcoast & Pailita,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4eaf8f22e4f543c08688d97f17b01b7c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fa51ec760d654f8caff512250d732b6d,False,True,,,,,[],0,0,Dominican Republic,#teamvitamina,0,0,0,0,0,0,0,0,0,0
6,US,7075224326483529002,1647329036,Why he say wtf like that😂 #greenscreenvideo #clip #reels #prank #fyp #foryou #viral #wakeupchallenge,6751804883316556806,B33ZY,"Cashap-$bdub0400

SoundCloud-IDY.Mystic

For beats- brendansmithh2003@gmail.com",0,False,https://www.tiktok.com/@_b33zy_/video/7075224326483529002?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075224326483529002&source=h5_m,15250300,17731,95001,2777,1351015,7075224257470483243,7075224257470483243,72,7075224257470483243,original sound - _b33zy_,B33ZY,6.751804883316557e+18,B33ZY,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075224283831733035.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/06a16774ab2f17dc94a5c951f7b4d6a1.json,False,False,,,,,[],0,0,Dominican Republic,#greenscreenvideo #clip #reels #prank #fyp #foryou #viral #wakeupchallenge,0,1,0,1,0,0,0,0,0,1
7,DO,7103164454887591211,1653834353,#califiquen del 1 al 10,117022746789711872,Sairy,"Con Dios mendicante 🙏 y sus apoyo ❤️
         Meta 50.K",0,False,https://www.tiktok.com/@thurealsofoque07/video/7103164454887591211?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103164454887591211&source=h5_m,224763,478,44,89,11609,7097615626440641285,7097615626440641285,72,7097615626440641285,original sound - juan_lyricss (Contains music from: Se Llenan - Lacharlada),"Contains music from: ""Se Llenan""",6.598818541561151e+18,LA PARA DE AHORA🐃🔥🧠,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097615613522184965.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1f5a47645071440f1e2e5a4ee3b708cf.json,False,False,Lacharlada,Se Llenan,original sound - juan_lyricss (Contains music from: Se Llenan - Lacharlada),"Contains music from: ""Se Llenan""",[],0,0,Dominican Republic,#califiquen,0,0,0,0,0,0,0,0,0,0
0,DO,7103180230646369541,1653838027,Eh Mentira 💋🙌🏼❤️#parati #viral #foryou #fyp @queen_mvp0,7076927102926636038,Queen Mvp,"- 𝐏𝐫𝐢𝐦𝐞𝐫𝐨 𝐃𝐢𝐨𝐬 🙏❣️
- 𝐍𝐞𝐰 𝐂𝐮𝐞𝐧𝐭𝐚 (𝟗𝟎) 💔🥺",0,False,https://m.tiktok.com/v/7103180230646369541.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103180230646369541&source=h5_m,166723,60,118,196,7391,7101767689193933573,7101767689193933573,72,7101767689193933573,original sound - luimiking,Luimi🤴🏽,6.794619446486435e+18,Luimi🤴🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101771084193680133.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/43d4f450c9c3cc6bcd1012200bd8bff1.json,False,False,,,,,[],0,0,Dominican Republic,#parati #viral #foryou #fyp,0,1,0,1,0,0,1,0,0,1
1,DO,7102888012274502918,1653769989,Cuando papá no está allá Yo haciendo El paso de la Chichigua 😭👀 IG:Smil_kiing_oficial #duo #smil_kiing #viral #badbunny #anuel #yomelmeloso #novaspalgherro #rochy #ozuna #alofoker,6748223224779899910,🤤🥰Smil kiing😇❤️,"SIGUEMES EN INSTAGRAM ☝️🇩🇴 

DIOS ERES EL MEJOR ♥️

  👇 META 600k🙏",0,False,https://m.tiktok.com/v/7102888012274502918.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102888012274502918&source=h5_m,1153459,541,320,3293,85318,7097056008266074907,7097056008266074907,24,7097056008266074907,original sound - prince.yuno (Contains music from: Double Tech - Leiner),"Contains music from: ""Double Tech""",6.913387746111423e+18,XVX,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7097056010786999067.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/428a6ac03c991df837540a2fa6c38cbb.json,False,False,Leiner,Double Tech,original sound - prince.yuno (Contains music from: Double Tech - Leiner),"Contains music from: ""Double Tech""",[],0,0,Dominican Republic,#duo #smil_kiing #viral #badbunny #anuel #yomelmeloso #novaspalgherro #rochy #ozuna #alofoker,0,0,0,0,0,0,0,0,0,1
2,US,7102495963477970219,1653678707,Ah ahhhh #dembow #foryou #fyp #parati,6808641651918685190,rahh,"IG/Youtube: rahhfrias
🇩🇴
Miami 
business: theraulfrias@hotmail.com",0,False,https://m.tiktok.com/v/7102495963477970219.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102495963477970219&source=h5_m,717014,436,465,689,79443,7097398961434086150,7097398961434086150,72,7097398961434086150,original sound - tokischaperalta,TOKISCHA PERALTA,6.754966888801142e+18,TOKISCHA PERALTA,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098870331829422853.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/defdcc52b88bb4f41dbb89be818189b6.json,False,False,,,,,[],0,0,Dominican Republic,#dembow #foryou #fyp #parati,0,1,0,1,0,0,1,0,0,0
3,US,7078046853908008235,1647986205,What is all this hype about these dresses? 🧐 #postergirl #postergirldress #fyp,6725933228617876485,Heidi Lavon,"Youtube & IG ↑
🦜That tattooed bird lady 🦅
Twitch, Twitter, etc ⇣",0,False,https://m.tiktok.com/v/7078046853908008235.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078046853908008235&source=h5_m,31481071,2094,1326,2830,2678396,7031230100741950213,7031230100741950213,72,7031230100741950213,original sound - superrfuture,Evan chambers,6.826094987169826e+18,Evan chambers,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7031230166659910405.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3f3c24e9606120199f4c0e2829e323ee.json,False,False,,,,,[],0,0,Dominican Republic,#postergirl #postergirldress #fyp,0,0,0,1,0,0,0,0,0,0
4,ES,7098376050299669765,1652719471,#parati #fyp #xyzbca,6570960316192063494,kerlytaaaaa💍,"📍Barcelona-spain📍
 🇪🇨Ecuadorian🇪🇨
   3m!💘",0,False,https://m.tiktok.com/v/7098376050299669765.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098376050299669765&source=h5_m,346828,188,115,901,66914,7079143107190885126,7079143107190885126,72,7079143107190885126,original sound - scarlettbelovaa,Scarlett <33,7.079122874300171e+18,Scarlett <33,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079143116347493126.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ea157ad32dad214628457c04ec2734e6.json,False,False,,,,,[],0,0,Dominican Republic,#parati #fyp #xyzbca,0,0,0,1,0,0,1,0,0,0
5,DO,7093221893720788230,1651519420,Suscríbete en YouTube Jean carlo MTB 🙌❤️🙌❤️🙌❤️,6903583079743554566,jeancarlo MTB,Cuento con su apoyo en mi Instagram sigan viendo 59,0,False,https://m.tiktok.com/v/7093221893720788230.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093221893720788230&source=h5_m,1387930,581,339,1002,90742,7093221885202238213,7093221885202238213,72,7093221885202238213,original sound - siganviendo59,jeancarlo MTB,6.903583079743555e+18,jeancarlo MTB,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093221887391566598.mp3,,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
6,DO,7099886828370660614,1653071222, ,6990756283322860550,PapáFlow,"✨PRIMERO DIOS 🙏🏻
⭐️SÍGUEME  EN INSTAGRAM 🙏🏻♥️papavideo01🙏🏻
🇩🇴ELMASVIRAL",0,False,https://m.tiktok.com/v/7099886828370660614.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099886828370660614&source=h5_m,937416,903,1015,2440,49470,7091056913370106629,7091056913370106629,72,7091056913370106629,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",6.958172207894922e+18,user3488332569599,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091056937957214982.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5964cbbb8ce89588d22b2e8cf3b4bdb8.json,False,False,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
