,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_angola,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_tiktok,hash_tiktokangola,hash_truthbetold,hash_viral
3,BR,7078499384249404678,1648091569,#fypシ #foryou #fyp #podcast #flowpodcast #flow #venuspodcast #podpah #podcastsbrasil,6801738451433309189,CENTRAL PODCAST,"🎙️ CENTRAL PODCAST 🎙️
Contato: 📧 Alansp.diego@gmail.com",0,False,https://www.tiktok.com/@central.podcast/video/7078499384249404678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078499384249404678&source=h5_m,24444750,17943,220260,387397,2120077,7078499404646189830,7078499404646189830,72,7078499404646189830,original sound - central.podcast,CENTRAL PODCAST,6.801738451433309e+18,CENTRAL PODCAST,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078499362946550533.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/082f4e51bcc22c026ef4e9505ddb7321.json,False,False,,,,,[],0,0,Angola,#fypシ #foryou #fyp #podcast #flowpodcast #flow #venuspodcast #podpah #podcastsbrasil,0,1,0,0,1,1,0,0,0,0
4,AO,7083195376613821702,1649184939,#angola🇦🇴 #lindaalves #rixas😂😂😂 #influencer,7056727580624274438,Viictor Denkiila Kilamu,No bio yet,0,False,https://www.tiktok.com/@viictordenkiilakilamu/video/7083195376613821702?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083195376613821702&source=h5_m,650842,1138,1867,7438,34857,7083195386093341445,7083195386093341445,72,7083195386093341445,original sound - viictordenkiilakilamu,Viictor Denkiila Kilamu,7.056727580624274e+18,Viictor Denkiila Kilamu,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083195385770248966.mp3,,False,False,,,,,[],0,0,Angola,#angola🇦🇴 #lindaalves #rixas😂😂😂 #influencer,1,0,0,0,0,0,0,0,0,0
5,AO,7092917147709574406,1651448468,"#dueto com @c4pedro_oficial pra você pensar, pensar que ta tudo bem…",94750699439222784,Gilmario Vemba,,0,False,https://www.tiktok.com/@gilmariovemba/video/7092917147709574406?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092917147709574406&source=h5_m,134387,150,183,1305,12015,7089454198407858949,7089454198407858949,72,7089454198407858949,original sound - c4pedro_oficial,KINGCKWA,7.084857030016681e+18,KINGCKWA,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089454226589485829.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fb76710f64e35c89ec4f8c00730152c1.json,False,False,,,,,[],0,0,Angola,#dueto,0,0,0,0,0,0,0,0,0,0
6,AO,7101965444172500229,1653555189,Hi hiiii😂😂😂✌🏾 #foryou #foryoupage #viral #viralvideos,6816021966445839366,Cleyton M,"🔥💕Artista💕🔥
YouTube:Cleyton M
Sigam-me no Instagram👉cleyton@milionario",0,False,https://www.tiktok.com/@cleytonmilionario/video/7101965444172500229?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101965444172500229&source=h5_m,375851,402,442,4849,30506,7101965411289172741,7101965411289172741,72,7101965411289172741,original sound - cleytonmilionario,Cleyton M,6.816021966445839e+18,Cleyton M,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101965418671115013.mp3,,False,False,,,,,[],0,0,Angola,#foryou #foryoupage #viral #viralvideos,0,1,1,0,0,0,0,0,0,1
7,DE,7096535840741936390,1652291009,My favourite show 😭🦋🦋🦋#prettylittleliars #ezrafitz #ariamontgomery #fypシ,6920275273954984966,Netflixclips💞🌸,Just posting some clips🥹💞🌸,0,False,https://www.tiktok.com/@rosenetflixx/video/7096535840741936390?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096535840741936390&source=h5_m,5303704,5028,2883,1347,1048546,7033568042215017222,7033568042215017222,72,7033568042215017222,Lookmeinmyeyes (Contains music from: Could've Been (feat. Bryson Tiller) - H.E.R.),"Contains music from: ""Could've Been (feat. Bryson Tiller)""",6.901715580119369e+18,Iloveslowedmusic🧸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7033568109089344262.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5d8275c7b45205be4f6d470c9ac73400.json,False,False,H.E.R.,Could've Been (feat. Bryson Tiller),Lookmeinmyeyes (Contains music from: Could've Been (feat. Bryson Tiller) - H.E.R.),"Contains music from: ""Could've Been (feat. Bryson Tiller)""",[],0,0,Angola,#prettylittleliars #ezrafitz #ariamontgomery #fypシ,0,0,0,0,0,1,0,0,0,0
0,AO,7098759455189323014,1652808735, ,6903264179044008966,Euclénia Daniel,"Paz de espírito 🥰
Instagram:Euclénia Daniel Naval",0,False,https://www.tiktok.com/@euclenia_kelly/video/7098759455189323014?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098759455189323014&source=h5_m,166762,506,367,2309,14990,7098759439376812805,7098759439376812805,72,7098759439376812805,original sound - euclenia_kelly,Euclénia Daniel,6.903264179044009e+18,Euclénia Daniel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098759448253287173.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3c3f199ed1128478abe864d29e79c9f4.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
1,AO,7096130095881981189,1652196540,#posa feat @c4pedro_oficial 🔥🔥🔥🐉,7013500643570844678,zara william$,"POSA🎶 feat #C4 PEDRO 

👇🏾👇🏾👇🏾",0,False,https://www.tiktok.com/@zarawilliams34/video/7096130095881981189?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096130095881981189&source=h5_m,109238,37,53,625,5484,7018196050284414978,7018196050284414978,10033,7018196050284414978,Posa,C4 Pedro & Zara Williams,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a8339d383d842a48ffb17726518b504,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d12142e0d534485380cfc17a29979f83,False,True,,,,,[],0,0,Angola,#posa,0,0,0,0,0,0,0,0,0,0
2,BW,7098801018166676741,1652818412,Here’s a piece of advice for a peace of mind 🧘🏻‍♂️ @miz_dawi #williamlast_krm,6805435283918078982,William Last KRM,Funniest Guy On The Planet,0,False,https://www.tiktok.com/@williamlast_krm/video/7098801018166676741?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098801018166676741&source=h5_m,3232160,2933,14572,80557,290867,7098801011409701638,7098801011409701638,72,7098801011409701638,original sound - williamlast_krm,William Last KRM,6.805435283918079e+18,William Last KRM,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098801026502363910.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d0ec9df1c62912196a072f97f5dbb119.json,False,False,,,,,[],0,0,Angola,#williamlast_krm,0,0,0,0,0,0,0,0,0,0
3,AO,7100981493253639429,1653326094,#tiktok #foryou,6907992411852686341,Dulce Andrade,Ig:Its’duquesaa👑🥀,0,False,https://www.tiktok.com/@itsdulceandrade1/video/7100981493253639429?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100981493253639429&source=h5_m,54692,109,178,1635,5598,7017671660530699013,7017671660530699013,72,7017671660530699013,original sound - bruno_casemiro,Bruno Casemiro,6.811934886330254e+18,Bruno Casemiro,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7017671837496658693.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d467826c4b027461e3c8c79e6c3d5533.json,False,False,,,,,[],0,0,Angola,#tiktok #foryou,0,1,0,0,0,0,1,0,0,0
4,AO,7076981909204618502,1647738254,#angola🇦🇴 #cubicomwangole #vaiprofycaramba #fyp #,6951481111676961798,ciganoyank,"Sejam Bem-vindos ao meu mundo aleatório 🦸‍♂️💆‍♂️🔦
C.E.O @YankStore",0,False,https://www.tiktok.com/@ciganoyank/video/7076981909204618502?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076981909204618502&source=h5_m,419020,240,5868,23014,27933,7076798783215913733,7076798783215913733,72,7076798783215913733,original sound - grupo_do_watssapp (Contains music from: Emcimbini (Nery pro Remake) - Nery Pro),"Contains music from: ""Emcimbini (Nery pro Remake)""",6.987818843659224e+18,grupo_do_watssapp,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076798783442406150.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/57a57d2f52626cd00a7fea924e16a35f.json,False,False,Nery Pro,Emcimbini (Nery pro Remake),original sound - grupo_do_watssapp (Contains music from: Emcimbini (Nery pro Remake) - Nery Pro),"Contains music from: ""Emcimbini (Nery pro Remake)""",[],0,0,Angola,#angola🇦🇴 #cubicomwangole #vaiprofycaramba #fyp #,1,0,0,0,1,0,0,0,0,0
5,AO,7099407384312925446,1652959594,Tufas 😂😂😂😂,7028140442621838342,Scró Que cuia,Instagram ✊🏿 @scro_que_cuia_menino_malandro🔥🔥 novo na casa 🏠 😍😍,0,False,https://www.tiktok.com/@menino_malandroo/video/7099407384312925446?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099407384312925446&source=h5_m,127224,205,188,1069,14038,7099407339966548742,7099407339966548742,72,7099407339966548742,original sound - menino_malandroo,Scró Que cuia,7.028140442621838e+18,Scró Que cuia,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099407319494183686.mp3,,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
6,BR,7097689111485500677,1652559526,Essa informação precisa chegar para todos! É incrível #dicas #celular #aprendanotiktok,6624621738302341126,Islam Sousa,Tech Creator📱🧑‍💻,0,False,https://www.tiktok.com/@islamsousa/video/7097689111485500677?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097689111485500677&source=h5_m,4526238,1420,115367,189239,140983,7097689116917222149,7097689116917222149,72,7097689116917222149,original sound - islamsousa,Islam Sousa,6.624621738302341e+18,Islam Sousa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097689113226267397.mp3,,False,False,,,,,[],0,0,Angola,#dicas #celular #aprendanotiktok,0,0,0,0,0,0,0,0,0,0
7,SL,7098811735619980550,1652820907,BUGA oooo 🔥 @greatvado 😎#fyp #foryoupage #trending #viral,6856156184140448773,Jacob Evangelista,"ARTIST❤️ 
Bookings:cribsinternationalltd@gmail.com
ig:@_thetherapist__",0,False,https://www.tiktok.com/@the_therapist/video/7098811735619980550?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098811735619980550&source=h5_m,2533950,3261,1436,14758,199851,7095442927916157701,7095442927916157701,72,7095442927916157701,original sound - greatvado (Contains music from: Buga (Lo Lo Lo) - Kizz Daniel & Tekno),"Contains music from: ""Buga (Lo Lo Lo)""",6.808546376440759e+18,greatvado,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095442917216619270.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6d7f0a027e883f2397c7cd60fb539f9b.json,False,False,Kizz Daniel & Tekno,Buga (Lo Lo Lo),original sound - greatvado (Contains music from: Buga (Lo Lo Lo) - Kizz Daniel & Tekno),"Contains music from: ""Buga (Lo Lo Lo)""",[],0,0,Angola,#fyp #foryoupage #trending #viral,0,0,1,0,1,0,0,0,0,1
0,AO,7096874283544153349,1652369809,Entramos na onda 😂🤦🏾‍♀️😬 @drossanaa @Edivânia do Carmo #fy #fyyyyyyyyy,6781585626623575045,Micaela Reis,,0,False,https://www.tiktok.com/@micaelareisofficial/video/7096874283544153349?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096874283544153349&source=h5_m,49899,22,19,219,2834,7078871588862462726,7078871588862462726,10036,7078871588862462726,Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),L7NNON & Os Hawaianos & DJ Bel da CDD,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3fcd7ca0efe5450989230f862c5a67ef,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/84863c5be7b74a468b5160453ab90127,False,True,,,,,[],0,0,Angola,#fy #fyyyyyyyyy,0,0,0,1,0,0,0,0,0,0
1,AO,7095022816457739525,1651938731,"Responder @user1071815539574  Vai ainda para o Tal dize-te o motivo, depois vem aqui yh?! Por enquanto cala mbora fofa.",143741034517307392,Nelma Valdez,"Angola 🇦🇴
Instagram: nelmavaldez_
Twitter: @nelmavaldez_
500K 😭🍾",0,False,https://www.tiktok.com/@nelmavaldez_/video/7095022816457739525?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095022816457739525&source=h5_m,318728,374,106,1550,28476,7060065951974198021,7060065951974198021,72,7060065951974198021,original sound - anarildaaf,Anarilda Francisco,6.901727813122016e+18,Anarilda Francisco,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7060066003585288965.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5aebd3bb1c2c7652616333bbb1063df1.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
2,US,7095032886981774638,1651941075,Shes NOT a GOLD DIGGER Shes WIFE MATERIAL #prank #pranks #digger #golddigger #golddiggerprank #foryou #fyp #foryoupage #fypシ #car,7079320799434212394,Prank,NEW for 2022! White Hot Weight Loss Offer Is Crushing It.👇,0,False,https://www.tiktok.com/@prank.everyday/video/7095032886981774638?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095032886981774638&source=h5_m,5002980,880,1722,19044,296891,7095032879851309867,7095032879851309867,72,7095032879851309867,original sound - prank.everyday,Prank,7.079320799434212e+18,Prank,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7095032905839364907.mp3,,False,False,,,,,[],0,0,Angola,#prank #pranks #digger #golddigger #golddiggerprank #foryou #fyp #foryoupage #fypシ #car,0,1,1,0,1,1,0,0,0,0
3,BR,7098153893900635397,1652667743,#cobra #fy #juju #jaja #tiktokviral #natureza,6828692303998878726,Rebeca_rbc20,Se inscrevam bastante lá 😍👇,0,False,https://www.tiktok.com/@rebeca_rbc20/video/7098153893900635397?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098153893900635397&source=h5_m,10625618,4765,885,3192,402419,7098153860379724550,7098153860379724550,72,7098153860379724550,original sound - rebeca_rbc20,Rebeca_rbc20,6.828692303998879e+18,Rebeca_rbc20,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098153861910711046.mp3,,False,False,,,,,[],0,0,Angola,#cobra #fy #juju #jaja #tiktokviral #natureza,0,0,0,1,0,0,0,0,0,0
4,BR,7101028620273044742,1653337066, ,6830935378557617157,suzybronzerainhadasdelicinhas,,0,False,https://www.tiktok.com/@suzybroonze/video/7101028620273044742?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101028620273044742&source=h5_m,4525570,686,2069,64,57753,7101028622839892742,7101028622839892742,72,7101028622839892742,original sound - suzybroonze (Contains music from: Perfect - Saph's Story),"Contains music from: ""Perfect""",6.830935378557617e+18,suzybronzerainhadasdelicinhas,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101028622152665861.mp3,,False,False,Saph's Story,Perfect,original sound - suzybroonze (Contains music from: Perfect - Saph's Story),"Contains music from: ""Perfect""",[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
5,BR,7093161360137161990,1651505326,Que cílios maravilhoso #fyyypppp #viraaall #tiktokkkkkkk,6674286332188066821,✨ Edenilson_Edy  ✨,"Debochado/Tímido 
Brasil 🇧🇷 
Leonino ♌️ 
Segue no App vizinho",0,False,https://www.tiktok.com/@edysilva114oficial/video/7093161360137161990?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093161360137161990&source=h5_m,7452240,21982,22933,66832,589183,7093161335264905990,7093161335264905990,72,7093161335264905990,original sound - edysilva114oficial,✨ Edenilson_Edy  ✨,6.674286332188067e+18,✨ Edenilson_Edy  ✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093161331320048390.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9f19c39bf91a7684faebd616572e394f.json,False,False,,,,,[],0,0,Angola,#fyyypppp #viraaall #tiktokkkkkkk,0,0,0,0,0,0,0,0,0,0
6,BR,7096975994023595270,1652393490,"Corre que é tiro 💥🔫 ! ( parte , perdi as contas já kkk ) #humor #meme #fypシ #pegadinha",6532122346445083663,Paulo César,"📲De Santa Rita pra o Mundo 🎡
Personagens da MANSÃO MAROMBA 🏴‍☠️",0,False,https://www.tiktok.com/@pcoficial_/video/7096975994023595270?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096975994023595270&source=h5_m,39939773,29156,179363,294091,1968509,7096975988605225734,7096975988605225734,72,7096975988605225734,original sound - pcoficial_,Paulo César,6.532122346445084e+18,Paulo César,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096975998284991238.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/da181b22002010f4ac6e6185cbe06bd3.json,False,False,,,,,[],0,0,Angola,#humor #meme #fypシ #pegadinha,0,0,0,0,0,1,0,0,0,0
7,US,7100990138091703595,1653328106, ,6805613856355107845,sonia_barbie_tucker,"Let’s be friends on Instagram ❣️
 Fashion model
 👸🏾🇸🇱",0,False,https://www.tiktok.com/@sonia_barbie/video/7100990138091703595?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100990138091703595&source=h5_m,7522535,18172,8594,16145,1178189,7093949567481285381,7093949567481285381,10036,7093949567481285381,Buga (Lo Lo Lo),Kizz Daniel & Tekno,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1e5583a1ea154f6ba01499ffe3936b4a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53a160ccc5714d6c986cc822daeb6ddd,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1621384034', 'external_song_key': 'apple_song_id'}]",0,0,Angola,,0,0,0,0,0,0,0,0,0,0
0,AO,7089359527602130182,1650620145, ,6922904017454760966,faneza borries,Sorteio de um banho na piscina,0,False,https://www.tiktok.com/@missbarby6/video/7089359527602130182?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089359527602130182&source=h5_m,287036,331,142,1205,9935,7087491798943386374,7087491798943386374,72,7087491798943386374,original sound - deoroque8,deo roque,6.918082899627754e+18,deo roque,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087491815427410694.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b37d7ab768e5e3bab75799861ca30b60.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
1,AO,7083522257921805574,1649261047,Atrevidas😒#tiktok #fly,6873595704254923782,Ladybug 🐞,"“Conta principal “
A outra foi banida ,ajudem a crescer ❤️🫶🏻",0,False,https://www.tiktok.com/@valentinasobral07/video/7083522257921805574?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083522257921805574&source=h5_m,71306,23,101,1129,7251,6968136351426415365,6968136351426415365,72,6968136351426415365,original sound - stevesdossantosmirissi,Steves dos santos,6.929831481759581e+18,Steves dos santos,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6968136441687804678.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/12414604c285d2a41435761cab47dfab.json,False,False,,,,,[],0,0,Angola,#tiktok #fly,0,0,0,0,0,0,1,0,0,0
2,GB,7099068720563211525,1652880742,Anyone else do this? 😅,7835848,JeremyLynch,"For more content follow me on Facebook, YouTube, Insta & Snapchat",0,False,https://www.tiktok.com/@jeremylynch/video/7099068720563211525?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099068720563211525&source=h5_m,2089595,3058,1709,12319,225064,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,Angola,,0,0,0,0,0,0,0,0,0,0
3,AO,7101266360310713606,1653392422, ,6897676058742719494,Buderbala Paulo,Deus acima de tudo,0,False,https://www.tiktok.com/@buderbalapaulo/video/7101266360310713606?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101266360310713606&source=h5_m,286911,2152,848,3331,29228,7101266351599225606,7101266351599225606,72,7101266351599225606,original sound - buderbalapaulo,Buderbala Paulo,6.897676058742719e+18,Buderbala Paulo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101266339947416326.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5f6bebdeff7e9a3f22da2cfdaea4d408.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
