,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_belize,hash_belizean,hash_belizeantiktokers,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_trending,hash_viral
5,US,7103221815895559470,1653847708,"Churro sundae 🤯 Papi Churro in Miami, FL🔥 #grubspot #churros #icecream #dessert #chocolate #cookies #food",6730477107930203142,grubspot,"Da best grub💣
IG: @GRUBSPOT (965k)👆🏼
grubspotofficial@gmail.com 📬",0,False,https://www.tiktok.com/@grubspot/video/7103221815895559470?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103221815895559470&source=h5_m,221190,151,178,90,24741,7089689529241684741,7089689529241684741,72,7089689529241684741,rude (Contains music from: without me you are lonely and die - Hew Tian Yip),"Contains music from: ""without me you are lonely and die""",6.913315475292849e+18,<𝟹,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089689523722013445.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e773cc1072027eba40b902a8cc4eabfa.json,False,False,Hew Tian Yip,without me you are lonely and die,rude (Contains music from: without me you are lonely and die - Hew Tian Yip),"Contains music from: ""without me you are lonely and die""",[],0,0,Belize,#grubspot #churros #icecream #dessert #chocolate #cookies #food,0,0,0,0,0,0,0,0,0,0
6,SA,7070612410524110082,1646255240, ,6817596454333350917,Lolo,احب كل ماهو جميل وراقي,0,False,https://www.tiktok.com/@lolo77796/video/7070612410524110082?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070612410524110082&source=h5_m,109749801,56181,264437,282761,5648879,7070612397341625089,7070612397341625089,72,7070612397341625089,original sound - lolo77796 (Contains music from: Essa É pra Você Pumba La Pumba - MC Magrinho & MC Galaxia & DJ EriK JP & DJ Patrick R),"Contains music from: ""Essa É pra Você Pumba La Pumba""",6.817596454333351e+18,Lolo,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7070612361354234626.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2f35eef42900b650fe62eaeeb1bac40d.json,False,False,MC Magrinho & MC Galaxia & DJ EriK JP & DJ Patrick R,Essa É pra Você Pumba La Pumba,original sound - lolo77796 (Contains music from: Essa É pra Você Pumba La Pumba - MC Magrinho & MC Galaxia & DJ EriK JP & DJ Patrick R),"Contains music from: ""Essa É pra Você Pumba La Pumba""",[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
7,GB,7100606418830806277,1653238765,Me and my girlfriend get along so well 😩🤣 @oliviavelosa4 #fyp #africanmom #momprank #prankvideos #nigeria #foryou #prank #family #funnyprankvideos #nnamdianunobi #viral #coupleprank #couples,6645996991422480390,Nnamdi Anunobi,"Insta: @nnamdianunobi buisness enquiries

fawaz@connectmgt.com

⬇️YOUTUBE⬇️",0,False,https://www.tiktok.com/@nnamdianunobi/video/7100606418830806277?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100606418830806277&source=h5_m,1231685,535,191,355,96823,7097691905752566533,7097691905752566533,72,7097691905752566533,abusadamente x bum bum tam tam by altegomusic (Contains music from: Joga O Bum Bum Tam Tam - MC Fioti),"Contains music from: ""Joga O Bum Bum Tam Tam""",6.925393143870342e+18,ALTÉGO,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097691914455059206.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4fd6d3aa94117d2f1a4ade8849074c62.json,False,False,MC Fioti,Joga O Bum Bum Tam Tam,abusadamente x bum bum tam tam by altegomusic (Contains music from: Joga O Bum Bum Tam Tam - MC Fioti),"Contains music from: ""Joga O Bum Bum Tam Tam""",[],0,0,Belize,#fyp #africanmom #momprank #prankvideos #nigeria #foryou #prank #family #funnyprankvideos #nnamdianunobi #viral #coupleprank #couples,0,0,0,1,0,0,1,0,0,1
0,BZ,7093360408249027845,1651551676, ,6774873936984376325,What's Happening Belize Media,"Highlighting All Things Belize!
+501-601-4072
Whatshappeningbelize501@gmail.com",0,False,https://www.tiktok.com/@whatshappeningbelize/video/7093360408249027845?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093360408249027845&source=h5_m,81627,89,275,764,4458,7093360400757984005,7093360400757984005,72,7093360400757984005,original sound - whatshappeningbelize,What's Happening Belize Media,6.774873936984376e+18,What's Happening Belize Media,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093360351143676677.mp3,,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
1,BZ,7093003833349066026,1651468650,Looking all 🪰 & 💩! LOL  #tipsandtricks #beforeandafter #fyp #grwm #LIKEABOMBSHELL,6749241960382530566,Joyjah Estrada,JAH OVER ALL,0,False,https://www.tiktok.com/@joyjah/video/7093003833349066026?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093003833349066026&source=h5_m,30691,7,1,7,2568,5000000001470471878,5000000001470471878,71,5000000001470471878,Imma Be,The Black Eyed Peas,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9ea1e6ef11e84e20bf770aa21854361d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/11b5783a97cf4741af10f08ca1d4f00d,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1470471878', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#tipsandtricks #beforeandafter #fyp #grwm #LIKEABOMBSHELL,0,0,0,0,0,0,1,0,0,0
2,US,7102028304089173290,1653569824,Reply to @celestiafay89  health class day 2! #fyp #foryou #foryoupage #ttc #pregnancy #pregnant #womenshealth #menshealth #fy,6805679899811070982,OatmealsMama,"✨Navigating Infertility✨
IVF 💉 May 2022",0,False,https://www.tiktok.com/@oatmealsmama/video/7102028304089173290?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102028304089173290&source=h5_m,669607,435,1510,1175,35665,6778968637492430849,6778968637492430849,10033,6778968637492430849,Blue Blood,Heinz Kiessling & Various Artists,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/08d510b36c464c09a854525aa4e58e97,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3456878546824303adb4e4381c489161,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '389365966', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#fyp #foryou #foryoupage #ttc #pregnancy #pregnant #womenshealth #menshealth #fy,0,0,0,1,1,0,1,0,0,0
3,US,7098423715976875310,1652730564,Do you think it will cook? 🫢 #tutorial #arizona #hotweather #summer,1686028,Nicki Baber,"Welcome to Nickitopia 🐈‍⬛ 👻 🎱💕 
This is my life in a nut shell 🥜",0,False,https://www.tiktok.com/@nickii/video/7098423715976875310?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098423715976875310&source=h5_m,4016985,1485,332,578,102627,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#tutorial #arizona #hotweather #summer,0,0,0,0,0,0,0,0,0,0
4,JP,7073778042581110017,1646992296,🌸 Subscribe to YouTube → Bayashi TV #tiktokfood #roastbeef #sandwich #asmr,6742459250268832769,バヤシ🥑Bayashi,"‼️More video on YouTube‼️
Subscribe to my channel ⬇️",0,False,https://www.tiktok.com/@bayashi.tiktok/video/7073778042581110017?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073778042581110017&source=h5_m,202594937,54599,68049,178041,14684360,7073778045185837826,7073778045185837826,24,7073778045185837826,original sound - bayashi.tiktok,バヤシ🥑Bayashi,6.742459250268833e+18,バヤシ🥑Bayashi,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7073778043906509569.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5fb21104665a36c96a1d761de4ab94aa.json,False,False,,,,,[],0,0,Belize,#tiktokfood #roastbeef #sandwich #asmr,0,0,0,0,0,0,0,0,0,0
5,US,7094756115946458414,1651876634,Reply to @dhennnzz #goodcrunch #SearchForWonderMom #LaurelRoad4Nurses #BBPlayDate #fypシ #foryoupage #xyzbca #fyp #ice,6852152772239426566,Ice,✨follow if you like a good crunch✨,0,False,https://www.tiktok.com/@i_see_layne/video/7094756115946458414?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094756115946458414&source=h5_m,5037155,6152,1681,1678,467184,7094756113517808430,7094756113517808430,72,7094756113517808430,original sound - i_see_layne,Ice,6.852152772239427e+18,Ice,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7094756127711234858.mp3,,False,False,,,,,[],0,0,Belize,#goodcrunch #SearchForWonderMom #LaurelRoad4Nurses #BBPlayDate #fypシ #foryoupage #xyzbca #fyp #ice,0,0,0,0,1,0,1,1,0,0
6,GB,7101275949949406469,1653394654,#beard #beardstruggle #afrohair #haircuts #wahlclippers #bigbillionstar,6782384487255901190,471💴,Barber ig 471cutz,0,False,https://www.tiktok.com/@471cutz/video/7101275949949406469?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101275949949406469&source=h5_m,3004571,2597,4948,6835,130106,6925246939554383873,6925246939554383873,10033,6925246939554383873,Sad Music,Max-Music,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0404921682d0437a8bb0e92d34ef5190,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c94cab980443474cb5171bdc6c08fb50,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1552066883', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#beard #beardstruggle #afrohair #haircuts #wahlclippers #bigbillionstar,0,0,0,0,0,0,0,0,0,0
7,AU,7103073432568417538,1653813161,Dadtok,6786209403698185221,Bonisun8,Sydney aus ✈️,0,False,https://www.tiktok.com/@bonisun/video/7103073432568417538?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103073432568417538&source=h5_m,1016320,324,280,278,104430,7059934051293711151,7059934051293711151,72,7059934051293711151,"huh (Contains music from: Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack - The Weeknd)","Contains music from: ""Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack""",7.032167754097329e+18,.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7059934062349372206.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f672e2ae9f2bd7c955db474bb21c6af1.json,False,False,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","huh (Contains music from: Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack - The Weeknd)","Contains music from: ""Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack""",[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
0,BZ,7091398570837855493,1651094896, ,6899917834945184773,the real clown,"SOY EL ANIMO DE TU DIA. SI NO RIES NO ERES SEGIDORA/O FIEL.
THANK U 4 D 10.0k 🙏",0,False,https://m.tiktok.com/v/7091398570837855493.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091398570837855493&source=h5_m,103999,179,498,914,4803,7091103097837112069,7091103097837112069,72,7091103097837112069,original sound - jermy_____,Jermy,6.66175376722464e+18,Jermy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091103113716714245.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6e8e5415097e1ef2bcdc5c15186a7c95.json,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
1,BZ,7089660226923711749,1650690160, ,7037250460302099462,Sweet_syrupjames,"New account
Real sweet syrup",0,False,https://m.tiktok.com/v/7089660226923711749.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089660226923711749&source=h5_m,65870,59,28,3,3384,7089660181596179205,7089660181596179205,72,7089660181596179205,original sound - sweet_syrupjames,Sweet_syrupjames,7.037250460302099e+18,Sweet_syrupjames,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089660200973503238.mp3,,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
2,US,7079887623430475051,1648414793,#fortheboys,6985124774322177029,Jeff Couret,"My fun content
@jeffcouretmarketing for my educational stuff
📧 jeff@seoak.co",0,False,https://m.tiktok.com/v/7079887623430475051.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079887623430475051&source=h5_m,28041055,44287,296236,8151,4103502,6844205321892760325,6844205321892760325,72,6844205321892760325,original sound - ballewgawhale,ballewgawhale,6.786374689000441e+18,ballewgawhale,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6844205300254722821.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/742c4f20004c93574b396f837a14e37e.json,False,False,,,,,[],0,0,Belize,#fortheboys,0,0,0,0,0,0,0,0,0,0
3,US,7076464878143147307,1647617873,#macysownyourstyle #AerieREAL #fyp #trending #foryou #marriage #married #husbandwife #toxic #husband,7020055601472635910,Marcus J,"🕺🏼@insta_every_thang
👰🏽‍♀️ @b0syjocy
🐶 @bigfacebully
Thank you all for 50k!",0,False,https://m.tiktok.com/v/7076464878143147307.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076464878143147307&source=h5_m,20815253,10783,22090,13717,1374421,7076464857922554666,7076464857922554666,72,7076464857922554666,original sound - thatonev3 (Contains music from: I Got 5 on It - Luniz),"Contains music from: ""I Got 5 on It""",7.020055601472636e+18,Marcus J,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076464880336849707.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2e11c8461ebb251f335efacb91a0ce59.json,False,False,Luniz,I Got 5 on It,original sound - thatonev3 (Contains music from: I Got 5 on It - Luniz),"Contains music from: ""I Got 5 on It""",[],0,0,Belize,#macysownyourstyle #AerieREAL #fyp #trending #foryou #marriage #married #husbandwife #toxic #husband,0,0,0,1,0,0,1,0,1,0
4,US,7080720218703662382,1648608647,Can you smell that? 🤢🤣#SmellLikeIrishSpring #prank #gas #fun #funny,7076140626064999467,fatpuppyent,"We create short form reality tv for the internet! 
Satire/Parody",0,False,https://m.tiktok.com/v/7080720218703662382.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080720218703662382&source=h5_m,31647286,59720,309967,40131,4077214,6787142837377959937,6787142837377959937,10033,6787142837377959937,Spongebob Tomfoolery - Dante9k Remix,David Snell,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/54f7eb006fc84958923dd105c98b57b5,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ceb716b0d9f64e27b61ab7a79a9bd520,False,True,,,,,[],0,0,Belize,#SmellLikeIrishSpring #prank #gas #fun #funny,0,0,0,0,0,1,0,0,0,0
5,US,7102132146063854894,1653594000,#imjustababy #UpSyndrome #foryoupage,6727781367550592006,Cath,"Just Mommin it, and figuring out life as I go!",0,False,https://m.tiktok.com/v/7102132146063854894.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102132146063854894&source=h5_m,1160173,998,705,492,122947,7053507257576753926,7053507257576753926,72,7053507257576753926,original sound - erichwithanh (Contains music from: Metal Gear Solid - Aurora Creation),"Contains music from: ""Metal Gear Solid""",6.849394326704637e+18,Erich,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7053507245702777606.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7055694bf3dc7615f0413d0b8316f5d1.json,False,False,Aurora Creation,Metal Gear Solid,original sound - erichwithanh (Contains music from: Metal Gear Solid - Aurora Creation),"Contains music from: ""Metal Gear Solid""",[],0,0,Belize,#imjustababy #UpSyndrome #foryoupage,0,0,0,0,1,0,0,0,0,0
6,GB,7098305357390384390,1652703012,Facts. Thanks mom 🙄 #stitch #cerebralpalsy #fyp,6750688241836114949,Life of a palsy,"Classy, trashy, disabled bisssh 🦄 🌈 ♿️",0,False,https://m.tiktok.com/v/7098305357390384390.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098305357390384390&source=h5_m,10381199,23809,83036,56121,1113454,7098305342760553222,7098305342760553222,72,7098305342760553222,original sound - lifeofapalsy,Life of a palsy,6.750688241836115e+18,Life of a palsy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098305334141291270.mp3,,False,False,,,,,[],0,0,Belize,#stitch #cerebralpalsy #fyp,0,0,0,0,0,0,1,0,0,0
7,DE,7101823130573753606,1653522053,#amberheard,259122333146112000,Laura-Leah,📍london,0,False,https://m.tiktok.com/v/7101823130573753606.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101823130573753606&source=h5_m,2237550,1070,581,19,262351,7094633708308663086,7094633708308663086,72,7094633708308663086,original sound - brotherkatherine,kate,6.600147335366705e+18,kate,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7094633736712604458.mp3,,False,False,,,,,[],0,0,Belize,#amberheard,0,0,0,0,0,0,0,0,0,0
0,BZ,7096896945888808238,1652375086,Yuhan Story 🐵 #fyp #yuhan #belizeantiktokers,6695826666134111234,Yuhan at BELIZE 🇧🇿,YouTube channel: Yuhan at Belize 🇧🇿,0,False,https://www.tiktok.com/@yuhanlifeatbelize/video/7096896945888808238?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096896945888808238&source=h5_m,51781,87,7,2,5148,7096896851399412522,7096896851399412522,72,7096896851399412522,original sound - yuhanlifeatbelize,Yuhan at BELIZE 🇧🇿,6.695826666134111e+18,Yuhan at BELIZE 🇧🇿,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096896932123085610.mp3,,False,False,,,,,[],0,0,Belize,#fyp #yuhan #belizeantiktokers,0,0,1,0,0,0,1,0,0,0
1,BZ,7083633423230749958,1649286930,Lol I swear it was from the bottom the hand sanitizer come out from #foryou #tryingnewthings #new,7035825472765182981,PRINCESS 👸,Daily Vlogs 😎,0,False,https://www.tiktok.com/@royalpain02/video/7083633423230749958?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083633423230749958&source=h5_m,66506,27,17,60,2594,7083633374887267078,7083633374887267078,72,7083633374887267078,original sound - royalpain02,PRINCESS 👸,7.035825472765183e+18,PRINCESS 👸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083633399810444038.mp3,,False,False,,,,,[],0,0,Belize,#foryou #tryingnewthings #new,0,0,0,1,0,0,0,0,0,0
2,DE,7103183168576048389,1653838711,#sencalkapimi #edaserkan #turkishseries #turkisdrama #foryoupage #turkishactors #foryou,63769309096779776,𝐓𝐮𝐫𝐤𝐢𝐬𝐡 𝐒𝐞𝐫𝐢𝐞𝐬 🥀,thank you so so much for 171k followers :),0,False,https://www.tiktok.com/@turkishserieseditss6/video/7103183168576048389?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103183168576048389&source=h5_m,255786,62,66,20,23410,7040119996575927046,7040119996575927046,10036,7040119996575927046,Only Love Can Hurt Like This (Slowed Down Version),Paloma Faith,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9ddfb4c3721e46c68914ff0806c95890,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6d0490fc10bf4a86b8589541edaabddc,False,True,,,,,[],0,0,Belize,#sencalkapimi #edaserkan #turkishseries #turkisdrama #foryoupage #turkishactors #foryou,0,0,0,1,1,0,0,0,0,0
3,US,7073295645800484142,1646879979,Lol I Hope he has Fun 💕 #fypシ #trending #viral #couple #couplegoals #sweet #Love #boyfriend #themacfamily,6758198242913780742,TheMacaulleys,"4 months pregnant 
Welcome to the family
TheMacfamilybiz@gmail.com",0,False,https://www.tiktok.com/@themacfamily/video/7073295645800484142?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073295645800484142&source=h5_m,11906488,10560,26003,56648,1789269,6968346828379015942,6968346828379015942,10036,6968346828379015942,All Eyes On Me,Bo Burnham,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea0f4ab66acc48c8aa215b996625ac1e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c1db8650786f4e6e92d323220f0ee916,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1571419375', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#fypシ #trending #viral #couple #couplegoals #sweet #Love #boyfriend #themacfamily,0,0,0,0,0,0,0,1,1,1
