,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_parati,hash_tiktok,hash_trending,hash_viral
2,AU,7101845777017736450,1653527328,#duet with @chicobirdplays like why tho ? 😅#foryoupage #pageforyou #zoommyface #zoom #zoomclass #zoomtest🤔 #pourtoi #funnyvideos #OscarsAtHome #fypシ #pourtoipagetiktok #makeitviral #zoomcall #zoomchallenge,6659955084371558405,Pierrokonspam,“ At some point  you gotta decide for yourself who you gon’be “ stay positive !!,0,False,https://www.tiktok.com/@pierrokon/video/7101845777017736450?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101845777017736450&source=h5_m,576249,412,515,2711,81276,7100557952076073734,7100557952076073734,72,7100557952076073734,original sound - chicobirdplays,helloiamchicobird,7.025247151811921e+18,helloiamchicobird,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100557948086536966.mp3,,False,False,[],0,0,,,,,Anguilla,#duet #foryoupage #pageforyou #zoommyface #zoom #zoomclass #zoomtest🤔 #pourtoi #funnyvideos #OscarsAtHome #fypシ #pourtoipagetiktok #makeitviral #zoomcall #zoomchallenge,1,0,1,0,0,1,0,0,0,0
3,CA,7103236187841776901,1653851055,It’s been rough #Vlog #minivlog #lawyer #lawyersoftiktok #mentalhealth #mentalhealthmatters #MentalHealthAwareness #cleaningtiktok #cleantok #cleanwithme #LearnOnTikTok #bff #pov,6913918764111102981,Henna,"🇰🇷🇨🇦 TO
Person first, lawyer second. No legal advice.",0,False,https://www.tiktok.com/@18hens/video/7103236187841776901?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103236187841776901&source=h5_m,1316095,2801,2016,1693,194019,6817665487665629186,6817665487665629186,10036,6817665487665629186,Chopin Nocturne No. 2 Piano Mono,moshimo sound design,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7776172bb19a49c89a9506853c72a930,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/048d06b24d194ba2997cd69ee708c1c7,False,True,[],0,0,,,,,Anguilla,#Vlog #minivlog #lawyer #lawyersoftiktok #mentalhealth #mentalhealthmatters #MentalHealthAwareness #cleaningtiktok #cleantok #cleanwithme #LearnOnTikTok #bff #pov,0,0,0,0,0,0,0,0,0,0
4,US,7098060030762552619,1652645886,Septum piercing. #tapin #dmv,6903620481439056902,matt.embassytattoo,"📍Washington DC
      Embassy Tattoo
      Appointment only
      202-733-3846",0,False,https://www.tiktok.com/@matt.embassytattoo/video/7098060030762552619?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098060030762552619&source=h5_m,5373784,530,1378,13725,98089,6838146316854364162,6838146316854364162,10033,6838146316854364162,Tap In,Saweetie,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8e86f10ccc07424a86307551058010e6,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fb408339dea248cd84878e57cafaa0a3,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1512251708', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,#tapin #dmv,0,0,0,0,0,0,0,0,0,0
5,US,7101854444970642734,1653529342,Beeee whooo youuu areee,6763517179218330630,otakoyakisoba,"Your favorite Family of EEDJIOTS.
⬇️ TRY EXPRESS VPN 7 DAYS FREE TRIAL NOW!",0,False,https://www.tiktok.com/@otakoyakisoba/video/7101854444970642734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101854444970642734&source=h5_m,1646292,509,666,594,185406,7101854411026189098,7101854411026189098,72,7101854411026189098,original sound - otakoyakisoba,otakoyakisoba,6.763517179218331e+18,otakoyakisoba,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101854441032207146.mp3,,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
6,US,7078449496782294314,1648079953, ,6817462078488675333,Menecis & Brody,"Our insta Menecisss_cx and Brodyusa4 
WE ADORE U❤️
BLM
💌: menecisjgarriga@gmail",0,False,https://www.tiktok.com/@menecisandbrody/video/7078449496782294314?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078449496782294314&source=h5_m,8725046,947,1238,4071,213076,7027116381661367045,7027116381661367045,72,7027116381661367045,original sound - chikn.nuggit,Chikn Nuggit,6.873881512447215e+18,Chikn Nuggit,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7027116497135471365.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/64ea253573b9c80d18cff04e71e09d65.json,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
7,US,7092372953492376874,1651321762,#question from @joeoceanside #treasurehunt #treasueehunting #rivertreasure #lostandfound #iphone13 #underwater,6923977910849471493,Joe Oceanside,"Underwater Adventurer
Doing Crazy Florida Stuff",0,False,https://www.tiktok.com/@joeoceanside/video/7092372953492376874?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092372953492376874&source=h5_m,4791497,1233,280,544,113075,6817208513685620738,6817208513685620738,10036,6817208513685620738,"Spooky, quiet, scary atmosphere piano songs",Skittlegirl Sound,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e1f873ceb95b433c807dbdd2c0c14602,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d44020564b964ece8fc7d53a8b75ea5b,True,True,[],0,0,,,,,Anguilla,#question #treasurehunt #treasueehunting #rivertreasure #lostandfound #iphone13 #underwater,0,0,0,0,0,0,0,0,0,0
0,AI,7088510744504864005,1650422522,#envolver #fy #fyp,6963791979478713350,YOUVID,,0,False,https://www.tiktok.com/@youv.id/video/7088510744504864005?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088510744504864005&source=h5_m,88685,107,231,77,5991,7088510717192293126,7088510717192293126,72,7088510717192293126,original sound - youv.id,YOUVID,6.963791979478713e+18,YOUVID,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088510707729304325.mp3,,False,False,[],0,0,,,,,Anguilla,#envolver #fy #fyp,0,0,0,0,1,0,0,0,0,0
1,AI,7079063952646229253,1648223017,#No te gustan los rancho ajeno pero no te quita de la ventana🤣🤣🌏🇩🇴🇨🇼🇧🇶🇭🇹🇻🇪🇺🇸🇨🇴🇨🇺🇵🇷🇦🇼🇧🇷🇵🇦🇵🇪#parati #foryou #viral,6812389567015420934,Junior Polanco,,0,False,https://www.tiktok.com/@juniorpolanco44/video/7079063952646229253?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079063952646229253&source=h5_m,99713,202,1216,1611,7082,7079063925718862597,7079063925718862597,72,7079063925718862597,original sound - juniorpolanco44,Junior Polanco,6.812389567015421e+18,Junior Polanco,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079063929737071366.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e14625f3fbfec3a4328bec4a4039fe49.json,False,False,[],0,0,,,,,Anguilla,#No #parati #foryou #viral,0,1,0,0,0,0,1,0,0,1
2,US,7072048677761731882,1646589646,Squid Game African Edition!! Pounded yam with Egusi # #foryoupage #foryou #fyp #4upage #squidgame #viral @pika_jenn  @ayukijia123 @tsubeeu @bigzain84_,6818911426482357254,MikeMizzle,"Food & Comedy 🇳🇬 
Let’s Laugh Together 
Follow my Journey IG @Realmikemizzle",0,False,https://www.tiktok.com/@realmikemizzle/video/7072048677761731882?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072048677761731882&source=h5_m,6712757,1769,958,2710,764744,7072048655313914670,7072048655313914670,72,7072048655313914670,original sound - realmikemizzle (Contains music from: Squid Game - LTguapo),"Contains music from: ""Squid Game""",6.818911426482357e+18,MikeMizzle,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072048685449792302.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2949ed511bd9442894df19922dcbf81b.json,False,False,[],0,0,LTguapo,Squid Game,original sound - realmikemizzle (Contains music from: Squid Game - LTguapo),"Contains music from: ""Squid Game""",Anguilla,# #foryoupage #foryou #fyp #4upage #squidgame #viral,0,1,1,0,1,0,0,0,0,1
3,US,7075814959837416747,1647466552,"One pot meal! & if you make it differently, more power to ya 😉🥘🇵🇷 #ArrozconPollo #MYway #Riceandchicken #recetasfaciles #trending #viral #fyp",6795314957035586565,Andrea 🇵🇷,"Andrea | Jax, Fl 🌴
An olive-free kitchen! 🚫🫒
Follow on IG for (some) recipes!",0,False,https://www.tiktok.com/@latinduckskitchen/video/7075814959837416747?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075814959837416747&source=h5_m,3420432,3696,31728,1056,454164,6696826369180960769,6696826369180960769,10033,6696826369180960769,Suavemente,Elvis Crespo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9e6b40345e224dab8e5284f6c52008f6,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ac4c50e6d38f429bb645c7d361972761,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '187429633', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,#ArrozconPollo #MYway #Riceandchicken #recetasfaciles #trending #viral #fyp,0,0,0,0,1,0,0,0,1,1
4,BR,7079185921639271686,1648251416,Coquinho em Shih Tzu #penteadosimples #penteadosfaceis #penteadoshihtzu #penteadopet,6787187955426477061,Moana,Pente para penteado ⬇️,0,False,https://www.tiktok.com/@moanahaus/video/7079185921639271686?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079185921639271686&source=h5_m,74186477,37298,138967,170807,7573859,7028498814554130433,7028498814554130433,10033,7028498814554130433,Envolver,Anitta,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b9da595ac92742758a78fa7efd992747,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/64d77a1ed52b41a39d8a5009811e2209,True,True,[],0,0,,,,,Anguilla,#penteadosimples #penteadosfaceis #penteadoshihtzu #penteadopet,0,0,0,0,0,0,0,0,0,0
5,US,7102931675314900270,1653780155,I hate when this happens #fyp #relatable #howieazy #food #comedy #viral,8739330,Howieazy,"Instagram ⬆️ 
Howie@carter-agency.com 
Thanks for 1 mil on YouTube
My Socials ⬇️",0,False,https://www.tiktok.com/@howieazy/video/7102931675314900270?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102931675314900270&source=h5_m,286107,628,450,868,51777,7102931657216232234,7102931657216232234,72,7102931657216232234,original sound - howieazy,Howieazy,8739330.0,Howieazy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102931673792187182.mp3,,False,False,[],0,0,,,,,Anguilla,#fyp #relatable #howieazy #food #comedy #viral,0,0,0,0,1,0,0,0,0,1
6,US,7080261347979578667,1648501807,AND put it on speaker too! #jayxkayla #fyp #funny #viral #foryou #couples #relationship #foryoupage,7007203872511853574,Jay & Kayla,"300k? 👀❤️
Subscribe to our Youtube 🥰⬇️
Follow us on Instagram 📸
HTX",0,False,https://www.tiktok.com/@jayxkaylaa/video/7080261347979578667?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080261347979578667&source=h5_m,6484210,2125,13983,68773,147533,7078412993549110059,7078412993549110059,72,7078412993549110059,original sound - darealjackgang (Contains music from: Throwin 4'z (intro) - TBG Lowley),"Contains music from: ""Throwin 4'z (intro)""",6.794292024821892e+18,Erealist Nation,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078413013836958507.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/ba70476ac774e2126facf69f1804be63.json,False,False,[],0,0,TBG Lowley,Throwin 4'z (intro),original sound - darealjackgang (Contains music from: Throwin 4'z (intro) - TBG Lowley),"Contains music from: ""Throwin 4'z (intro)""",Anguilla,#jayxkayla #fyp #funny #viral #foryou #couples #relationship #foryoupage,0,1,1,1,1,0,0,0,0,1
7,US,7103231068957936939,1653849863,Who can relate 😂☠️ #themannii #unbanthemanniishow #fypシ,11956846,The Mannii Show,"ʕ•̫͡•ʔ🙏🏼Follow my YouTube⤴️ iNstaGram⤴️ʕ•̫͡•ʔ
✨BLM✨
Merch Coming S♾N 🧢🔥",0,False,https://www.tiktok.com/@the_mannii/video/7103231068957936939?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103231068957936939&source=h5_m,174648,537,183,416,30562,7095706688921111298,7095706688921111298,72,7095706688921111298,original sound - bufarahh,ادبسس؟ مو عيب؟,7.085786474491381e+18,ادبسس؟ مو عيب؟,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7095706678489893633.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/325757e3bfb20323c424154c76ee7ede.json,False,False,[],0,0,,,,,Anguilla,#themannii #unbanthemanniishow #fypシ,0,0,0,0,0,1,0,0,0,0
0,US,7088396717636209966,1650395971,#stitch with @cthall3 #foryou,6742128644770939909,Tyrecordslol,"📨Mcquay59@gmail
🇺🇸,CT
All Fun’N Games 🕹🤣
🔓4.2 Mil🔓4.3 Mil 🔐4.4 mil",0,False,https://www.tiktok.com/@tyrecordslol/video/7088396717636209966?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088396717636209966&source=h5_m,1760894,5455,9078,6031,330521,7088396677467622190,7088396677467622190,72,7088396677467622190,original sound - tyrecordslol,Tyrecordslol,6.74212864477094e+18,Tyrecordslol,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7088396715715349290.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7efa91c0c4c55d975e6e3a83725eae91.json,False,False,[],0,0,,,,,Anguilla,#stitch #foryou,0,1,0,0,0,0,0,0,0,0
1,US,7073163985738157355,1646849325,Her and her @Chester #snackbandits #food #eat #kids #hideandseek,6855458985052013574,Snackbandits ℠,"team snackbandits
The girls Dakota,Dylan
Bandits Manager: snackbandits@lstagency",0,False,https://www.tiktok.com/@snackbandits/video/7073163985738157355?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073163985738157355&source=h5_m,10841894,13828,117193,8577,1424192,7073163930654493486,7073163930654493486,72,7073163930654493486,original sound - snackbandits,Snackbandits ℠,6.855458985052014e+18,Snackbandits ℠,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073163981199821610.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/de5a244b1bd74c499b33ca0e93c7fec7.json,False,False,[],0,0,,,,,Anguilla,#snackbandits #food #eat #kids #hideandseek,0,0,0,0,0,0,0,0,0,0
2,CA,7079969763308489989,1648433919,Part two! #fyp #detailing #cleaningtiktok #foryoupage #tiktokviral #aesthetic #asmr #tutorial #business #professional #cleantok #cartok #satisfying #tipsandtricks #cleaninghacks #fypシ,6770371458906948614,HunterJones,"Professional Detailer
Detailing-101.com
Canada 🇨🇦 
hunter@detailing-101.com",0,False,https://www.tiktok.com/@detailing.101/video/7079969763308489989?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079969763308489989&source=h5_m,4645981,5360,47765,210,496812,7030869625303517186,7030869625303517186,10033,7030869625303517186,Sunroof,Nicky Youre & dazy,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/761742f0259a4e669697f75c2c8dee75,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e718477f8f714d3e864efc8f9dece482,False,True,[],0,0,,,,,Anguilla,#fyp #detailing #cleaningtiktok #foryoupage #tiktokviral #aesthetic #asmr #tutorial #business #professional #cleantok #cartok #satisfying #tipsandtricks #cleaninghacks #fypシ,0,0,1,0,1,1,0,0,0,0
3,US,7081027132725693742,1648680106,Shessshhh PART 1,6789357285056922630,Tik Toker,"Mommy,Avah&Kasia 👩‍👧‍👧
📧-tiahjaplusavah@gmail.com
Follow us on IG @trio.ting",0,False,https://www.tiktok.com/@itstiahja/video/7081027132725693742?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081027132725693742&source=h5_m,10471586,22527,10839,3912,1450604,7081027142187780910,7081027142187780910,72,7081027142187780910,original sound - itstiahja,Tik Toker,6.789357285056923e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081027159107603242.mp3,,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
4,BR,7097253974931246341,1652458213,Getting my Veneers (Part 1). This man has been my dentist for 9+ years and is one of the most certified dentists in the whole of São Paulo. #veneers #brasil #teeth #dentist #dentista #tiktok #fyp,6795954601566995462,Silva,"Instagram: @silvagrime
🇧🇷 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇨🇾 🇹🇷",0,False,https://www.tiktok.com/@silvagrime/video/7097253974931246341?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097253974931246341&source=h5_m,1165864,68,66,94,22652,6868075800025892865,6868075800025892865,10033,6868075800025892865,Come Over Here,Zeitgeist,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e07423966b60440f8168c77f4e180279,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/741b67e3726a4477880c67712ea76f9e,False,True,[],0,0,,,,,Anguilla,#veneers #brasil #teeth #dentist #dentista #tiktok #fyp,0,0,0,0,1,0,0,1,0,0
5,US,7080723460942564650,1648609401, ,6757505809587323909,Dayshawn Wilson,"Business 📧:Dayshawnwilson24@gmail.com
New YouTube video💜⬇️",0,False,https://www.tiktok.com/@dayshawnw4/video/7080723460942564650?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080723460942564650&source=h5_m,761840,187,442,192,99581,6778903864495147781,6778903864495147781,72,6778903864495147781,Fairy Tale..,Javier Real,6.5521403904708e+18,Javier Real,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1655007442579477.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f20ccdb4528a074ace75b542ebf1ef16.json,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
6,AU,7093271146157673729,1651530888,#crocodile #water #cantseeme #dontstandachance  #upnorth #hidden #wereami #australia #qweensland #fatbill,7059862152265876481,Leigh Piggott861,,0,False,https://www.tiktok.com/@leighpiggott69/video/7093271146157673729?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093271146157673729&source=h5_m,1352325,400,2621,1794,62081,135257376298844160,135257376298844160,74,135257376298844160,Run,AWOLNATION,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/71576841fc03446db3e94a81bf4ae27d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9aeb3a267647491e8b86902104e38eb5,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '960838491', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,#crocodile #water #cantseeme #dontstandachance #upnorth #hidden #wereami #australia #qweensland #fatbill,0,0,0,0,0,0,0,0,0,0
7,BR,7083199036525776133,1649185792,RESULT ON MY PROFILE,143628855109365760,Guicapivara,"StopMotion Diy Tutorial✂️🎨
 📨guicapivara88@gmail.com📨",0,False,https://www.tiktok.com/@guicapivara_/video/7083199036525776133?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083199036525776133&source=h5_m,20617211,45208,13205,13867,1676828,7066125789452241670,7066125789452241670,72,7066125789452241670,ur dad,NR⏳🤍,7.024577694205543e+18,NR⏳🤍,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7066126724324723461.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ee3bb86827a68d456d2a056c466d912.json,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
0,US,7086977206991195434,1650065465,"#duet with @deborahyowa  this Gyal need psychiatric evaluation, belview come get yuh patient‼️‼️#🇯🇲 #jamaicantiktok #thrill_jamaican #foryoupage #viral #fyyp #blindreact #jamaicancomedy #foryou #jamaicanremix #jamaicancomedy #😂 #reaction",6997903826574181381,Thrill🇯🇲,"Banned @160k 
CEO OF “SUCK YUH MUMMER”
📧:Thrilljamaican@gmail.com",0,False,https://m.tiktok.com/v/7086977206991195434.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086977206991195434&source=h5_m,1146943,2713,2296,3787,99718,7073400903360973574,7073400903360973574,72,7073400903360973574,original sound - deborahyowa,Deborah yowa,6.81603295737748e+18,Deborah yowa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073400957974891269.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b40c0709d22310f73beef7307bce3e50.json,False,False,[],0,0,,,,,Anguilla,#duet #🇯🇲 #jamaicantiktok #thrill_jamaican #foryoupage #viral #fyyp #blindreact #jamaicancomedy #foryou #jamaicanremix #jamaicancomedy #😂 #reaction,1,1,1,0,0,0,0,0,0,1
