,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_comedia,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_guatemala,hash_humor,hash_parati,hash_viral
5,EC,7100405285893770501,1653191939,#guayaquil_ecuador #parati #tendencia #viralvideo,6746026310240158726,droneando 593,"Ecuador 🇪🇨
Tengo 20 años
Meta 
⬆️⬆️⬆️🆒90️⃣🇦🇩🇦🇪🇦🇫🇦🇬🇦🇮🇦🇱🇦🇲🇦🇴?",0,False,https://www.tiktok.com/@emiliojaime01/video/7100405285893770501?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100405285893770501&source=h5_m,30155597,62485,218165,300117,3374348,7100405263777155846,7100405263777155846,72,7100405263777155846,original sound - emiliojaime01,droneando 593,6.746026310240159e+18,droneando 593,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100405266771970822.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cf35530c45c47bc4bbb3587fb0b44e5d.json,False,False,,,,,[],0,0,Guatemala,#guayaquil_ecuador #parati #tendencia #viralvideo,0,0,0,0,0,0,0,0,1,0
6,GT,7100405894365711622,1653192081,Bai la me,290418038712094720,🍒Alex🍒,"De Guatemala🇬🇹
🍒Te quiero🍒",0,False,https://www.tiktok.com/@alexmidiaz/video/7100405894365711622?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100405894365711622&source=h5_m,697432,177,160,1936,65173,7087113235861719813,7087113235861719813,72,7087113235861719813,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",6.92775759039221e+18,Stirflex,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087113283337063173.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ff08a299e2db4c70d7a2a994177212b.json,False,False,El Alfa & Chael Produciendo,Gogo Dance,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
7,US,7096506542958054699,1652284187,Life of Pi (2012) #behindthescenes #greenscreen #vfx #movies #detrasdecamaras,7079086726471287851,Behind The Scenes Movies,Behind the scenes of movies daily. 🎬,0,False,https://www.tiktok.com/@behindthescenes_04/video/7096506542958054699?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096506542958054699&source=h5_m,13747692,1097,1616,4435,543199,6826761248797886465,6826761248797886465,10033,6826761248797886465,Island In The Sun,Weezer,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f42d4d533d374225a8a4b6b823ec1c9a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/82126f67982047ab8a349a658e856165,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1440916787', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,#behindthescenes #greenscreen #vfx #movies #detrasdecamaras,0,0,0,0,0,0,0,0,0,0
0,EC,7099890376105905414,1653072048,#empresariamultimillonaria #viral,6800954787443393541,Maria Jose Villavicencio Celi,La empresaria multimillonaria de su corazón ♥️,0,False,https://m.tiktok.com/v/7099890376105905414.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099890376105905414&source=h5_m,14975221,21260,38708,62241,1961703,7099890369646578438,7099890369646578438,72,7099890369646578438,original sound - mariajose.villavicencio,Maria Jose Villavicencio Celi,6.800954787443394e+18,Maria Jose Villavicencio Celi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099890351799896837.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3e601e817ac6ee5084f00335fce00e8a.json,False,False,,,,,[],0,0,Guatemala,#empresariamultimillonaria #viral,0,0,0,0,0,0,0,0,0,1
1,GB,7101770159165099269,1653509719,# Tenemos que reconocer que este mundo necesita de Dios😪#parati #fypシ #texas #viral #jovenescristianos #hagamosviralajesús,6819960313388729349,Carlita,"Carla Gabriela: significado bíblico= Fuerza de Dios ❤️
🇬🇹❤️🇬🇧",0,False,https://m.tiktok.com/v/7101770159165099269.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101770159165099269&source=h5_m,6445496,1926,3310,3393,389567,7101770159702002438,7101770159702002438,72,7101770159702002438,original sound - kcarla_96 (Contains music from: Stand Up (From Harriet) - Cynthia Erivo),"Contains music from: ""Stand Up (From Harriet)""",6.819960313388729e+18,Carlita,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101770164983270150.mp3,,False,False,Cynthia Erivo,Stand Up (From Harriet),original sound - kcarla_96 (Contains music from: Stand Up (From Harriet) - Cynthia Erivo),"Contains music from: ""Stand Up (From Harriet)""",[],0,0,Guatemala,# #parati #fypシ #texas #viral #jovenescristianos #hagamosviralajesús,0,0,0,0,0,1,0,0,1,1
2,MX,7102732909513084166,1653733878,#parati #viral #foryou #hazmeviral,7096416090678576134,vagonra48,Síganme nuevo en tiktok,0,False,https://m.tiktok.com/v/7102732909513084166.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102732909513084166&source=h5_m,3211333,1892,9865,6703,132771,6986603543931161350,6986603543931161350,72,6986603543931161350,"original sound - alex___sg (Contains music from: La Niña Está Triste (En Vivo) (feat. Jesús ""Tuti"" Martínez) - Leo Dan)","Contains music from: ""La Niña Está Triste (En Vivo) (feat. Jesús ""Tuti"" Martínez)""",6.872898198235612e+18,Alex SG. Lyrics♪,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6986603700362005254.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b552ce30e3ac674cc0a6aefb780f3b90.json,False,False,Leo Dan,"La Niña Está Triste (En Vivo) (feat. Jesús ""Tuti"" Martínez)","original sound - alex___sg (Contains music from: La Niña Está Triste (En Vivo) (feat. Jesús ""Tuti"" Martínez) - Leo Dan)","Contains music from: ""La Niña Está Triste (En Vivo) (feat. Jesús ""Tuti"" Martínez)""",[],0,0,Guatemala,#parati #viral #foryou #hazmeviral,0,1,0,0,0,0,0,0,1,1
3,MX,7101847849415019781,1653527809,les prometo q me va a salir #parati #anitta #mexico,11712625,karen💗,"✨¿7M?✨
sígueme en insta y te doy 1 besito💗
🤍ig: xkarentorresx🤍",0,False,https://m.tiktok.com/v/7101847849415019781.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101847849415019781&source=h5_m,18419889,7627,18697,48325,2895230,7028498814554130433,7028498814554130433,10033,7028498814554130433,Envolver,Anitta,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b9da595ac92742758a78fa7efd992747,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/64d77a1ed52b41a39d8a5009811e2209,True,True,,,,,[],0,0,Guatemala,#parati #anitta #mexico,0,0,0,0,0,0,0,0,1,0
4,MX,7099192714553527598,1652909610,JAJAJAJA !!!  Literal es la duda existencial de mis clientas bonitas 🫶🏻🫡❤️‍🩹 #spa #fyp #parati #emprendimiento #emprendedor,6751918481384326150,Kkkkkk,👻👻👻,0,False,https://m.tiktok.com/v/7099192714553527598.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099192714553527598&source=h5_m,18515492,5995,6346,13810,660184,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,#spa #fyp #parati #emprendimiento #emprendedor,0,0,0,0,1,0,0,0,1,0
5,GT,7075078782259907846,1647295148,Cuando el tóxico me invita a cenar #parati #paratipage #toxica #marido #foryupage #humor #comedia #fyp,6797230298256049158,Frank Gonzalez ( La Pastora ),"💋MI PODCAST Y MIS REDES SOCIALES💋
                   ⬇️⬇️⬇️",0,False,https://m.tiktok.com/v/7075078782259907846.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075078782259907846&source=h5_m,3738701,1231,4914,10074,251832,7075078768117418758,7075078768117418758,72,7075078768117418758,original sound - frankgonzalezz,Frank Gonzalez ( La Pastora ),6.797230298256049e+18,Frank Gonzalez ( La Pastora ),False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075078760332790533.mp3,,False,False,,,,,[],0,0,Guatemala,#parati #paratipage #toxica #marido #foryupage #humor #comedia #fyp,1,0,0,0,1,0,0,1,1,0
6,GT,7094349066351660294,1651781861,Copia el link y pégalo en google,6947347585549337605,Tik Toker,"Welcome Back 
🙎🏽‍♂️🧑🏼‍💼👨🏽‍🔬👨🏼‍✈️👨🏾‍🎓🧑🏼‍🦱",0,False,https://m.tiktok.com/v/7094349066351660294.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094349066351660294&source=h5_m,872086,263,6501,829,92388,7082475708034911019,7082475708034911019,72,7082475708034911019,original sound - taehyung..vsp (Contains music from: Double Tech - Leiner),"Contains music from: ""Double Tech""",7.07577369871655e+18,Tae🕸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7082475727840480042.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d50bdb1ac6fed156150e1076aa7e3d61.json,False,False,Leiner,Double Tech,original sound - taehyung..vsp (Contains music from: Double Tech - Leiner),"Contains music from: ""Double Tech""",[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
7,US,7102496948397133102,1653678937,"Catch me on a new episode of #iCarly, now streaming on @ParamountPlus! #mirandacosgrove @Laci Mosley",7813727,Hannah Stocking,FOLLOW MY IG: @hannahstocking 🧚,0,False,https://m.tiktok.com/v/7102496948397133102.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102496948397133102&source=h5_m,4342679,1166,949,972,377269,7032927546660440838,7032927546660440838,10036,7032927546660440838,Da Ya Think I'm Sexy?,Rod Stewart,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/27a560b7b06d4698b28025444677cd17,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/84056442a5854a16a99a24341479f9b1,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '295535860', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,"#iCarly, #mirandacosgrove",0,0,0,0,0,0,0,0,0,0
0,US,7083984052771966210,1649368568,Uwu 😈,6642278666289135622,zavali,"team@wow-media.ru
Cooperation
TRANSITION QUEEN 
I’m here
⬇️⬇️⬇️",0,False,https://www.tiktok.com/@za_vali/video/7083984052771966210?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083984052771966210&source=h5_m,6522640,3795,4581,3492,1126756,7013330100615662341,7013330100615662341,72,7013330100615662341,Like A River (Step On It Vers),softmadeit🥇,6.810714898638243e+18,softmadeit🥇,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7013330141275704070.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bc64b7a6cc4148b697b8c367bf9cc69c.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
1,MX,7088463346999102726,1650411485,ESA ES MI VOZ?!! #disney #parati,6802065739064984582,Ana Medina,"Cantante y actriz políglota✨
Sirena🧜🏻‍♀️
📩anapaumedina96@gmail.com",0,False,https://www.tiktok.com/@anamedinarz/video/7088463346999102726?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088463346999102726&source=h5_m,14782350,3281,3201,13032,1365684,7052757443914386181,7052757443914386181,72,7052757443914386181,original sound - nostalgia.rain,𝓷𝓸𝓼𝓽𝓪𝓵𝓰𝓲𝓪.𝓻𝓪𝓲𝓷,7.05214008953068e+18,𝓷𝓸𝓼𝓽𝓪𝓵𝓰𝓲𝓪.𝓻𝓪𝓲𝓷,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7052757444262742789.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f4f33641c7fd74b3e96a10be1b990c34.json,False,False,,,,,[],0,0,Guatemala,#disney #parati,0,0,0,0,0,0,0,0,1,0
2,UA,7090110189575195910,1650794922,"And again, a lot of delicious strawberries🍓",6867426957442565125,vet.crew,"🇺🇦 We have a war ⚠️
And the rescued animals need your help🐾
Donations here⬇️",0,False,https://www.tiktok.com/@vet.crew/video/7090110189575195910?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090110189575195910&source=h5_m,26257241,12799,67571,58445,1396949,7090110157845269253,7090110157845269253,72,7090110157845269253,original sound - vet.crew,vet.crew,6.867426957442565e+18,vet.crew,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090110182843910917.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9ef5108781d883de68f9367b839f9c30.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
3,US,7098499884944248106,1652748297,Me gustan mucho las.. mi novia 😅@FashionNovaMEN by @FashionNova (FLOW MIAMI) #🇩🇴 #🇵🇷,6680860150209135621,Miketoks,"🇩🇴
Bang Energy elite ⭐️
Miketoks.contact@gmail.com",0,False,https://www.tiktok.com/@miketoks/video/7098499884944248106?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098499884944248106&source=h5_m,14077668,2985,6619,8057,2004542,7098444062482500395,7098444062482500395,72,7098444062482500395,original sound - miketoks (Contains music from: Tití Me Preguntó - Bad Bunny),"Contains music from: ""Tití Me Preguntó""",6.680860150209136e+18,Miketoks,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098498718311271214.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c3cca37cdf2cba7b4a1b4a86c11f96e9.json,False,False,Bad Bunny,Tití Me Preguntó,original sound - miketoks (Contains music from: Tití Me Preguntó - Bad Bunny),"Contains music from: ""Tití Me Preguntó""",[],0,0,Guatemala,#🇩🇴 #🇵🇷,0,0,0,0,0,0,0,0,0,0
4,CO,7098845708983323909,1652828819,Ojalá nunca les pase hombres 😭 @elsebasnavarroo #parati #humor,7088761409630897157,Elnavarroo,"Subo contenido muy diferente 🥵
Insta: Elsebasnavarroo 🫡",0,False,https://www.tiktok.com/@elnavarroo/video/7098845708983323909?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098845708983323909&source=h5_m,22387359,2407,6602,48766,1369793,7098845693799942918,7098845693799942918,72,7098845693799942918,original sound - elnavarroo,Elnavarroo,7.088761409630897e+18,Elnavarroo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098845707893476101.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7e2296bb411979622d348be96039cc72.json,False,False,,,,,[],0,0,Guatemala,#parati #humor,0,0,0,0,0,0,0,1,1,0
5,GT,7070689112872750363,1646273098,🤯😅 duele 🍑😅🤯 @deanna_melillo #hello🇺🇸mucha🇬🇹 #josydeanna #guatemala #usa,6610293488385638405,Josy Esteban Chigua Canales,"🇬🇹IG: @josyesteban
🇺🇸IG: @deanna_melillo 
😲 “750K” 😲❓",0,False,https://www.tiktok.com/@josyestebanchigua/video/7070689112872750363?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070689112872750363&source=h5_m,2629169,1849,1673,5723,217382,7070689127406029594,7070689127406029594,72,7070689127406029594,original sound - josyestebanchigua,Josy Esteban Chigua Canales,6.610293488385638e+18,Josy Esteban Chigua Canales,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7070689128072891162.mp3,,False,False,,,,,[],0,0,Guatemala,#hello🇺🇸mucha🇬🇹 #josydeanna #guatemala #usa,0,0,0,0,0,0,1,0,0,0
6,GT,7094802293140344070,1651887388,Porque dos así abuela,6958242342525617157,hgoaa.a,"🇬🇹🇬🇹🇬🇹 recuperemos los 66K de la cuenta pasada 
Instagram: hgoa.a",0,False,https://www.tiktok.com/@hgoaa.a/video/7094802293140344070?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094802293140344070&source=h5_m,662284,379,1302,2615,66715,7094802257358670598,7094802257358670598,72,7094802257358670598,original sound - hgoaa.a,hgoaa.a,6.958242342525617e+18,hgoaa.a,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094802268989606661.mp3,,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
7,US,7078722861422349614,1648143602,Melaque 🖤☀️ #skimboarding,6719890410867524613,Amber Torrealba,"Professional Skimboarder.
Blenders Eyewear discount: AMBS20
Signature shades 🔻",0,False,https://www.tiktok.com/@ambertorrealba/video/7078722861422349614?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078722861422349614&source=h5_m,5725650,243,511,1584,274983,7004001085241248513,7004001085241248513,72,7004001085241248513,original sound - olivercroninmusic (Contains music from: STAY - The Kid LAROI & Justin Bieber),"Contains music from: ""STAY""",6.798367195342341e+18,Oliver Cronin,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7004001083680918273.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/becdea9db5f2959ee75f6b78b1d11c27.json,False,False,The Kid LAROI & Justin Bieber,STAY,original sound - olivercroninmusic (Contains music from: STAY - The Kid LAROI & Justin Bieber),"Contains music from: ""STAY""",[],0,0,Guatemala,#skimboarding,0,0,0,0,0,0,0,0,0,0
0,BO,7102059460968992006,1653577078,Ni una menos💜 #niunamenoss #niunamenos💜💚 #shadovan #bastademaltratoalamujer #santacruzdelasierra🇳🇬 #paratii #fypシ,6853204190811833350,Lisbet Baldrerrama,🤍,0,False,https://www.tiktok.com/@nayelybalderramasalazar/video/7102059460968992006?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102059460968992006&source=h5_m,18845202,13248,9608,36638,1607045,6928722007504717826,6928722007504717826,10033,6928722007504717826,Venganza,Nicki Nicole & No Te Va Gustar,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c8a1d5423c1e4c4bbf21f88857161f95,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ef5f1cb1d7bf4d188894da049c636117,True,True,,,,,[],0,0,Guatemala,#niunamenoss #niunamenos💜💚 #shadovan #bastademaltratoalamujer #santacruzdelasierra🇳🇬 #paratii #fypシ,0,0,0,0,0,1,0,0,0,0
1,MX,7080199905335069957,1648487502,Se llegó el día🥰🥰 #mangagastrica #cirugia #mangagastrica🦋🙏🦋 #manga #gastricsleeve,6749150275363292166,Karla Bonfil,"Army💜 
Mty|México 🇲🇽",0,False,https://www.tiktok.com/@karlabonfil/video/7080199905335069957?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080199905335069957&source=h5_m,9349044,573,369,1554,337720,6762092669565963014,6762092669565963014,72,6762092669565963014,Celebrate the Good Times,Mason,6.618548489873228e+18,Mason,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1650920311654405.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c1b3bbd2a40bf63daa09efc2ee0e664e.json,False,False,,,,,[],0,0,Guatemala,#mangagastrica #cirugia #mangagastrica🦋🙏🦋 #manga #gastricsleeve,0,0,0,0,0,0,0,0,0,0
2,BO,7092171116814388485,1651274768,cómo comer pito fácil 🤤 #recetas #faciles,6916873939981517829,Albertina Sacaca Cal,bienvenidos esta es mi única cuenta  en tik tok ❤😊,0,False,https://www.tiktok.com/@albertinasacaca1/video/7092171116814388485?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092171116814388485&source=h5_m,30038333,61239,126132,3332,3541739,7092171209185512197,7092171209185512197,72,7092171209185512197,original sound - albertinasacaca1,Albertina Sacaca Cal,6.916873939981518e+18,Albertina Sacaca Cal,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092171218215848710.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ad5a28f7007f975227cf155958795b65.json,False,False,,,,,[],0,0,Guatemala,#recetas #faciles,0,0,0,0,0,0,0,0,0,0
3,US,7094811087144766766,1651889433,@cali_queen510 🤣🤣🤣🤣,6951603844204299269,Tik Toker,No bio yet,0,False,https://www.tiktok.com/@sherif..23/video/7094811087144766766?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094811087144766766&source=h5_m,6655628,1632,3048,4051,504244,7094811057398926122,7094811057398926122,72,7094811057398926122,original sound - sherif..23,Tik Toker,6.951603844204299e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7094811083449568046.mp3,,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
