,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_honduras,hash_humor,hash_parati,hash_tiktok,hash_viral,hash_xyzbca
4,MX,7101444315519536390,1653433855, ,7044893047759176710,user8094924094578,,0,False,https://www.tiktok.com/@efrenotero123/video/7101444315519536390?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101444315519536390&source=h5_m,3928529,1761,48650,81451,403217,7.101444297207156e+18,7.101444297207156e+18,72.0,7.101444297207156e+18,original sound - efrenotero123,user8094924094578,7.044893047759177e+18,user8094924094578,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101444312788945670.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/95cff5dc9b30e8d4ece1fb29dc71953a.json,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
5,PA,7102224301159468293,1653615459,#Responder a @jaimepoblete160 #weightloss,6786383858499748870,gracie,"curve model ✨ fashion + self acceptance
twitter: @graciebon1",0,False,https://www.tiktok.com/@graciebon1/video/7102224301159468293?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102224301159468293&source=h5_m,3748209,1946,4560,4546,300823,6.990238990532103e+18,6.990238990532103e+18,72.0,6.990238990532103e+18,original sound - car_edits38 (Contains music from: Venom - Music From The Motion Picture - Eminem),"Contains music from: ""Venom - Music From The Motion Picture""",6.984477218710111e+18,car_edits38,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6990239137785809669.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6fea3c5629090a1fe3134dde4d77d6ea.json,False,False,Eminem,Venom - Music From The Motion Picture,original sound - car_edits38 (Contains music from: Venom - Music From The Motion Picture - Eminem),"Contains music from: ""Venom - Music From The Motion Picture""",[],0.0,0,Honduras,#Responder #weightloss,0,0,0,0,0,0,0,0,0,0
6,HN,7101769628774354182,1653509595,Ahhh😂😂,6838429611211916293,Yonuel GC,¡ Nunca Olvides Sonrreir !,0,False,https://www.tiktok.com/@yonuelito/video/7101769628774354182?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101769628774354182&source=h5_m,759270,300,987,2950,63798,7.10176961256758e+18,7.10176961256758e+18,72.0,7.10176961256758e+18,original sound - yonuelito,Yonuel GC,6.838429611211916e+18,Yonuel GC,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101769623716711174.mp3,,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
7,US,7098521228708711726,1652753267, ,6861118469497553925,The Showlorios,"Miguel Solorio 
IG: @Theshowlorios
YT: The showlorios",0,False,https://www.tiktok.com/@theshowlorios/video/7098521228708711726?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098521228708711726&source=h5_m,8487609,1874,1057,2781,815560,7.06998089071731e+18,7.06998089071731e+18,10036.0,7.06998089071731e+18,Chale,Eden Muñoz,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2dec6931f56248dbbd6a640cc7acf40f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/95a956cf10ad43679dd05438e39f00b0,True,True,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
0,US,7084417197518458155,1649469416,Pinche mocoso #palanoche #pepino,6532296946005082114,Esablanqis,"PO Box 1713
South Gate, CA 90280.",0,False,https://www.tiktok.com/@esablanqis/video/7084417197518458155?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084417197518458155&source=h5_m,9690799,4732,9170,7525,1623294,7.084417181043412e+18,7.084417181043412e+18,72.0,7.084417181043412e+18,original sound - esablanqis,Esablanqis,6.532296946005082e+18,Esablanqis,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7084417194712501034.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/1d3436b6dfb5dd1675a308b52e2d6816.json,False,False,,,,,[],0.0,0,Honduras,#palanoche #pepino,0,0,0,0,0,0,0,0,0,0
1,US,7073668352417500462,1646966756,He’s mad because I took his toy away. #puppylove #puppy #pet #Englishbulldog #fyp #grumpy #bark #cute #california #doggo #dog #cutenessoverloaded #pup,6743021930917463046,gonzalezempirebullie,"☀️California☀️
Email gonzalezempirebullies@yahoo.com 
English & French Bulldogs",0,False,https://www.tiktok.com/@geb_carla1/video/7073668352417500462?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073668352417500462&source=h5_m,9171815,9545,57588,36831,996747,7.073668359909805e+18,7.073668359909805e+18,72.0,7.073668359909805e+18,original sound - geb_carla1,gonzalezempirebullie,6.743021930917463e+18,gonzalezempirebullie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073668355600780078.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/f21535e5a3188f3177b269e97d77ec49.json,False,False,,,,,[],0.0,0,Honduras,#puppylove #puppy #pet #Englishbulldog #fyp #grumpy #bark #cute #california #doggo #dog #cutenessoverloaded #pup,0,0,1,0,0,0,0,0,0,0
2,AL,7089394895164656902,1650628380,Respect🔥🔥🔥🔥🔥#respect #vrial #trending #respekt #foryoupage #foryoupage #wow,7064872328769438726,Respect,"Follow me for more ✅
Go register 👇",0,False,https://www.tiktok.com/@bigofrespect/video/7089394895164656902?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089394895164656902&source=h5_m,14314627,488,1006,12077,955095,6.940683150875987e+18,6.940683150875987e+18,72.0,6.940683150875987e+18,Drive Forever Ravens Rock Spotify (Contains music from: Polozhenie (Instrumental Guitar) - Ravens Rock),"Contains music from: ""Polozhenie (Instrumental Guitar)""",6.76994924413477e+18,Ravens Rock ★ | Guitarist,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6940683280547072774.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/1410e6e285e9da4180c067c00d78001c.json,False,False,Ravens Rock,Polozhenie (Instrumental Guitar),Drive Forever Ravens Rock Spotify (Contains music from: Polozhenie (Instrumental Guitar) - Ravens Rock),"Contains music from: ""Polozhenie (Instrumental Guitar)""",[],0.0,0,Honduras,#respect #vrial #trending #respekt #foryoupage #foryoupage #wow,0,2,0,0,0,0,0,0,0,0
3,HN,7077014360589225221,1647745811,😅😅#viral #fypシ #parati #fyp,7020572781197607941,Jissellportillo2015💯,SIGUEME 😍,0,False,https://www.tiktok.com/@jisselportillo2015/video/7077014360589225221?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077014360589225221&source=h5_m,6766890,2232,14820,87002,578974,7.077014312606633e+18,7.077014312606633e+18,72.0,7.077014312606633e+18,original sound - jisselportillo2015,Jissellportillo2015💯,7.020572781197608e+18,Jissellportillo2015💯,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077014323142445829.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e66b855138de30e21706871751b03f82.json,False,False,,,,,[],0.0,0,Honduras,#viral #fypシ #parati #fyp,0,0,1,1,0,0,1,0,1,0
4,CO,7097266374317214982,1652461100,Mi novia me hizo una trampa 💔 @elsebasnavarroo #humor 🤣,7088761409630897157,Elnavarroo,"Subo contenido muy diferente 🥵
Insta: Elsebasnavarroo 🫡",0,False,https://www.tiktok.com/@elnavarroo/video/7097266374317214982?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097266374317214982&source=h5_m,7766436,347,1737,11797,209762,7.097266348430396e+18,7.097266348430396e+18,72.0,7.097266348430396e+18,original sound - elnavarroo,Elnavarroo,7.088761409630897e+18,Elnavarroo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097266346630597382.mp3,,False,False,,,,,[],0.0,0,Honduras,#humor,0,0,0,0,0,1,0,0,0,0
5,PE,7093143638758280454,1651501201,#hipopresivos #hipopresivosfit #hipopresivosencasa #vacuum #vacuumtherapy #vacuumcleaner #vacuumforming,19680041,Alissa Servat Quezada,fan de los hipopresivos 🤸🏻‍♀️ • más contenido en Instagram @alissaservat 🧞‍♀️,0,False,https://www.tiktok.com/@alissaservat/video/7093143638758280454?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093143638758280454&source=h5_m,12867699,10303,6843,12002,431072,7.070642742501575e+18,7.070642742501575e+18,10033.0,7.070642742501575e+18,Numero 1,Oscu & Nobeat,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d3937345700a4deb8dcfc66bfef93f7c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b70035da36754c67b67a5f94d73841f6,True,True,,,,,[],0.0,0,Honduras,#hipopresivos #hipopresivosfit #hipopresivosencasa #vacuum #vacuumtherapy #vacuumcleaner #vacuumforming,0,0,0,0,0,0,0,0,0,0
6,HN,7089453026846510341,1650641913,Jajaj 😂😍❤️ @emilianopaz28 #parati #xyzbca #fyppppppppppppppppppppppp,6628678499954065413,ROXY⚜️,"1 millon de Gracias✨
Instagram: Roxannasomozaofficial",0,False,https://www.tiktok.com/@roxannasomozaofficial/video/7089453026846510341?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089453026846510341&source=h5_m,721553,193,51,212,53215,7.02351601962058e+18,7.02351601962058e+18,72.0,7.02351601962058e+18,original sound - colochita.lemus,Colochita Lorenzana,6.850642063705376e+18,Colochita Lorenzana,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7023516053489699589.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b11bc0cf0e9c831d95d6be9fc9076b5c.json,False,False,,,,,[],0.0,0,Honduras,#parati #xyzbca #fyppppppppppppppppppppppp,0,0,0,0,0,0,1,0,0,1
7,IT,7096536889947065606,1652291253,#filmmentali #foryou #iloveyouu,7066132316696347654,Film_mentali_,Film mentali💙🔐,0,False,https://www.tiktok.com/@_film_mentali_29/video/7096536889947065606?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096536889947065606&source=h5_m,6802987,5058,18542,22730,383256,6.828246113540115e+18,6.828246113540115e+18,10036.0,6.828246113540115e+18,Paris,The Chainsmokers,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/24b83ce475b1408e9d2478e733c00ea0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/76756055446842c2b59a6087840dae56,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1192819926', 'external_song_key': 'apple_song_id'}]",0.0,0,Honduras,#filmmentali #foryou #iloveyouu,1,0,0,0,0,0,0,0,0,0
0,HN,7101317526826536198,1653404334,#viral #fiypシ #apoyo? #camaralenta,6969640509745841158,cámara_lenta_123,,0,False,https://www.tiktok.com/@camara_lenta_123/video/7101317526826536198?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101317526826536198&source=h5_m,56200,16,17,113,2116,7.101317511232212e+18,7.101317511232212e+18,72.0,7.101317511232212e+18,original sound - camara_lenta_123,cámara_lenta_123,6.969640509745841e+18,cámara_lenta_123,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101317523353684742.mp3,,False,False,,,,,[],0.0,0,Honduras,#viral #fiypシ #apoyo? #camaralenta,0,0,0,0,0,0,0,0,1,0
1,HN,7090733198241533189,1650939977,Gran amasijada que le dieron a #lakaterin @Miguel Marichal 😂 vieron el rayo ⚡️ #viral #comedia #humor #fyp #parati,189287480087605248,La Bicha catracha ✨,"HABLAMOS NUNCA🤪
Hondureño adoptado por los salvadoreños🇭🇳🇸🇻Dios Guarde Niña",0,False,https://www.tiktok.com/@fredyjrodriguez/video/7090733198241533189?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090733198241533189&source=h5_m,2109139,331,261,1759,116267,7.004611007347789e+18,7.004611007347789e+18,72.0,7.004611007347789e+18,original sound - fredyjrodriguez,La Bicha catracha ✨,1.8928748008760525e+17,La Bicha catracha ✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7004611177380612870.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f064db2cda56bcd1067442ae6b93d408.json,False,False,,,,,[],0.0,0,Honduras,#lakaterin #viral #comedia #humor #fyp #parati,0,0,1,0,0,1,1,0,1,0
2,US,7100595959159065857,1653236329,So easy to clean,6705245568698254342,Wonderlife,"support@wonderlifestore.com📩📩
Fast Global Shipping ✈️
This is our only account",2,False,https://www.tiktok.com/@wonderlife.foryou/video/7100595959159065857?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100595959159065857&source=h5_m,1221362,67,685,63,14025,6.926328426135686e+18,6.926328426135686e+18,72.0,6.926328426135686e+18,original sound - basii_17 (Contains music from: La Inconforme - Grupo G),"Contains music from: ""La Inconforme""",6.790581433951077e+18,Basi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6926328441008704262.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b94cf3c54b88cca742808904a2c432e0.json,False,False,Grupo G,La Inconforme,original sound - basii_17 (Contains music from: La Inconforme - Grupo G),"Contains music from: ""La Inconforme""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
3,DO,7092122442663251205,1651263434,Que creen ustedes de este caso 😂 con mi cuñada @yen_lachinita #viral #rd #dominicano #eeuu,6823633769150710789,Lapolvora,🏋️‍♀️ Sígueme en Instagram @lapolvora_a,0,False,https://www.tiktok.com/@lapolvoraa/video/7092122442663251205?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092122442663251205&source=h5_m,15985986,1836,6527,15884,222542,7.075376592305835e+18,7.075376592305835e+18,72.0,7.075376592305835e+18,original sound - _ginareyes01 (Contains music from: Ojala Me Lleve El Diablo - Kingpuntocom beats),"Contains music from: ""Ojala Me Lleve El Diablo""",6.805961434506495e+18,Gina R.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075376625151462149.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3437eae4ec6005bf11946615dd49cf72.json,False,False,Kingpuntocom beats,Ojala Me Lleve El Diablo,original sound - _ginareyes01 (Contains music from: Ojala Me Lleve El Diablo - Kingpuntocom beats),"Contains music from: ""Ojala Me Lleve El Diablo""",[],0.0,0,Honduras,#viral #rd #dominicano #eeuu,0,0,0,0,0,0,0,0,1,0
4,AR,7101763666466360582,1653508207, ,7078499714820637701,more,"13/12/21💞
15%
@_iann_.ok💑
acuario",0,False,https://www.tiktok.com/@moregodoy.13/video/7101763666466360582?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101763666466360582&source=h5_m,9512899,11324,9809,32603,685255,6.83937179262103e+18,6.83937179262103e+18,72.0,6.83937179262103e+18,sweater weather x i wanna be your girlfriend (Contains music from: Sweater Weather - The Neighbourhood),"Contains music from: ""Sweater Weather""",6.716607369294513e+18,g 🦋,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6839371772312259334.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a4bfa2d9b5ab56a7b1d3f3401cbd496a.json,False,False,The Neighbourhood,Sweater Weather,sweater weather x i wanna be your girlfriend (Contains music from: Sweater Weather - The Neighbourhood),"Contains music from: ""Sweater Weather""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
5,HN,7093394452110216453,1651559602,Solicita las tuyas 💞 #fypシ #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,119223539806728192,Cafuné Shop,"Tienda de lencería.💋
Envíos a todo honduras🚚
Ig; @cafuneshoph
+504 9468 1351",0,False,https://www.tiktok.com/@cafuneshophn/video/7093394452110216453?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093394452110216453&source=h5_m,470278,147,120,367,11226,6.91542521233079e+18,6.91542521233079e+18,10036.0,6.91542521233079e+18,Tu Lokotron Remix,Dj Jouga,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e2b67e3edf444338a09f51df2208908f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8782023a01a944cbbf8d90b53c89ccab,False,True,,,,,[],0.0,0,Honduras,#fypシ #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,0,0,0,1,0,0,0,0,0,0
6,HN,7073183032038968581,1646853759,Responder a @h.zuniga 🙈,6707838882984051717,Kimberly Yuleisy,Dancer🇭🇳,0,False,https://www.tiktok.com/@kim.madridhn/video/7073183032038968581?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073183032038968581&source=h5_m,83121,68,58,57,5178,7.071435045730405e+18,7.071435045730405e+18,72.0,7.071435045730405e+18,original sound - danielzb82 (Contains music from: Back broken ayy - Totty),"Contains music from: ""Back broken ayy""",6.581109872468623e+18,Daniel Barveran,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071436699456359174.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/977a0399078053dfd76860354893427b.json,False,False,Totty,Back broken ayy,original sound - danielzb82 (Contains music from: Back broken ayy - Totty),"Contains music from: ""Back broken ayy""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
7,FR,7101968185280187654,1653555828, ,6861266353005888518,La tictokeuse 869,latiktokeuse869🦄,0,False,https://www.tiktok.com/@latiktokeuse869/video/7101968185280187654?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101968185280187654&source=h5_m,883314,272,1088,19,22194,7.095671549138587e+18,7.095671549138587e+18,72.0,7.095671549138587e+18,original sound - loodgieter.ram,Loodgieter_RAM,6.952414167622616e+18,Loodgieter_RAM,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095671557489478406.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bc7b4f7b670774da34c2cb199fc2701f.json,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
0,SV,7078002914136018182,1647975975,La gente habla de mi abuela ;;; automáticamente mi abuela …😹😹😹😹😹,6787023533002195973,Tania Dueñas,Salvadoreña🥰💪,0,False,https://m.tiktok.com/v/7078002914136018182.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078002914136018182&source=h5_m,26633867,22443,334072,340898,1917555,7.078002905659297e+18,7.078002905659297e+18,72.0,7.078002905659297e+18,original sound - tania24134,Tania Dueñas,6.787023533002196e+18,Tania Dueñas,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078002900445776646.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8d082d7e813cc50b99fb888d76a7fff2.json,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
1,US,7078717898419604778,1648142445,Responder a @nancyytuque 😅😅😅 porque ustedes lo pidieron♥️ #omarvelasquez #omarvelasquezoficial #fyp #parati,7073256815732229163,omarvelasquezoficiall,"Facebook: Omar Velasquez. Publicidad, Negocios y Colaboraciones en el link 👇🏻",0,False,https://m.tiktok.com/v/7078717898419604778.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078717898419604778&source=h5_m,2689685,3188,7515,7348,194694,,,,,,,,,,,,,,,,,,,,,0,Honduras,#omarvelasquez #omarvelasquezoficial #fyp #parati,0,0,1,0,0,0,1,0,0,0
2,HN,7103557459045846315,1653925856,El rostro del agresor de la Sub Inspectora ya ha sido identificado. #NoticiasTikTok #Honduras #Policia #SanPedroSula #RealEspaña #Motagua #HN #Noticias,7024839608509072431,diariolaprensa,"Noticias de Honduras, Mundo y lo más viral de la red.",0,False,https://m.tiktok.com/v/7103557459045846315.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103557459045846315&source=h5_m,357309,453,462,1531,20231,6.997840505614633e+18,6.997840505614633e+18,10036.0,6.997840505614633e+18,"News, news, seriousness, tension(1077866)",Lyrebirds music,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c7af41d1e4c146acb62333c5b966462e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e95b5c0d5b38423089220ec2eb980e1b,False,True,,,,,[],0.0,0,Honduras,#NoticiasTikTok #Honduras #Policia #SanPedroSula #RealEspaña #Motagua #HN #Noticias,0,0,0,0,1,0,0,0,0,0
3,HN,7093296265659747589,1651536737,Uno de ayer 🤪,6916695636255851526,Majoramireztok2,Me segunda cuenta🥰,0,False,https://m.tiktok.com/v/7093296265659747589.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093296265659747589&source=h5_m,613982,127,41,355,45909,7.089940822535278e+18,7.089940822535278e+18,10036.0,7.089940822535278e+18,PROVENZA,KAROL G,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2bddd5d934ad4f96a4af4d197087052f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1e86ce603e0b41f6a5240e4d246cc045,True,True,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
4,HN,7101897956957162758,1653539478,Viajar una experiencia única 🌍✈️🛩,7101895825626956805,jazmin_reyes_hn,🛩Viajar es una gran pasión ✈️,0,False,https://m.tiktok.com/v/7101897956957162758.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101897956957162758&source=h5_m,313945,371,196,480,45856,7.098792329645018e+18,7.098792329645018e+18,72.0,7.098792329645018e+18,original sound - elsobadohn,🔥Henry Mejia🔥,6.767398341388043e+18,🔥Henry Mejia🔥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098792338352605958.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2868a7d745bfa0933c8ad83e0cc0b1bc.json,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
