,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_0324mytest,hash_bhutanesemuser,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_tiktok,hash_viral,hash_xyzbca
5,KR,7100056361505000706,1653110695,#이어찍기 남자들은 안되는 자세라던데🫢 #동윤커플,6531331152116465666,윤지 YUNJI,"🐯❤️‍🔥🐭
🇰🇷 instagram: yunji_kr
Contact : soonent@soon-ent.co.kr",0,False,https://www.tiktok.com/@yunji_kr/video/7100056361505000706?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100056361505000706&source=h5_m,2120149,1381,1202,1376,77512,7100056332799822594,7100056332799822594,24,7100056332799822594,original sound - yunji_kr,윤지 YUNJI,6.531331152116466e+18,윤지 YUNJI,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100056306584685313.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ad4928764ea30c8c13a142eb5a81f570.json,False,False,,,,,[],0,0,Bhutan,#이어찍기 #동윤커플,0,0,0,0,0,0,0,0,0,0
6,PH,7093389344760712475,1651558407,MY NAME SI MAMA🐾🐾 MY NAME IS BABY🐾🐾#furmommykhai #fyp,6563548512868679682,khai🐾,FOR COLLAB &products endorsement              plss email itsokhai@gmail.com,0,False,https://www.tiktok.com/@yt_furmomkhai/video/7093389344760712475?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093389344760712475&source=h5_m,4596522,2033,2052,6955,323704,7068516346203736878,7068516346203736878,72,7068516346203736878,original sound - joan_weeeeeeee (Contains music from: Metal Gear Solid - Aurora Creation),"Contains music from: ""Metal Gear Solid""",7.012168606470227e+18,user5180980961632,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7068513241324014382.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/84d79b3ce5ae3d59eb3f10f01f67a6ce.json,False,False,Aurora Creation,Metal Gear Solid,original sound - joan_weeeeeeee (Contains music from: Metal Gear Solid - Aurora Creation),"Contains music from: ""Metal Gear Solid""",[],0,0,Bhutan,#furmommykhai #fyp,0,0,0,0,0,1,0,0,0,0
7,US,7070305345410764075,1646183745, ,7038257532147221550,love fruits 🍇🥝🍏🍅,thank you for watching,0,False,https://www.tiktok.com/@fruits934/video/7070305345410764075?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070305345410764075&source=h5_m,28168064,537,1695,7211,506489,6566091950947044097,6566091950947044097,141,6566091950947044097,Myself,Bazzi,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a989e2dfa5ff44a78e2d31b501933a04,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ff333ee6e3b74cc0b6cc2f25cd578b98,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1369438949', 'external_song_key': 'apple_song_id'}]",0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
0,BT,7102724511375674625,1653731921,Reply to @yyeeggaaong  life of a taxi driver 😂😂#2022 #comedу #xyzbca #bhutanesemuser #fypシ #viraltiktok #trending #proudsharchokpa😎 #yeecee #0324mytest,6579160235317936129,yeshi  choden,Keeping it simple and living life with zero regrets.Thank you all for your 💜,0,False,https://www.tiktok.com/@itsmeyeshi/video/7102724511375674625?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102724511375674625&source=h5_m,84040,71,68,3,3900,7102724499023481601,7102724499023481601,72,7102724499023481601,original sound - itsmeyeshi,yeshi  choden,6.579160235317936e+18,yeshi  choden,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102724494955580162.mp3,,False,False,,,,,[],0,0,Bhutan,#2022 #comedу #xyzbca #bhutanesemuser #fypシ #viraltiktok #trending #proudsharchokpa😎 #yeecee #0324mytest,1,1,0,0,0,0,1,0,0,1
1,BT,7082003229571108098,1648907372,Last one for today:))❤️ #fyp #viral #mephamleledolma #bhutanesetiktoker,6882398909453927429,Mepham Lele Dolma,New✨,0,False,https://www.tiktok.com/@mephamleledolma0/video/7082003229571108098?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082003229571108098&source=h5_m,168235,131,81,12,12105,6775192814251756293,6775192814251756293,72,6775192814251756293,Tayee tayee,Cacey cacey,6.711876682658579e+18,Cacey cacey,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1654103859358742.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3bb701f5cf5591676c44b0b6db3a3f24.json,False,False,,,,,[],0,0,Bhutan,#fyp #viral #mephamleledolma #bhutanesetiktoker,0,0,0,0,0,1,0,0,1,0
2,US,7087627714231831851,1650216923,#laser is my Melody #skinbydrazi #skincare,6694796203819975686,Dr. Azi,"👩🏻‍⚕️M.D/ Dermatologist / Educator 
💉 CEO of Lasers💫
🚫 No Med Advice 🚫",0,False,https://www.tiktok.com/@skinbydrazi/video/7087627714231831851?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087627714231831851&source=h5_m,17673907,5234,1468,4879,609128,6985692735831280389,6985692735831280389,72,6985692735831280389,original sound - xxtristanxo,xxtristanxo,6.733368876640683e+18,xxtristanxo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6985692786121001734.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bb77d7480976da244fb8d9a3e3917ca5.json,False,False,,,,,[],0,0,Bhutan,#laser #skinbydrazi #skincare,0,0,0,0,0,0,0,0,0,0
3,TR,7093440917176061186,1651570415,hhhhh🤣🤣🤣🤣🤣,7086051407652160513,𝐌𝐫_𝐯𝐢𝐨🖤,"my☺💫
dream💭
1m🎉♥️🎊",0,False,https://www.tiktok.com/@khaludi_0/video/7093440917176061186?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093440917176061186&source=h5_m,2160030,171,888,7948,114094,7084951997350251266,7084951997350251266,72,7084951997350251266,original sound - orici4 (Contains music from: Paul Aussaresses - K3t Savage),"Contains music from: ""Paul Aussaresses""",7.084321733624808e+18,orici4,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7084951974914902786.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/efcdf9d32fde9c3062dc4c6a641e0b58.json,False,False,K3t Savage,Paul Aussaresses,original sound - orici4 (Contains music from: Paul Aussaresses - K3t Savage),"Contains music from: ""Paul Aussaresses""",[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
4,VN,7099464608624299270,1652972917, ,7098285984584745990,BZz2005,hehe,0,False,https://www.tiktok.com/@shjjkfgh346890/video/7099464608624299270?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099464608624299270&source=h5_m,14353462,471,492,4435,320427,7028921433628395522,7028921433628395522,10033,7028921433628395522,Bạn Không Hiểu Tôi,Hoàng Văn Sáng,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1f6ad5d901204613ac71c8c8bd4036e4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fe3f6f1225b448769c0fdf81307aaff6,False,True,,,,,[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
5,GB,7100135517089533190,1653129125,Literally. Arranged Marriage stories #fyp,4110672,Muna Gurung,Your favourite dd in tik tok 👋🏻,0,False,https://www.tiktok.com/@munagurung2/video/7100135517089533190?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100135517089533190&source=h5_m,2460821,591,882,1357,161250,7068673389577112363,7068673389577112363,72,7068673389577112363,original sound - djamsal (Contains music from: Badi Mushkil - Alka Yagnik),"Contains music from: ""Badi Mushkil""",9.186448686043955e+16,Amsal Valliani,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7068673418404563754.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c3ba6ab607cfb3ec500954a7edd71abe.json,False,False,Alka Yagnik,Badi Mushkil,original sound - djamsal (Contains music from: Badi Mushkil - Alka Yagnik),"Contains music from: ""Badi Mushkil""",[],0,0,Bhutan,#fyp,0,0,0,0,0,1,0,0,0,0
6,GB,7103188415029546282,1653839934,Ice cream #foryou #fyp #yumup #LearnOnTikTok #foryoupage,6868484911536866309,Mr. Chef,"🍫 Help me get 5M followers 🥳
Mouth-watering Chocolate Cake Videos ❤️",0,False,https://www.tiktok.com/@mr.chefofficial/video/7103188415029546282?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103188415029546282&source=h5_m,317285,24,295,54,18029,7091463789001836546,7091463789001836546,10033,7091463789001836546,DJ Wait a Minute,DJ Exe,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0777718f41254769ae040db71575f673,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/471bae2502c3497886e3f1242cda09c2,False,True,,,,,[],0,0,Bhutan,#foryou #fyp #yumup #LearnOnTikTok #foryoupage,0,0,1,1,0,1,0,0,0,0
7,ID,7070348476051148058,1646193787,Where's your phone?🙂#foryoupage #respectmoments #memes #funnyvideo,7038208507363951621,Funny Master,"😱Respect moment🤣
💕Thanks for the follow 💕",0,False,https://www.tiktok.com/@funnymaster90/video/7070348476051148058?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070348476051148058&source=h5_m,24414505,11784,36589,119121,1631079,7070348483982592795,7070348483982592795,24,7070348483982592795,original sound - funnymaster90,Funny Master,7.038208507363952e+18,Funny Master,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7070348474532776730.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e41fe85140a2a03b8ade04d813eebcac.json,False,False,,,,,[],0,0,Bhutan,#foryoupage #respectmoments #memes #funnyvideo,0,0,0,1,0,0,0,0,0,0
0,BT,7090942325463059713,1650988667,After class workout✌️#fypシ゚viral #0324mytest #dzombafitness #spreadlove @susheee_ @dzombafitness #paldendrukpagyallo🐲🐉,275764432578940928,tandin_nga enn,"Follow @__tanchoo
Women empowerment💪
Lets spread love❤🇧🇹❤",0,False,https://www.tiktok.com/@_tanchoo_/video/7090942325463059713?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090942325463059713&source=h5_m,55125,8,3,1,1721,7072167424199723777,7072167424199723777,24,7072167424199723777,original sound - buqicrew_official (Contains music from: Sea Shanty Medley - Home Free),"Contains music from: ""Sea Shanty Medley""",6.575710664488354e+18,buqicrew_official,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7072167398815714050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a5ef2e16f5acdfe37db3fda872370ffa.json,False,False,Home Free,Sea Shanty Medley,original sound - buqicrew_official (Contains music from: Sea Shanty Medley - Home Free),"Contains music from: ""Sea Shanty Medley""",[],0,0,Bhutan,#fypシ゚viral #0324mytest #dzombafitness #spreadlove #paldendrukpagyallo🐲🐉,1,0,0,0,0,0,1,0,1,0
1,BT,7071630457883905282,1646492272,😋 #fyp,6545375010523976719,Sonam Max Choki,"✨Bhutan🇧🇹✨ 
Proud Bhutanese 😉",0,False,https://www.tiktok.com/@sonammaxchoki/video/7071630457883905282?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071630457883905282&source=h5_m,87617,16,6,209,4055,6988445527943744261,6988445527943744261,72,6988445527943744261,original sound - revcngerz (Contains music from: Do Dat (Tik Tok Resume) - Semme),"Contains music from: ""Do Dat (Tik Tok Resume)""",6.638636391021543e+18,Jona,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6988445669275093766.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5f17716d117af7a05792bcb9d44883c5.json,False,False,Semme,Do Dat (Tik Tok Resume),original sound - revcngerz (Contains music from: Do Dat (Tik Tok Resume) - Semme),"Contains music from: ""Do Dat (Tik Tok Resume)""",[],0,0,Bhutan,#fyp,0,0,0,0,0,1,0,0,0,0
2,US,7079211876525034794,1648257458,#goodthing #bunions #bigtoe #health #foryou,6953172511380161541,Shoppers07,"Click the link to get products in the video
👇👇👇👇",0,False,https://www.tiktok.com/@shoppers47/video/7079211876525034794?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079211876525034794&source=h5_m,73631055,5143,72506,99026,582119,6993928421000612609,6993928421000612609,72,6993928421000612609,Remix FingerDanceMusic (Contains music from: (Everything I Do) I Do It for You - Brandy),"Contains music from: ""(Everything I Do) I Do It for You""",6.958351653893309e+18,FingerDanceMusic,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6993928378659146497.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bcce82c6bc630801d7bb987740e68c5e.json,False,False,Brandy,(Everything I Do) I Do It for You,Remix FingerDanceMusic (Contains music from: (Everything I Do) I Do It for You - Brandy),"Contains music from: ""(Everything I Do) I Do It for You""",[],0,0,Bhutan,#goodthing #bunions #bigtoe #health #foryou,0,0,1,0,0,0,0,0,0,0
3,DE,7094579476520094981,1651835509,Can you do it?🐸🤍🧚🏻 Follow 4 more🌸 IG: theshanaofficial #duet #badliar #imaginedragons #popcornduet #cover,6933697304035296261,Ｓｈａｎａ,"♡ Insta: theshanaofficial
♡ talents@spreadvertise.com",0,False,https://www.tiktok.com/@theshanaofficial/video/7094579476520094981?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094579476520094981&source=h5_m,8950603,2535,7657,703,789757,7094579439253637894,7094579439253637894,72,7094579439253637894,original sound - theshanaofficial,Ｓｈａｎａ,6.933697304035296e+18,Ｓｈａｎａ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094579458564197126.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/42d0cede509bb1ceaf7d51f836b3086e.json,False,False,,,,,[],0,0,Bhutan,#duet #badliar #imaginedragons #popcornduet #cover,0,0,0,0,0,0,0,0,0,0
4,US,7091911556094676270,1651214336,#shoe,7064451388268708911,norrtd,"follow me 👆👆👆
let u learn more about shoes hacks.🌝🌝🌝",0,False,https://www.tiktok.com/@norrtd/video/7091911556094676270?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091911556094676270&source=h5_m,473647,47,24,118,4718,6830653279181998081,6830653279181998081,10033,6830653279181998081,Kimi No Toriko,Rizky Ayuba,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/adf661e9e4904217aa6157ff2178a8e9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4e88b5bbeaa045d5a51c6294fb78b1f0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1515054199', 'external_song_key': 'apple_song_id'}]",0,0,Bhutan,#shoe,0,0,0,0,0,0,0,0,0,0
5,AE,7095392343167126786,1652024768,What’s your thoughts on gas prices ⛽️ ?? @Mummy Mo @N&A productions #fyp #foryoupage,61590639900954624,movlogs,"For business contact movlogsbusiness@gmail.com
Giveaway 👇👇",0,False,https://www.tiktok.com/@mo_vlogs/video/7095392343167126786?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095392343167126786&source=h5_m,62125556,10081,14219,37721,2716198,7095392319226120961,7095392319226120961,72,7095392319226120961,original sound - mo_vlogs (Contains music from: I Knew You Were Trouble. - Taylor Swift),"Contains music from: ""I Knew You Were Trouble.""",6.159063990095462e+16,movlogs,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7095392305414261506.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/31b0121ef408e8625953bd758e34dae7.json,False,False,Taylor Swift,I Knew You Were Trouble.,original sound - mo_vlogs (Contains music from: I Knew You Were Trouble. - Taylor Swift),"Contains music from: ""I Knew You Were Trouble.""",[],0,0,Bhutan,#fyp #foryoupage,0,0,0,1,0,1,0,0,0,0
6,KR,7103031202512194817,1653803329,POV: She's trying to make me a TikTok star 🤣 (insta:noah_evel) @sia_jiwoo,6657795475196837889,노아,"Dancer 
SOONENT _contact : soonent@soon-ent.co.kr
My youtube ❤️",0,False,https://www.tiktok.com/@noah_evel/video/7103031202512194817?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103031202512194817&source=h5_m,1790876,894,927,8818,176164,7072479175814187782,7072479175814187782,72,7072479175814187782,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",6.831674564565763e+18,Iconicfatma,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072479167769873157.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d203808dc93f54480af65167e04b08e8.json,False,False,Myriam Fares,Goumi - Sped Up Version,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
7,AU,7073772883822120193,1646991095,Think aerials is easy? I’m a frayed knot. #aerials #aerialtissu #aerialsilks #footlock @maygan.xo #coach #aerialistsoftiktok #aerialist #aerialarts,6806965646284129285,Maddison Tyler,"I post what I like when I like 
1 half of @acrobratz",0,False,https://www.tiktok.com/@maddi_louise123/video/7073772883822120193?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073772883822120193&source=h5_m,12824382,689,677,3180,434020,7049764707628075781,7049764707628075781,72,7049764707628075781,original sound - kkay488 (Contains music from: Happy Friends - Vektor),"Contains music from: ""Happy Friends""",6.80948342934633e+18,Katie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7049764738091191045.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/75e0414198f7e1ecf18145a6b6f5dabe.json,False,False,Vektor,Happy Friends,original sound - kkay488 (Contains music from: Happy Friends - Vektor),"Contains music from: ""Happy Friends""",[],0,0,Bhutan,#aerials #aerialtissu #aerialsilks #footlock #coach #aerialistsoftiktok #aerialist #aerialarts,0,0,0,0,0,0,0,0,0,0
0,BT,7083387611003243777,1649229699,Wanted to try this so bad and I had some free time between the classes#xyzbca #0324mytest #fypシ #foryoupage #bhutanesetiktoker #viral #trending #spotifywrapped #bieber,6525387352544646144,Trashi Ongmo,"Go Vegetarian
Save Lives☺️",0,False,https://m.tiktok.com/v/7083387611003243777.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083387611003243777&source=h5_m,191512,146,47,387,10845,7061271396685056774,7061271396685056774,72,7061271396685056774,Baby (Contains music from: Baby - Justin Bieber),"Contains music from: ""Baby""",7.060564211961742e+18,Spe3d_up_songs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7061271416649304837.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7b182c7614667851fe872d5217f0532f.json,False,False,Justin Bieber,Baby,Baby (Contains music from: Baby - Justin Bieber),"Contains music from: ""Baby""",[],0,0,Bhutan,#xyzbca #0324mytest #fypシ #foryoupage #bhutanesetiktoker #viral #trending #spotifywrapped #bieber,1,0,0,1,0,0,1,0,1,1
1,BT,7076692596290112770,1647670894, ,7034187014296896518,Dorjiwangchukmarlk,"Road to 8 K 🙏🙏🙏
#Dorji Wangchuk (langpang) 
facebook.",0,False,https://m.tiktok.com/v/7076692596290112770.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076692596290112770&source=h5_m,192731,103,98,621,6754,7076692579853028097,7076692579853028097,72,7076692579853028097,original sound - lampang_7,Dorjiwangchukmarlk,7.034187014296897e+18,Dorjiwangchukmarlk,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7076692540598061825.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c663460ecf255b4b5f72328f42672b05.json,False,False,,,,,[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
2,AE,7077978256787475713,1647970234,Messi ❤️😍 #messi #ronaldo #vandijk #ibrahimovic #football #respect #fy #fyp #foryoupage,6808485399188325382,Lithits,"Thank you for 675K! ❤️ 
Road to 700K! 🔥 
Football content ⚽️",0,False,https://m.tiktok.com/v/7077978256787475713.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077978256787475713&source=h5_m,22412940,11449,9328,1673,2015828,7077978251540499202,7077978251540499202,72,7077978251540499202,original sound - ccddff0,Lithits,6.808485399188325e+18,Lithits,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7077978236591868674.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/16b325701acdec33a403f673bd86b05d.json,False,False,,,,,[],0,0,Bhutan,#messi #ronaldo #vandijk #ibrahimovic #football #respect #fy #fyp #foryoupage,0,0,0,1,0,1,0,0,0,0
