,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_movie,hash_trending,hash_viral,hash_xyzbca
5,GB,7101675687806782725,1653487724,#fyp #viral #marriage #funnyclips17382 #foryou #imback #violationmeme #foryoupage,6979913237367456773,funnyclips17382,"U have finally found the funniest page 
Now its ur turn to follow
🔝 lander",0,False,https://www.tiktok.com/@funnyclips17382/video/7101675687806782725?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101675687806782725&source=h5_m,1411338,380,1836,9117,150151,7101675656416660229,7101675656416660229,72,7101675656416660229,original sound - funnyclips17382 (Contains music from: Jock Me (feat. Cute Mike) - Bolas & Various Artists),"Contains music from: ""Jock Me (feat. Cute Mike)""",6.979913237367457e+18,funnyclips17382,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101675674657753862.mp3,,False,False,Bolas & Various Artists,Jock Me (feat. Cute Mike),original sound - funnyclips17382 (Contains music from: Jock Me (feat. Cute Mike) - Bolas & Various Artists),"Contains music from: ""Jock Me (feat. Cute Mike)""",[],0,0,Cook Islands,#fyp #viral #marriage #funnyclips17382 #foryou #imback #violationmeme #foryoupage,0,1,1,0,1,0,0,0,1,0
6,US,7102086627761212714,1653583402,Who loves hot Cheetos?😎 from @birrialossocios #grubspot #hotcheetos #cheese #birria #food #foodtiktok,6730477107930203142,grubspot,"Da best grub💣
IG: @GRUBSPOT (965k)👆🏼
grubspotofficial@gmail.com 📬",0,False,https://www.tiktok.com/@grubspot/video/7102086627761212714?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102086627761212714&source=h5_m,503287,420,430,134,43509,7064329620165757742,7064329620165757742,72,7064329620165757742,Mario my beloved (Contains music from: Hot In Herre - Nelly),"Contains music from: ""Hot In Herre""",7.035540136794179e+18,princess toadstool,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7064329623949232943.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/61b9253c829cdf3cee6c58f57478d236.json,False,False,Nelly,Hot In Herre,Mario my beloved (Contains music from: Hot In Herre - Nelly),"Contains music from: ""Hot In Herre""",[],0,0,Cook Islands,#grubspot #hotcheetos #cheese #birria #food #foodtiktok,0,0,0,0,0,0,0,0,0,0
7,US,7102534908530183466,1653687775,SIBLINGS BE LIKE…🤦🏽‍♂️😂 #fyp #foryou I dare you to share this to you sibling 🤣,2114049,Marrkadams,Business only: Mjadams1994@gmail.com,0,False,https://www.tiktok.com/@marrkadams/video/7102534908530183466?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102534908530183466&source=h5_m,1188968,1048,878,3282,114018,7102534873042193195,7102534873042193195,72,7102534873042193195,original sound - marrkadams,Marrkadams,2114049.0,Marrkadams,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102534898656807722.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b2009f96b11cc80c70264d0bf8438ea7.json,False,False,,,,,[],0,0,Cook Islands,#fyp #foryou,0,1,0,0,1,0,0,0,0,0
0,CA,7103544153564253445,1653922759,Cop or Drop?! #everydaycarry #edc #whatsinmypockets #fidgettoy,6639545907547865094,EXCESSORIZE ME.,"Curating the best accessories.
Links to accessories ⬇️",0,False,https://www.tiktok.com/@excessorizeme/video/7103544153564253445?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103544153564253445&source=h5_m,52155,22,5,26,3117,7035363416432904966,7035363416432904966,72,7035363416432904966,original sound - altegomusic (Contains music from: Own Brand Freestyle - FelixThe1st & Dreya Mac),"Contains music from: ""Own Brand Freestyle""",6.925393143870342e+18,ALTÉGO,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7035363449467800325.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/dff1a8f0ced85dc8b0da0bdccda25f0e.json,False,False,FelixThe1st & Dreya Mac,Own Brand Freestyle,original sound - altegomusic (Contains music from: Own Brand Freestyle - FelixThe1st & Dreya Mac),"Contains music from: ""Own Brand Freestyle""",[],0,0,Cook Islands,#everydaycarry #edc #whatsinmypockets #fidgettoy,0,0,0,0,0,0,0,0,0,0
1,US,7096972505658739969,1652392679,#duet with @thatsdax BROOOOOO OMG ITS HAPPENING 😭❤️‍🔥 #openversechallenge #react #islandertiktok,6621494146732179462,straightupjed,"I make music and I’m from Guam 🇬🇺
GIVEAWAY AT 5K",0,False,https://www.tiktok.com/@straightupjed/video/7096972505658739969?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096972505658739969&source=h5_m,70720,220,40,86,7034,7082904352716770091,7082904352716770091,72,7082904352716770091,DEAR ALCOHOL OPEN VERSE CHALLENGE DAX (Contains music from: Dear Alcohol - Dax),"Contains music from: ""Dear Alcohol""",1.6622354268076032e+17,Dax,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7082904363454204714.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/566f92e46a3959bafcc275a6fe1519ed.json,False,False,Dax,Dear Alcohol,DEAR ALCOHOL OPEN VERSE CHALLENGE DAX (Contains music from: Dear Alcohol - Dax),"Contains music from: ""Dear Alcohol""",[],0,0,Cook Islands,#duet #openversechallenge #react #islandertiktok,1,0,0,0,0,0,0,0,0,0
2,GB,7102798887349538053,1653749240,Everyone needs a break sometimes. #help #police #takeabreak #familyproblems,6738376001737458694,Goalcast,✨Daily Inspiration From The 🌎‘s Most Beautiful People!,0,False,https://www.tiktok.com/@goal.cast/video/7102798887349538053?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102798887349538053&source=h5_m,1458406,805,680,2393,114326,7102798874200394501,7102798874200394501,72,7102798874200394501,original sound - goal.cast,Goalcast,6.738376001737459e+18,Goalcast,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102798900959939333.mp3,,False,False,,,,,[],0,0,Cook Islands,#help #police #takeabreak #familyproblems,0,0,0,0,0,0,0,0,0,0
3,CA,7100756693956447494,1653273755,So this is how I met your mother #fyp #comedy #jk,6855468518155109381,taeha ko,🇰🇷🇨🇦,0,False,https://www.tiktok.com/@taeha_ko/video/7100756693956447494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100756693956447494&source=h5_m,5419424,3082,4248,83,949339,7058017107803507503,7058017107803507503,72,7058017107803507503,original sound - everett,Everett Noble,6.712993663012472e+18,Everett Noble,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7058017122940767022.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2386012ead96a182abe39a229e8820c8.json,False,False,,,,,[],0,0,Cook Islands,#fyp #comedy #jk,0,0,0,0,1,0,0,0,0,0
4,US,7092889471745609006,1651442022,😂😂😂IG:Slightproduction #fyp #foryou #trendy #viral,6799747386072761350,Slightproduction,Follow my IG:Slightproduction^,0,False,https://www.tiktok.com/@slightproduction/video/7092889471745609006?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092889471745609006&source=h5_m,292403,169,271,603,35750,7092093144585620267,7092093144585620267,72,7092093144585620267,original sound - lucynthiaent,,6.871838024137852e+18,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092096165965024046.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5f3afee2bafb566e628add67b33dfc67.json,False,False,,,,,[],0,0,Cook Islands,#fyp #foryou #trendy #viral,0,1,0,0,1,0,0,0,1,0
5,DE,7099550695136791814,1652992960,Queen Elizabeth excepts Jesus Christ #queenelizabeeth,6651797618400133125,Daniel Möhlendick,"Daily Christian videos 
Check out my YouTube 👇",0,False,https://www.tiktok.com/@themissionwithdanny/video/7099550695136791814?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099550695136791814&source=h5_m,561425,3524,1900,105,75947,7099550692712418053,7099550692712418053,72,7099550692712418053,original sound - themissionwithdanny,Daniel Möhlendick,6.651797618400133e+18,Daniel Möhlendick,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099550692255288069.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/da5c7a49e038b5ce8f69a90624dd0874.json,False,False,,,,,[],0,0,Cook Islands,#queenelizabeeth,0,0,0,0,0,0,0,0,0,0
6,DE,7102835399466306821,1653757740,#foryou #fürdich #funny #laugh #meme,7085337084998779910,fuunyvideos1_,"If you laugh you lose 🔥😂
🔥Follow for more funny videos 🔥",0,False,https://www.tiktok.com/@fuunyvideos1_/video/7102835399466306821?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102835399466306821&source=h5_m,748832,630,2633,428,89147,7102835393464208133,7102835393464208133,72,7102835393464208133,original sound - fuunyvideos1_ (Contains music from: Sweet Science - Saitama),"Contains music from: ""Sweet Science""",7.08533708499878e+18,fuunyvideos1_,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102835401676671749.mp3,,False,False,Saitama,Sweet Science,original sound - fuunyvideos1_ (Contains music from: Sweet Science - Saitama),"Contains music from: ""Sweet Science""",[],0,0,Cook Islands,#foryou #fürdich #funny #laugh #meme,0,1,0,1,0,0,0,0,0,0
7,AU,7097430796989959425,1652499384,She wanted me to learn  this so I got her to teach me 🤧 @ivyvan09,6663278547568607238,FįNê🇼🇸,"here to have fun😏 just like you 
🇼🇸/🇨🇳",0,False,https://www.tiktok.com/@leafinetapitav/video/7097430796989959425?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097430796989959425&source=h5_m,66718,31,3,255,7012,7084201528721950722,7084201528721950722,10033,7084201528721950722,ZOOM,Jessi,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a21f6b2234c40bcacb6b20b16bafea4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0178575dfdbc44dca2d9734720d2f8d5,False,True,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
0,AU,7070481099561979137,1646224668,embarrassing🤣😭🤦🏽‍♀️!! #draftsvideo #fyp,6752042516767998981,hannah <3.,👩🏽‍❤️‍👨🏾.,0,False,https://www.tiktok.com/@_hanzaskurt/video/7070481099561979137?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070481099561979137&source=h5_m,169022,73,13,465,18857,7063180067148434182,7063180067148434182,72,7063180067148434182,original sound - faithekuwa (Contains music from: Bong Bing - Laa Lee & Cristale),"Contains music from: ""Bong Bing""",6.865291802057459e+18,Faith Ekua,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063180079564016389.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c55851ff98102beea5238b9d7de8475a.json,False,False,Laa Lee & Cristale,Bong Bing,original sound - faithekuwa (Contains music from: Bong Bing - Laa Lee & Cristale),"Contains music from: ""Bong Bing""",[],0,0,Cook Islands,#draftsvideo #fyp,0,0,0,0,1,0,0,0,0,0
1,US,7101377057535429930,1653418192,Instant wife 🤝😼,6556648506584973318,NSB,Stream “you are my star” on all platforms ⬇️,0,False,https://www.tiktok.com/@northstarboys/video/7101377057535429930?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101377057535429930&source=h5_m,642223,1141,238,959,136941,7073036425435843354,7073036425435843354,24,7073036425435843354,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",7.060505385828124e+18,amber ✘,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7073036415197793050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e274011ed7003c4e9c00460babdda416.json,False,False,Leiner,Fury,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
2,GB,7103496564647202053,1653911680,Part 2#movie #movieclips,7099098666653533189,Like,updated daily❤️,0,False,https://www.tiktok.com/@janmovies/video/7103496564647202053?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103496564647202053&source=h5_m,286772,20,10,88,11430,6876302000137439246,6876302000137439246,10036,6876302000137439246,Paris,斌杨Remix,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/afa6612d4efa4b029fb656f468dd6442,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/02d15d9704e34920abe2d4ec983893f9,False,True,,,,,[],0,0,Cook Islands,#movie #movieclips,0,0,0,0,0,0,1,0,0,0
3,US,7099661270302903594,1653018704,This elder had only been out for 4 months and he sounded more Samoan than me! Shows their faith to learn the culture and the people 🤞🏽🙏🏽 #christiantiktok #christiantok #fy #fy #aapiheritagemonth #aapi #polynesiantiktok #polytiktok🇦🇸🇼🇸 #polytiktok #polytok #viralvideo #utahcheck #utahliving,6825802700359599109,Chappell,"✨It's all fun. Don't make me cry plz 🥹🫶🏽  

BAY RAISED 🌁
UTAH📍   🇼🇸🇹🇴",0,False,https://www.tiktok.com/@niuchappell25_/video/7099661270302903594?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099661270302903594&source=h5_m,96070,321,121,297,22899,6737391582615439361,6737391582615439361,10033,6737391582615439361,Night Trouble,Petit Biscuit,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/849271dca6504b30822d6ca5ef6369e4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/08d4816197ae4b058896e4e5247fd01c,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1084456995', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,#christiantiktok #christiantok #fy #fy #aapiheritagemonth #aapi #polynesiantiktok #polytiktok🇦🇸🇼🇸 #polytiktok #polytok #viralvideo #utahcheck #utahliving,0,0,0,0,0,0,0,0,0,0
4,US,7100609251218951470,1653239423,💔🥺No One Knows What Is Behind This Smile 😊 #breakup #brokenheart #hecheated #godtiming #tonga #poly #loveyourself #heartbroken #godplan #proudofmyself #godisgood,6700691562190341126,Feti🥴,NOMUKA🔥👻lani_016•IG-lanifeti,0,False,https://www.tiktok.com/@feti.lenelena/video/7100609251218951470?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100609251218951470&source=h5_m,74071,271,17,103,7837,6959258953259797253,6959258953259797253,72,6959258953259797253,original sound - goneto (Contains music from: Why Can't I Get Over You - Kiani & Fiji),"Contains music from: ""Why Can't I Get Over You""",6.958900352062817e+18,Goneforgood,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6959259055416298246.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ef66ff1c5b705330630c74df083fde14.json,False,False,Kiani & Fiji,Why Can't I Get Over You,original sound - goneto (Contains music from: Why Can't I Get Over You - Kiani & Fiji),"Contains music from: ""Why Can't I Get Over You""",[],0,0,Cook Islands,#breakup #brokenheart #hecheated #godtiming #tonga #poly #loveyourself #heartbroken #godplan #proudofmyself #godisgood,0,0,0,0,0,0,0,0,0,0
5,AU,7098294164571409665,1652700401,1st headline show & we sold out 😭 with the bros @Kennyon Brown @DJ Noiz #parramatta #futurenowmusic #fyp #westernsydney,5626462,Maka & Bina Fainga’a,"SYD | 🇹🇴🇼🇸
LADY LOVE MUSIC VIDEO OUT NOW 🧡
Link in bio",0,False,https://www.tiktok.com/@binabutta/video/7098294164571409665?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098294164571409665&source=h5_m,326372,748,295,1348,64872,7098294155918543617,7098294155918543617,72,7098294155918543617,original sound - binabutta,Maka & Bina Fainga’a,5626462.0,Maka & Bina Fainga’a,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7098294150646287105.mp3,,False,False,,,,,[],0,0,Cook Islands,#parramatta #futurenowmusic #fyp #westernsydney,0,0,0,0,1,0,0,0,0,0
6,US,7102618432629230891,1653707222,Taking it nice & slow,6766357845510210566,Joshua Quezada,"Just two Polynesians that love making videos 🌺🌴
Like & Follow our page 🤙🏾",0,False,https://www.tiktok.com/@josh.malia2/video/7102618432629230891?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102618432629230891&source=h5_m,86247,33,19,71,3350,6841409690908297986,6841409690908297986,24,6841409690908297986,IM NEED SOMEBODY (Contains music from: Someone You Loved - Tik Tok Lambada Francesa - Eduardo Luzquiños & Dj Keflem O Dj Das Comitivas),"Contains music from: ""Someone You Loved - Tik Tok Lambada Francesa""",6.512974076968862e+18,ig : radiacn26_🕊,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6841409610948070146.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4d040b5f18ced0121e431c63d1d65014.json,False,False,Eduardo Luzquiños & Dj Keflem O Dj Das Comitivas,Someone You Loved - Tik Tok Lambada Francesa,IM NEED SOMEBODY (Contains music from: Someone You Loved - Tik Tok Lambada Francesa - Eduardo Luzquiños & Dj Keflem O Dj Das Comitivas),"Contains music from: ""Someone You Loved - Tik Tok Lambada Francesa""",[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
7,AU,7101548646101044482,1653458145,No whining tutorial for a while now sorry😂,88338143946350592,Ron and Tia,"Aus
Insta: tia.neller
📧tiajneller@gmail.com",0,False,https://www.tiktok.com/@ronandtia/video/7101548646101044482?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101548646101044482&source=h5_m,142947,28,11,44,22840,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
0,DE,7103204113134996741,1653843587,with the stompyard sounds 🤞🏼 dc: @jayjoseph.j2x #avemoves,6826360507327562757,avemoves,"ave ✌🏼💀
official adidas ambassador 🪶

avemoves@getitdone.de",0,False,https://www.tiktok.com/@avemoves/video/7103204113134996741?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103204113134996741&source=h5_m,810433,543,421,39,153651,7069378306608565019,7069378306608565019,24,7069378306608565019,original sound - jayjoseph.j2x (Contains music from: GOODMORNINGTOKYO! - Tokyo's Revenge),"Contains music from: ""GOODMORNINGTOKYO!""",6.545007682037596e+18,jayjoseph.j2x,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7069378298995837722.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/08bbbbf109287fd49894fc973e82c7c9.json,False,False,Tokyo's Revenge,GOODMORNINGTOKYO!,original sound - jayjoseph.j2x (Contains music from: GOODMORNINGTOKYO! - Tokyo's Revenge),"Contains music from: ""GOODMORNINGTOKYO!""",[],0,0,Cook Islands,#avemoves,0,0,0,0,0,0,0,0,0,0
1,AU,7092375636265766146,1651322386,Reply to @curlyfries104 maybe we’re abit rusty @taliahsimbolon #fyp,8067500,tearasubritzky,What ya sayin,0,False,https://www.tiktok.com/@tearasubritzky/video/7092375636265766146?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092375636265766146&source=h5_m,245011,81,72,751,20680,7004298340427270918,7004298340427270918,10036,7004298340427270918,High School,Nicki Minaj,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/449ec9a37cfc431ca76a9633430ccc35,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/32a7ce1cf6514bd58d651e9c06c71d6d,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1440818819', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,#fyp,0,0,0,0,1,0,0,0,0,0
