,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_bajantiktok,hash_barbados,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_trending,hash_viral,hash_xyzbca
2,TR,7102327974124326145,1653639595,Surprise box! 🎁,20435030,nursema,"🦋
Collabs : nursemaart@gmail.com",0,False,https://www.tiktok.com/@nnursema/video/7102327974124326145?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102327974124326145&source=h5_m,1275830,132,6838,1839,38096,7045361411651881730,7045361411651881730,72,7045361411651881730,original sound - nnursema,nursema,20435030.0,nursema,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7045361417452620546.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4cdbe1575b875fb8f0c764c5f918371d.json,False,False,,,,,[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
3,AU,7073811814974229761,1647000159,#ad Catch & Cook - White Fish Curry & Coconut Rice. Thanks @airtasker_au  for being there for me whilst cooking outdoors! #catchandcook #ad #joyofairtasker,6614284323062235142,Luke Falzon,"SUBSCRIBE YT FOR MY NEXT EPISODE ⤴️⤴️
link above",0,False,https://www.tiktok.com/@lukefalzon/video/7073811814974229761?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073811814974229761&source=h5_m,1153810,367,140,381,81945,7073811820695407362,7073811820695407362,72,7073811820695407362,original sound - lukefalzon,Luke Falzon,6.614284323062235e+18,Luke Falzon,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7073811815369132802.mp3,,False,False,,,,,[],0,0,Barbados,#ad #catchandcook #ad #joyofairtasker,0,0,0,0,0,0,0,0,0,0
4,US,7096547803928825134,1652293794,Am i crazy for missing my belly ? Idk if it’s the belly or not having to suck in that i miss 😅,6809288693960098821,Mariana,"Backup @Monisblike 
YouTube & IG : Monisvida
💌 Monisvidaa@gmail.com",0,False,https://www.tiktok.com/@monisvida/video/7096547803928825134?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096547803928825134&source=h5_m,140460,36,14,43,13159,7028390149910186757,7028390149910186757,72,7028390149910186757,FayahhRemix,Realremzo,6.814883242899621e+18,Realremzo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7028390209649789701.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/20eef9023830c73df94d71a167707d80.json,False,False,,,,,[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
5,US,7086579416163470638,1649972847,#doggrooming #pomeranian,7014266948037116934,dogsbylogan,"IL 18
Dog groomer for 1.5 years
📧dogsbylogan@gmail.com
Business inquiries ⬇️+mo",0,False,https://www.tiktok.com/@dogsbylogan/video/7086579416163470638?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086579416163470638&source=h5_m,3753183,2124,1743,1627,701039,6718071891602442242,6718071891602442242,10033,6718071891602442242,Don't Worry Be Happy,Reggae Allstars,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1c1687503e2d4bfb90d559229a1ee7af,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/63c3872f517748d99b433cf2da1758cb,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1002918146', 'external_song_key': 'apple_song_id'}]",0,0,Barbados,#doggrooming #pomeranian,0,0,0,0,0,0,0,0,0,0
6,GB,7100548605240511749,1653225304,DAMNN #fyp#kendricklamar,6978186142290805765,I AM NEXT,"Formed in the mosh pit.
‼️NLE CHOPPA LONDON TICKETS IN BIO BELOW ‼️⬇️",0,False,https://www.tiktok.com/@iamnextplatform/video/7100548605240511749?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100548605240511749&source=h5_m,4375620,3079,6524,52,749440,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Barbados,#fyp#kendricklamar,0,0,0,0,0,1,0,0,0,0
7,US,7097287380889046315,1652465990,WHO’S  READY FOR TODAY?!!,6746472388274111493,JERAMIE DE ROMA❤️💙,"MY FACE REVEAL WAS ON MAY 13‼️
BUSINESS REQUESTS ✉️ ⬇️",0,False,https://www.tiktok.com/@internationalspiderman/video/7097287380889046315?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097287380889046315&source=h5_m,775346,2557,87,106,54070,6860695018978495238,6860695018978495238,72,6860695018978495238,Tiki tiki tiki (Contains music from: Esablanqis - Bytes),"Contains music from: ""Esablanqis""",6.532296946005082e+18,Esablanqis,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6860694909281209093.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/dd1fc82aeff6bf747a78f9b4f2aebd03.json,False,False,Bytes,Esablanqis,Tiki tiki tiki (Contains music from: Esablanqis - Bytes),"Contains music from: ""Esablanqis""",[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
0,BB,7084078490990955781,1649390557,😂😂😂😂#tiktokbarbados🇧🇧 #caribbean #barbados #trending #bajan #toktokbarbados #funnyvideos #david #foryoupage,6825774751831950342,K_ THREE3,I'm funny as hell😂🇧🇧🇧🇧,0,False,https://www.tiktok.com/@x._k_three3_.x/video/7084078490990955781?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084078490990955781&source=h5_m,122953,29,279,816,2870,7084078443809213189,7084078443809213189,72,7084078443809213189,original sound - x._k_three3_.x,K_ THREE3,6.82577475183195e+18,K_ THREE3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084078445390465797.mp3,,False,False,,,,,[],0,0,Barbados,#tiktokbarbados🇧🇧 #caribbean #barbados #trending #bajan #toktokbarbados #funnyvideos #david #foryoupage,0,1,0,1,0,0,0,1,0,0
1,BB,7072142260409781509,1646611436,your lost poo #🇬🇾🇧🇸🇦🇬🇹🇹🇱🇨🇨🇼🇯🇲🇸🇷🇦🇩🇧🇧🇻🇨 #barbados🇧🇧 #fyp #fypシ #foryoupage,6646488056105500677,Princess Lauryn,"👑🫐
18👸🏾
🇧🇧/ 🇬🇧 
love making interesting videos 🌟🍀",0,False,https://www.tiktok.com/@princess.blueberry_/video/7072142260409781509?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072142260409781509&source=h5_m,15694,24,91,4,757,7062877185475971887,7062877185475971887,72,7062877185475971887,Follow me hoessss (Contains music from: i can get dick anytime i want! - Dorian Papiez),"Contains music from: ""i can get dick anytime i want!""",6.709148330218227e+18,justinx1,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7062889211443284782.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/32d7f9a69ebff49ca1d1151427186bbc.json,False,False,Dorian Papiez,i can get dick anytime i want!,Follow me hoessss (Contains music from: i can get dick anytime i want! - Dorian Papiez),"Contains music from: ""i can get dick anytime i want!""",[],0,0,Barbados,#🇬🇾🇧🇸🇦🇬🇹🇹🇱🇨🇨🇼🇯🇲🇸🇷🇦🇩🇧🇧🇻🇨 #barbados🇧🇧 #fyp #fypシ #foryoupage,0,1,0,1,0,1,1,0,0,0
2,FR,7102833407729618181,1653757276,I made a promise to @STAVE here is the result #vfx #editing #montreal #city,6805562902625043462,baptonx,VFX all day every day,0,False,https://www.tiktok.com/@baptonx/video/7102833407729618181?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102833407729618181&source=h5_m,1673440,2559,2540,128,267418,7094399428458531586,7094399428458531586,72,7094399428458531586,STAVE MIDDLE OF THE NIGHT UNOFFICIAL REMIX (Contains music from: MIDDLE OF THE NIGHT - Elley Duhé),"Contains music from: ""MIDDLE OF THE NIGHT""",6.639286770981044e+18,STAVE,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7094399393532611329.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a04574ea17be623c280cf2c7f88360c3.json,False,False,Elley Duhé,MIDDLE OF THE NIGHT,STAVE MIDDLE OF THE NIGHT UNOFFICIAL REMIX (Contains music from: MIDDLE OF THE NIGHT - Elley Duhé),"Contains music from: ""MIDDLE OF THE NIGHT""",[],0,0,Barbados,#vfx #editing #montreal #city,0,0,0,0,0,0,0,0,0,0
3,KR,7088615247585594625,1650446853, ,7061439886260061186,짬뽕먹고가,"판매중인 제품입니다
카톡상담 panda1688",0,False,https://www.tiktok.com/@mahdlarrine/video/7088615247585594625?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088615247585594625&source=h5_m,27294680,601,12632,50912,184586,6903437098532030466,6903437098532030466,25,6903437098532030466,Love Challenge ,"듀자매, 티곰, 김쏘야, 큰지(KN-JI), 임은빈, 하비(최성용)",6.597277669891801e+18,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a5e163b1fe740dbb1166bde6ba3ad6e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/65d6f30ba2e74955942d6b1270c23132,True,True,,,,,[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
4,US,7087039413611531522,1650079951,how blue cheese is made #popularscience #learnsomethingnew #LearnOnTikTok #bluecheese #howto #studywithme #documentary #interesting,7051455222028436485,joneydoum,daily sharing of popular science knowledge,0,False,https://www.tiktok.com/@joneydoum/video/7087039413611531522?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087039413611531522&source=h5_m,2655591,3869,5481,1234,122858,6805158820302555137,6805158820302555137,10033,6805158820302555137,Creative,Smile,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6963a6b328e44be3b5be1f96570c7dac,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a6dcc2a7f8024db6bb85b558bf44c4b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1467441081', 'external_song_key': 'apple_song_id'}]",0,0,Barbados,#popularscience #learnsomethingnew #LearnOnTikTok #bluecheese #howto #studywithme #documentary #interesting,0,0,0,0,0,0,0,0,0,0
5,US,7079026952207682862,1648214403,Still a classic 😂😂,6789044289957430278,Jordan,"24- South Alabama
👻Jfaulk789
🔥Road to 100k🔥
Backup- J.Faulk.97",0,False,https://www.tiktok.com/@jordan.f97/video/7079026952207682862?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079026952207682862&source=h5_m,5471138,3298,22466,10314,712256,7079026858335177518,7079026858335177518,72,7079026858335177518,original sound - jordan.f97,Jordan,6.78904428995743e+18,Jordan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7079026939897432875.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/03d067b0f25b2613dfc7b5236edab24d.json,False,False,,,,,[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
6,VN,7102351691399400706,1653645117, ,7100506877573841922,Ly Cộc 🦄,"YTB : Cờ Ly VLog
Ac phụ duy nhất
Follow Ủng Hộ Mình Nha !",0,False,https://www.tiktok.com/@bio7650/video/7102351691399400706?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102351691399400706&source=h5_m,107982,296,7,39,6695,7102351690246556418,7102351690246556418,24,7102351690246556418,original sound - bio7650,Ly Cộc 🦄,7.100506877573842e+18,Ly Cộc 🦄,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102351659841440513.mp3,,False,False,,,,,[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
7,MX,7085183140670524678,1649647753, ,6796459970646410246,Anese,mw renmen nou abone avem svp🤽🏻🤽🏻‍♀️✝️,0,False,https://www.tiktok.com/@prussien1/video/7085183140670524678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085183140670524678&source=h5_m,468885,0,209,408,1783,6861159587173681921,6861159587173681921,72,6861159587173681921,"original sound - anqahassan (Contains music from: Crying, Woman - Authentic Sound Effects)","Contains music from: ""Crying, Woman""",6.666028877318554e+18,Anqa Hassan,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6861159404926929666.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a70ea9a6a3007a180465433b68d58ed9.json,False,False,Authentic Sound Effects,"Crying, Woman","original sound - anqahassan (Contains music from: Crying, Woman - Authentic Sound Effects)","Contains music from: ""Crying, Woman""",[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
0,BB,7101116681207958790,1653357570,Let's Gooooo! #usainbolt #trackandfield #greenscreen #greenscreenvideo #LenovoJustBeyou #viral #fyp #xyzbca,7098284894892540933,JavsHuncho,"If You Love To Laugh You've Come To The Right Place🤪
Follow My Ig Too😎",0,False,https://m.tiktok.com/v/7101116681207958790.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101116681207958790&source=h5_m,1759,1,0,1,94,7093191325738666798,7093191325738666798,72,7093191325738666798,original sound - kervo.dolo (Contains music from: Back It Up - Shawn P),"Contains music from: ""Back It Up""",6.750005724712044e+18,Kervo.dolo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093189969040411438.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/ea6ae6e46cfc13ccbbeaca8ccaddcfe3.json,False,False,Shawn P,Back It Up,original sound - kervo.dolo (Contains music from: Back It Up - Shawn P),"Contains music from: ""Back It Up""",[],0,0,Barbados,#usainbolt #trackandfield #greenscreen #greenscreenvideo #LenovoJustBeyou #viral #fyp #xyzbca,0,0,0,0,0,1,0,0,1,1
1,BB,7072699644358266117,1646741212,bringing this back 🤣#barbadostiktok #viral #fyp #bajantiktoker🇧🇧 #caribbean,7056851126596256774,Plz.cyc.respectfully,"just tryna be sporty 🕺🏾😭
plz cyc respectfully!!
5402 unmannerly children 🙁",0,False,https://m.tiktok.com/v/7072699644358266117.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072699644358266117&source=h5_m,56372,91,359,1070,4357,7072699584631376645,7072699584631376645,72,7072699584631376645,original sound - plz.cyc.respectfully,Plz.cyc.respectfully,7.056851126596257e+18,Plz.cyc.respectfully,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072699595939269381.mp3,,False,False,,,,,[],0,0,Barbados,#barbadostiktok #viral #fyp #bajantiktoker🇧🇧 #caribbean,0,0,0,0,0,1,0,0,1,0
2,GB,7081682765200002309,1648832757,Finish the lyrics wait the end!🤣💀 @oliviavelosa4 #fyp #africanmom #momprank #prankvideos #nigeria #foryou #prank #family #funnyprankvideos #viral #nnamdianunobi,6645996991422480390,Nnamdi Anunobi,"Insta: @nnamdianunobi buisness enquiries

fawaz@connectmgt.com

⬇️YOUTUBE⬇️",0,False,https://m.tiktok.com/v/7081682765200002309.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081682765200002309&source=h5_m,1711478,1402,966,2765,213773,7081682767381433094,7081682767381433094,72,7081682767381433094,original sound - nnamdianunobi (Contains music from: Glad U Came (feat. ZieZie) - Liilz),"Contains music from: ""Glad U Came (feat. ZieZie)""",6.64599699142248e+18,Nnamdi Anunobi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081682785328515846.mp3,,False,False,Liilz,Glad U Came (feat. ZieZie),original sound - nnamdianunobi (Contains music from: Glad U Came (feat. ZieZie) - Liilz),"Contains music from: ""Glad U Came (feat. ZieZie)""",[],0,0,Barbados,#fyp #africanmom #momprank #prankvideos #nigeria #foryou #prank #family #funnyprankvideos #viral #nnamdianunobi,0,0,1,0,0,1,0,0,1,0
3,NG,7096794350142639366,1652351201,"I worked so hard to make this🤦God please, don't let this flop 😭 @greatvado #buga #bugachallenge #kizzdaniel #art #artist #viral #fypシ #vado #zonastrings",6868685043494503430,Zona Strings,"🎨 I draw with anything 🎨
Follow me on Instagram @zonastrings",0,False,https://m.tiktok.com/v/7096794350142639366.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096794350142639366&source=h5_m,1866008,3992,1144,7090,270610,7091561281357875202,7091561281357875202,10033,7091561281357875202,Buga (Lo Lo Lo),Kizz Daniel & Tekno,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0842b35245034d23bcb9fecca5fcf51b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e0874051643b4450bff6b0552ebfd7ad,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1621384034', 'external_song_key': 'apple_song_id'}]",0,0,Barbados,#buga #bugachallenge #kizzdaniel #art #artist #viral #fypシ #vado #zonastrings,0,0,0,0,0,0,1,0,1,0
4,DE,7099438856054820102,1652966921,Follow for more videos,6811138072072193029,Favour Omorose,"Road to 500k followers
Nollwood  and comedy to be post ❤️
Please don’t spam like",0,False,https://m.tiktok.com/v/7099438856054820102.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099438856054820102&source=h5_m,1462294,705,2876,2613,59865,7099438852662381318,7099438852662381318,72,7099438852662381318,original sound - favouromorose1,Favour Omorose,6.811138072072193e+18,Favour Omorose,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099438865483647749.mp3,,False,False,,,,,[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
5,FR,7098459579176013061,1652738915,Girls on point @aaliyah @babygrinch 💕,6987338146992407558,yvasaid,"oe c’est re la danseuse

yvalandria@beam-agency.com",0,False,https://m.tiktok.com/v/7098459579176013061.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098459579176013061&source=h5_m,2813174,2213,4344,637,500621,7076503496719223557,7076503496719223557,72,7076503496719223557,original sound - speedupsxxgs,speedupsxxgs,7.063923745190086e+18,speedupsxxgs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076503511764060933.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d6c291236fc94166ae67e545e3449046.json,False,False,,,,,[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
6,US,7073867045665819946,1647013019, ,6705477230526546949,EU Drip,YOUTUBE - EuDrip,0,False,https://m.tiktok.com/v/7073867045665819946.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073867045665819946&source=h5_m,2519292,23108,1685,5409,374075,7073867008978258731,7073867008978258731,72,7073867008978258731,original sound - eudrip,EU Drip,6.705477230526547e+18,EU Drip,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073867057095330606.mp3,,False,False,,,,,[],0,0,Barbados,,0,0,0,0,0,0,0,0,0,0
7,ZA,7102671072222268678,1653719484,I'm curious 🤪 #FoodTok #fyp #foryoupage #food,6993440336279471109,Miracle,"No bad vibes
Hair 💇‍♀️
Beauty 💅👄
Skincare 💧🌞
Relationship 👫❤️",0,False,https://m.tiktok.com/v/7102671072222268678.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102671072222268678&source=h5_m,361250,44,17,163,6336,7093451683346385665,7093451683346385665,24,7093451683346385665,original sound - bogmasha,Stories • SMM • Фриланс,7.070591627064526e+18,Stories • SMM • Фриланс,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7093451681202998017.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2993c97d7d9fa4281b0a2a3cf54abff6.json,False,False,,,,,[],0,0,Barbados,#FoodTok #fyp #foryoupage #food,0,0,0,1,0,1,0,0,0,0
0,BB,7076554052598877446,1647638636,Reply to @slickwithit92 gonna start adding subtitles for y’all 😂 Tag Me to be featured 🔥 #bimvibes #BrawlingChallenge #sweetgirlchallenge #fatherphilis,6808628320147653638,Phil,"Barbadian Opportunist 
Recording Artist #Brawling #SweetGirl
@fatherphilis.chair",0,False,https://m.tiktok.com/v/7076554052598877446.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076554052598877446&source=h5_m,4715597,3746,5242,10714,495170,7076554031186938630,7076554031186938630,72,7076554031186938630,North Goes South x Face Beat (Contains music from: Face Beat - Father Philis),"Contains music from: ""Face Beat""",6.808628320147654e+18,Phil,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076554050577173254.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f3fb8feb2790b8d36c8c4937d4dd4301.json,False,False,Father Philis,Face Beat,North Goes South x Face Beat (Contains music from: Face Beat - Father Philis),"Contains music from: ""Face Beat""",[],0,0,Barbados,#bimvibes #BrawlingChallenge #sweetgirlchallenge #fatherphilis,0,0,0,0,0,0,0,0,0,0
