,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,fyp_location,hashtags,hash_aruba,hash_asmr,hash_blowthisup,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_parati,hash_storytime,hash_viral
7,GB,7096184680839417093,1652209248,Wish I had the time stone to do this #fyp,6781206289063674886,Chrystiane Jowy,"🇬🇧🇵🇭
Business email: 
Jess.irki@lightning.agency
👇Recent YT VID👇",0,False,https://www.tiktok.com/@_cjma/video/7096184680839417093?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096184680839417093&source=h5_m,241076,159,56,250,54842,7088097553489906438,7088097553489906438,72,7088097553489906438,original sound - lord..xp (Contains music from: Look At Me (Freestyle) - Bammbreezy Montana),"Contains music from: ""Look At Me (Freestyle)""",6.9263255066499e+18,LORD.xp,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088097541383850758.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1dc2a1e2eda86a9b346b4e9884a709b0.json,False,False,[],0,0,Bammbreezy Montana,Look At Me (Freestyle),original sound - lord..xp (Contains music from: Look At Me (Freestyle) - Bammbreezy Montana),"Contains music from: ""Look At Me (Freestyle)""",Aruba,#fyp,0,0,0,0,0,1,0,0,0,0
0,AW,7096924132490661126,1652381415,🔥🙌,6764052916053935109,Colynary Media,"Instagram: @colynarymedia
Youtube: Colynary Media
🇦🇼🇨🇴
10k?",0,False,https://www.tiktok.com/@colynarymedia/video/7096924132490661126?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096924132490661126&source=h5_m,494304,22,9,40,5781,7083178065446045698,7083178065446045698,10033,7083178065446045698,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4b3c5e3f160e4e65b438c55eecf9c5ed,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6302af0aec1f4b06ab20656a3f19c2db,False,True,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
1,AW,7096424740906077446,1652265143,Was a draft lol #blowthisup #nederland🇳🇱 #curacao🇨🇼 #bonaire🇧🇶 #Fyppシ゚viral #aruba🇦🇼 #voorjou #fypdongggggggg #fypシ,7042800439787766789,hello,"🤪Shanayska🤪 🇦🇼🇦🇼
Snap:Shanayska22
Insta:Shanayska kock",0,False,https://www.tiktok.com/@itzz_shanayska_duhh/video/7096424740906077446?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096424740906077446&source=h5_m,3607,10,2,8,263,7091639822808353578,7091639822808353578,72,7091639822808353578,original sound - tharealrare,Tharealrare,13990583.0,Tharealrare,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7091684823479159594.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b5e19997d54fce4f6465ef66474e9372.json,False,False,[],0,0,,,,,Aruba,#blowthisup #nederland🇳🇱 #curacao🇨🇼 #bonaire🇧🇶 #Fyppシ゚viral #aruba🇦🇼 #voorjou #fypdongggggggg #fypシ,1,0,1,0,0,0,1,0,0,1
2,US,7103251704673652014,1653854667,Sad drone noises #fpvdrone #dronevideo,6827269657981617157,iareSQUiBz,"Doug
Everything FPV
Sponsors: TMOTOR, KinFPV 
Insta360 summer sale👇🏻",0,False,https://www.tiktok.com/@iaresquibz/video/7103251704673652014?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103251704673652014&source=h5_m,437641,109,18,54,25619,6740851399459866626,6740851399459866626,10033,6740851399459866626,Ride Wit Me,Nelly,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c205834930ca4d76af5575412b5dc286,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/60e15fcb2ca84e239d8e27419938d8cb,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1434909214', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#fpvdrone #dronevideo,0,0,0,0,0,0,0,0,0,0
3,GB,7102108737623854341,1653588551,2 products to keep your sneakers white… 👟 #sneakers,6890081975471358977,Best Online Finds,"Exploring Amazon for hidden gems! 💎 
All products linked below!  ⬇️",0,False,https://www.tiktok.com/@thejunglebadger/video/7102108737623854341?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102108737623854341&source=h5_m,527899,123,304,702,28972,7102108724730415877,7102108724730415877,72,7102108724730415877,original sound - thejunglebadger,Best Online Finds,6.890081975471359e+18,Best Online Finds,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102108745311718150.mp3,,False,False,[],0,0,,,,,Aruba,#sneakers,0,0,0,0,0,0,0,0,0,0
4,NL,7082490434747895045,1649020807,#art #artist #realism #drawing #artbyoums #fyp #artistsoftiktok #pencilart,6759869554148623365,Artbyoums,"🇳🇱🇲🇦
Just art 
MGMT: @clickstalent
Prints & custom drawing 👇🏼",0,False,https://www.tiktok.com/@artbyoums/video/7082490434747895045?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082490434747895045&source=h5_m,17825841,11895,12272,20621,3045277,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#art #artist #realism #drawing #artbyoums #fyp #artistsoftiktok #pencilart,0,0,0,0,0,1,0,0,0,0
5,US,7095503776840322350,1652050712,#duet with @amusingangelina #greenscreen RUN!!! Don’t walk to that page! Most likely isn’t Johnny himself but definitely could be his PR team! Which means anything we comment he could very well see!! 🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️ #standwithjohnnydepp #justiceforjohnnydepp #cancelamberheard2022 #fuckamberheard,6819280658994136070,Krystle,"Boy mom 🧒🏻👦🏻
Pro mask 😷 / Pro vaccine 💉
Scorpio ☀️ Gemini 🌙 Libra 👆🏼",0,False,https://www.tiktok.com/@krystle8302/video/7095503776840322350?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095503776840322350&source=h5_m,820840,120,167,205,17816,6815211183465842689,6815211183465842689,10033,6815211183465842689,Isolation,Jeff Beck & Johnny Depp,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8d4ef4be3e0c49ae8b81132b09665667,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6bfaf07272e44cf585e4088116a98358,False,True,[],0,0,,,,,Aruba,#duet #greenscreen #standwithjohnnydepp #justiceforjohnnydepp #cancelamberheard2022 #fuckamberheard,0,0,0,0,0,0,0,0,0,0
6,US,7094405263771438378,1651794944,What in the hail #tornado2022,6796018552618255366,user9827638932303,,0,False,https://www.tiktok.com/@wtf_lg/video/7094405263771438378?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094405263771438378&source=h5_m,2699609,895,909,509,83683,7094405218791852846,7094405218791852846,72,7094405218791852846,original sound - wtf_lg,user9827638932303,6.796018552618255e+18,user9827638932303,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7094405265650420526.mp3,,False,False,[],0,0,,,,,Aruba,#tornado2022,0,0,0,0,0,0,0,0,0,0
7,US,7103337569324125486,1653874659,she missed the spot,6665036207858368518,Blake Gray,"blakey blake 

BlakeGrayBusiness@unitedtalent.com",0,False,https://www.tiktok.com/@blakegray/video/7103337569324125486?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103337569324125486&source=h5_m,337805,76,73,19,53564,7081810863913175851,7081810863913175851,72,7081810863913175851,original sound - actuallygoodaudios,actuallygoodaudios,7.062597304966694e+18,actuallygoodaudios,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081810891376839470.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/562d266ea0202b547556f1014ef72cc6.json,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
0,AW,7077143599091027206,1647775900,#fy #fyp #haircut @iamaronbiliosa insta spiritfuego333 👻godse_rojas2021. phone 7477960,6985997646004601861,aizicisaac,INSTA spiritfuego333 snap 👻 alejocroes. I REPLY ON INSTA💨🔱🇻🇪🏴‍☠️🇦🇼,0,False,https://www.tiktok.com/@aizicisaac/video/7077143599091027206?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077143599091027206&source=h5_m,53699,5,5,0,801,7077143583433706246,7077143583433706246,72,7077143583433706246,original sound - aizicisaac,aizicisaac,6.985997646004602e+18,aizicisaac,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077143586227309318.mp3,,False,False,[],0,0,,,,,Aruba,#fy #fyp #haircut,0,0,0,0,0,1,0,0,0,0
1,AW,7070548200784022790,1646240289,Might be my new fav hairstyle🤭 #curlyhairstyles #curlyhair #3bhairtype #braidstyles #fy #fypage #voorjoupage #curlscheck,6941467521422427142,Charlotte Nicole🦋,@charlotte.nicole on IG 🍒,0,False,https://www.tiktok.com/@charr.nicole/video/7070548200784022790?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070548200784022790&source=h5_m,8988,10,8,19,425,7065633283257699074,7065633283257699074,72,7065633283257699074,YAK by tyca.mp4 (Contains music from: Pick a Seat - Deathrow Edit - Docx),"Contains music from: ""Pick a Seat - Deathrow Edit""",6.947523826771805e+18,4:44 🌐,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7065633257781594881.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/771f65b246547fdcf3526e030813d5f7.json,False,False,[],0,0,Docx,Pick a Seat - Deathrow Edit,YAK by tyca.mp4 (Contains music from: Pick a Seat - Deathrow Edit - Docx),"Contains music from: ""Pick a Seat - Deathrow Edit""",Aruba,#curlyhairstyles #curlyhair #3bhairtype #braidstyles #fy #fypage #voorjoupage #curlscheck,0,0,0,0,0,0,0,0,0,0
2,AU,7102490255558855938,1653677379,WHAT A TEAM. So emotional 🤍👏🏼 #deppvheard #amberheard #OscarsAtHome #johnnydepp #camillevasquez #lawyer #fyp #justiceforjohnnydepp #deppvsheard,6784638067191219206,Carrie,,0,False,https://www.tiktok.com/@carrie11x/video/7102490255558855938?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102490255558855938&source=h5_m,1726205,709,708,512,139039,7102490247791299329,7102490247791299329,72,7102490247791299329,original sound - carrie11x,Carrie,6.784638067191219e+18,Carrie,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102490238911974145.mp3,,False,False,[],0,0,,,,,Aruba,#deppvheard #amberheard #OscarsAtHome #johnnydepp #camillevasquez #lawyer #fyp #justiceforjohnnydepp #deppvsheard,0,0,0,0,0,1,0,0,0,0
3,GB,7099074013523086597,1652881974,What happens when your dog comes into the vet’s for an ear flush! 👂 what do you think? Any questions? #ear #flush #surgery #vet #veterinary #vetsoftiktok #veterinarian #dog #fyp #gross #education,6817705782450291718,Rory the Vet,I was told that Tiktok was the next big thing... vet occasionally seen on the TV,0,False,https://www.tiktok.com/@rorythevet/video/7099074013523086597?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099074013523086597&source=h5_m,2538089,965,974,577,133169,7099073998818118406,7099073998818118406,72,7099073998818118406,original sound - rorythevet,Rory the Vet,6.817705782450292e+18,Rory the Vet,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099073997006064389.mp3,,False,False,[],0,0,,,,,Aruba,#ear #flush #surgery #vet #veterinary #vetsoftiktok #veterinarian #dog #fyp #gross #education,0,0,0,0,0,1,0,0,0,0
4,US,7102242029182307630,1653619584,Where’s yourrrrrr favorite pickle from? #iriseats #culvers #preview #quick,6733018339017278470,iriseats,"26 🏳️‍🌈 
I become a food critic when I eat
PO Box & Socials⤵️",0,False,https://www.tiktok.com/@iriseats/video/7102242029182307630?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102242029182307630&source=h5_m,636900,1557,135,0,44996,7102241992054180654,7102241992054180654,72,7102241992054180654,original sound - iriseats,iriseats,6.733018339017278e+18,iriseats,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102242025734523690.mp3,,False,False,[],0,0,,,,,Aruba,#iriseats #culvers #preview #quick,0,0,0,0,0,0,0,0,0,0
5,GB,7103151559961513221,1653831352,Would have respectfully bro zoned you boo & that’s for being 2 years older 😂 #fyp,6764886785132430342,Hazera,"Hi 🦋
Insta: @hazera__
YouTube: Hazera and Rabib
✉️: Hazera-collab@hotmail.com",0,False,https://www.tiktok.com/@hazera__/video/7103151559961513221?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103151559961513221&source=h5_m,615988,429,232,3,70490,7076894853124131589,7076894853124131589,72,7076894853124131589,Love Me Back by Trinidad Cardona,adz.1upp,6.975840468262127e+18,adz.1upp,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076894860636277509.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/06fae64471dcedaf6b7ded0971dbf122.json,False,False,[],0,0,,,,,Aruba,#fyp,0,0,0,0,0,1,0,0,0,0
6,GB,7102057449502428421,1653576610,Black olive butter - All things butter #ForYourPage #FYP #ButterTok #FoodTok,6929775559816987653,Thomas Straker,"Chef, cooking food you want to eat",0,False,https://www.tiktok.com/@thomas_straker/video/7102057449502428421?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102057449502428421&source=h5_m,1201951,546,809,608,100176,6971095495324567554,6971095495324567554,10033,6971095495324567554,what if i took it off for you?,Nemahsis,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b06162e9e11746ca94e58cb4855c5391,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1d8044ae2a5b43458f2dc4d9071770a5,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1571501190', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#ForYourPage #FYP #ButterTok #FoodTok,0,0,0,0,0,1,0,0,0,0
7,US,7103195136900746539,1653841497,Running with my little Squishy #fyp #wholesome #cuteanimals #chipmunks #squishy #cute,6798572058492339206,Chipmunks of TikTok,The official home of Dinky-Squishy-Mooshy-SpongeBob-Boris-Bubba-Stinky & Friends,0,False,https://www.tiktok.com/@chipmunksoftiktok/video/7103195136900746539?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103195136900746539&source=h5_m,126884,194,242,5,19432,7103195100628519726,7103195100628519726,72,7103195100628519726,original sound - chipmunksoftiktok,Chipmunks of TikTok,6.798572058492339e+18,Chipmunks of TikTok,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103195133826419499.mp3,,False,False,[],0,0,,,,,Aruba,#fyp #wholesome #cuteanimals #chipmunks #squishy #cute,0,0,0,0,0,1,0,0,0,0
0,AW,7096906652485520646,1652377346,UVA UVA BOMBÓN 🍇❤️ #fyp #fypg #foryou #foryoupage #parati #badbunny  @Crislaynitt @Vallery Garcia,7031408548492362758,Val,13♎︎,0,False,https://www.tiktok.com/@valleoni/video/7096906652485520646?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096906652485520646&source=h5_m,340021,25,80,161,60052,7095019005370452778,7095019005370452778,72,7095019005370452778,Tití me preguntó (Contains music from: Titi me preguntó - Aomak),"Contains music from: ""Titi me preguntó""",7.024650886308431e+18,ur/gf,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7095019029886274347.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9a2fe9bb843dac6dca05b56ec529a95a.json,False,False,[],0,0,Aomak,Titi me preguntó,Tití me preguntó (Contains music from: Titi me preguntó - Aomak),"Contains music from: ""Titi me preguntó""",Aruba,#fyp #fypg #foryou #foryoupage #parati #badbunny,0,0,0,1,1,1,0,1,0,0
1,AW,7088079726249594117,1650322167,IN LOVE❤️‍🔥,6685765455917794310,Gil & Berna❤️‍🔥,,0,False,https://www.tiktok.com/@gilandberna/video/7088079726249594117?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088079726249594117&source=h5_m,490981,174,211,172,19946,7059048632766466821,7059048632766466821,72,7059048632766466821,MOOSE (Contains music from: The Way I Are - OneRepublic Remix Version - Timbaland),"Contains music from: ""The Way I Are - OneRepublic Remix Version""",6.801881916670051e+18,kemy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7059048637434759941.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ee51ce017d636340df4b96907a44528.json,False,False,[],0,0,Timbaland,The Way I Are - OneRepublic Remix Version,MOOSE (Contains music from: The Way I Are - OneRepublic Remix Version - Timbaland),"Contains music from: ""The Way I Are - OneRepublic Remix Version""",Aruba,,0,0,0,0,0,0,0,0,0,0
2,AU,7096601488478211329,1652306295,COSPLAY stream link in bio! #cosplay #starwars #princessleia #girlgamer #wholesome #innocent    #GamerGirl #egirl #cod #valo #callofduty #valorant,6759424091909948421,CynicalSakura,"📧TeamCynSakura@gmail.com
Twitch🌸Youtuber
POBox,7029,Vic NobleParkAustralia3174",0,False,https://www.tiktok.com/@cynicalsakura/video/7096601488478211329?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096601488478211329&source=h5_m,1286417,493,62,3,103698,7030869625311086594,7030869625311086594,10033,7030869625311086594,Sunroof,Nicky Youre & dazy,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/986dfec9a96747239819231f7dc93931,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a118c1899d5b40d1a5c6c65c307b0e2d,True,True,[],0,0,,,,,Aruba,#cosplay #starwars #princessleia #girlgamer #wholesome #innocent #GamerGirl #egirl #cod #valo #callofduty #valorant,0,0,0,0,0,0,0,0,0,0
3,US,7102200694912044334,1653609961,PART 36！ASMR Underwater GOLD mining 🤩🙏🏽😵#fyp #foryoupage #ceoofmining #gold #asmr #soundup #water #pour #satisfying #itsnotcompletlyascam #viral,7091346087261684782,shen123,22 & Can't stop scrolling Mining President⛏hello @ this is my baby,0,False,https://www.tiktok.com/@shenxinwei9/video/7102200694912044334?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102200694912044334&source=h5_m,2058486,282,68,485,106686,7102200674758200106,7102200674758200106,24,7102200674758200106,original sound - shenxinwei9,shen123,7.091346087261685e+18,shen123,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102200705825508142.mp3,,False,False,[],0,0,,,,,Aruba,#fyp #foryoupage #ceoofmining #gold #asmr #soundup #water #pour #satisfying #itsnotcompletlyascam #viral,0,1,0,0,1,1,0,0,0,1
4,DE,7102496149424082181,1653678752,#meme #foryou #funnyvideos,7012570170225869829,Meme Fanpage,"👑 Memes👾
Dawgmeme@icloud.com
Mail for Credit's/Removal
Checkout my Meme Comp",0,False,https://www.tiktok.com/@dawgmemes/video/7102496149424082181?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102496149424082181&source=h5_m,1031809,3143,9588,26,102660,7102496139437869830,7102496139437869830,72,7102496139437869830,original sound - dawgmemes,Meme Fanpage,7.01257017022587e+18,Meme Fanpage,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102496151148612357.mp3,,False,False,[],0,0,,,,,Aruba,#meme #foryou #funnyvideos,0,0,0,1,0,0,0,0,0,0
5,US,7096257222963055918,1652226137,Fun emoji challenge 😍😍😍 #asmremoji#asmremojichallenge#emojichallenge#asmremojis#asmrbugs#asmriceglobes#asmrbeeswaxwraps#asmrstipple,6810436631393616901,ASMRDoctorWho,I Go Live Several Times a Week 💞,0,False,https://www.tiktok.com/@asmrdoctorwho/video/7096257222963055918?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096257222963055918&source=h5_m,379222,181,45,276,30794,7096257195326573354,7096257195326573354,72,7096257195326573354,original sound - asmrdoctorwho,ASMRDoctorWho,6.810436631393617e+18,ASMRDoctorWho,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096257218416495406.mp3,,False,False,[],0,0,,,,,Aruba,#asmremoji#asmremojichallenge#emojichallenge#asmremojis#asmrbugs#asmriceglobes#asmrbeeswaxwraps#asmrstipple,0,0,0,0,0,0,0,0,0,0
