,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_bdtiktokofficial,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_tiktok,hash_trending,hash_unfrezzmyaccount,hash_video,hash_viral
1,BD,7102327870743235866,1653639570,গল্পের শুরু থেকে শেষ পর্যন্ত আমি শুধু তোমাকেই চাই #m_o_n_i_r #foryoupage #trending #৩বার_কপি_লিংক_করুন_প্লিজ🙏,6992235014164497435,꧁👑𝐌𝐎𝐍𝐈𝐑👑꧂,- সবার প্রিয় হতে চাই ✌️❤️,0,False,https://www.tiktok.com/@m_o_n_i_r__/video/7102327870743235866?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102327870743235866&source=h5_m,178264,94,120,743,15069,7099347211880467202,7099347211880467202,24,7099347211880467202,original sound - maxoviriaz143,Max Ovi Riaz,6.996199943137674e+18,Max Ovi Riaz,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7099347145395899137.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/315ffcd63c972ccced9a64a524c9aabe.json,False,False,,,,,[],0,0,Bangladesh,#m_o_n_i_r #foryoupage #trending #৩বার_কপি_লিংক_করুন_প্লিজ🙏,0,0,1,0,0,0,1,0,0,0
2,US,7095922616640343338,1652148231,how viral videos are made ✨ @chelseasik @Jonathan Gaurano,6632839173589254150,Alan Chikin Chow,"💜 unity through laughter 💜
📩 alan@alanchikinchow.com
👇🏼 my IG",0,False,https://www.tiktok.com/@alanchikinchow/video/7095922616640343338?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095922616640343338&source=h5_m,10214315,2770,2235,17636,820066,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Bangladesh,,0,0,0,0,0,0,0,0,0,0
3,BD,7074804424626982170,1647231268, ,6965867605556036613,Ｂ𝔸ＰＰƳ,"° আমার প্রশ্নের ডাইরি °
 💔......💔",0,False,https://www.tiktok.com/@b_a_p_p_y_/video/7074804424626982170?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074804424626982170&source=h5_m,635520,646,2266,15805,69003,7043502399667603458,7043502399667603458,10033,7043502399667603458,Piya O Re Piyaa (Lofi Edit),Grey Lane,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2e20359ceb5f4a4bb2f51e7917c42c11,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5bd23f55afea443584f96d849a6a8a7e,False,True,,,,,[],0,0,Bangladesh,,0,0,0,0,0,0,0,0,0,0
4,BD,7079428490025504027,1648307892,😂😂😂#tiktokbangladesh #unfrezzmyaccount #vairalvideo #vairalvideo #fypシ #foryou #foryoupage #ajalvy✌️ #shiblyalvy25,6555325586574065669,👑💙AJ Alvy🔥⚜️,"🥀Chittagong🥀
🥰Everyone Connected To Me😇⤵️",0,False,https://www.tiktok.com/@ajalvy25/video/7079428490025504027?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079428490025504027&source=h5_m,2306220,302,134,1143,76237,7067153993083980570,7067153993083980570,72,7067153993083980570,original sound - pro__vat (Contains music from: Yaad Na Aaye - Akull),"Contains music from: ""Yaad Na Aaye""",6.826935862577071e+18,𝕊𝕞𝕚𝕝𝕖 𝕜𝕚𝕟𝕘 ✔︎☻︎☺︎︎🥰,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7067153993788607258.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ee7409feff4250e70d2bfd5028cfcee5.json,False,False,Akull,Yaad Na Aaye,original sound - pro__vat (Contains music from: Yaad Na Aaye - Akull),"Contains music from: ""Yaad Na Aaye""",[],0,0,Bangladesh,#tiktokbangladesh #unfrezzmyaccount #vairalvideo #vairalvideo #fypシ #foryou #foryoupage #ajalvy✌️ #shiblyalvy25,0,1,1,0,1,0,0,1,0,0
5,BD,7101168550894685467,1653369645,আতিফ আহমেদ নিলয়ের মৃত্যু #atifahmedniloy #atifahmedniloy2022 #dethadi #foryou #foryoupage #trend #grow #viral_video #sadsong #sadsong,7059570676646577178,Voice Motion,সাপোর্ট প্লিজ,0,False,https://www.tiktok.com/@voicemotion01/video/7101168550894685467?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101168550894685467&source=h5_m,345553,63,47,267,14124,7101168545106627355,7101168545106627355,72,7101168545106627355,original sound - voicemotion01,Voice Motion,7.059570676646577e+18,Voice Motion,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7101168554489301786.mp3,,False,False,,,,,[],0,0,Bangladesh,#atifahmedniloy #atifahmedniloy2022 #dethadi #foryou #foryoupage #trend #grow #viral_video #sadsong #sadsong,0,1,1,0,0,0,0,0,0,0
6,BD,7091191252636552474,1651046624,সাপোর্ট করলে সাপোর্ট পাবেন# ইনশাআল্লাহ কথা দিলাম #💔💔💔💔💔 #tiktok_ #foryo,6987949140530430982,আমি বি-বাড়িয়ার পোলা,,0,False,https://www.tiktok.com/@mkdanis55/video/7091191252636552474?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091191252636552474&source=h5_m,462588,1474,7169,1101,144450,7083667992814357275,7083667992814357275,72,7083667992814357275,original sound - mdnahidhossen121,Md Nahid Hossen121,7.041402040052418e+18,Md Nahid Hossen121,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7083668015753251611.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c2613d8480a231b2058f0ea9e67d8cee.json,False,False,,,,,[],0,0,Bangladesh,# #💔💔💔💔💔 #tiktok_ #foryo,0,0,0,0,0,0,0,0,0,0
7,US,7093944489504509186,1651687662,MOM EXPOSES MAGIC 😱😳 #NHL #starwarsday,6874207451051754498,Milaadk,"18 year old magician 🎩 
🇦🇪 
Following back on Instagram for 24 hours 😱",0,False,https://www.tiktok.com/@milaadkmagic/video/7093944489504509186?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093944489504509186&source=h5_m,12337945,569,692,9713,323008,7091855519366776834,7091855519366776834,10033,7091855519366776834,PUFFIN ON ZOOTIEZ,Future,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cddfd5188323418b979f723f26f2bb13,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2748fc9355ff4ccab3f8008c4be50ae8,False,True,,,,,[],0,0,Bangladesh,#NHL #starwarsday,0,0,0,0,0,0,0,0,0,0
0,BD,7102614611966315803,1653706332, ,7017038403959751682,shorif8966,,0,False,https://www.tiktok.com/@shorif8966/video/7102614611966315803?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102614611966315803&source=h5_m,55568,23,7,129,6800,7102614604429167386,7102614604429167386,72,7102614604429167386,original sound - shorif8966,shorif8966,7.017038403959752e+18,shorif8966,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7102614624402492186.mp3,,False,False,,,,,[],0,0,Bangladesh,,0,0,0,0,0,0,0,0,0,0
1,BD,7099802437275438362,1653051572,#আমার মতো কে কে চাও কমেন্টে জানাও#hmmm😊🥀 #সবাই_৩বার_কপি_লিংক_শেয়ার_কর #fyp #foryou #foryourpage #virralvideo #bdtiktok #bdtiktokofficial #@afroza_55#@humayunahmed023,7009579120732587034,Afroza _55,সাপোর্ট করলে  100% সাপোর্ট পাবেন,0,False,https://www.tiktok.com/@afroza_55/video/7099802437275438362?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099802437275438362&source=h5_m,549097,362,1256,11530,41428,6976444323026062082,6976444323026062082,24,6976444323026062082,Eto Kache Tumi,CD Choice,6.89684776499572e+18,CD Choice,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6976444253463530242.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/db8c1211e3e2bbd548bff9b100071a08.json,False,False,,,,,[],0,0,Bangladesh,#আমার #hmmm😊🥀 #সবাই_৩বার_কপি_লিংক_শেয়ার_কর #fyp #foryou #foryourpage #virralvideo #bdtiktok #bdtiktokofficial #@afroza_55#@humayunahmed023,1,1,0,1,0,0,0,0,0,0
2,PE,7097477668894936326,1652510299, ,6889608498549556230,Mia Khalifa,"MIA♥️KHALIFA FAN ACCOUNT
🛩 M.K 🇸🇦",0,False,https://www.tiktok.com/@..miakhalifa/video/7097477668894936326?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097477668894936326&source=h5_m,7348902,2727,6655,2855,441417,7071501648530606894,7071501648530606894,72,7071501648530606894,original sound - big_balls_1,squeezethempls,7.048136830419551e+18,squeezethempls,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7071501701970348846.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7d15451ba6ffc393da18964591e72235.json,False,False,,,,,[],0,0,Bangladesh,,0,0,0,0,0,0,0,0,0,0
3,BD,7081566476192271642,1648805681,#iphonexs thaka #iphone11pro #tipu_telecom📱 #mobilelovers #2022tiktok #ilovebangladesh🇧🇩,6921983122931057670,Arifhossain,"জীবন নামক নাট্যমঞ্চে 
 
  সবাই অভিনেতা
ফেসবুক আইডির লিংক নিচে দেওয়া আছে",0,False,https://www.tiktok.com/@arifhossain8881/video/7081566476192271642?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081566476192271642&source=h5_m,218630,209,32,314,14187,6646162885934320389,6646162885934320389,72,6646162885934320389,original sound - forknkingsgamer9.0 (Contains music from: Tor Bhalobasha Nayre Bhalo - Ananna),"Contains music from: ""Tor Bhalobasha Nayre Bhalo""",6.579969452674499e+18,Gamer9.0,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1622598360559621.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/01f52e196480c9e62581203a00a3088f.json,False,False,Ananna,Tor Bhalobasha Nayre Bhalo,original sound - forknkingsgamer9.0 (Contains music from: Tor Bhalobasha Nayre Bhalo - Ananna),"Contains music from: ""Tor Bhalobasha Nayre Bhalo""",[],0,0,Bangladesh,#iphonexs #iphone11pro #tipu_telecom📱 #mobilelovers #2022tiktok #ilovebangladesh🇧🇩,0,0,0,0,0,0,0,0,0,0
4,BD,7093851962319457562,1651666119,#halloween2020,6923760068832838661,Mahiya Islam Mim,কুমিল্লার মেয়ে মিম,0,False,https://www.tiktok.com/@pickqueen0/video/7093851962319457562?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093851962319457562&source=h5_m,526090,719,294,1304,54646,7077152675816590106,7077152675816590106,72,7077152675816590106,original sound - bp_sima_islam6,bp🌹sima🌹islam6,6.780246323914687e+18,bp🌹sima🌹islam6,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7077152683341237019.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0ee6f133d58485b25c119cd52d57e147.json,False,False,,,,,[],0,0,Bangladesh,#halloween2020,0,0,0,0,0,0,0,0,0,0
5,PK,7082337873994730778,1648985286,dear tiktok Team don't under review 💋❤✌#foryou #foryoupage #crew07 #iftikhasafi78 #fypシ,7062391973520753691,Safi======( 1 )☹️🤷‍♂,"🤷‍♂i love you My family
♥️𝙎𝙊 𝙎𝙒𝙀𝙀𝙏🥀
♥️𝘼𝙒𝙀𝙎𝙊𝙈𝙀🥀
♥️𝙇𝙊𝙑𝙀𝙇𝙔🥀",0,False,https://www.tiktok.com/@iftikharsafi78/video/7082337873994730778?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082337873994730778&source=h5_m,47211005,3345,2670,3056,553084,7066870200695556890,7066870200695556890,72,7066870200695556890,original sound - osama.baloch,osama baloch66,7.036380241527391e+18,osama baloch66,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7066870150393367323.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5a333796d0982525aaa8f7b12cc31ee7.json,False,False,,,,,[],0,0,Bangladesh,#foryou #foryoupage #crew07 #iftikhasafi78 #fypシ,0,1,1,0,1,0,0,0,0,0
6,BD,7089387212235722011,1650626588, ,6863177478812206085,Riyaz,"নিজের ভালো থাকার দায়িত্বটা নিজেই নিয়েছি।
 - কারণ, প্রিয়জন শুধু গল্প মাত্র ।
ᏋᏬᏗ",0,False,https://www.tiktok.com/@ryz.ali/video/7089387212235722011?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089387212235722011&source=h5_m,89015,29,30,543,3590,7079358543312259867,7079358543312259867,72,7079358543312259867,original sound - amar_crush_ritu,Tik Toker,6.99151933059e+18,Tik Toker,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7079358543807793947.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e93693f6899e6643d1a1f7103d7e985c.json,False,False,,,,,[],0,0,Bangladesh,,0,0,0,0,0,0,0,0,0,0
7,KG,7099555575041723649,1652994096,😃,29253456,Boom boom 💥,"New Official Channel 
@DBillions_kids_songs  🎶",0,False,https://www.tiktok.com/@boomboom_dbillions/video/7099555575041723649?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099555575041723649&source=h5_m,13936045,937,1210,5617,240264,6842063010173930246,6842063010173930246,72,6842063010173930246,what is this,ella / finn,6.554513295548618e+18,ella / finn,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6903233517786811141.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e08ac30b822e581eca15bdd1ba6056d8.json,False,False,,,,,[],0,0,Bangladesh,,0,0,0,0,0,0,0,0,0,0
