,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_eesti,hash_eestitiktok,hash_estonia,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_johnnydepp,hash_viral
1,GB,7103468943070760198,1653905251,🫶🏿😍 #respect #blm #fyp #explore #goviral,7043820087111713797,Besticonics🌙,"Follow for more videosss🖤
Ty for 89Kꨄ",0,False,https://www.tiktok.com/@besticonicss/video/7103468943070760198?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103468943070760198&source=h5_m,6417357,5962,7779,26791,1203785,6936957705580038917,6936957705580038917,72,6936957705580038917,original sound - suneysounds,Alisa,6.728714004757874e+18,Alisa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6936957749070777094.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c330e3bb2294d7320364f61cfd9ccaa5.json,False,False,,,,,[],0,0,Estonia,#respect #blm #fyp #explore #goviral,0,0,0,0,0,0,1,0,0,0
2,LT,7102685997418269957,1653722958,#CapCut #viral #fyp #famous #dontletthisflop #__bebraz,7094300045240402949,__bebraz,Memes from discord,0,False,https://www.tiktok.com/@__bebraz/video/7102685997418269957?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102685997418269957&source=h5_m,8672194,6860,10685,41163,1307435,7102685955605269254,7102685955605269254,72,7102685955605269254,original sound - __bebraz,__bebraz,7.094300045240403e+18,__bebraz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102685949515401989.mp3,,False,False,,,,,[],0,0,Estonia,#CapCut #viral #fyp #famous #dontletthisflop #__bebraz,0,0,0,0,0,0,1,0,0,1
3,CA,7085793610435693829,1649789888,GET OUT! 🤬  #animationmeme #comedy #funnyvideos #meme #animation,6815299270640468998,Nutshell,"✎ FOLLOW FOR DAILY ANIMATIONS!
✉️ nutshell@oddprojects.com
👇DOWNLOAD FACEMOJI👇",0,False,https://www.tiktok.com/@nutshellanimations/video/7085793610435693829?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085793610435693829&source=h5_m,28942081,18086,1015740,97708,2949831,7052781832407911214,7052781832407911214,72,7052781832407911214,original sound - moshpitjones,MOSHPIT JONES,6.719655418900317e+18,MOSHPIT JONES,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7052781878083849006.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ac3f44a9b9358c48312135fdc61f5dbf.json,False,False,,,,,[],0,0,Estonia,#animationmeme #comedy #funnyvideos #meme #animation,0,0,0,0,0,0,0,0,0,0
4,MX,7102865057687686405,1653764645,*fake punch // 𝗦𝗧 𝗦𝗣𝗢𝗜𝗟𝗘𝗥𝗦!!! #strangerthings #st4 #eleven  #strangerthings4,6935261428471858182,𝓮𝓭𝓲𝓽𝓼,"𝒔𝒉𝒆/𝒉𝒆𝒓
We're 450k wizards and witches!",0,False,https://www.tiktok.com/@vdm.watson/video/7102865057687686405?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102865057687686405&source=h5_m,20339895,28810,33920,115535,4227044,7102865052402797317,7102865052402797317,72,7102865052402797317,original sound - vdm.watson,𝓮𝓭𝓲𝓽𝓼,6.935261428471858e+18,𝓮𝓭𝓲𝓽𝓼,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102865069624642310.mp3,,False,False,,,,,[],0,0,Estonia,#strangerthings #st4 #eleven #strangerthings4,0,0,0,0,0,0,0,0,0,0
5,EE,7098675177508080902,1652789114,"Tahtsite Markus Hengi editit, saite selle hoopis💀🫶 ja keegi ei kysinud aga ma millegi parast arvan et nad unironically kuulaksid seda laulu #gerthmaango #kaspartuvi #pommimees #maangojatuvi #kattemaksukontor #katekas #eestivideod #katekaedit #eesti #eestitiktok #edit #kättemaksukontor #kätekas #kätekasoundid #kätekaedit #eestitiktokkerid #kätekavanadosad #katekavanadosad",6923498320149316613,🖖👽,Tsau😘,0,False,https://www.tiktok.com/@kaur.noks/video/7098675177508080902?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098675177508080902&source=h5_m,86941,123,217,568,9877,7098675155186109189,7098675155186109189,72,7098675155186109189,SITAMAJA PÄÄSTIS MU ELU,🖖👽,6.923498320149317e+18,🖖👽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098675157010565894.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/90e235c74a64a1d6d44dd8783ccba54c.json,False,False,,,,,[],0,0,Estonia,#gerthmaango #kaspartuvi #pommimees #maangojatuvi #kattemaksukontor #katekas #eestivideod #katekaedit #eesti #eestitiktok #edit #kättemaksukontor #kätekas #kätekasoundid #kätekaedit #eestitiktokkerid #kätekavanadosad #katekavanadosad,1,1,0,0,0,0,0,0,0,0
6,EE,7074366415846804742,1647129287,"Ask stupid questions, get stupid answers 😀 #sarcasm #ryanreynolds #adamproject #netflix #bestanswer",7005274474245768198,movieflop,"Movies, series, funny clips
If you like a video, you can always leave a gift🙂😍",0,False,https://www.tiktok.com/@movieflop/video/7074366415846804742?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074366415846804742&source=h5_m,204616,79,207,658,27304,7074366372796582661,7074366372796582661,72,7074366372796582661,original sound - movieflop,movieflop,7.005274474245768e+18,movieflop,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074366405286169349.mp3,,False,False,,,,,[],0,0,Estonia,#sarcasm #ryanreynolds #adamproject #netflix #bestanswer,0,0,0,0,0,0,0,0,0,0
7,CA,7099543373026970886,1652991255,Random edit again ￼,6922130815044961285,Mommy Long legs,This is a mimic edit Account so don’t mind me,0,False,https://www.tiktok.com/@thegiantenemyspider1/video/7099543373026970886?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099543373026970886&source=h5_m,23962651,28806,120647,52386,2641364,7099543362553793286,7099543362553793286,72,7099543362553793286,original sound - thegiantenemyspider1,Mommy Long legs,6.922130815044961e+18,Mommy Long legs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099543368669743878.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9ffb7c3682e5ce206f2b44dc30273892.json,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
0,EE,7087933446076632325,1650288108,Bye,6753292964237460485,Bell,Cars & Depresso & Suhkruissi timm,0,False,https://www.tiktok.com/@bellerino/video/7087933446076632325?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087933446076632325&source=h5_m,85424,101,328,146,4121,7087657013714471686,7087657013714471686,72,7087657013714471686,original sound - melzyhh2,melzyhh2,6.840890994994349e+18,melzyhh2,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087657009323379461.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/84a7a9632ec3cbdc839bcab2eb145d1b.json,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
1,NZ,7100487115523263745,1653210986,she’s so quick with it 😭😭 #milliebobbybrown #jimmyfallon #fyp,7079982833784046593,hypedcelebrity,,0,False,https://www.tiktok.com/@hypedcelebrity/video/7100487115523263745?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100487115523263745&source=h5_m,3252627,193,244,1000,428636,7100487101183052546,7100487101183052546,72,7100487101183052546,original sound - hypedcelebrity,hypedcelebrity,7.079982833784047e+18,hypedcelebrity,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100487091331238658.mp3,,False,False,,,,,[],0,0,Estonia,#milliebobbybrown #jimmyfallon #fyp,0,0,0,0,0,0,1,0,0,0
2,DE,7102465055412817158,1653671512,🥰🙌🏼 (insta: bad.xlucy),7017124669930030086,bad.xlucy ✨,"I hope I can make your day somehow 💕 
Instagram: bad.xlucy",0,False,https://www.tiktok.com/@bad.xlucy/video/7102465055412817158?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102465055412817158&source=h5_m,1706086,260,195,0,75111,7068353200063335169,7068353200063335169,72,7068353200063335169,good 4 u (Contains music from: good 4 u - Olivia Rodrigo),"Contains music from: ""good 4 u""",7.046608758293726e+18,🍪,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7068353151946689281.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1aac7255994b03f6523d7d4838b8ca62.json,False,False,Olivia Rodrigo,good 4 u,good 4 u (Contains music from: good 4 u - Olivia Rodrigo),"Contains music from: ""good 4 u""",[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
3,US,7078780577586957610,1648157039,Who’s your little friend…??🍌🥁 #foryou #OscarsAtHome #viral #customerservice #foryoupage #bananasplit,6636546636071190534,Savanah Moss,"@savanahmosss
^go follow my insta!:)^
savanah.moss@collab.inc📧
I LOVE U❤️
AZ☀️",0,False,https://www.tiktok.com/@savanahmosss/video/7078780577586957610?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078780577586957610&source=h5_m,30342268,63811,63974,83465,7580464,7078780552677034794,7078780552677034794,72,7078780552677034794,original sound - savanahmosss,Savanah Moss,6.636546636071191e+18,Savanah Moss,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078780573946383150.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4710a94f2b99a108134bb173020a692d.json,False,False,,,,,[],0,0,Estonia,#foryou #OscarsAtHome #viral #customerservice #foryoupage #bananasplit,0,0,0,1,1,0,0,0,0,1
4,EE,7080955117331254533,1648663338,Väga rangelt peame piirangutest kinni!!! #pood #fotograaf #tehnika #piirangud #elustenesest,6778431746280702982,Maria Kruusenvald,"🎭 Ühiskondlik satiir ja paroodia 🤡
Fotograafia- ja klienditeenindus naljad.",0,False,https://www.tiktok.com/@muraiah/video/7080955117331254533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080955117331254533&source=h5_m,52900,132,261810,48,4438,6722656094272883458,6722656094272883458,25,6722656094272883458,She Share Story (for Vlog),山口夕依,6.647470909311959e+18,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/829b4c8a915947b6b922214c6608832c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a18e9d70dbb048a9a4cf982292ee5134,True,True,,,,,[],0,0,Estonia,#pood #fotograaf #tehnika #piirangud #elustenesest,0,0,0,0,0,0,0,0,0,0
5,EE,7094331886540950789,1651777860, ,7076103392284148742,Menqa,,0,False,https://www.tiktok.com/@pla...im/video/7094331886540950789?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094331886540950789&source=h5_m,51483,49,195,319,2597,7094331875430370054,7094331875430370054,72,7094331875430370054,original sound - pla...im,Menqa,7.076103392284149e+18,Menqa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094331884696193798.mp3,,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
6,EE,7070991438120520965,1646343489,"Estonia, Tallinn #eesti #fyp #lidl",6771147367493518342,JackNou,"🤷🏽‍♂️ye. 🇪🇪  
Follow me on Instagram!",0,False,https://www.tiktok.com/@heyjacknou/video/7070991438120520965?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070991438120520965&source=h5_m,54505,113,292,229,2985,7070991413462240005,7070991413462240005,72,7070991413462240005,original sound - heyjacknou,JackNou,6.771147367493518e+18,JackNou,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070991402037250822.mp3,,False,False,,,,,[],0,0,Estonia,#eesti #fyp #lidl,1,0,0,0,0,0,1,0,0,0
7,US,7096378318731185450,1652254348,#djmer,7056001610988176389,shatarra10,"🚀Don't hesitate
You must be looking for these...👀
⬇️Click Below to Shop Now⬇️",0,False,https://www.tiktok.com/@shatarra10/video/7096378318731185450?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096378318731185450&source=h5_m,5930102,3404,6432,7008,395004,7096378097968220974,7096378097968220974,72,7096378097968220974,original sound - shatarra10,shatarra10,7.056001610988176e+18,shatarra10,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096378326247344938.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2b7d5fbda057c1b230a7681bca2d997d.json,False,False,,,,,[],0,0,Estonia,#djmer,0,0,0,0,0,0,0,0,0,0
0,EE,7098679469413502213,1652790112,Goo Goo Dolls - Iris #fyp,6893861532041577474,.,🍀,0,False,https://www.tiktok.com/@coinyes/video/7098679469413502213?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098679469413502213&source=h5_m,1870976,769,3389,20724,250457,7098679444415597318,7098679444415597318,72,7098679444415597318,iris (Contains music from: Iris - The Goo Goo Dolls),"Contains music from: ""Iris""",6.893861532041577e+18,.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098679449729665797.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/98c53f634b92e7516f3b70bdaa999c66.json,False,False,The Goo Goo Dolls,Iris,iris (Contains music from: Iris - The Goo Goo Dolls),"Contains music from: ""Iris""",[],0,0,Estonia,#fyp,0,0,0,0,0,0,1,0,0,0
1,US,7101392223861837102,1653421723,Day 74- normalize the bulge #trans,6791237041642669061,Dylan Mulvaney,"She/they 🌸🌷🌼
LA actress/comedian 
Collab: hello@dylanmulvaney.com",0,False,https://www.tiktok.com/@dylanmulvaney/video/7101392223861837102?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101392223861837102&source=h5_m,3278175,13232,5511,859,796018,7101392211333434158,7101392211333434158,72,7101392211333434158,original sound - dylanmulvaney,Dylan Mulvaney,6.791237041642669e+18,Dylan Mulvaney,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101392229599595306.mp3,,False,False,,,,,[],0,0,Estonia,#trans,0,0,0,0,0,0,0,0,0,0
2,PH,7103515073821297946,1653915987,"if you dont got the P, make it 😭😂",6754348722975507457,Kat 😽,"24 | 🇵🇭
💌: pellikatph@gmail.com",0,False,https://www.tiktok.com/@pellikat/video/7103515073821297946?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103515073821297946&source=h5_m,2076,8,0,1,220,7053264878286621487,7053264878286621487,72,7053264878286621487,I Love You by Young Slo Be,ʚ❤︎ɞNanami's Wifeʚ❤︎ɞ,6.793509460452738e+18,ʚ❤︎ɞNanami's Wifeʚ❤︎ɞ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7053264900658924335.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b24fc05b8cc6027db2215d724efbec55.json,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
3,US,7102121830844009771,1653591598,#bleame #scam,6807096946639242245,May Stork,29 - Seattle,0,False,https://www.tiktok.com/@stark.stark.stark/video/7102121830844009771?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102121830844009771&source=h5_m,8511031,8276,10257,2314,1519501,7102121805195823918,7102121805195823918,72,7102121805195823918,original sound - stark.stark.stark,May Stork,6.807096946639242e+18,May Stork,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102121836711922474.mp3,,False,False,,,,,[],0,0,Estonia,#bleame #scam,0,0,0,0,0,0,0,0,0,0
4,CA,7099988277620477189,1653094844,#stitch with @billmurray2.0,6748383395175629830,Che Durena,"The Rogue
FMYFI
Mgmt: rwilliams@levitytalent.com
Tour Tickets⤵️Twitch⤵️Discord⤵️",0,False,https://www.tiktok.com/@chedurena/video/7099988277620477189?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099988277620477189&source=h5_m,6163915,5975,14514,11164,1194651,7099988244800080646,7099988244800080646,72,7099988244800080646,original sound - chedurena,Che Durena,6.74838339517563e+18,Che Durena,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099988248558783237.mp3,,False,False,,,,,[],0,0,Estonia,#stitch,0,0,0,0,0,0,0,0,0,0
5,US,7101838004091653418,1653525514,💭💭💭 #quote #pizza #time #fypシ #sallyslices,6663139232943849477,Sal,CEO of inspiration 👍❤️,0,False,https://www.tiktok.com/@sallyslices/video/7101838004091653418?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101838004091653418&source=h5_m,9676981,6578,14476,20089,1319145,7072498254994212866,7072498254994212866,10033,7072498254994212866,Jugaste Y Sufri (Slowed + Reverb),Alwet,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7c5c4b7fd8e54db998213de1a84f6867,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b334bfed6fb64846b0c6dd38d405d450,False,True,,,,,[],0,0,Estonia,#quote #pizza #time #fypシ #sallyslices,0,0,0,0,0,0,0,1,0,0
6,EE,7072802923671047430,1646765258,I love 🍕 #zodiac #signs #Love #kristjantalu #fyp #heels #viral #food,6762958264222254085,kristjantalu,"planted in🇪🇪 
born on them👠 
queen of zodiacs♋️
dm for collaboration🫱🏼‍🫲🏽",0,False,https://www.tiktok.com/@kristjan_talu/video/7072802923671047430?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072802923671047430&source=h5_m,903740,2552,1833,2968,127897,6909944598999649029,6909944598999649029,72,6909944598999649029,Original Ramalama Remix Davis Jackson (Contains music from: Ramalama (Bang Bang) - Roisin Murphy),"Contains music from: ""Ramalama (Bang Bang)""",23940395.0,Davis,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6909944609758055173.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fc00af2cade219933831694f959376c2.json,False,False,Roisin Murphy,Ramalama (Bang Bang),Original Ramalama Remix Davis Jackson (Contains music from: Ramalama (Bang Bang) - Roisin Murphy),"Contains music from: ""Ramalama (Bang Bang)""",[],0,0,Estonia,#zodiac #signs #Love #kristjantalu #fyp #heels #viral #food,0,0,0,0,0,0,1,0,0,1
7,AE,7100971920706784513,1653323864,Never wear these accessories 🚫,7099453222297912321,gorgeous_anita,"Here you will know all the fashion secrets ✨

Follow my TikTok ❤️

Dubai 🇦🇪",0,False,https://www.tiktok.com/@gorgeous_anita/video/7100971920706784513?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100971920706784513&source=h5_m,4334826,2560,1104,1178,254749,7100971919876311810,7100971919876311810,72,7100971919876311810,original sound - gorgeous_anita,gorgeous_anita,7.099453222297912e+18,gorgeous_anita,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100971895276817153.mp3,,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
0,EE,7095110874838469894,1651959234,"I’m worthy, you’ll never know when it will go this far #mentalhealth #mentalhealthmatters #meds #drink #depressionanxiety",1762646,Mašha 🍑,"You do you, I’ll do better ❤️‍🔥
Mentally Iller 💕",0,False,https://www.tiktok.com/@aaswithass/video/7095110874838469894?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095110874838469894&source=h5_m,36914,62,47,132,1458,7014247702552791813,7014247702552791813,72,7014247702552791813,All Time Low original by weasleyyvfx,Natalie✰ఌ,6.898326770874729e+18,Natalie✰ఌ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7014247826993974021.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b5bac7e3e86826391944b2b763dcacfc.json,False,False,,,,,[],0,0,Estonia,#mentalhealth #mentalhealthmatters #meds #drink #depressionanxiety,0,0,0,0,0,0,0,0,0,0
1,EE,7098728816259943686,1652801602,su kolmas @ on kuningas🤴 @Karl-Gustav Kurn  #fyp  #foryou  #eesti,6642362125715226630,Deana Noop,🍌,0,False,https://www.tiktok.com/@_deanabanana/video/7098728816259943686?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098728816259943686&source=h5_m,61015,154,36,41,5610,7088625125813127942,7088625125813127942,72,7088625125813127942,Kui sa kohtled mind kui kuningannat,Kiisu Kallis,6.830458778057475e+18,Kiisu Kallis,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088625115876870918.mp3,,False,False,,,,,[],0,0,Estonia,#fyp #foryou #eesti,1,0,0,1,0,0,1,0,0,0
2,EE,7083453367573335301,1649245009,Boltijuhid on ajarändurid,6761806870388474886,Ardo Asperk,"Stand-up koomik, Õ-listi kuulsus
Instagram/Twitter - @ardoasperk",0,False,https://www.tiktok.com/@ardoasperk/video/7083453367573335301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083453367573335301&source=h5_m,81486,70,298,298,8835,7083453338590776070,7083453338590776070,72,7083453338590776070,original sound - ardoasperk,Ardo Asperk,6.761806870388475e+18,Ardo Asperk,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083453342990535430.mp3,,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
