,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_movie,hash_tiktok,hash_viral,hash_xyzbca
0,FR,7076400947940920581,1647602989, ,7076108082195284998,jaimeleblue,"Ig : @nebaem

Neba.cloud@gmail.com",0,False,https://www.tiktok.com/@jaimeleblue/video/7076400947940920581?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076400947940920581&source=h5_m,40815220,25409,27152,663,7166316,7061271396685056774,7061271396685056774,72,7061271396685056774,Baby (Contains music from: Baby - Justin Bieber),"Contains music from: ""Baby""",7.060564211961742e+18,Spe3d_up_songs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7061271416649304837.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7b182c7614667851fe872d5217f0532f.json,False,False,Justin Bieber,Baby,Baby (Contains music from: Baby - Justin Bieber),"Contains music from: ""Baby""",[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
1,NG,7096740625969646853,1652338693, ,7096008575709561862,captainJackSparow_backup,"For feedback 
For entertainment 
For information 
For enlightenment",0,False,https://www.tiktok.com/@jacksparowed_backup/video/7096740625969646853?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096740625969646853&source=h5_m,77923,15,59,226,2941,7096740577672317702,7096740577672317702,72,7096740577672317702,original sound - jacksparowed_backup (Contains music from: Pirates Of The Caribbean - Main Theme - He's A Pirate - Geek Music),"Contains music from: ""Pirates Of The Caribbean - Main Theme - He's A Pirate""",7.096008575709562e+18,captainJackSparow_backup,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096740526665304838.mp3,,False,False,Geek Music,Pirates Of The Caribbean - Main Theme - He's A Pirate,original sound - jacksparowed_backup (Contains music from: Pirates Of The Caribbean - Main Theme - He's A Pirate - Geek Music),"Contains music from: ""Pirates Of The Caribbean - Main Theme - He's A Pirate""",[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
2,IT,7091978779085540613,1651229987,#ad #daily #motivation #inspiration #follow #for #more #videos #tiktok #viral @samsungitalia @tiktoktrends @tiktok @tiktok_europe 👉💔😢💯🔥🥰,6893630750190552070,Motivation club,"🧠 billionaire mindset

👨‍💻 daily dose of motivation 

👬 let’s grow together",0,False,https://www.tiktok.com/@motivation.base/video/7091978779085540613?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091978779085540613&source=h5_m,1620927,1660,11185,4026,182057,7091978752179047173,7091978752179047173,72,7091978752179047173,original sound - motivation.base (Contains music from: Can We Kiss Forever? (feat. Adriana Proenza) (Instrumental) - Kina),"Contains music from: ""Can We Kiss Forever? (feat. Adriana Proenza) (Instrumental)""",6.893630750190552e+18,Motivation club,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091978734714178310.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7c321a28a82b9740e1e12901433d4af0.json,False,False,Kina,Can We Kiss Forever? (feat. Adriana Proenza) (Instrumental),original sound - motivation.base (Contains music from: Can We Kiss Forever? (feat. Adriana Proenza) (Instrumental) - Kina),"Contains music from: ""Can We Kiss Forever? (feat. Adriana Proenza) (Instrumental)""",[],0,0,Kiribati,#ad #daily #motivation #inspiration #follow #for #more #videos #tiktok #viral,0,0,0,0,0,0,0,1,1,0
3,ZA,7103502436572220677,1653913048,#duet with @sh_uga_ Watch the flash till the end lol ….,6787112227486352389,Irshaad Patel,"Footballer/ Influencer / Creator / Actor 
IG: patywap_
Facebook: Irshaad Patel",0,False,https://www.tiktok.com/@patywap_/video/7103502436572220677?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103502436572220677&source=h5_m,75660,419,220,1131,7075,7098633585187408646,7098633585187408646,72,7098633585187408646,original sound - sh_uga_,Ada,7.072095939577972e+18,Ada,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098633539826092805.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6b55f812bc5a801a74db97f3f87faf12.json,False,False,,,,,[],0,0,Kiribati,#duet,1,0,0,0,0,0,0,0,0,0
4,IT,7081588120289955077,1648810722, ,6825955517942039558,Manuel Mercuri,"🇮🇹Italian
Thanks for 20 M❤️
#mercuri_88 #dotheface
⬇️DO THE FACE | OUT NOW!⬇️",0,False,https://www.tiktok.com/@mercuri_88/video/7081588120289955077?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081588120289955077&source=h5_m,10497993,5773,12296,38235,1330046,7057722281321040646,7057722281321040646,72,7057722281321040646,Umbrella Rihanna Challenge,racingirlsmx,6.995657438167778e+18,racingirlsmx,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7057722326703803142.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bb0397dbe56d3f3421c8267a0aadf822.json,False,False,,,,,[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
5,AU,7072888837239819522,1646785265,Life do be like that at #kickininn 😍🤌🏻 #seafood #easy #viral #treatyourself #selfcaresunday #healthyrecipe #fyp,6851416935231636486,Kickin’Inn,"TASTE THE EXPERIENCE 🦐🦀🦑
📍Sydney - Melbourne - Canberra - Brisbane 🇦🇺",0,False,https://www.tiktok.com/@kickininn/video/7072888837239819522?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072888837239819522&source=h5_m,17109597,2572,20901,10608,390714,6771640057083201538,6771640057083201538,10033,6771640057083201538,Ooh Ahh (My Life Be Like) [feat. Tobymac],Grits,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/074d5401eac4491b8df200ddf63898f7,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0cbbddc265e241f2aa789ad34fdbe467,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1533154901', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,#kickininn #seafood #easy #viral #treatyourself #selfcaresunday #healthyrecipe #fyp,0,0,0,0,1,0,0,0,1,0
6,DE,7094591810198097157,1651838380,I am not a cool girlfriend #edutokmotivation #talk #myvoice#inspirational #edutok #madewithme #life#tiktokgallery #passion #instagram#successmindset #tiktok #reels #hardwork#winnersthinks #decision #livemorechallenge #walkswithwords,7085488322914550789,winners.thinks,"Let's succeed together
Habits of Success
Daily Motivational content",0,False,https://www.tiktok.com/@winners.thinks/video/7094591810198097157?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094591810198097157&source=h5_m,1705337,1102,12229,743,156786,7094591771077937925,7094591771077937925,72,7094591771077937925,original sound - winners.thinks,winners.thinks,7.085488322914551e+18,winners.thinks,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094591789851478790.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7caffff27be6a357134dab3bac590851.json,False,False,,,,,[],0,0,Kiribati,#edutokmotivation #talk #myvoice#inspirational #edutok #madewithme #life#tiktokgallery #passion #instagram#successmindset #tiktok #reels #hardwork#winnersthinks #decision #livemorechallenge #walkswithwords,0,0,0,0,0,0,0,1,0,0
7,US,7085134997224656174,1649636543,Anything is possible  @kingqurannewpage #ByeByeSundayBlues #ImoniCarly #fyp #baby #surogate #agegap,6840592539365491718,Queen cheryl 👸,"61 DV survivor with Ed
Happily 💍 @kingquran
Life encouragement 💖
Positive vibe",0,False,https://www.tiktok.com/@oliver6060/video/7085134997224656174?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085134997224656174&source=h5_m,12471629,48190,22678,17139,814276,7080712871642123054,7080712871642123054,72,7080712871642123054,hahaha no no no,A Wild Hippie,6.74329194200187e+18,A Wild Hippie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7080712902449138475.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/3fd53cae76cf4fad5a4797c7188b1954.json,False,False,,,,,[],0,0,Kiribati,#ByeByeSundayBlues #ImoniCarly #fyp #baby #surogate #agegap,0,0,0,0,1,0,0,0,0,0
0,US,7079952101174168878,1648429805,Respect🥶🥶😱😱🔥🔥#wonderful #respekt #fypシ #xyzbca #boss #estadosunidos🇺🇸 #respect👑 #viral #viraltiktokr #czy #moments #wow #respect,7033975737189975087,Shelo Exponente✔,"⬅️welcome God bless you⬅️
 ⬅️follow me on Instagram⬅️",0,False,https://www.tiktok.com/@sheloexponente/video/7079952101174168878?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079952101174168878&source=h5_m,1028235,2,102,2917,40453,7079952095261608747,7079952095261608747,72,7079952095261608747,original sound - sheloexponente,Shelo Exponente✔,7.033975737189975e+18,Shelo Exponente✔,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7079952107272522542.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/18767afd5c41ad79df4efe66e2d0145a.json,False,False,,,,,[],0,0,Kiribati,#wonderful #respekt #fypシ #xyzbca #boss #estadosunidos🇺🇸 #respect👑 #viral #viraltiktokr #czy #moments #wow #respect,0,0,0,0,0,1,0,0,1,1
1,US,7073483648183356714,1646923752, ,278997898548318208,Lauren,"IG: laurenmkrueger
Collabs: LKrueger10@yahoo.com",0,False,https://www.tiktok.com/@lauren_krueger/video/7073483648183356714?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073483648183356714&source=h5_m,10552147,4734,48874,19794,549011,6778275819362977794,6778275819362977794,10033,6778275819362977794,Tokyo Drift,Xavier Wulf,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/fd55ea7b0a664b66af34e43e69cedc18?x-expires=1653985279&x-signature=8CwTiKy2QpVPZsR%2Blu60HbieeGA%3D,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1484238068', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
2,DE,7086185444681026821,1649881119,#loklok_movie #foryoupage #fyp,7029016604897870854,AndyfunnyTV,"🤍Entertainer🤍
🤍Film series✅ 🤍
🤍 50k✅
       🤍100k❌ follow🙏",0,False,https://www.tiktok.com/@andytv91/video/7086185444681026821?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086185444681026821&source=h5_m,1172444,307,2885,5684,47487,6557525235200232199,6557525235200232199,25,6557525235200232199,don't let me down,old papa,,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/aa6b3afe7595439e931a92cab39c4a18,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e12bdbd27ce147a6bc2453099de06d8c,True,True,,,,,[],0,0,Kiribati,#loklok_movie #foryoupage #fyp,0,0,1,0,1,0,0,0,0,0
3,NG,7101033883180862726,1653338292,we all have that friend 😂😂....#blowitup #goviral #foryoupage   #funnyvids #schoolmemes #tiktoknigeria🇳🇬🇳🇬 #relateablememes #relateablememe,6999387781311595525,rovercruise,"house of entertainment 😁😍💯
drop comments🙂
don't spam likes
IG: rovercruise_",0,False,https://www.tiktok.com/@rovercruise/video/7101033883180862726?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101033883180862726&source=h5_m,656009,453,1641,12950,36784,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,#blowitup #goviral #foryoupage #funnyvids #schoolmemes #tiktoknigeria🇳🇬🇳🇬 #relateablememes #relateablememe,0,0,1,0,0,0,0,0,0,0
4,FR,7095284564309986566,1651999676,#pourtoi #amour #Love #traison #toxique #toxic #toxiclove #toxica #lovetoxic #femmetoxic #tromprie #traitre #poison #amourpoison #femmes #hommes #girls #girl,6846447337741779974,Ted 4,,0,False,https://www.tiktok.com/@teddeouf/video/7095284564309986566?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095284564309986566&source=h5_m,470328,104,1814,471,13142,6733128484777921281,6733128484777921281,10009,6733128484777921281,Can We Kiss Forever?,Kina,,,True,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cc2b6ff1bdd34c6eb91c2c1addc49769,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/cc2da6d582e94c3d82070e2c02f72c21,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': 'USSM11914456', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,#pourtoi #amour #Love #traison #toxique #toxic #toxiclove #toxica #lovetoxic #femmetoxic #tromprie #traitre #poison #amourpoison #femmes #hommes #girls #girl,0,0,0,0,0,0,0,0,0,0
5,US,7096869213666659627,1652368629,#military,7094534606435845166,armystrongs246,,0,False,https://www.tiktok.com/@armystrongs246/video/7096869213666659627?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096869213666659627&source=h5_m,183953,15,21,222,7980,7096869160596196142,7096869160596196142,72,7096869160596196142,original sound - armystrongs246,armystrongs246,7.094534606435845e+18,armystrongs246,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096869174194047787.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1f1cec3811b3d7f888b5e1a9a3dff195.json,False,False,,,,,[],0,0,Kiribati,#military,0,0,0,0,0,0,0,0,0,0
6,US,7092480101744692526,1651346708,Asking for a friend 😏 #fyp #foryou #foryour #parati #foryoupage #foryourpage #disabilityawareness,6772349051909473285,Anthony Sanchez,"FT WORTH, TEXAS 📍Paralyzed, But Still Enjoying Life ♿️❤️😁",0,False,https://www.tiktok.com/@wheelchairpapi/video/7092480101744692526?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092480101744692526&source=h5_m,2730429,9396,491,441,175983,6720099877960928006,6720099877960928006,72,6720099877960928006,Show you what you missin,Merrickbeaumont,6.653845923947217e+18,Merrickbeaumont,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1640692628415509.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/506de2bf565f37ad5854c1ec40072be0.json,False,False,,,,,[],0,0,Kiribati,#fyp #foryou #foryour #parati #foryoupage #foryourpage #disabilityawareness,0,1,1,0,1,0,0,0,0,0
7,DE,7082399144597277953,1648999553,He didn’t notice it at all 🥴 @elevatormansion #justinbieber#suit#elevatorboys,6769108260941202438,LUIS FREITAG,"Let me entertain you👾
Luis@yuandmi.de
IG: luis_freitag_
Impressum",0,False,https://www.tiktok.com/@luis_freitag_/video/7082399144597277953?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082399144597277953&source=h5_m,11164994,5531,3317,1175,1918706,7061271396685056774,7061271396685056774,72,7061271396685056774,Baby (Contains music from: Baby - Justin Bieber),"Contains music from: ""Baby""",7.060564211961742e+18,Spe3d_up_songs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7061271416649304837.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7b182c7614667851fe872d5217f0532f.json,False,False,Justin Bieber,Baby,Baby (Contains music from: Baby - Justin Bieber),"Contains music from: ""Baby""",[],0,0,Kiribati,#justinbieber#suit#elevatorboys,0,0,0,0,0,0,0,0,0,0
0,IT,7086152910534479109,1649873544,It’s so easy @fabiola.baglieri ❤️,6680064953347621894,Arnaldo Mangini,"Smile Factory 😃
📩 arnaldomangini@weareera.com 📩",0,False,https://www.tiktok.com/@arnaldomangini/video/7086152910534479109?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086152910534479109&source=h5_m,19980640,2198,1375,4769,552273,7071399735059335941,7071399735059335941,72,7071399735059335941,Cool For The Summer (Contains music from: Cool for the Summer - Demi Lovato),"Contains music from: ""Cool for the Summer""",6.90350637288766e+18,"Bre, a hibryda",False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071397571624749830.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bacb209ca531cf5632e145e302fceb4c.json,False,False,Demi Lovato,Cool for the Summer,Cool For The Summer (Contains music from: Cool for the Summer - Demi Lovato),"Contains music from: ""Cool for the Summer""",[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
1,US,7083535221760642350,1649264066, ,2114049,Marrkadams,Business only: Mjadams1994@gmail.com,0,False,https://www.tiktok.com/@marrkadams/video/7083535221760642350?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083535221760642350&source=h5_m,2210628,1520,292,5574,140830,7083535176726219562,7083535176726219562,72,7083535176726219562,original sound - marrkadams,Marrkadams,2114049.0,Marrkadams,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7083535204698164010.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/dd8069304256b2ad3b6401448054b4c0.json,False,False,,,,,[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
2,US,7080948245865975086,1648661743,here are the results 😅 @Thewilliamsfam,52445971019747328,MATT STEFFANINA,"DANCER / DJ
12M YouTube 
Click below for DANCE TUTORIALS!😎 ⬇️",0,False,https://www.tiktok.com/@mattsteffanina/video/7080948245865975086?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080948245865975086&source=h5_m,4787152,2459,9449,9601,629620,6904111848841283585,6904111848841283585,10033,6904111848841283585,Candy Shop,50 Cent,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0fecd885b33247b7a3aa4ed2e345605a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/11f362af051943c0a8a47e353eb68c15,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '76121117', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
3,US,7083213684428000558,1649189202,Do you want to be friends? 🙈 @Manchurek Triplets,6636892506443628550,TwinsFromRussia,📧: philiprevega@gmail.com,0,False,https://www.tiktok.com/@twinsfromrussia/video/7083213684428000558?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083213684428000558&source=h5_m,5984941,3433,1274,7859,355361,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
4,VN,7087810873460346138,1650259568,Little do you know? #DKawn #fyp,6925754997703623681,𝘿𝙆𝙖𝙬𝙣ッ,"Business ib Instagram ⬆️
Thanks 4M🖤
dkawnmusic@gmail.com
Instagram: dkawn_me",0,False,https://www.tiktok.com/@dkawn.me/video/7087810873460346138?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087810873460346138&source=h5_m,6223164,1674,13736,145520,720208,7078002653678012418,7078002653678012418,10033,7078002653678012418,Little Do You Know,Alex & Sierra,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/82b6341af9c64bab9884843bbe565f86,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ca7920b000c244f58f01ad7811cbfc58,False,True,,,,,[],0,0,Kiribati,#DKawn #fyp,0,0,0,0,1,0,0,0,0,0
5,PH,7082796150541077786,1649091987,Remix tutorial for y’all #fyp #rmabenojar,6690135605747565569,Rmabenojar,"✨TUTORIALS✨
⬇️for sponsorship and collaboration⬇️
📧: abenojarrichard1@gmail.com",0,False,https://www.tiktok.com/@rm_abenojar/video/7082796150541077786?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082796150541077786&source=h5_m,719894,162,461,24471,126339,6827910307634055942,6827910307634055942,72,6827910307634055942,"Say youll remember me Remix by TIAGZ (Contains music from: no autotune ! (facts) , - Siri Safari)","Contains music from: ""no autotune ! (facts) ,""",17701099.0,Tiagz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/360bb2ebb8d24fd826082a8e9518aa2f.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/09654a2d2ece58482e0a983b680f9a73.json,False,False,Siri Safari,"no autotune ! (facts) ,","Say youll remember me Remix by TIAGZ (Contains music from: no autotune ! (facts) , - Siri Safari)","Contains music from: ""no autotune ! (facts) ,""",[],0,0,Kiribati,#fyp #rmabenojar,0,0,0,0,1,0,0,0,0,0
