,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_asmr,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_satisfying,hash_tiktok,hash_viral
6,BR,7075024736689900806,1647282564,botei esse filtro verde sem querer parece q eu tô em chernobyl,6893578607627027457,𝐧𝐚𝐭🧿,"yep it is love🌼
🇧🇷",0,False,https://www.tiktok.com/@barsa.n/video/7075024736689900806?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075024736689900806&source=h5_m,35514126,25811,30262,118952,6413275,7054896547896625926,7054896547896625926,72,7054896547896625926,original sound - ex7stence (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",7.043108937957672e+18,</3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7054896612794977029.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d163653f6e2e86c330b054fe261e2fb4.json,False,False,WILLOW,Wait a Minute!,original sound - ex7stence (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
7,US,7083866524146191662,1649341204,Rays Opening Day ready 💪🏻 #raysbaseball #tampa #tampafood #tampafoodie,7069943251411420203,The Avenue DTSP,"Local hang in Downtown St. Pete 🌴🏙 

www.theavenuedtsp.com",0,False,https://www.tiktok.com/@theavenuedtsp/video/7083866524146191662?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083866524146191662&source=h5_m,19100737,1074,1476,1888,331459,7076251586095303467,7076251586095303467,72,7076251586095303467,original sound - _addysonn,Tik Toker,7.056415322896172e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076251615254055726.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/226cc8f373b4eb20f0965032934ccf5b.json,False,False,,,,,[],0,0,French Southern Territories,#raysbaseball #tampa #tampafood #tampafoodie,0,0,0,0,0,0,0,0,0,0
0,GB,7078691074117504262,1648136200,💧 💧 💧 #sleepy #asmrist #asmr,6967438926836139013,Monica’s asmr,"ASMR✨💕🧚🏻
🤍Come and chill out with us🤍
🦋livestreams&videos🦋
⬇️Socials⬇️",0,False,https://www.tiktok.com/@monicasasmr/video/7078691074117504262?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078691074117504262&source=h5_m,114493442,85402,70614,254914,12087286,7078691055536720645,7078691055536720645,72,7078691055536720645,original sound - monicasasmr,Monica’s asmr,6.967438926836139e+18,Monica’s asmr,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078691045654956805.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ab8086d5492ab54ca6bcb014aa390db4.json,False,False,,,,,[],0,0,French Southern Territories,#sleepy #asmrist #asmr,1,0,0,0,0,0,0,0,0,0
1,CA,7102229832104267014,1653616747,🤭 who wants to be “normal” anyways!,6821291638532342789,Sara Plus Twins,"Hi 😘 
Fertility nurse
Subscribe on YouTube 🙄❤️❤️🙌
✉️ saraplustwins@select.co",0,False,https://www.tiktok.com/@saraplustwins/video/7102229832104267014?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102229832104267014&source=h5_m,2182324,1684,4577,51,386929,6732536571318257666,6732536571318257666,10033,6732536571318257666,Funny Song,Cavendish Music,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/da56f6ac11374919bbc0e80be23f547f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c7234d4c6fed480998d07df5f912c333,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1571875728', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
2,FR,7099507062819884293,1652982801,❌ or ✅ ? @mehdybks @zackaidelofff,6808642286395098118,ZOUBIR 🧸,"Comme un supermarché, y’a tous les rayons ici 🧸
Mail : zoubir@bts-agency.com",0,False,https://www.tiktok.com/@zoubir.off/video/7099507062819884293?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099507062819884293&source=h5_m,3349528,187,179,138,97210,6933454685495887874,6933454685495887874,10033,6933454685495887874,Noya,Ayzha Nyree,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3e7fcb06972a49a1b982dee256433cda,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/faf4d2754f614f1481422982f4967918,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1555631367', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
3,US,7102428832883379502,1653663078,Reply to @da.magisterial I don’t have a brick but a hammer,14565663,Jaden 🧛🏼‍♂️,"Click up for YouTube ⬆️
Add me on Snap Jsprinz
Check out the merch! 👇🏼",0,False,https://www.tiktok.com/@jadensprinz/video/7102428832883379502?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102428832883379502&source=h5_m,2505690,537,209,387,61506,7102428770799258414,7102428770799258414,72,7102428770799258414,original sound - jadensprinz (Contains music from: Jiggle Jiggle - Duke & Jones & Louis Theroux),"Contains music from: ""Jiggle Jiggle""",14565663.0,Jaden 🧛🏼‍♂️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102428818023025454.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/52a0de8124d6cf08d8ccc95b14882883.json,False,False,Duke & Jones & Louis Theroux,Jiggle Jiggle,original sound - jadensprinz (Contains music from: Jiggle Jiggle - Duke & Jones & Louis Theroux),"Contains music from: ""Jiggle Jiggle""",[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
4,US,7079044437938113835,1648218474,Take you to watch the making of purple clay pot immersively#tea #purpleclayteapot #teapot #artist #foryou,7000769606357795845,Simon,Exploring the beauty of oriental handicrafts,0,False,https://www.tiktok.com/@zishacraftsman/video/7079044437938113835?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079044437938113835&source=h5_m,36435712,16659,56790,730,3759544,7079044415813176106,7079044415813176106,72,7079044415813176106,original sound - zishacraftsman,Simon,7.000769606357796e+18,Simon,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7079044456787282731.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/09a60e58c134f8032734f9459d3db011.json,False,False,,,,,[],0,0,French Southern Territories,#tea #purpleclayteapot #teapot #artist #foryou,0,1,0,0,0,0,0,0,0,0
5,KR,7100038786217774337,1653106604,@kotik_mrmrr,6960144433606951942,Poplyash,🇰🇷,0,False,https://www.tiktok.com/@poplyash/video/7100038786217774337?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100038786217774337&source=h5_m,3796207,3590,2500,7705,291772,7072756285149563649,7072756285149563649,24,7072756285149563649,original sound - willson_samp (Contains music from: 6 Legendary Spoons - Lil.Man),"Contains music from: ""6 Legendary Spoons""",6.976755863927686e+18,aypiks,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7072756285778692866.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bd8ee86f0ce6e10e634ac00f80c9e7de.json,False,False,Lil.Man,6 Legendary Spoons,original sound - willson_samp (Contains music from: 6 Legendary Spoons - Lil.Man),"Contains music from: ""6 Legendary Spoons""",[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
6,IT,7081688789453720838,1648834160,#hellokitty,7057281051626849286,Rob,"Hello kitty🎀 \Sanrio

Shopping and cute things :3
Instagram: chiddaviola",0,False,https://www.tiktok.com/@hell0kittyqueen/video/7081688789453720838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081688789453720838&source=h5_m,8293839,9478,8406,16933,1012811,7011592862747953926,7011592862747953926,72,7011592862747953926,Nya (Contains music from: Down Low - BAZZ Damiel),"Contains music from: ""Down Low""",7.00561044141487e+18,♡Mitsuri fan uwu♡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7011592953449794310.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/694ec4a50fdac0748deb002de1115153.json,False,False,BAZZ Damiel,Down Low,Nya (Contains music from: Down Low - BAZZ Damiel),"Contains music from: ""Down Low""",[],0,0,French Southern Territories,#hellokitty,0,0,0,0,0,0,0,0,0,0
7,DE,7101709650805984513,1653495630,This ash blonde transformation on long hair is insane! #LearnOnTikTok #mounir #haircolor #ashblonde #haircoloridea,7015839779137356802,Mounir,"MOUNIR®️
The GODFATHER of Hair Design
We Create, We Transform, We Inspire",0,False,https://www.tiktok.com/@mounirbymounir/video/7101709650805984513?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101709650805984513&source=h5_m,5398110,1492,4995,3774,236478,6618871733141113604,6618871733141113604,22,6618871733141113604,Sunrise,Official Sound Studio,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/bb0b72d46f474ff090de9a6bbf33b8bf,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2cb53db3dac24b8a9d57b25096dc803b,False,True,,,,,[],1705835786849281,0,French Southern Territories,#LearnOnTikTok #mounir #haircolor #ashblonde #haircoloridea,0,0,0,0,0,0,0,0,0,0
0,PH,7084148329180925210,1649406816,#duet with @el.ducky | Hahahahaha this is so cute ~ I watched this at midnight !! I can’t control my laughter 😂☺️✨,6518665026446213121,MONA,"📣 For Updates 📣
Twitter: mngnzlsx
💌 teammona2022@gmail.com

👇YT Channel👇",0,False,https://www.tiktok.com/@mngnzls/video/7084148329180925210?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084148329180925210&source=h5_m,10565149,3330,2378,12311,1308980,7071079573693139738,7071079573693139738,24,7071079573693139738,original sound - mngnzls,MONA,6.518665026446213e+18,MONA,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7071079563400350490.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/619547306e3112d8af60323cc078eac1.json,False,False,,,,,[],0,0,French Southern Territories,#duet,0,0,0,0,0,0,0,0,0,0
1,BE,7099562661486136581,1652995747,#pourtoi,7096578864345187334,123,"new compte 
mes anciennes vidéos 👇🏽
✞",0,False,https://www.tiktok.com/@in2trois/video/7099562661486136581?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099562661486136581&source=h5_m,15360108,4626,35080,55295,340584,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#pourtoi,0,0,0,0,0,0,0,0,0,0
2,TR,7092758079070096642,1651411430,Siz olsanız yapar mıydınız?🥺❤️🙈😂 #cznburak,6626035987700531205,cznburak,"En Güzel Bağ Sevgidir🤗❤️
👇NEW VİDEO 👇",0,False,https://www.tiktok.com/@cznburak/video/7092758079070096642?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092758079070096642&source=h5_m,10901206,4235,2231,6400,509049,7072479175814187782,7072479175814187782,72,7072479175814187782,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",6.831674564565763e+18,Iconicfatma,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072479167769873157.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d203808dc93f54480af65167e04b08e8.json,False,False,Myriam Fares,Goumi - Sped Up Version,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",[],0,0,French Southern Territories,#cznburak,0,0,0,0,0,0,0,0,0,0
3,US,7079885724438383918,1648414351,you gotta be kiddin me,6838346758331581445,KOY,"I respond on instagram 
📩: ozikoybusiness@gmail.com",0,False,https://www.tiktok.com/@ozikoy/video/7079885724438383918?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079885724438383918&source=h5_m,24781106,30272,13272,40865,4411404,7008569778868587269,7008569778868587269,72,7008569778868587269,original sound - itsdjlilli (Contains music from: Adore Me - Wnts Empire),"Contains music from: ""Adore Me""",6.767759831913039e+18,DJ LILLI,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7008569883340327686.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f60dcc77fbc3e85a88428d9d6ff014d0.json,False,False,Wnts Empire,Adore Me,original sound - itsdjlilli (Contains music from: Adore Me - Wnts Empire),"Contains music from: ""Adore Me""",[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
4,US,7073500495301889326,1646927675,He went OFF 😳 #mma #kick #wow (via @ms_1047),6665397284450910213,ESPN MMA,The post-for-post leader of MMA coverage 👊,2,False,https://www.tiktok.com/@espnmma/video/7073500495301889326?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073500495301889326&source=h5_m,18441444,5652,12014,21997,1062818,7073500442742852395,7073500442742852395,72,7073500442742852395,original sound - espnmma,ESPN MMA,6.66539728445091e+18,ESPN MMA,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073500474808290091.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/144ae590f149d2a89b60a27cf3cab37a.json,False,False,,,,,[],0,0,French Southern Territories,#mma #kick #wow,0,0,0,0,0,0,0,0,0,0
5,TR,7085990866724080897,1649835817,Denediniz mi ?#ez_mehmet #sarıyerborekcisi #fypf,6696255490420409350,Mehmet Ali,"~💡BİSMİLLAHİRAHMANİRAHİM💡~
📍Official accounts
📝manager
Ig:kural_bazid",0,False,https://www.tiktok.com/@ez_mehmet_/video/7085990866724080897?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085990866724080897&source=h5_m,56873435,30647,89998,65325,3300857,7085990858428140289,7085990858428140289,72,7085990858428140289,original sound - ez_mehmet_,Mehmet Ali,6.696255490420409e+18,Mehmet Ali,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7085990804140854017.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/19328f38c7f649a98110ce914261a39b.json,False,False,,,,,[],0,0,French Southern Territories,#ez_mehmet #sarıyerborekcisi #fypf,0,0,0,0,0,0,0,0,0,0
6,DE,7102040791559752966,1653572731,<33,6961875971172779013,🦋HI BESTIE 🦋,"she/her 
🇩🇪
🤍Routinen🤍
🤍Insta: marta.bgd_🤍 
🌿Tysm for 165K🌿",0,False,https://www.tiktok.com/@assthetic.vibes/video/7102040791559752966?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102040791559752966&source=h5_m,3400953,3983,4057,64,719899,7096188047481473835,7096188047481473835,72,7096188047481473835,d r o w n i n g,➷｡˚𝐬𝐚𝐯 ೃ࿔₊,6.774489282570716e+18,➷｡˚𝐬𝐚𝐯 ೃ࿔₊,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096188111473969966.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/80bdd47db93d60e2edd5e776f595e01f.json,False,False,,,,,[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
7,US,7073870415659273518,1647013803,#behindthescenes #quicksand,68616495085350913,Zach King,"Bringing a little more wonder into the world, 15 seconds at a time",0,False,https://www.tiktok.com/@zachking/video/7073870415659273518?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073870415659273518&source=h5_m,121086394,8745,15123,32892,6612791,7073870358553692970,7073870358553692970,72,7073870358553692970,original sound - zachking,Zach King,6.861649508535091e+16,Zach King,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073870404447701803.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2ad8db40cd6642cb48f9e75b63bff0a9.json,False,False,,,,,[],0,0,French Southern Territories,#behindthescenes #quicksand,0,0,0,0,0,0,0,0,0,0
0,US,7084587517000961281,1649509073,How would you react?😳😇,6748424368017753093,ILYA BORZOV,"PR👉ilyaborzov10@gmail.com
⬇️Full video on Facebook⬇️",0,False,https://www.tiktok.com/@ilya_borzov/video/7084587517000961281?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084587517000961281&source=h5_m,39381392,4261,3034,33749,1279930,6871277975694739469,6871277975694739469,10036,6871277975694739469,Le Calin,斌杨Remix,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/f6834dbcd5074b0683b82c45c6feec69?x-expires=1653969585&x-signature=4k272pWFFR2eiHfyWEiKXWctFFg%3D,False,True,,,,,[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
1,IT,7080973260963204358,1648667563, ,6519379009757778959,💗 Jessi&Sean 💗,"👧 JESSI & SEAN 🐶
Jessicabrugali@gmail.com
Try Wondershare Filmora! 👇🏻",0,False,https://www.tiktok.com/@jessibrugali/video/7080973260963204358?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080973260963204358&source=h5_m,51902106,3838,2945,17581,1425760,7080973254613093126,7080973254613093126,72,7080973254613093126,original sound - jessibrugali,💗 Jessi&Sean 💗,6.519379009757779e+18,💗 Jessi&Sean 💗,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080973260599626501.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9a99001eefc3c73293360a380e1eb003.json,False,False,,,,,[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
2,US,7103483389180677422,1653908616,Sigh . @brownsugarcinnamonpoptar #fyp #emmanuellustin didn’t follow the rules,7049857776587359279,Mremmanuellustin,"Twitter: Emmanuellustin_ 
Masseur / Content Creator 
📍NYC • FL • LA • ATL •TX✈️",0,False,https://www.tiktok.com/@mremmanuellustin/video/7103483389180677422?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103483389180677422&source=h5_m,596416,38,109,170,15213,7103483212030118702,7103483212030118702,72,7103483212030118702,original sound - mremmanuellustin,Mremmanuellustin,7.049857776587359e+18,Mremmanuellustin,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103483321174199082.mp3,,False,False,,,,,[],0,0,French Southern Territories,#fyp #emmanuellustin,0,0,0,0,0,1,0,0,0,0
3,US,7070609500197096746,1646254562,Satisfying Paint Protection Film on a corvette here at Relentless Shine! #relentlessshine #paintprotectionfilm #paintprotection #corvette,6997106146591687685,RelentlessShine,San Antonio's Premier Paint Protection Company. #Clearbra #Ceramiccoating #Tint,0,False,https://www.tiktok.com/@relentlessshine/video/7070609500197096746?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070609500197096746&source=h5_m,22088914,546,1503,2397,160041,7070609463304047402,7070609463304047402,72,7070609463304047402,original sound - relentlessshine,RelentlessShine,6.997106146591688e+18,RelentlessShine,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7070609501757524782.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/88d0d5fd6386d1c671f53cb9bd600931.json,False,False,,,,,[],0,0,French Southern Territories,#relentlessshine #paintprotectionfilm #paintprotection #corvette,0,0,0,0,0,0,0,0,0,0
