,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_colombia,hash_elecciones2022,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humor,hash_parati,hash_tiktok,hash_viral
6,HN,7097179331004271914,1652440834, ,6804900972008866821,Dr. Diler Cruz,https://drdiler.com/,0,False,https://www.tiktok.com/@centro.especializado.dc/video/7097179331004271914?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097179331004271914&source=h5_m,5760728,271,795,1551,99931,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
7,CO,7081405128875478278,1648768115,Cuando me dicen ñera #humor #fyp #ñera,222960807289180160,Lina Tejeiro,"👑  
Actriz Colombiana 🇨🇴",0,False,https://www.tiktok.com/@linatejeiro8/video/7081405128875478278?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081405128875478278&source=h5_m,13845250,5097,26177,39535,826550,6801956026691160838,6801956026691160838,72,6801956026691160838,original sound - britanny.00,Britanny,6.801598194864506e+18,Britanny,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1660634518200342.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/322da93a6905d85ca6248f88a2dfa623.json,False,False,,,,,[],0,0,Colombia,#humor #fyp #ñera,0,0,0,0,1,0,1,0,0,0
0,US,7097019255400484142,1652403562,@lizzo I’ve watched the music video for this like. A lot. (Dc: @jaedenraegomez ),10362295,Sofia Wylie,"ACTRESS • Film • TV 

Biz inquires: sofia_wylie@yahoo.com",0,False,https://www.tiktok.com/@sofiawylie/video/7097019255400484142?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097019255400484142&source=h5_m,7377038,2621,2147,10255,1396136,7086201843973621762,7086201843973621762,10033,7086201843973621762,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2e6ee9db9c1440ec88118a965e786985,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/aec693bde8934a379590f77837e0bb52,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
1,ES,7099892113571089670,1653072453,La abuela no podía faltar 🥵 #parati #viral #trend #familialatina #latinas #madreehija #bailame,6579953311527747589,The Banez 🕺🏻,"👩🏾‍🦱 Rosa 👧🏽 Estela
🇨🇺🇪🇸
📩 thebanez.info@gmail.com",0,False,https://www.tiktok.com/@thebanezs/video/7099892113571089670?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099892113571089670&source=h5_m,16517653,9969,12564,11906,2726950,7086477926132894470,7086477926132894470,10036,7086477926132894470,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/16ed938aa03f47f99990ab584998ee21,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/32f4070dfb2a447d87c154d854ebe59a,False,True,,,,,[],0,0,Colombia,#parati #viral #trend #familialatina #latinas #madreehija #bailame,0,0,0,0,0,0,0,1,0,1
2,CO,7102215931539082502,1653613509,"Me faltó actitud, pero estaba cansadísima #champeta #dance #baile.",6794942851731031045,Olga Lucía Vives,"Canto en Ventino ✨ 
Mirabel en el doblaje de Encanto 🇨🇴",0,False,https://www.tiktok.com/@olgaluciavives/video/7102215931539082502?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102215931539082502&source=h5_m,1736296,1241,342,1484,134297,6834861311713609729,6834861311713609729,10033,6834861311713609729,La Invité a Bailar,Kevin Florez,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/83cc6c54d21b4da685e36cc5ed1b849a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/529fdfe6fc3940cba60588e162171727,False,True,,,,,[],0,0,Colombia,#champeta #dance #baile.,0,0,0,0,0,0,0,0,0,0
3,JP,7097082030197869825,1652418180,#tiktokfood,6742459250268832769,バヤシ🥑Bayashi,"‼️More video on YouTube‼️
Subscribe to my channel ⬇️",0,False,https://www.tiktok.com/@bayashi.tiktok/video/7097082030197869825?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097082030197869825&source=h5_m,32579331,16976,42719,93014,4015443,6943901692224899074,6943901692224899074,10033,6943901692224899074,Young Girl A,siinamota,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/256e406845fe4ba198f5dca57fcfe759,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9454a3b28d81469ea21e3fbbc58b60d0,False,True,,,,,[],0,0,Colombia,#tiktokfood,0,0,0,0,0,0,0,0,0,0
4,US,7086854557078211882,1650036909,He’s being nice today,6722559512831755270,garett nolan,"Hi
o-f garett__nolan",0,False,https://www.tiktok.com/@garett__nolan/video/7086854557078211882?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086854557078211882&source=h5_m,94290519,85040,279951,165090,12863228,7086854531803335466,7086854531803335466,72,7086854531803335466,original sound - garett__nolan,garett nolan,6.722559512831755e+18,garett nolan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086854554939165482.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e0d0a0d646a185115e30fb66b9145133.json,False,False,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
5,CO,7095564646375083270,1652064887,les presento a venequito tiktoker 😌🖤,266003088296325120,Yurielkys Ojeda,sígueme en insta: @yurielkys.ojeda 👀,0,False,https://www.tiktok.com/@yurielkysojeda/video/7095564646375083270?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095564646375083270&source=h5_m,5501552,2667,1735,4455,870149,6957028074294676230,6957028074294676230,72,6957028074294676230,original sound - rocky_ff (Contains music from: Go Ahead - Dayin),"Contains music from: ""Go Ahead""",6.876976342233351e+18,Lil_pen 🪶,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6957028137867758341.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/63c36624c093b9afa101dfc23bd936bd.json,False,False,Dayin,Go Ahead,original sound - rocky_ff (Contains music from: Go Ahead - Dayin),"Contains music from: ""Go Ahead""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
6,CL,7103163940028386565,1653834235, ,7102713510333301765,dulaoerzl88,👇👇👇👇👇👇,0,False,https://www.tiktok.com/@dulaoerzl88/video/7103163940028386565?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103163940028386565&source=h5_m,1417829,325,733,413,19596,7102750273214434053,7102750273214434053,72,7102750273214434053,Yòú Iíké M1y Bló,agoushan20,7.089321561928959e+18,agoushan20,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102750285403458310.mp3,,False,False,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
7,ES,7099483224027581702,1652977251,Escuche algunas cosas que quede en shock JAJAJAJA momentos que no sabes si reir o llorar (a mi me da por reir xd) #costacolombiana #barranquilla #santamarta #cartagenadeindias #lacostacolombia,6805279477221688326,Raquel Carpe,"✨Mi instagram está más bonito✨
📩raquelcarpe7@gmail.com
Colombia🇨🇴❤️🇪🇸España",0,False,https://www.tiktok.com/@raquel_carpe/video/7099483224027581702?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099483224027581702&source=h5_m,1778467,589,3192,8066,148435,7090231459550890757,7090231459550890757,72,7090231459550890757,original sound - keineralvarez_,Keiner Alvarez,6.838481392142173e+18,Keiner Alvarez,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090231471981611781.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c2edc7d9a7b43ba56284292a12760120.json,False,False,,,,,[],0,0,Colombia,#costacolombiana #barranquilla #santamarta #cartagenadeindias #lacostacolombia,0,0,0,0,0,0,0,0,0,0
0,PR,7100678961897671941,1653255655,HAY BOBO AQUÍ 🔥🔥🔥😂 @zhamirazambranomusic #gogodance,6736650936838620166,Jay Wheeler,"La Voz Favorita 
Cuenta Oficial de @jaywheelerpr",0,False,https://m.tiktok.com/v/7100678961897671941.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100678961897671941&source=h5_m,11334876,2846,5262,19820,1261069,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,,,,,[],0,0,Colombia,#gogodance,0,0,0,0,0,0,0,0,0,0
1,CO,7077712320222317829,1647908316,Les gustan estos aplausos ? 🥴,6998530408389673990,Natalia Andrea Rueda Tamayo,"🔥 Modelo 
Managerycomunicaciones.jm@gmail.com",0,False,https://m.tiktok.com/v/7077712320222317829.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077712320222317829&source=h5_m,7410289,7679,15708,17029,741508,7077712300060330758,7077712300060330758,72,7077712300060330758,original sound - kloelamaravilla18_,Natalia Andrea Rueda Tamayo,6.998530408389674e+18,Natalia Andrea Rueda Tamayo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077712284449032965.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/39bb906e5ccfbc512159fa047ac0e77c.json,False,False,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
2,US,7094036189316943146,1651709012,Como le dices a las popcorn ? 💜,258198609693782016,FefiOliveira💜,"Believe you can, and you will! 
+1.3M on Instagram
Compra mi suéter oficial👇🏻",0,False,https://m.tiktok.com/v/7094036189316943146.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094036189316943146&source=h5_m,3118917,1803,196,2160,209566,7094036172602608427,7094036172602608427,72,7094036172602608427,original sound - fefioliveira,FefiOliveira💜,2.58198609693782e+17,FefiOliveira💜,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7094036185806424878.mp3,,False,False,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
3,CO,7077301171953749253,1647812588,Inténtenlo y me cuentan 😂😂😂 #trend,6785442914548253701,Aida Victoria M,IG: AidaVictoriaOficial,0,False,https://m.tiktok.com/v/7077301171953749253.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077301171953749253&source=h5_m,3529720,416,214,719,135169,7077301143617620741,7077301143617620741,72,7077301143617620741,original sound - aidavictoriam,Aida Victoria M,6.785442914548254e+18,Aida Victoria M,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077301165646039813.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f2c003bd985a0ab0fecfb094d4966f0c.json,False,False,,,,,[],0,0,Colombia,#trend,0,0,0,0,0,0,0,0,0,0
4,NL,7092300158108568837,1651304814,Behind the scenes video van gister 🎥 #tutorial,6808825329080878086,Sherell Martini,"Contact:
Lynn@Makersavenue.nl
🫶🏼❤️",0,False,https://m.tiktok.com/v/7092300158108568837.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092300158108568837&source=h5_m,100849373,14122,2753,19483,2591297,7092300095253367557,7092300095253367557,72,7092300095253367557,original sound - sherellmartini,Sherell Martini,6.808825329080878e+18,Sherell Martini,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092300124495334149.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/730d17a43dffabb8a7e0726907efc911.json,False,False,,,,,[],0,0,Colombia,#tutorial,0,0,0,0,0,0,0,0,0,0
5,US,7091596382397533483,1651140955,He is afraid of this beauty machine 🤣😅#asmr #spa #skincare #boyfriendskincare #facialtime #givingmyboyfriendafacial #couples #coupletiktok #facialtreatment #facial #satisfying #fyp #fypシ,7089354290724406314,Skincare trial,"My WhatsApp account: +8613450477756
💛⬇️ check my link ⬇️💛",0,False,https://m.tiktok.com/v/7091596382397533483.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091596382397533483&source=h5_m,58900513,13265,42514,39726,2712603,7091596199538592554,7091596199538592554,72,7091596199538592554,original sound - bellawithherboyfriend,Skincare trial,7.089354290724406e+18,Skincare trial,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7091596287971478318.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/24c5055d4f054ff2700fa18b37663592.json,False,False,,,,,[],0,0,Colombia,#asmr #spa #skincare #boyfriendskincare #facialtime #givingmyboyfriendafacial #couples #coupletiktok #facialtreatment #facial #satisfying #fyp #fypシ,0,0,0,0,1,1,0,0,0,0
6,US,7098521228708711726,1652753267, ,6861118469497553925,The Showlorios,"Miguel Solorio 
IG: @Theshowlorios
YT: The showlorios",0,False,https://m.tiktok.com/v/7098521228708711726.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098521228708711726&source=h5_m,8416965,1869,1051,2756,808512,7069980890717309739,7069980890717309739,10036,7069980890717309739,Chale,Eden Muñoz,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2dec6931f56248dbbd6a640cc7acf40f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/95a956cf10ad43679dd05438e39f00b0,True,True,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
7,CO,7099195820469193990,1652910334,1 millón de dólares #viral,6774593364534952965,elenanooficial,,0,False,https://m.tiktok.com/v/7099195820469193990.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099195820469193990&source=h5_m,1165857,190,129,40,81694,7086150244153068293,7086150244153068293,72,7086150244153068293,original sound - frasesdelpatronofff,El patrón,7.085369587240797e+18,El patrón,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086150248246053638.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6bc9418bb129d4e906133a2d9446db0c.json,False,False,,,,,[],0,0,Colombia,#viral,0,0,0,0,0,0,0,0,0,1
0,MX,7089593804642209029,1650674691,JAJAJJAJA estan locas y feas😂,6763844545269564421,💘,,0,False,https://m.tiktok.com/v/7089593804642209029.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089593804642209029&source=h5_m,32206597,27068,162316,262098,3115715,7089593782705982213,7089593782705982213,72,7089593782705982213,original sound - nolose092,💘,6.763844545269564e+18,💘,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089593799965756166.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5bd8303ff811c027fbe7e41844899acd.json,False,False,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
1,ES,7077153382657559813,1647778178,#karolg #rosalia #yailinlamasviral #rauwalejandro #nattinatasha #anuelyyailinjuntos #anuelyyailinjuntos #beckyg #viral #parati,271502697269481472,LOS MEJORES COTILLEOS Karol G,"KAROL G 💙👑
Si os gusta el contenido podéis apoyar con propinas 🥰🫶🏽",0,False,https://m.tiktok.com/v/7077153382657559813.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077153382657559813&source=h5_m,28218754,11921,2108,18829,1763152,7063235297919683374,7063235297919683374,10036,7063235297919683374,MAMIII,Becky G & KAROL G,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84cbbce4c427425c853425fb537a471d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/90a60241683846aba47cabe6c5fc3b45,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1609137778', 'external_song_key': 'apple_song_id'}]",0,0,Colombia,#karolg #rosalia #yailinlamasviral #rauwalejandro #nattinatasha #anuelyyailinjuntos #anuelyyailinjuntos #beckyg #viral #parati,0,0,0,0,0,0,0,1,0,1
2,FR,7073165186172980486,1646849604,Who join us ?,6801110891158569990,SUPERBOUMJ,"🕺🏾 GOOD VIBES 🕺🏾
ROAD TO 4,5 MILLIONS",0,False,https://m.tiktok.com/v/7073165186172980486.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073165186172980486&source=h5_m,47098130,5883,14052,3554,5496661,7039350894206388997,7039350894206388997,10036,7039350894206388997,Captain (whistle),Nutcase22,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e94c47129d8f4ec2bee8a090eae7f2bb,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/06f68c6309d0422285bb94436724aa60,False,True,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
3,CO,7090748351771053318,1650943507,Si fueran a desayunar conmigo ¿Qué pedirían? Yo un chocolate #conqueso y una almojábana #amigos #paratii #eleccionescolombia2022 #petro,6891272227842278401,Gustavo Petro,"Candidato presidencial
Haremos de Colombia una potencia mundial de la vida",0,False,https://m.tiktok.com/v/7090748351771053318.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090748351771053318&source=h5_m,3251939,9699,5691,8266,249384,7090748323329493765,7090748323329493765,72,7090748323329493765,original sound - gustavopetrooficial (Contains music from: Caraluna - Bacilos),"Contains music from: ""Caraluna""",6.891272227842278e+18,Gustavo Petro,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090748315364625157.mp3,,False,False,Bacilos,Caraluna,original sound - gustavopetrooficial (Contains music from: Caraluna - Bacilos),"Contains music from: ""Caraluna""",[],0,0,Colombia,#conqueso #amigos #paratii #eleccionescolombia2022 #petro,0,0,0,0,0,0,0,0,0,0
4,CO,7103332316960902406,1653873439,#drama #historia #viral #parati,6962310569517171717,ÄlLëxändrÄ_04,"❤️ Sígu3me & Te S!g0 ❤️
   🇨🇴Vamos por más 🇨🇴",0,False,https://m.tiktok.com/v/7103332316960902406.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103332316960902406&source=h5_m,3032632,70,252,1296,48175,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Colombia,#drama #historia #viral #parati,0,0,0,0,0,0,0,1,0,1
5,CO,7088393929036467461,1650395325,@familia.545.oficial @djblunthed545,6842789955028190214,❤️Ariana❤️,"Todo lo que es o fue, comenzó con un sueño
INSTAGRAM: @ARIESNICKI",0,False,https://m.tiktok.com/v/7088393929036467461.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088393929036467461&source=h5_m,10356235,8475,14106,20106,1553470,7088394060918016774,7088394060918016774,72,7088394060918016774,Oh cielos andaba por las calles de Bogotá,❤️Ariana❤️,6.84278995502819e+18,❤️Ariana❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088394092522081029.mp3,,False,False,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
6,US,7103034330292702506,1653804057,: ) try this trend ! 👍🏻,6693111971427156998,Dove Cameron,"🌈
presave breakfast, xx",0,False,https://m.tiktok.com/v/7103034330292702506.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103034330292702506&source=h5_m,8338118,5496,939,1491,1989677,7099115733075609601,7099115733075609601,10033,7099115733075609601,Music For a Sushi Restaurant,Harry Styles,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9fbc44d5cbf942c59a1d4609835920ff,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5533844c37e5476bb03dcd3d0222805d,True,True,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
