,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_oscarsathome,hash_trending,hash_viral,hash_xyzbca
3,GB,7094040768167300357,1651710081,The girls were kept in captivity for 16 years and the truth is….🥺🥺🥺🥺Part 1/3#movie #fyp,7092401052108096517,Tom.Film1,,0,False,https://www.tiktok.com/@tom.film1/video/7094040768167300357?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094040768167300357&source=h5_m,349078,104,52,901,14617,6754855767905421314,6754855767905421314,10033,6754855767905421314,Silence 1 Minute,"Silent Meditation, No Sound Pause Breaks",,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/367983515686405fbbca3610609173ef?x-expires=1653962061&x-signature=Ilr1ZN7DvZcrS7P64fWhjC%2BxWmQ%3D,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '478202864', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,#movie #fyp,0,0,0,0,1,0,0,0,0,0
4,ZA,7093900379582106886,1651677393,I know you’ll missed Demoni and the song 😂#heaven #angel #zayaanvids #zayaan,212667081765584896,zayaanfour,"Apparently I’m Creative🤌🏾
💌: zayaanmgmt@freshnowagency.com",0,False,https://www.tiktok.com/@zayaan4/video/7093900379582106886?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093900379582106886&source=h5_m,1149010,563,394,8105,164408,7093863960591600390,7093863960591600390,72,7093863960591600390,original sound - zayaan4,zayaanfour,2.126670817655849e+17,zayaanfour,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093899745052035846.mp3,,False,False,,,,,[],0,0,Curaçao,#heaven #angel #zayaanvids #zayaan,0,0,0,0,0,0,0,0,0,0
5,TH,7094592055682469147,1651838436,everytime #fyp #foryou #foryoupage,6775874702733870082,Tai,"i post random skits
drop a follow 😎",0,False,https://www.tiktok.com/@ttai.t/video/7094592055682469147?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094592055682469147&source=h5_m,717982,1489,1813,7058,171301,7050570889636891439,7050570889636891439,72,7050570889636891439,i own seth (Contains music from: Diging the sky - Caribbean Snake),"Contains music from: ""Diging the sky""",6.930276328261338e+18,OkayJordan💫,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7050570927116962607.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/f6e927695c8f7248fd0fe6fc8235cc0a.json,False,False,Caribbean Snake,Diging the sky,i own seth (Contains music from: Diging the sky - Caribbean Snake),"Contains music from: ""Diging the sky""",[],0,0,Curaçao,#fyp #foryou #foryoupage,1,1,0,0,1,0,0,0,0,0
6,US,7098115450554338606,1652658791,Are you a big fan of Jesus? Sound crds from @godluvsbux #updatetokyo #yeatbetter😹🙏🏽🤡 #yeatbetter😹🙏🏽🤡 #yeatjusbetter☠️,7088071263994463275,<33,"Your beautiful/handsome.<33
God loves you ❤️.
Old name was UpdateTokyo",0,False,https://www.tiktok.com/@qcarz/video/7098115450554338606?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098115450554338606&source=h5_m,1706873,4698,31539,3206,173175,7070338658166900738,7070338658166900738,10033,7070338658166900738,Money So Big Slowed,Bungus,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d7e1ec0e55334c64918a671cce84ee77,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fb33d8c015424915b183cab9052c55db,False,True,,,,,[],0,0,Curaçao,#updatetokyo #yeatbetter😹🙏🏽🤡 #yeatbetter😹🙏🏽🤡 #yeatjusbetter☠️,0,0,0,0,0,0,0,0,0,0
7,AU,7100155525077290241,1653133783,I cracked my elbow with that second punch,6572764697489063942,Sofia Calvo,"🇦🇺|🇨🇱
Adelaide, Aus
Add me on snap @sofiacalvo2006",0,False,https://www.tiktok.com/@sofiacalvo2006/video/7100155525077290241?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100155525077290241&source=h5_m,1511474,1164,4225,9339,245272,6837835112978090758,6837835112978090758,72,6837835112978090758,original sound - millennial32 (Contains music from: Feelings - M.O.S.),"Contains music from: ""Feelings""",6.811486243077129e+18,Millennial32,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6837835054090128134.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d7042fd932e4723de61064bd485d149e.json,False,False,M.O.S.,Feelings,original sound - millennial32 (Contains music from: Feelings - M.O.S.),"Contains music from: ""Feelings""",[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
0,US,7102105051635797294,1653587691,The doctor walked in on me dancing at least I don’t have strep or the flu 🙌🏾,6984097241485067270,King quran 🤴🏾,If you have a small business and want a s/o P.O. Box 3091 Rome ga 30164,0,False,https://www.tiktok.com/@kingqurannewpage/video/7102105051635797294?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102105051635797294&source=h5_m,3975238,7514,1647,1515,325636,7083473887073258245,7083473887073258245,72,7083473887073258245,Jaydon Lewis kiss it better amapiano remix,_certified_loverboy_rsa 💏,7.058282480830776e+18,_certified_loverboy_rsa 💏,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083473910762621702.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b8201caa3822a20d56c8f2c910dfba64.json,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
1,US,7098735857405791534,1652803240,#question from @miss.sweet.tea I can’t lie they got some good ones sometimes & I gotta keep my composure #teacher #teacherlife #teachersoftiktok #blacktiktok #fyp #10MillionAdoptions￼ #teachersbelike,6980417412207346694,Miss.Sweet.Tea,"IG: @its.sweet.tea
Sweet.Tea@traplingual.com
Stream TrapLingual Vol. 1",0,False,https://www.tiktok.com/@miss.sweet.tea/video/7098735857405791534?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098735857405791534&source=h5_m,837321,887,410,1064,62432,7066047655729777455,7066047655729777455,72,7066047655729777455,If Youre Gonna Be Stupid,Kourtney D Butler,6.927388058544342e+18,Kourtney D Butler,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7066047659689397038.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8dc285bee960a782a6304e92417394e9.json,False,False,,,,,[],0,0,Curaçao,#question #teacher #teacherlife #teachersoftiktok #blacktiktok #fyp #10MillionAdoptions￼ #teachersbelike,0,0,0,0,1,0,0,0,0,0
2,US,7091041681197255982,1651011799,Country Murder Mystery Part 2!!! #fyp #foryou #foryoupage #countries #murdermystery,6790093440690062342,Zybo,"21 | King of Murder Mystery???
Road to 1M
Started TikTok 3/18/2022",0,False,https://www.tiktok.com/@zybo/video/7091041681197255982?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091041681197255982&source=h5_m,6081090,8580,1386,4466,775541,6907257248607635458,6907257248607635458,10036,6907257248607635458,Horror Music(907870),Pavel,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/411adaecc96c403cac2f325bb40840b7,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d5c74e04ed9e430e809c4c5af990c57a,False,True,,,,,[],0,0,Curaçao,#fyp #foryou #foryoupage #countries #murdermystery,1,1,0,0,1,0,0,0,0,0
3,US,7076604816675441962,1647650455, ,7029699221448688646,Jay,"All praises to the most high🙏🏽
14k goats🐐
my backup @implugjay2",0,False,https://www.tiktok.com/@implugjay/video/7076604816675441962?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076604816675441962&source=h5_m,405850,475,2663,1147,111775,7076604799701027626,7076604799701027626,72,7076604799701027626,original sound - implugjay,Jay,7.029699221448689e+18,Jay,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076604816449014574.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8e23202114591acf330674f147d89c8e.json,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
4,US,7098381040623848750,1652720628,Me : “DRAG HER” 😂 jk but still pretty crazy #minidresses #dresses #fashion2022 #perfectdress #boyfriends #storytime,6913645457093313541,Molly’s World 🌎,To go shopping click the link below! Use code TIKTOK to save $$ 👇🏼🥰,0,False,https://www.tiktok.com/@mollysworld.us/video/7098381040623848750?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098381040623848750&source=h5_m,3578597,473,384,1437,529659,7067726547716688645,7067726547716688645,72,7067726547716688645,original sound - iloveslowedmusic_,Iloveslowedmusic🧸,6.901715580119369e+18,Iloveslowedmusic🧸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7067726534211062533.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/551d8f3ea3dea1bf23807a23cf8f8095.json,False,False,,,,,[],0,0,Curaçao,#minidresses #dresses #fashion2022 #perfectdress #boyfriends #storytime,0,0,0,0,0,0,0,0,0,0
5,US,7100751309682363690,1653272498,When your period have other plans #pregnant  #plans,6781642040427774982,WatchCrissyWork,Island goodness 🇯🇲🇯🇲,0,False,https://www.tiktok.com/@watchcrissywork/video/7100751309682363690?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100751309682363690&source=h5_m,266435,97,595,2017,15063,7024789961509440261,7024789961509440261,72,7024789961509440261,original sound - unreal__jason (Contains music from: Leave The Door Open - Bruno Mars & Anderson .Paak & Silk Sonic),"Contains music from: ""Leave The Door Open""",7.010471630535837e+18,Unreal Jason Statham,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7024789999375731462.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a6075a37d92612775de84edf2580eda4.json,False,False,Bruno Mars & Anderson .Paak & Silk Sonic,Leave The Door Open,original sound - unreal__jason (Contains music from: Leave The Door Open - Bruno Mars & Anderson .Paak & Silk Sonic),"Contains music from: ""Leave The Door Open""",[],0,0,Curaçao,#pregnant #plans,0,0,0,0,0,0,0,0,0,0
6,US,7099205183833443630,1652912513,#fyp #foryoupage #foryou #crush #writing #viral #trend #xyzbca #thisinitial #tiktoktrend #share #sendit #claimit,7089260584026113066,user12202020,"12k?
comment names/ideas",0,False,https://www.tiktok.com/@writewithme24/video/7099205183833443630?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099205183833443630&source=h5_m,1311293,3054,4509,3322,47515,6932875681474939653,6932875681474939653,72,6932875681474939653,h e a r t b r e a k,𝐤𝐚𝐲𝐥𝐞𝐞 ✰⚡︎,6.897601785478235e+18,𝐤𝐚𝐲𝐥𝐞𝐞 ✰⚡︎,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6932875716488973062.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/e197637984f39a2b681517bd86327b63.json,False,False,,,,,[],0,0,Curaçao,#fyp #foryoupage #foryou #crush #writing #viral #trend #xyzbca #thisinitial #tiktoktrend #share #sendit #claimit,1,1,0,0,1,0,0,0,1,1
7,US,7078087230534962478,1647995606,#pov: Agent Blue tries out for a new organization… #fyp #foryou #fypシ #viral,6679609615574320134,T4TheOfficial ✪,";)
info.T4TheOfficial@gmail.com
🦋Add my socials🦋
Link below",0,False,https://www.tiktok.com/@t4theofficial/video/7078087230534962478?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078087230534962478&source=h5_m,1190606,902,494,4875,160101,7014868732271004417,7014868732271004417,72,7014868732271004417,Kingdanzz and FingerDanceMusic Remix Bow Bow Bow,FingerDanceMusic,6.958351653893309e+18,FingerDanceMusic,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7014868738247805697.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/11f042a39eba9a0bee69019cf10979bc.json,False,False,,,,,[],0,0,Curaçao,#pov: #fyp #foryou #fypシ #viral,1,0,0,0,1,1,0,0,1,0
0,US,7098104821051378990,1652656315,Great answer 😂 #foryou @Family Feud click link in bio for iPhone 13 and ps5,147003244693757952,Tay,"Az📍
Harriet Tubman💍🛤",0,False,https://www.tiktok.com/@vibin.wit.tay/video/7098104821051378990?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098104821051378990&source=h5_m,1552827,410,1367,1905,256570,7096580930067991342,7096580930067991342,72,7096580930067991342,TRIPLETS,Family Feud,6.716587276660409e+18,Family Feud,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096580971130030891.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b040cd63c7ed799f9fc3d14d4a76f44b.json,False,False,,,,,[],0,0,Curaçao,#foryou,1,0,0,0,0,0,0,0,0,0
1,US,7102934434495876398,1653780797,Green lashes?💚 Style: “OBSESSED” 🛍 #glitterlashes #greenlashes #mintgreen #green #lashes #lash #glitterextensions #makeup #lashtutorial #garzalashes #curlylashes #fluffy #lashextensions  #virallashes #cardgrabber #eyelashes,6719217642451076102,Garzalashes,"San Jose, CA
Use code “TIKTOK” for 10% off OR “FREESHIPPING” on orders $25+ 💖",0,False,https://www.tiktok.com/@garzalashes/video/7102934434495876398?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102934434495876398&source=h5_m,287056,107,12,15,27402,7072547771093551918,7072547771093551918,72,7072547771093551918,original sound - tay_nia16,𝚂𝚘𝚂𝙰 🥷🏾,7.05501676162846e+18,𝚂𝚘𝚂𝙰 🥷🏾,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072547799677569834.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/f75e0736ee039fb3e7cbcb193d89872a.json,False,False,,,,,[],0,0,Curaçao,#glitterlashes #greenlashes #mintgreen #green #lashes #lash #glitterextensions #makeup #lashtutorial #garzalashes #curlylashes #fluffy #lashextensions #virallashes #cardgrabber #eyelashes,0,0,0,0,0,0,0,0,0,0
2,AU,7086006774733475074,1649839520,#meddyb3Ar #tommorowsteachings,7010518948233249794,meddyb3Ar,"✨sorry y'all I'm taking a break from posting✨
💛💙💛💙",0,False,https://www.tiktok.com/@meddyb3ar/video/7086006774733475074?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086006774733475074&source=h5_m,921643,136,53,9,62568,6704930248477116418,6704930248477116418,10033,6704930248477116418,Thinking with My Dick (feat. Juicy J),Kevin Gates,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/48f5fa1fcc544f02a28544f3e85009eb,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9b751e22d4374f3883da37dcbe088130,True,True,,,,,[],0,0,Curaçao,#meddyb3Ar #tommorowsteachings,0,0,0,0,0,0,0,0,0,0
3,US,7073890734650412334,1647018534,best grad present ever💛 #graduation #ohio -> #washington #crosscountry  #dad #fypシ゚viral #fyp #fypシ,6583035785719693318,lizzie beckford,"21
WA
✨don't take me seriously it's mostly a funny haha✨",0,False,https://www.tiktok.com/@lizzie.beckford/video/7073890734650412334?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073890734650412334&source=h5_m,9781409,2027,1023,2879,1265443,6785302309506124549,6785302309506124549,72,6785302309506124549,original sound - zlp.icon,|1.3k|zoe followed🥰,6.741733709893961e+18,|1.3k|zoe followed🥰,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1656568245410838.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e02fb2da607c87ce362e683149a46e39.json,False,False,,,,,[],0,0,Curaçao,#graduation #ohio #washington #crosscountry #dad #fypシ゚viral #fyp #fypシ,0,0,0,0,1,2,0,0,1,0
4,US,7077580066711964971,1647877524,You can't scare me... oh really? 🤣 #michaelmyers #halloween #fyp #horror #scared #copsoftiktok #police #jeeplife,6715240081654907909,mmyers1031,"Police Sergeant
Army Veteran 
Horror Fanatic
Red Light Horror Productions",0,False,https://www.tiktok.com/@mmyers1031/video/7077580066711964971?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077580066711964971&source=h5_m,4930333,533,3342,4050,254206,7077580037741955883,7077580037741955883,72,7077580037741955883,original sound - mmyers1031,mmyers1031,6.715240081654908e+18,mmyers1031,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7077580055966157610.mp3,,False,False,,,,,[],0,0,Curaçao,#michaelmyers #halloween #fyp #horror #scared #copsoftiktok #police #jeeplife,0,0,0,0,1,0,0,0,0,0
5,CA,7103578749907569926,1653930815,I thought this song was about boom boom pow?? ✨💥 #humor #90s #90skids #90skid #90smusic #nostalgia #millennial #millennials #millennialsoftiktok,6686291048379253766,Anesti Danelis,"✨comedy song guy✨
📍Toronto📍
🎸New Live Music Comedy Standup hour this July ⬇️",0,False,https://www.tiktok.com/@anestidanelis/video/7103578749907569926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103578749907569926&source=h5_m,110583,152,150,174,15280,6784390510141294593,6784390510141294593,10033,6784390510141294593,"Boom, Boom, Boom, Boom!!",Vengaboys,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b2b14540172a47ec85f19ab82a0d8d35,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6dc16dfd14284bfc9d963d1c7cb901f8,True,True,,,,,[],0,0,Curaçao,#humor #90s #90skids #90skid #90smusic #nostalgia #millennial #millennials #millennialsoftiktok,0,0,0,0,0,0,0,0,0,0
6,GB,7102414474304376070,1653659736,What an amazing dancer💃🏽😭,261423877678125056,♡MIA♡,,0,False,https://www.tiktok.com/@hoes8mad.x/video/7102414474304376070?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102414474304376070&source=h5_m,174668,140,89,194,30442,7092462353081699118,7092462353081699118,72,7092462353081699118,Dance,Sean,6.897866634058679e+18,Sean,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092461919159798574.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4f3d1114a4189e2ffa3bb3039c9b1d30.json,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
7,US,7102598559996071214,1653702595,When Hannah and I get around eachother it’s a straight movie bruh 😂😂😂😂 #aztecsecretmask #fyp #funny,6792218634695115781,Aaliyah Zabrian,Hi I’m cherokee & creole (:,0,False,https://www.tiktok.com/@aaliyahzabrian/video/7102598559996071214?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102598559996071214&source=h5_m,381047,364,583,335,61758,7090237590460172290,7090237590460172290,10033,7090237590460172290,Shes Buff,BeatDemons & SSJ9k,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2addd935cb2a4821a4ac221488c9bec1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/dc03d2bb63ea4d9ab28798391018deb8,False,True,,,,,[],0,0,Curaçao,#aztecsecretmask #fyp #funny,0,0,1,0,1,0,0,0,0,0
0,US,7081187036199226666,1648717346,#fyp #fypシ,7053075538475598894,day4oof,,0,False,https://www.tiktok.com/@day4oof/video/7081187036199226666?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081187036199226666&source=h5_m,8263968,6928,35047,50986,382003,7019863080695843590,7019863080695843590,72,7019863080695843590,Send to Someone u dont wanna Lose,Smile 😊,7.002743707217741e+18,Smile 😊,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7019861662240934661.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2132640002ee1b7f289b8f2dbaabc70c.json,False,False,,,,,[],0,0,Curaçao,#fyp #fypシ,0,0,0,0,1,1,0,0,0,0
1,US,7100703576061840686,1653261385,He was too stunned to speak so he SCREAMED 🗣 #welovethekids🥳 #mayday,7018636283710948357,NoRoofRentals,Business Email - noroofadventures@gmail.com,0,False,https://www.tiktok.com/@noroofrentals/video/7100703576061840686?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100703576061840686&source=h5_m,3626834,3059,2043,2227,172159,7100703547729136427,7100703547729136427,72,7100703547729136427,original sound - noroofrentals,NoRoofRentals,7.018636283710948e+18,NoRoofRentals,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7100703581212298027.mp3,,False,False,,,,,[],0,0,Curaçao,#welovethekids🥳 #mayday,0,0,0,0,0,0,0,0,0,0
