,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_ai,hash_foryou,hash_fyp,hash_fypシ,hash_imparacontiktok,hash_italy,hash_neiperte,hash_parati,hash_perte,hash_viral
6,IT,7100687393669287173,1653257618, ,6666466367857819654,…,cia,0,False,https://www.tiktok.com/@oghsi/video/7100687393669287173?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100687393669287173&source=h5_m,1325620,4094,27880,13307,240494,7100687461646469893,7100687461646469893,72,7100687461646469893,original sound - oghsi,…,6.66646636785782e+18,…,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100687471818935045.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c59b827231f76870610c1cdd45f2b0b9.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
7,IT,7099085096023543045,1652884554,💙,6899814342364267522,Giulia🍀,NON andare su Instagram,0,False,https://www.tiktok.com/@giuliaottorini/video/7099085096023543045?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099085096023543045&source=h5_m,2808500,663,1114,1785,302662,7079496674678213381,7079496674678213381,10036,7079496674678213381,BOMBÓN,Daddy Yankee & El Alfa & Lil Jon,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a14555c53ea24acfbfe883fba4434a93,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e1f657b8483941b3b8cdf0e1b0234711,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1616751301', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
0,IT,7100258255909162246,1653157701,Rispondi a @asiaravera3  Ecco a voi il tutorial💪🏼❤️,6622614162027085829,Gianluca Marin,"Collab:  gianlucame.gme@gmail.com 📩
Non perderti l’ultima stori🤭❤️",0,False,https://www.tiktok.com/@gianluca.me/video/7100258255909162246?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100258255909162246&source=h5_m,2518185,365,354,1206,168693,7090913353446722310,7090913353446722310,72,7090913353446722310,original sound - wvndastvn,(Scarlett witch’s version),6.797846389244347e+18,(Scarlett witch’s version),False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090913336891673350.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/51a60b790da4971bd0085e9255e0b436.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
1,IT,7071743675793018118,1646518633, ,7038619861552120838,antoniosbancatore_real,"Antonio
19y
Caserta
Ceo of: E CAPIT EH?
Mi piace divertirmi e mettermi in gioco",0,False,https://www.tiktok.com/@antoniosbancatore_real/video/7071743675793018118?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071743675793018118&source=h5_m,4006730,1570,7732,3462,177038,7071743645329689350,7071743645329689350,72,7071743645329689350,original sound - antoniosbancatore_real,antoniosbancatore_real,7.038619861552121e+18,antoniosbancatore_real,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071743660177607429.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2f9965d11b6bfbb9a9297fd3078b664f.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
2,IT,7076043467809410310,1647519757,IMBARAZZI - I RUMORI QUANDO MANGIAVI DI NASCOSTO,6610270728426586117,Giuseppe Mandrake Ninno,Non sono un comico. Racconto solo la verità. È quella che fa ridere non io.,0,False,https://www.tiktok.com/@mandrake1984real/video/7076043467809410310?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076043467809410310&source=h5_m,4901151,4042,23339,18486,628816,7076043426139081477,7076043426139081477,72,7076043426139081477,original sound - mandrake1984real,Giuseppe Mandrake Ninno,6.610270728426586e+18,Giuseppe Mandrake Ninno,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076043458720369414.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a19f89e1a3b3eae57339c6334c35ebd4.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
3,IT,7100677282590723334,1653255264,Juicyyy,27297298,Mauro Rossiello,"20yo🎀
Check my insta for 🤍💙
Collab: maurorosslazy@gmail.com",0,False,https://www.tiktok.com/@maurorossiello/video/7100677282590723334?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100677282590723334&source=h5_m,314163,226,243,98,24463,7100677595133692677,7100677595133692677,72,7100677595133692677,original sound - maurorossiello,Mauro Rossiello,27297298.0,Mauro Rossiello,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100677589055965957.mp3,,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
4,IT,7103485896892239109,1653909197,Manchi come l’aria 🐥❤️,6846785866863068166,Silvia Aratari,,0,False,https://www.tiktok.com/@silviaaratari/video/7103485896892239109?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103485896892239109&source=h5_m,394844,514,43,58,11528,6946063779499133697,6946063779499133697,72,6946063779499133697,original sound - ovchh4_ (Contains music from: Всё потерял (AdonMix Remix) - LIOVA),"Contains music from: ""Всё потерял (AdonMix Remix)""",6.879420040073954e+18,ovhh_dar,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6986532740711697154.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/74842dea761db0ade103e95a9576cc60.json,False,False,[],0,0,LIOVA,Всё потерял (AdonMix Remix),original sound - ovchh4_ (Contains music from: Всё потерял (AdonMix Remix) - LIOVA),"Contains music from: ""Всё потерял (AdonMix Remix)""",Italy,,0,0,0,0,0,0,0,0,0,0
5,US,7093295887799225646,1651536648,I don’t even know what to say but I love @lilฯ ୨୧ 😂😂💖💖,6766414587677656069,Aliyahmarie,"🇲🇽🇺🇸🏳️‍🌈
21 | Calabasas / LA
 Just here viben 🍀 aliyahmarie@sditalent.com",0,False,https://www.tiktok.com/@aliyahm411/video/7093295887799225646?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093295887799225646&source=h5_m,598106,198,50,65,44145,7080378866199513899,7080378866199513899,72,7080378866199513899,original sound - cassidycondiee,Cassidy Condie,6.713732600005428e+18,Cassidy Condie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7080378907681114922.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/68eeaf30337ec350f0f34e624ad7bae1.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
6,IT,7103213209619811589,1653845705,oggi ho fatto la presentatrice per la prima volta nella mia vita ed è stato tutto PER FE TTO!🙏🏼,136646943245467648,Giulia Sara Salemi,"🇮🇹
18y👧🏻
following my dreams🦋
Main account on IG: giuliasalemi_real✨",0,False,https://www.tiktok.com/@giuliasalemii/video/7103213209619811589?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103213209619811589&source=h5_m,823836,472,243,1152,129831,7084303665602775814,7084303665602775814,10036,7084303665602775814,"ULTRA SOLO (Solo y coronao ¿De qué sirve? Si no estás a mi lao' Por ti paso el día conectau, pendiente al cel, pendiente a ti, pendiente si subes una story)",Polimá Westcoast & Pailita,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4eaf8f22e4f543c08688d97f17b01b7c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fa51ec760d654f8caff512250d732b6d,False,True,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
7,IT,7103242920618216710,1653852623,#pov #sealion #animal,6806034684830368774,Francesca Spadola,🇮🇹,0,False,https://www.tiktok.com/@francescaspadola/video/7103242920618216710?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103242920618216710&source=h5_m,1244985,2021,9901,4349,268004,6889520563052645121,6889520563052645121,10036,6889520563052645121,Oh No (Instrumental),Kreepa,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b7ee699e2dcf4acd8cb4d7044fef26d2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/24112ac198584a8f84cc7a7babb469e3,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1541249508', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Italy,#pov #sealion #animal,0,0,0,0,0,0,0,0,0,0
0,IT,7095784615671024902,1652116100, ,6677542731306517509,fvllouop,10k?,0,False,https://m.tiktok.com/v/7095784615671024902.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095784615671024902&source=h5_m,596431,1350,3802,3,56174,7092115254125071110,7092115254125071110,72,7092115254125071110,La moto d Amara,Amara🥷🏿,6.810449460675446e+18,Amara🥷🏿,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092115256775838470.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cc2c128b969aa0039517af0828b293ed.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
1,IT,7101749823547706629,1653504984,😂😂 #perte,6691677966269973509,Annarita Esposito,"check my🤍💙
Non andare su Instagram",0,False,https://m.tiktok.com/v/7101749823547706629.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101749823547706629&source=h5_m,1475193,465,472,316,106722,7076136959122344710,7076136959122344710,72,7076136959122344710,original sound - batman_.supremacy,🤓Angel🤓,7.019706322060903e+18,🤓Angel🤓,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076136953992743685.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0a80d7a35d4c5b6fce90123c56ff4549.json,False,False,[],0,0,,,,,Italy,#perte,0,0,0,0,0,0,0,0,1,0
2,IT,7102423154600971526,1653661757,#equivoci #sonofattocosi #noncipossocredere,6649975042887122950,AngeloCampanozzi✨,TikTok is my time machine! Speaker🎙 radio,0,False,https://m.tiktok.com/v/7102423154600971526.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102423154600971526&source=h5_m,1247909,245,1229,691,100906,7102423152583756550,7102423152583756550,72,7102423152583756550,original sound - angelocampanozzi,AngeloCampanozzi✨,6.649975042887123e+18,AngeloCampanozzi✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102423141376477958.mp3,,False,False,[],0,0,,,,,Italy,#equivoci #sonofattocosi #noncipossocredere,0,0,0,0,0,0,0,0,0,0
3,IT,7103130130188487941,1653826363,#movie #drama #foryou,7022718231371809798,DailyVideos☀️🕶,"Intrattenimento quotidiano, quindi lasciaci un seguito
Grazie per l’attenzione❤️",0,False,https://m.tiktok.com/v/7103130130188487941.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103130130188487941&source=h5_m,3145805,378,331,856,306354,6761759820828641281,6761759820828641281,10033,6761759820828641281,Love Is Gone (Acoustic),"SLANDER, Dylan Matthew",,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f01b0f11a9c94069bfa2ee3d9d59517d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b3bd642c4757457bb83f0488ecc8e35c,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1486692267', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Italy,#movie #drama #foryou,0,1,0,0,0,0,0,0,0,0
4,IT,7103583037337701637,1653931813,"E vabbè, sempre meglio di niente dai!!😂 #nathanfg #cosechenonsapevi #cosechenonsai #imparacontiktok #curiosità",6756727925476983813,DARIO DONOFRIO,Divertirsi e informare é la mia missione. 👀 su instagram e youtube altri video!,0,False,https://m.tiktok.com/v/7103583037337701637.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103583037337701637&source=h5_m,462706,335,106,216,71164,6774251399065634817,6774251399065634817,10036,6774251399065634817,UNDERWATER WONDERSCAPES (MASTER),Frederic Bernard,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6e54ed3b4b9b4411b17db0e265bef0fc,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/017a8dddff71448d8b1442787c810602,False,True,[],0,0,,,,,Italy,#nathanfg #cosechenonsapevi #cosechenonsai #imparacontiktok #curiosità,0,0,0,0,1,0,0,0,0,0
5,IT,7103621628398931206,1653940798,Ti auguro il meglio nanetta mia❤️⚽️,6911807089154671618,MARZIA POLIDORI,"💫QUELLA PAZZA SERIA💫
❣️È tutto per ridere ❣️",0,False,https://m.tiktok.com/v/7103621628398931206.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103621628398931206&source=h5_m,210479,81,185,106,23612,6997050825411480325,6997050825411480325,72,6997050825411480325,FORMIDABLE,elfixsounds,6.556572444026683e+18,elfixsounds,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6997050897884875526.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b79c04b5ceaff918e46bb619892afd7a.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
6,IT,7096450060279467269,1652271039, ,7055795559269073925,welcometofavelaspuglia3,Mandateci video di cosa succede nel vostro paese solo su Instagram ☝🏿,0,False,https://m.tiktok.com/v/7096450060279467269.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096450060279467269&source=h5_m,2919755,1703,13085,11463,363753,7096450028318886661,7096450028318886661,72,7096450028318886661,original sound - welcometofavelaspuglia33,welcometofavelaspuglia3,7.055795559269074e+18,welcometofavelaspuglia3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096450034576788230.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ce2033adc411c129d9f754363efb847c.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
7,IT,7100300592572026118,1653167558,#girl #water #life #persone,6829289125057987590,kevin tucciarelli10,"🔥MOTOCROSS RIDER🔥
FOLLOW ME ON ISNTAGRAM
kevin_tucciarelli (17k+)",0,False,https://m.tiktok.com/v/7100300592572026118.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100300592572026118&source=h5_m,1921332,1540,10118,3657,180455,7100300886094318342,7100300886094318342,72,7100300886094318342,original sound - tucciarellikevin10,kevin tucciarelli10,6.829289125057988e+18,kevin tucciarelli10,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100300895375657734.mp3,,False,False,[],0,0,,,,,Italy,#girl #water #life #persone,0,0,0,0,0,0,0,0,0,0
0,IT,7079008912707505414,1648210203,omaigoad,109144063257288705,Alice ツ,"video cringe che potrebbero causare 
effetti collaterali anche gravi",0,False,https://www.tiktok.com/@ehvabbetantoormai/video/7079008912707505414?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079008912707505414&source=h5_m,5188762,9989,21691,16795,674863,7079008888409852678,7079008888409852678,72,7079008888409852678,amiœ daïe cosa faįə,Alice ツ,1.091440632572887e+17,Alice ツ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079008866112998149.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fce011d57fb9ac690223a3b4e04b39b3.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
1,IT,7081980744444235014,1648902136,#fyp,6899814342364267522,Giulia🍀,NON andare su Instagram,0,False,https://www.tiktok.com/@giuliaottorini/video/7081980744444235014?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081980744444235014&source=h5_m,3280713,296,406,1087,365089,7055112769388956421,7055112769388956421,72,7055112769388956421,original sound - noathflym16 (Contains music from: Goldi Buena - B.OG),"Contains music from: ""Goldi Buena""",7.054266735117387e+18,cristofer,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7055112779287530245.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/64f3e401ce8c0df789270fed889b5654.json,False,False,[],0,0,B.OG,Goldi Buena,original sound - noathflym16 (Contains music from: Goldi Buena - B.OG),"Contains music from: ""Goldi Buena""",Italy,#fyp,0,0,1,0,0,0,0,0,0,0
2,IT,7077266641200925958,1647804548,#mrdick #milano #perte,117020206278791168,Asia Proto,"Feminist 🌸
Instagram: asia.lw",0,False,https://www.tiktok.com/@asialw97/video/7077266641200925958?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077266641200925958&source=h5_m,8198998,11741,83321,28472,706298,7077266642266311430,7077266642266311430,72,7077266642266311430,original sound - asialw97,Asia Proto,1.1702020627879117e+17,Asia Proto,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077266652601076485.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/12809222e92601598e115d6fd8856d62.json,False,False,[],0,0,,,,,Italy,#mrdick #milano #perte,0,0,0,0,0,0,0,0,1,0
3,IT,7103100084656540934,1653819367,@_agostino00 @Giovanni Adragna #fekebody⚠️ siamo a mare tik tok @blackhousepa,7058340648650392582,peppe_dimaria7,Seguimi su Ig:_giuseppedimaria10,0,False,https://www.tiktok.com/@peppe_dimaria7/video/7103100084656540934?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103100084656540934&source=h5_m,755338,2731,2953,0,73680,6653012659258116869,6653012659258116869,72,6653012659258116869,Bailando Enrique iglesias pt. 1,🎶 Music for Musica 🎶 ,1.793065674969088e+17,🎶 Music for Musica 🎶 ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1624423971016726.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/09c2c67db7e3406ae0464a1138bcfc23.json,False,False,[],0,0,,,,,Italy,#fekebody⚠️,0,0,0,0,0,0,0,0,0,0
4,IT,7100891352824630534,1653305107,Rispondi a @flavia..1988 Beatbox Emoji 🔥🎙 #beatbox #emoji,6785887680368051205,Mirko Gottarelli,"📍Brescia
📧 For Collab : gottarelli@cfactor.it 
🎮 Streamer
👇CLICCATE QUI👇",0,False,https://www.tiktok.com/@infernal_beatbox/video/7100891352824630534?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100891352824630534&source=h5_m,1170843,644,632,438,104695,7100891317848935174,7100891317848935174,72,7100891317848935174,original sound - infernal_beatbox,Mirko Gottarelli,6.785887680368051e+18,Mirko Gottarelli,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100891333719493382.mp3,,False,False,[],0,0,,,,,Italy,#beatbox #emoji,0,0,0,0,0,0,0,0,0,0
5,IT,7103066045681913093,1653811443,Il passato di verdura,6760612393031795717,Nonna Luigina,"✉️davidemoia.dm@gmail.com

“Bevi il caffè che diventa freddo”",0,False,https://www.tiktok.com/@nonnaluigina/video/7103066045681913093?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103066045681913093&source=h5_m,333726,276,131,82,30955,7103066013863824133,7103066013863824133,72,7103066013863824133,original sound - nonnaluigina,Nonna Luigina,6.760612393031796e+18,Nonna Luigina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103066024656456453.mp3,,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
6,IT,7089825803910794501,1650728707,Cosa fumano😂? #motivazione #mentalità #crescitapersonale #steveharvey #successo,7040894167577691141,_mindsetmilionario.it,"💡•  Dai il 𝟭𝟮𝟬%
Seguitemi su Instagram 👆",0,False,https://www.tiktok.com/@_mindsetmilionario.it/video/7089825803910794501?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089825803910794501&source=h5_m,1309685,316,2663,3083,167568,6971439136944752641,6971439136944752641,10033,6971439136944752641,Gangsta's Paradise,Lofi Fruits Music & Chill Fruits Music,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ed25a071abaf436d834a90f8f0e566c3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/393c9d0a846b4b6b82dfcf26ea32ef0d,False,True,[],0,0,,,,,Italy,#motivazione #mentalità #crescitapersonale #steveharvey #successo,0,0,0,0,0,0,0,0,0,0
