,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_fyp,hash_fypシ,hash_on,hash_viral,hash_дуэт,hash_казахстан,hash_рек,hash_рекомендации,hash_хочуврек
2,KZ,7102487608759946498,1653676763,Новые серии сериала «ПрАкурор» уже в сети🔥,7011062068351976450,🏛АКИМ ЧАПАЕВСКОГО РАЙОНА💸,"Тот самый ПрАкурор
👇смотри новые серии первым👇",0,False,https://www.tiktok.com/@sake_serial/video/7102487608759946498?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102487608759946498&source=h5_m,933878,285,648,1297,56321,7102487644932000514,7102487644932000514,72,7102487644932000514,original sound - sake_serial,🏛АКИМ ЧАПАЕВСКОГО РАЙОНА💸,7.011062068351976e+18,🏛АКИМ ЧАПАЕВСКОГО РАЙОНА💸,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102487637386136321.mp3,,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
3,JO,7091851971350498562,1651200462,يعمري انت 🥺🥺🥺🤣,6932554115823158273,AHMAD,,0,False,https://www.tiktok.com/@1_ahmad_4/video/7091851971350498562?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091851971350498562&source=h5_m,12948615,8237,27715,54340,820767,7091851970633337602,7091851970633337602,72,7091851970633337602,original sound - 1_ahmad_4,AHMAD,6.932554115823158e+18,AHMAD,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7091851876467395330.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8844b5b73b8f340b65f83e57130c6f43.json,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
4,KZ,7097544261842914562,1652525800,collaboration with @Kagiris Twins 😍,7070852421391746050,4girls.team,"Goal 2million 🍋
🇰🇬Bishkek/Kyrgyzstan🇰🇬
(единственный аккаунт)",0,False,https://www.tiktok.com/@4girls.team/video/7097544261842914562?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097544261842914562&source=h5_m,11603794,1603,3405,20660,1359404,7076716994933967642,7076716994933967642,72,7076716994933967642,Despacito Magik Edit (Contains music from: Despacito - Remix - Luis Fonsi & Daddy Yankee),"Contains music from: ""Despacito - Remix""",6.768412728564254e+18,Kuya Magik,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7076714810171853594.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6946d05949572c299c69050a50227934.json,False,False,Luis Fonsi & Daddy Yankee,Despacito - Remix,Despacito Magik Edit (Contains music from: Despacito - Remix - Luis Fonsi & Daddy Yankee),"Contains music from: ""Despacito - Remix""",[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
5,KZ,7103095078276566273,1653818200,🕊,6996234035831964673,𝙳𝙴𝙴𝙰𝙿𝙴𝚁,"Всё видео, цитаты, не про меня** 
Все треки тут🔽",0,False,https://www.tiktok.com/@deeaper.n/video/7103095078276566273?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103095078276566273&source=h5_m,1666328,627,17014,39607,299064,7103095074522712833,7103095074522712833,72,7103095074522712833,original sound - deeaper.n,𝙳𝙴𝙴𝙰𝙿𝙴𝚁,6.996234035831965e+18,𝙳𝙴𝙴𝙰𝙿𝙴𝚁,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103095058727045890.mp3,,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
6,KZ,7098763317971291393,1652809633,where are you from?😍 Inst: kagiristwins,16665941,Kagiris Twins,"inst: kagiristwins 
      20 y.o.
adv: kagiristwins@gmail.com",0,False,https://www.tiktok.com/@kagiristwins/video/7098763317971291393?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098763317971291393&source=h5_m,3492152,5193,587,3622,211106,7072479175814187782,7072479175814187782,72,7072479175814187782,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",6.831674564565763e+18,Iconicfatma,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072479167769873157.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d203808dc93f54480af65167e04b08e8.json,False,False,Myriam Fares,Goumi - Sped Up Version,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
7,KZ,7101267373692357890,1653392655,Шекесі торсықтай ұл туып берем деп отыр.,7068338411598152710,qanat.million,,0,False,https://www.tiktok.com/@qanat.million/video/7101267373692357890?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101267373692357890&source=h5_m,2895220,1330,586,1351,143757,7101267352847354626,7101267352847354626,72,7101267352847354626,original sound - qanat.million,qanat.million,7.068338411598153e+18,qanat.million,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7101267348547455745.mp3,,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
0,KZ,7079104161177947393,1648232379,Чуть копыта не отбросил от смеха 😂😂😂 #fypシ #fyp #рекомендации #рек #family #семьявтренде #семейнаяжизнь,6552549537633222658,Аружан Асланкызы,"Семейный контент👨‍👩‍👦
Inst: aslankyzy_kz",0,False,https://www.tiktok.com/@aslankyzy_kzz/video/7079104161177947393?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079104161177947393&source=h5_m,6393116,2414,14163,12937,443735,7060932468907477762,7060932468907477762,72,7060932468907477762,original sound - mukhitova_ayzhan (Contains music from: Стиль собачки - Потап и Настя),"Contains music from: ""Стиль собачки""",6.2253307460608e+16,Mukhitova Aizhan,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7060932462108592897.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/be1a76c720fd163f6a60fcc6c25e8df4.json,False,False,Потап и Настя,Стиль собачки,original sound - mukhitova_ayzhan (Contains music from: Стиль собачки - Потап и Настя),"Contains music from: ""Стиль собачки""",[],0,0,Kazakhstan,#fypシ #fyp #рекомендации #рек #family #семьявтренде #семейнаяжизнь,0,1,1,0,0,0,0,1,1,0
1,KZ,7101008102224366850,1653332288,Кафеге барғанды жек көрем дейді.#Жездуха32,7068338411598152710,qanat.million,,0,False,https://www.tiktok.com/@qanat.million/video/7101008102224366850?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101008102224366850&source=h5_m,3946713,3292,1361,2979,193915,7101008101804968706,7101008101804968706,72,7101008101804968706,original sound - qanat.million (Contains music from: Кайфовать хочу кайфовать (Kanatbek Remix) - Vuqar Seda),"Contains music from: ""Кайфовать хочу кайфовать (Kanatbek Remix)""",7.068338411598153e+18,qanat.million,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7101008086953495298.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/500eaf424d15b806f510aedbf628117c.json,False,False,Vuqar Seda,Кайфовать хочу кайфовать (Kanatbek Remix),original sound - qanat.million (Contains music from: Кайфовать хочу кайфовать (Kanatbek Remix) - Vuqar Seda),"Contains music from: ""Кайфовать хочу кайфовать (Kanatbek Remix)""",[],0,0,Kazakhstan,#Жездуха32,0,0,0,0,0,0,0,0,0,0
2,KZ,7099506993416719617,1652982784,Жанм 💔 Не ожидал такой реакции… #пранк #реакция #любовь,6706784956419474438,❤️ Майя & Кана ⭐️,"Снимаем отношения 👩‍❤️‍👨
Угараем друг над другом 😏
Almaty📍
Inst: maya_hooooo",0,False,https://www.tiktok.com/@maya_hoooo/video/7099506993416719617?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099506993416719617&source=h5_m,2419316,1807,2395,61,276687,7099506995631246081,7099506995631246081,72,7099506995631246081,original sound - maya_hoooo,❤️ Майя & Кана ⭐️,6.706784956419474e+18,❤️ Майя & Кана ⭐️,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7099506973544139522.mp3,,False,False,,,,,[],0,0,Kazakhstan,#пранк #реакция #любовь,0,0,0,0,0,0,0,0,0,0
3,KZ,7091698682889899265,1651164771,#тагыбиртосан,7040334913250722817,ИГРА,#кто подпишется тому взаймность#,0,False,https://www.tiktok.com/@tagi1toksan/video/7091698682889899265?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091698682889899265&source=h5_m,4131601,1068,302,1887,198352,7091698701550275329,7091698701550275329,72,7091698701550275329,original sound - tagi1toksan (Contains music from: Arriva - Ирина Кайратовна),"Contains music from: ""Arriva""",7.040334913250723e+18,ИГРА,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7091698663210191618.mp3,,False,False,Ирина Кайратовна,Arriva,original sound - tagi1toksan (Contains music from: Arriva - Ирина Кайратовна),"Contains music from: ""Arriva""",[],0,0,Kazakhstan,#тагыбиртосан,0,0,0,0,0,0,0,0,0,0
4,TH,7088991526444928283,1650534460,พร้อมโดนจับแล้วววว @jtklaurens #pov #fyp #viral #stitch,7069776790760735771,Phirain พิเรนทร์,"IG: florrain_

ติดต่องาน ⛈👇🏻👇🏻
ID LINE( Monthirafono )",0,False,https://www.tiktok.com/@florrain_/video/7088991526444928283?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088991526444928283&source=h5_m,60576786,23927,63386,102513,5009749,6853021156685941509,6853021156685941509,72,6853021156685941509,original sound - slowedss._.song (Contains music from: Ransom - Lil Tecca),"Contains music from: ""Ransom""",6.852872974526957e+18,Slowed song,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6853021111177792262.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2c42d32bfc526ac3448b740f61b89e3e.json,False,False,Lil Tecca,Ransom,original sound - slowedss._.song (Contains music from: Ransom - Lil Tecca),"Contains music from: ""Ransom""",[],0,0,Kazakhstan,#pov #fyp #viral #stitch,0,1,0,0,1,0,0,0,0,0
5,KZ,7101746851765964034,1653504292,Удалю позже ;)#вальс #выпускной #выпускной2022 #вальсвыпускников #шымкент,6931977424234365953,thisismyicloud,𝐏𝐔𝐑𝐏𝐋𝐄,0,False,https://www.tiktok.com/@az.roza/video/7101746851765964034?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101746851765964034&source=h5_m,7550651,3743,4040,12002,731933,7101746845151480578,7101746845151480578,72,7101746845151480578,original sound - az.roza (Contains music from: MIDDLE OF THE NIGHT - Elley Duhé),"Contains music from: ""MIDDLE OF THE NIGHT""",6.931977424234366e+18,thisismyicloud,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7101746853066050306.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4d4e470e7e77080e46c9417eac48f770.json,False,False,Elley Duhé,MIDDLE OF THE NIGHT,original sound - az.roza (Contains music from: MIDDLE OF THE NIGHT - Elley Duhé),"Contains music from: ""MIDDLE OF THE NIGHT""",[],0,0,Kazakhstan,#вальс #выпускной #выпускной2022 #вальсвыпускников #шымкент,0,0,0,0,0,0,0,0,0,0
