,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_comedy,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_love,hash_relatable,hash_trending,hash_viral
7,NL,7099173006852836613,1652905022,I JUST HAD TO DELIVER FOR @dualipaofficial 😭 #concerts #dualipa #futurenostalgia #fntouramsterdam #amsterdam #ziggodome #fyp #fypシ #fy,6685277088775668741,-,free palestine 🇵🇸,0,False,https://www.tiktok.com/@prettayiconic/video/7099173006852836613?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099173006852836613&source=h5_m,4234649,1073,1025,2,462449,7099173002020932357,7099173002020932357,72,7099173002020932357,original sound - prettayiconic,-,6.685277088775669e+18,-,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099173011567168262.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#concerts #dualipa #futurenostalgia #fntouramsterdam #amsterdam #ziggodome #fyp #fypシ #fy,0,0,0,0,1,1,0,0,0,0
0,CA,7103353350279728389,1653878337,#greenscreen #fypシ,6662173817579765766,Tiffany,"I love u :)
Vancouver, bc",0,False,https://www.tiktok.com/@tiffmak/video/7103353350279728389?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103353350279728389&source=h5_m,2118452,4411,4245,5282,429078,7097327975699647238,7097327975699647238,72,7097327975699647238,original sound - lyricsxsongs3,Sing the lyrics 🎶,7.092374578161272e+18,Sing the lyrics 🎶,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097327961690360582.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/edd35c429bc6fe53525cb870a6f70326.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#greenscreen #fypシ,0,0,0,0,0,1,0,0,0,0
1,GB,7101316103556566278,1653404002,A little welcome message from Miranda 👋 #thetiktok #mirandahart #dancing,6973645422100218885,The Gallop Team,Hello to you! Shop Miranda’s fun & cosy products to jolly up your life.,0,False,https://www.tiktok.com/@themirandashop/video/7101316103556566278?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101316103556566278&source=h5_m,4303447,13872,8466,4929,586073,7062702022767691780,7062702022767691780,10033,7062702022767691780,Kinda awkward,ionics,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4583fa832cde4c568ae4e09622d24e41,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0dd519d07e05475f8130f2f4a946a8cc,False,True,,,,,[],0,0,Falkland Islands (Malvinas),#thetiktok #mirandahart #dancing,0,0,0,0,0,0,0,0,0,0
2,GB,7103456531898731782,1653902362,Never have stal snacks or chips again!,7085729870504985606,ludu_uk4,❤️❤️So happy you're here❤️❤️,0,False,https://www.tiktok.com/@ludu_uk4/video/7103456531898731782?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103456531898731782&source=h5_m,82,0,0,0,18,7030869625311086594,7030869625311086594,10033,7030869625311086594,Sunroof,Nicky Youre & dazy,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/986dfec9a96747239819231f7dc93931,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a118c1899d5b40d1a5c6c65c307b0e2d,True,True,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
3,GB,7091305823762222342,1651073302,#funny#BorisJohnson#welsh,6906768402883544070,Ben,Please follow me,0,False,https://www.tiktok.com/@football_ben/video/7091305823762222342?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091305823762222342&source=h5_m,3804667,4488,36269,20602,219278,7091305797712071430,7091305797712071430,72,7091305797712071430,original sound - football_ben,Ben,6.906768402883544e+18,Ben,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091305819731430149.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f860fab478d9394e3ac575f89fd4ad83.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#funny#BorisJohnson#welsh,0,0,0,1,0,0,0,0,0,0
4,GB,7087638223463189765,1650219370,Time really does fly doesn’t it #fyp #strangerthings #vine,6829040343284417541,Rolls,"These days my comments get 
more likes than my videos 🙃",0,False,https://www.tiktok.com/@kingrolluss/video/7087638223463189765?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087638223463189765&source=h5_m,22532856,71646,97300,62061,4098541,6921447424091261701,6921447424091261701,72,6921447424091261701,original sound - theetavion (Contains music from: Happiest Year - Jaymes Young),"Contains music from: ""Happiest Year""",6.768235221864973e+18,Tavion,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6921447418097666822.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/294f144461a4ab04919ade7e2e130807.json,False,False,Jaymes Young,Happiest Year,original sound - theetavion (Contains music from: Happiest Year - Jaymes Young),"Contains music from: ""Happiest Year""",[],0,0,Falkland Islands (Malvinas),#fyp #strangerthings #vine,0,0,0,0,1,0,0,0,0,0
5,GB,7097504088375528710,1652516449, ,6921548970498327558,Rossi,"rossidwoods@gmail.com
..There I’ve Said It..",0,False,https://www.tiktok.com/@rossidwoods/video/7097504088375528710?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097504088375528710&source=h5_m,2132099,928,27380,3394,163652,7097504050581359366,7097504050581359366,72,7097504050581359366,original sound - rossidwoods,Rossi,6.921548970498328e+18,Rossi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097504058705021702.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/afff63ce0491f575ba0101dec7ddb000.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
6,DE,7102026091061202182,1653569310, ,6952625319158514693,marlene,🫶,0,False,https://www.tiktok.com/@saftigmaftig/video/7102026091061202182?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102026091061202182&source=h5_m,2531560,5205,6434,112,465546,7011131048138853126,7011131048138853126,72,7011131048138853126,original sound - influencialquotes,Emma chamberlain quotes,6.927369199145158e+18,Emma chamberlain quotes,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7011131177981446917.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fe8b5aaeb8760011fa53664177122c01.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
7,US,7099969283135999275,1653090419,Responder a @kimiyojane literally Hashtag stream familia . 🙄,153416220371775488,Camila Cabello,Sigue bailando. FAMILIA. Out now.,0,False,https://www.tiktok.com/@camilacabello/video/7099969283135999275?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099969283135999275&source=h5_m,5776485,2603,334,707,491485,7099969248025447211,7099969248025447211,72,7099969248025447211,original sound - camilacabello,Camila Cabello,1.534162203717755e+17,Camila Cabello,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099969281013697322.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
0,GB,7103286014319332614,1653862662,#murderplot #suspect #police #policeuk #carchase #suspectontherun #helicopter #policehelicopter #uk #fyp #viral,7102386092649415686,tv_clips4578,,0,False,https://m.tiktok.com/v/7103286014319332614.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103286014319332614&source=h5_m,97638,18,3,7,855,7103286037103102725,7103286037103102725,72,7103286037103102725,original sound - tv_clips4578,tv_clips4578,7.102386092649416e+18,tv_clips4578,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103286047605279494.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#murderplot #suspect #police #policeuk #carchase #suspectontherun #helicopter #policehelicopter #uk #fyp #viral,0,0,0,0,1,0,0,0,0,1
1,GB,7091326805629570310,1651078193,Remember to angle it girls! #joettes 💙 #bluelady4929 #blue💙lady #suze #tampons #doitright #easypeasy #mumlife #tampax,6768751350882993157,Joanne 💙,"40 🇬🇧 Wife & Mum to 2 
CEO OF SUZIE/SUZE, CRAIGY/CRAIG, JAMES, DAISY, NANA 💙",0,False,https://m.tiktok.com/v/7091326805629570310.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091326805629570310&source=h5_m,1534052,578,125,5,181194,7091326821559552774,7091326821559552774,72,7091326821559552774,original sound - bluelady4929,Joanne 💙,6.768751350882993e+18,Joanne 💙,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091326824210320133.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#joettes #bluelady4929 #blue💙lady #suze #tampons #doitright #easypeasy #mumlife #tampax,0,0,0,0,0,0,0,0,0,0
2,GB,7102430227074141445,1653663403,⚠️naughty word⚠️😂 #foryoupage #foryou #fyp #lukeleprevost,6689112670489478149,Luke Le Prevost,"Follow my instagram here 👆🏼
Business: lukeleprevostbusiness@gmail.com 📧",0,False,https://m.tiktok.com/v/7102430227074141445.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102430227074141445&source=h5_m,1363635,1760,7062,4371,58611,7102430237035744005,7102430237035744005,72,7102430237035744005,original sound - imtherealluke,Luke Le Prevost,6.689112670489478e+18,Luke Le Prevost,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102430242266237702.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#foryoupage #foryou #fyp #lukeleprevost,0,1,1,0,1,0,0,0,0,0
3,AE,7095364629131545862,1652018316,How many you get? #quiz #generalknowledge #top5,6778793738603283461,Mahan Lankarani,"Quizzes | Brain Teasers | Riddles
⬇️ organize everything better ⬇️",0,False,https://m.tiktok.com/v/7095364629131545862.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095364629131545862&source=h5_m,1917807,3537,384,632,210823,6777600386590050306,6777600386590050306,10036,6777600386590050306,Reflections on 52nd,Psyched on Sound,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/403ad980d4e3426fbf33aaeb38794d84,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1e790685d768431da9ee269e8957248f,False,True,,,,,[],0,0,Falkland Islands (Malvinas),#quiz #generalknowledge #top5,0,0,0,0,0,0,0,0,0,0
4,GB,7085458580467436805,1649711883,Part 2: the slide lifts up and you have to try and stay on :) taking my babies back to my favourite place as a child … how it has changed tho … ( p.s off course we tried to help Lowen 😅😍 crocky trail - insta dinalouann … #foryou #foryoupage #fu #fyp #daysout #crockytrail #foryourpage #mumto6 #easter #dayoutideas,6782649150276027397,Dina_louann,"🌹Mummy To 6
🌹Insta @dinalouann
🌹www.dinalouann.com
🌹Married To Levi Mackin",0,False,https://m.tiktok.com/v/7085458580467436805.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085458580467436805&source=h5_m,1378935,1945,499,638,146012,6728242037365147650,6728242037365147650,10033,6728242037365147650,Heaven Is A Place On Earth,Countdown Singers,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/fc54e6c11fbb4647ac0bc1f4207e24bb,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7aaee52615f04003a64ebccef6035763,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '363880013', 'external_song_key': 'apple_song_id'}]",0,0,Falkland Islands (Malvinas),#foryou #foryoupage #fu #fyp #daysout #crockytrail #foryourpage #mumto6 #easter #dayoutideas,0,1,1,0,1,0,0,0,0,0
5,GB,7102831841056410885,1653756911,Kinder everything 🥰 ✨#chocolate #trending #HolidayModeActivated #kinder #kinderbueno #kinderhippo #trendingsound #foodie #personalised #birthdaypresent #giftideas #FoodTok #smallbusinessuk #viral #chocolateslab,6988955283091964934,🍫✨ CHOCOLATE SHOP ✨🍫,"Chocolate shop 🍫
UK Shipping only 🇬🇧",0,False,https://m.tiktok.com/v/7102831841056410885.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102831841056410885&source=h5_m,192028,969,2628,2402,25534,7086367558428838658,7086367558428838658,72,7086367558428838658,freaky friday (Contains music from: Lita Maso Ruwina Banchi - Girano),"Contains music from: ""Lita Maso Ruwina Banchi""",7.046608758293726e+18,🍪,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7086367518071294722.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9cd5c45b49541b94eaa87026b8567123.json,False,False,Girano,Lita Maso Ruwina Banchi,freaky friday (Contains music from: Lita Maso Ruwina Banchi - Girano),"Contains music from: ""Lita Maso Ruwina Banchi""",[],0,0,Falkland Islands (Malvinas),#chocolate #trending #HolidayModeActivated #kinder #kinderbueno #kinderhippo #trendingsound #foodie #personalised #birthdaypresent #giftideas #FoodTok #smallbusinessuk #viral #chocolateslab,0,0,0,0,0,0,0,0,1,1
6,GB,7086893257283620139,1650045919, ,7054676218490749957,J͎o͎n͎a͎t͎h͎a͎n͎💵❓,🇬🇦/🇬🇧🇺🇸 I just post memes for fun 🥴,0,False,https://m.tiktok.com/v/7086893257283620139.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086893257283620139&source=h5_m,2991477,6185,7937,15072,459333,6926863459921431301,6926863459921431301,72,6926863459921431301,original sound - treysellin,Tik Toker,6.524789487719945e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6926863454162668294.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/574e2b3f89841db9722a64f02a40f97b.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
7,GB,7088161951796219179,1650341311,#foryoupage,7024285919231476742,quindarius,"The Best Online Deals Today💄👜👒👗👠
👇Click Below👇",0,False,https://m.tiktok.com/v/7088161951796219179.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088161951796219179&source=h5_m,1512342,3950,2026,4010,169142,7088161906149591854,7088161906149591854,72,7088161906149591854,original sound - quindarius6,quindarius,7.024285919231477e+18,quindarius,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7088161937418144554.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#foryoupage,0,0,1,0,0,0,0,0,0,0
0,GB,7099932822479310085,1653081931,Only Deadpool would aim there 😂 🎥 @Jaluce #ladbible #fyp #foryoupage #deadpool #pranksters #unoreverse,6676352751163032582,LADbible,"😂 The funniest videos 😂
💵 Earn cash 💵
👇Submit your video👇",0,False,https://www.tiktok.com/@ladbible/video/7099932822479310085?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099932822479310085&source=h5_m,6461260,2169,6617,15777,675105,7099932806654315269,7099932806654315269,72,7099932806654315269,original sound - ladbible,LADbible,6.676352751163033e+18,LADbible,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099932816128985862.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#ladbible #fyp #foryoupage #deadpool #pranksters #unoreverse,0,0,1,0,1,0,0,0,0,0
1,GB,7085385751612886277,1649694926, ,6896958533520081921,Shumirun Nessa,"📧 shumirun@devvmedia.com 📧
⬇️ Click the link below to donate ⬇️",0,False,https://www.tiktok.com/@therealoverloadcomedy/video/7085385751612886277?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085385751612886277&source=h5_m,5517139,3997,17059,8916,315964,7085385753030658821,7085385753030658821,72,7085385753030658821,original sound - therealoverloadcomedy,Shumirun Nessa,6.896958533520082e+18,Shumirun Nessa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085385752749624069.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/24be6fa717438f3f41a045ca613d3a94.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
2,DE,7080595580459699461,1648579627,#foryou #meme #funnyvideos #funnyvideo #dance,6841226293972108293,MEMES I LIKE✅,"MEMES I LIKE ✅
Peace ✌🏽☮️
📧Ritchiguy@web.de📧",0,False,https://www.tiktok.com/@olejguy/video/7080595580459699461?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080595580459699461&source=h5_m,2487681,2316,7226,26,229489,7080595561954560774,7080595561954560774,72,7080595561954560774,original sound - olejguy,MEMES I LIKE✅,6.841226293972108e+18,MEMES I LIKE✅,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080595570465688326.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/38ada18df1406ebc55c646f64caccf4c.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#foryou #meme #funnyvideos #funnyvideo #dance,0,1,0,0,0,0,0,0,0,0
3,AU,7099334613289405698,1652942649,The truth must prevail.,7075427972530062337,daphneberry,"Updating you on my silly, sexy life 💋
daphneberrycontact@gmail.com",0,False,https://www.tiktok.com/@daphneberry_/video/7099334613289405698?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099334613289405698&source=h5_m,23120167,39789,148946,45757,3016438,7099334602690497282,7099334602690497282,72,7099334602690497282,original sound - daphneberry_,daphneberry,7.075427972530062e+18,daphneberry,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7099334591722441473.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a244b645f72becde4d73056885b8daf7.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
4,GB,7075063881219017990,1647291680, ,6656471587926048774,Billy,"Billy Miles
Management: billy@theccagency.co.uk
Backup: billy9789
Links below ⬇️",0,False,https://www.tiktok.com/@billy978/video/7075063881219017990?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075063881219017990&source=h5_m,1287091,2425,5775,10762,279546,6716039644095465474,6716039644095465474,10033,6716039644095465474,Funeral Music,Bobby Cole,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2f459caf76fa4fe08b5ec1a598f1d49b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/75dac269875f4e08af11fa839de80e61,False,True,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
5,US,7100239954021731630,1653153439,this song will probly trend soon. i’m calling it now. #fyp #newBIGsong #mirandasings #famus #model,66909795361820672,MirandaSings,I'm Miranda sings. This is my official musically. I'm relly famus. Suscribe to me on YouTube.,0,False,https://www.tiktok.com/@mirandasings/video/7100239954021731630?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100239954021731630&source=h5_m,605494,723,536,220,76319,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,Falkland Islands (Malvinas),#fyp #newBIGsong #mirandasings #famus #model,0,0,0,0,1,0,0,0,0,0
6,US,7094989702255611179,1651931020,Can’t get enough of these two vibin 💃🏼 #ElizabethOlsen #BenedictCumberbatch #MCU #multiverseofmadness,6794875144873149445,The Late Late Show,✨ The Late Late Show ✨,0,False,https://www.tiktok.com/@latelateshow/video/7094989702255611179?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094989702255611179&source=h5_m,4542880,543,2247,25,232835,6886525136611199750,6886525136611199750,72,6886525136611199750,original sound - johnnysibilly01,Johnny Sibilly,6.5320340261511e+18,Johnny Sibilly,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6886525027605367558.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/aedc26f7125c0e1ceac5b8b7613a7453.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#ElizabethOlsen #BenedictCumberbatch #MCU #multiverseofmadness,0,0,0,0,0,0,0,0,0,0
