,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_crushhousekg,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_viral,hash_дуэт,hash_кыргызстан,hash_рек,hash_рекомендации
2,KG,7096558816489245954,1652296358,Ответ пользователю @lotusprom_ Где еще прогуляться в следующий раз?,7090126834973000705,taylorme_,,0,False,https://www.tiktok.com/@taylorme_/video/7096558816489245954?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096558816489245954&source=h5_m,452155,362,87,141,12028,6788721222428510982,6788721222428510982,72,6788721222428510982,SOURFLESH USED MY SOUND CRYINGNRBDHSG,phi,2.794898803703726e+17,phi,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1657434440262710.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/47aa30d76cb9dc28abc95e4b410b3f91.json,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
3,KZ,7080100020074188034,1648464246,#мануальнаятерапия #сынықшы,6820961118208951301,alimbayev_arman1,Инста:alimbayev_arman,0,False,https://www.tiktok.com/@alimbayev_arman1/video/7080100020074188034?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080100020074188034&source=h5_m,8462426,1652,18098,17785,143119,7080100018828364546,7080100018828364546,72,7080100018828364546,original sound - alimbayev_arman1,alimbayev_arman1,6.820961118208951e+18,alimbayev_arman1,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7080100030937352961.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#мануальнаятерапия #сынықшы,0,0,0,0,0,0,0,0,0,0
4,UA,7080746830849510658,1648614844, ,7067359992680121345,Снежана Антонова901,,0,False,https://www.tiktok.com/@snezhanaantonovahegp/video/7080746830849510658?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080746830849510658&source=h5_m,27259438,364,2622,32035,152987,7080746828014062338,7080746828014062338,24,7080746828014062338,original sound - snezhanaantonovahegp (Contains music from: Билет до Питера - polikarpova),"Contains music from: ""Билет до Питера""",7.067359992680121e+18,Снежана Антонова901,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7080746805486504705.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/265d2fe9c1dfed2c8bd045a04b693a35.json,False,False,polikarpova,Билет до Питера,original sound - snezhanaantonovahegp (Contains music from: Билет до Питера - polikarpova),"Contains music from: ""Билет до Питера""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
5,KG,7094285751696903426,1651767119,"Если видео наберет выше 100к, станцум вместо свадебного вальса 🤣",6618137072641294341,Bektur Usenov,Мой Инстаграм ⬆️,0,False,https://www.tiktok.com/@bekturfirma/video/7094285751696903426?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094285751696903426&source=h5_m,613297,178,51,154,20030,6952032165437786882,6952032165437786882,24,6952032165437786882,original sound - djbikey9999 (Contains music from: Tu Choi Nhe Nh - Remix - DJ Carl Yến),"Contains music from: ""Tu Choi Nhe Nh - Remix""",1690152011718673.0,𝑩 𝑰 𝑲 𝑬 𝒀 𝑹 𝑬 𝑴 𝑰 𝑿,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6952032108600986370.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8d96c74e9a8d64cab66f351749c59922.json,False,False,DJ Carl Yến,Tu Choi Nhe Nh - Remix,original sound - djbikey9999 (Contains music from: Tu Choi Nhe Nh - Remix - DJ Carl Yến),"Contains music from: ""Tu Choi Nhe Nh - Remix""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
6,MD,7082443862458879237,1649009964,#hasky #dogs #cutedogs #moldova #молдова,7021591232817202182,I Follow & UNfollow back,,0,False,https://www.tiktok.com/@beonebebe/video/7082443862458879237?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082443862458879237&source=h5_m,2636089,184,420,797,44680,7082443847959726854,7082443847959726854,72,7082443847959726854,original sound - beonebebe (Contains music from: Toca (feat. Timmy Trumpet & KSHMR) - Carnage),"Contains music from: ""Toca (feat. Timmy Trumpet & KSHMR)""",7.021591232817202e+18,I Follow & UNfollow back,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082443858570726150.mp3,,False,False,Carnage,Toca (feat. Timmy Trumpet & KSHMR),original sound - beonebebe (Contains music from: Toca (feat. Timmy Trumpet & KSHMR) - Carnage),"Contains music from: ""Toca (feat. Timmy Trumpet & KSHMR)""",[],0,0,Kyrgyzstan,#hasky #dogs #cutedogs #moldova #молдова,0,0,0,0,0,0,0,0,0,0
7,AZ,7087776929163627777,1650251668,#takibat #fupa #birbolaiyq #tamara #kazaxstan🇰🇿 #duetet #бирболайык #👍🏻 #👏 #fupp #türkiyem🇹🇷🇹🇷🇹🇷 #ozbekiston🇺🇿 #gürcüsdan🇬🇪🇦🇿 #лайкподписка #,6913487883207099393,Leman,"Videoları ard-arda bəyənməyin ❌
 Eks halda blok olunacaqsız 🚫",0,False,https://www.tiktok.com/@__leman__12/video/7087776929163627777?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087776929163627777&source=h5_m,10080896,462,394,3392,150662,7087776915209243393,7087776915209243393,72,7087776915209243393,original sound - __leman__12 (Contains music from: Tamara - Boburbek Arapbaev),"Contains music from: ""Tamara""",6.913487883207099e+18,Leman,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7087776854983133953.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d7f03ae2db7a5ff5f5ecc4fec0d3b870.json,False,False,Boburbek Arapbaev,Tamara,original sound - __leman__12 (Contains music from: Tamara - Boburbek Arapbaev),"Contains music from: ""Tamara""",[],0,0,Kyrgyzstan,#takibat #fupa #birbolaiyq #tamara #kazaxstan🇰🇿 #duetet #бирболайык #👍🏻 #👏 #fupp #türkiyem🇹🇷🇹🇷🇹🇷 #ozbekiston🇺🇿 #gürcüsdan🇬🇪🇦🇿 #лайкподписка #,0,0,0,0,0,0,0,0,0,0
0,US,7100937687313419522,1653315893,Why everyone request me to do this trend? 😩 @Artemka_ТЯПА  #tall #heightproblems #heightdifference #foryou #comedу,6605625169385193477,Ekaterina Lisina,"Tallest Professional Model (6’9)
📧 lisina@wtmmodels.com",0,False,https://m.tiktok.com/v/7100937687313419522.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100937687313419522&source=h5_m,9616102,5412,2855,5485,453906,6990786917126228737,6990786917126228737,72,6990786917126228737,You Can Do It,mineral,6.745861054922049e+18,mineral,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990786866878450434.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e71d38e8d8ed110d41308f105f03a3f8.json,False,False,,,,,[],0,0,Kyrgyzstan,#tall #heightproblems #heightdifference #foryou #comedу,0,1,0,0,0,0,0,0,0,0
1,UZ,7103122164668288257,1653824507,#samie_krasivie_lyudi 🔞,7090405218445231106,Самира,"instagram : boadicea_700 
♥️
PUBG : BOADICEA",0,False,https://m.tiktok.com/v/7103122164668288257.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103122164668288257&source=h5_m,569244,483,1702,121,13790,7103122160612739841,7103122160612739841,72,7103122160612739841,original sound - samie_krasivie_lyudi,Самира,7.090405218445231e+18,Самира,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103122160570354434.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#samie_krasivie_lyudi,0,0,0,0,0,0,0,0,0,0
2,KG,7081192957969222914,1648718716,Биздин пародияларды сагынгандарга 😜 #бакдоолотик#мимоза#пародиятренд#тренд#рек#,6908931051278107654,samatmuratbekovich,Переходи инстаграм,0,False,https://m.tiktok.com/v/7081192957969222914.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081192957969222914&source=h5_m,1098492,445,784,1179,27260,7040461222948719361,7040461222948719361,72,7040461222948719361,original sound - qwitod,qwitod,7.037148755976881e+18,qwitod,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7040461210650708738.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a28bd1cb2c0aa1920ce8c4175818124f.json,False,False,,,,,[],0,0,Kyrgyzstan,#бакдоолотик#мимоза#пародиятренд#тренд#рек#,0,0,0,0,0,0,0,0,1,0
3,PE,7085046800817671430,1649616008, ,6864262110793335814,<3,"ꜱʜᴇ / ʜᴇʀ
ᴀꜱɪᴀɴ ᴅʀᴀᴍᴀꜱ 🇰🇷🇹🇭🇨🇳
ᴅᴏɴ'ᴛ ꜱᴘᴀᴍ ʟɪᴋᴇ : ʙʟᴏᴄᴋ",0,False,https://m.tiktok.com/v/7085046800817671430.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085046800817671430&source=h5_m,6557152,1008,958,11816,637850,6975516518763285249,6975516518763285249,24,6975516518763285249,original sound - mchlking (Contains music from: Go Down Deh (feat. Shaggy and Sean Paul) - Spice),"Contains music from: ""Go Down Deh (feat. Shaggy and Sean Paul)""",6.776714145817576e+18,Dracharyss 〽️,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6975516454477482753.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3df5eeb5f4cca21f926f5bc18e0bab9c.json,False,False,Spice,Go Down Deh (feat. Shaggy and Sean Paul),original sound - mchlking (Contains music from: Go Down Deh (feat. Shaggy and Sean Paul) - Spice),"Contains music from: ""Go Down Deh (feat. Shaggy and Sean Paul)""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
4,KG,7094271265816513794,1651763746,Бойдоктор #кыргызча,7049401877175436290,dasha_kyrgyz,"Салам достор!
Мен кыргызча уйроном
Менин атым Даша сары
Даша кыргыз",0,False,https://m.tiktok.com/v/7094271265816513794.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094271265816513794&source=h5_m,874929,245,539,833,15133,7094271254001175298,7094271254001175298,72,7094271254001175298,original sound - dasha_kyrgyz,dasha_kyrgyz,7.049401877175436e+18,dasha_kyrgyz,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7094271222904654594.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#кыргызча,0,0,0,0,0,0,0,0,0,0
5,KG,7100958041570299137,1653320632,Ответ пользователю @nurik_baiken7  Жашоо ушундай экен,6814375159463150598,Кутман Айылчиев,@kutman1602 ( inst ),0,False,https://m.tiktok.com/v/7100958041570299137.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100958041570299137&source=h5_m,767883,543,83,257,40929,7100958047186455297,7100958047186455297,72,7100958047186455297,original sound - a.kutman,Кутман Айылчиев,6.814375159463151e+18,Кутман Айылчиев,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100958011979533057.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
6,KG,7100937000185777409,1653315733,Ойбай😂,6890808605441082369,kg.02.02,"Айдайка💙
Крутые треки на моём тг канале🔥",0,False,https://m.tiktok.com/v/7100937000185777409.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100937000185777409&source=h5_m,162131,51,10,102,7920,7074231256631986950,7074231256631986950,72,7074231256631986950,original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",6.914292857407636e+18,Hola 👀💖,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074231265691552517.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c27d539b828a80f74008c315a214c09b.json,False,False,Cutty Ranks & El Chombo,La Cripta (Remix),original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
7,EG,7101685197195726086,1653489937,العب 😂ياعم صابر😅,7082814075307230213,EL-Semsem🤴🧿,"﷽
♥صلي على الحبيب المصطفى♥
من تواضع لله رفعه🥰😍
♕حلم الوصول✌😅100k♕
رقمي واتس👇",0,False,https://m.tiktok.com/v/7101685197195726086.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101685197195726086&source=h5_m,3812934,3668,9550,1036,118370,7101685167634320134,7101685167634320134,72,7101685167634320134,إسلام اشرف 01021689192 (Contains music from: Dum Tek Tek Dum Tek Viral Song - Exclusive Music),"Contains music from: ""Dum Tek Tek Dum Tek Viral Song""",7.08281407530723e+18,EL-Semsem🤴🧿,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101685183308450566.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2ed54515992bfdc72fce1ea4674e6e50.json,False,False,Exclusive Music,Dum Tek Tek Dum Tek Viral Song,إسلام اشرف 01021689192 (Contains music from: Dum Tek Tek Dum Tek Viral Song - Exclusive Music),"Contains music from: ""Dum Tek Tek Dum Tek Viral Song""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
0,TR,7100158683216235778,1653134520,2022 şovumuzu nasıl buldunuz🥰,6642276384096960517,2Day Dance,"2DAY DANCE ACADEMY🇹🇷
Dans Dersleri + Online Eğitim
0549 2323202
BİLGİ İÇİN👇👇",0,False,https://www.tiktok.com/@2daydance/video/7100158683216235778?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100158683216235778&source=h5_m,7950188,2091,2691,19633,812948,7100158687402085122,7100158687402085122,72,7100158687402085122,original sound - 2daydance (Contains music from: Go Down Deh (feat. Shaggy and Sean Paul) - Spice),"Contains music from: ""Go Down Deh (feat. Shaggy and Sean Paul)""",6.64227638409696e+18,2Day Dance,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100158677868497666.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cfa127e88b99eb81118ce83ca579e9b0.json,False,False,Spice,Go Down Deh (feat. Shaggy and Sean Paul),original sound - 2daydance (Contains music from: Go Down Deh (feat. Shaggy and Sean Paul) - Spice),"Contains music from: ""Go Down Deh (feat. Shaggy and Sean Paul)""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
1,KG,7079352609991167233,1648290226,🫶🏻 fake body,7070852421391746050,4girls.team,"Goal 2million 🍋
🇰🇬Bishkek/Kyrgyzstan🇰🇬
(единственный аккаунт)",0,False,https://www.tiktok.com/@4girls.team/video/7079352609991167233?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079352609991167233&source=h5_m,16868824,8621,15731,74927,1752709,7076716994933967642,7076716994933967642,72,7076716994933967642,Despacito Magik Edit (Contains music from: Despacito - Remix - Luis Fonsi & Daddy Yankee),"Contains music from: ""Despacito - Remix""",6.768412728564254e+18,Kuya Magik,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7076714810171853594.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6946d05949572c299c69050a50227934.json,False,False,Luis Fonsi & Daddy Yankee,Despacito - Remix,Despacito Magik Edit (Contains music from: Despacito - Remix - Luis Fonsi & Daddy Yankee),"Contains music from: ""Despacito - Remix""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
2,KZ,7103246884248096001,1653853546, ,6749934447435777030,Darina Tleulessova,,0,False,https://www.tiktok.com/@darina_wow_/video/7103246884248096001?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103246884248096001&source=h5_m,1307904,2174,3447,2695,62745,221266556939395072,221266556939395072,71,221266556939395072,Ocean,Elsa & Emilie,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9c322bf6bb21475498e4a65aad9dfad2,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4f01892c613a4719893e1d0fe60e7941,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1186248157', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
3,US,7095020561599958318,1651938205,#BBPlayDate #LaurelRoad4Nurses #foryou #SearchForWonderMom #漫画紹介 #cartoonify #搬运视频 #搬运 #car #潮绘师王大,7093490055905805355,enjoylifeeeeeee,"Draw everywhere.
LED Light Up Shoe Laces
                    👇",0,False,https://www.tiktok.com/@enjoylifeeeeeee3/video/7095020561599958318?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095020561599958318&source=h5_m,30824281,4274,3820,34778,2553566,7058463948324767746,7058463948324767746,10033,7058463948324767746,Rocking A Cardigan in Atlanta,lil Shordie Scott,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d9da0664319d4b24961dedcf2cdbbaf2,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8e2785ecb63e4b39b086c3427be6cfae,False,True,,,,,[],0,0,Kyrgyzstan,#BBPlayDate #LaurelRoad4Nurses #foryou #SearchForWonderMom #漫画紹介 #cartoonify #搬运视频 #搬运 #car #潮绘师王大,0,1,0,0,0,0,0,0,0,0
4,KG,7096427823350500610,1652265859,"Игра: ""Рассмеши Звуком"" #tb#way#рек",6747679875920266245,A Z A M A T   U L A N O V,"Мой Instragram: @ulanov_a_official
Актёр🎭
Вайнер🎬
Ну и теперь ТикТокер📲",0,False,https://www.tiktok.com/@ulanov_azamat/video/7096427823350500610?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096427823350500610&source=h5_m,3553234,1169,3604,357,247676,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,#tb#way#рек,0,0,0,0,0,0,0,0,1,0
5,KG,7086599133464661250,1649977440,🥺,29253456,Boom boom 💥,"New Official Channel 
@DBillions_kids_songs  🎶",0,False,https://www.tiktok.com/@boomboom_dbillions/video/7086599133464661250?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086599133464661250&source=h5_m,58406630,24028,11448,49337,2627099,6842063010173930246,6842063010173930246,72,6842063010173930246,what is this,ella / finn,6.554513295548618e+18,ella / finn,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6903233517786811141.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e08ac30b822e581eca15bdd1ba6056d8.json,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
6,KG,7088354252627791105,1650386084, ,6886525389252019206,user2395718462613,Самый  Вкусный Салат 🥑🍆. Самые лУчшие рецепты тУт 👇🏻Наш Telegram,0,False,https://www.tiktok.com/@elinka_2908/video/7088354252627791105?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088354252627791105&source=h5_m,5376144,237,6760,25985,196264,6923020187277183746,6923020187277183746,10036,6923020187277183746,N'y pense plus,Tayc,,,False,False,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/53a6fd0923774c69ba56220cdb5fdac6,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d96be35ed03e468b9ec9b01f599af5c7,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1517674969', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
7,CO,7077245175319366917,1647799550,#animal #funny #pets #frijoles,6659793403343503366,Popsita,,0,False,https://www.tiktok.com/@popsita_/video/7077245175319366917?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077245175319366917&source=h5_m,79323745,192092,410728,818352,12693324,7069246778851281669,7069246778851281669,72,7069246778851281669,original sound - aritosdcebolla (Contains music from: All be OK - Dendro),"Contains music from: ""All be OK""",6.688052146757797e+18,⠀̤̫,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069246767509883653.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/812e447aba0c1b2e4743c23c24a6522c.json,False,False,Dendro,All be OK,original sound - aritosdcebolla (Contains music from: All be OK - Dendro),"Contains music from: ""All be OK""",[],0,0,Kyrgyzstan,#animal #funny #pets #frijoles,0,0,0,0,0,0,0,0,0,0
