,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_johnnydepp,hash_pourtoi,hash_viral,hash_xyzbca
1,US,7096915666762042625,1652379444,lady behind me yelled after this.. #fyp #fakebody,6724715071983354886,Natalie Reynolds,"Link in ig bio 💗🌶
18",0,False,https://www.tiktok.com/@nataliereynoldsx/video/7096915666762042625?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096915666762042625&source=h5_m,15195713,4783,3538,296,767764,7018543928358062853,7018543928358062853,72,7018543928358062853,original sound - carolinaabreu98 (Contains music from: ICE - MORGENSHTERN),"Contains music from: ""ICE""",6.800586233208735e+18,Carolina Abreu,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7018543987636095749.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/df44688ffc3b8ee0ca5f09ecbd7d3b0a.json,False,False,MORGENSHTERN,ICE,original sound - carolinaabreu98 (Contains music from: ICE - MORGENSHTERN),"Contains music from: ""ICE""",[],0,0,Belgium,#fyp #fakebody,0,0,0,0,1,0,0,0,0,0
2,DE,7082043246226050310,1648916688,Reply to @isma_254  double suprise😂😂 #fyp #fürdich #fy,6770280819560711174,noelgoescrazy,"Dancer🇳🇬🇩🇪
God first
Instagram: noelmoves 
📩: noel@labs.management",0,False,https://www.tiktok.com/@noelgoescrazy/video/7082043246226050310?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082043246226050310&source=h5_m,107475731,20316,48093,11540,9871158,6901784069365975809,6901784069365975809,72,6901784069365975809,.....Wiii (Contains music from: Wee Meme - Chillhop Remix - kazuroff),"Contains music from: ""Wee Meme - Chillhop Remix""",6.900956758632089e+18,⚡ 𝕵𝖊𝖘𝖚𝖘⚡,False,True,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6903845589205715713.mp3,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2cd6f2048f05991f9e4ea3e90a0319c9.json,False,False,kazuroff,Wee Meme - Chillhop Remix,.....Wiii (Contains music from: Wee Meme - Chillhop Remix - kazuroff),"Contains music from: ""Wee Meme - Chillhop Remix""",[],0,0,Belgium,#fyp #fürdich #fy,0,0,0,1,1,0,0,0,0,0
3,LV,7094905568837602565,1651911434,He’s so done with her,6913477361707615237,Johnny Depp,"Justice for Johnny Depp✊
F*ck Amber 
#johnnyisinnocent
Depphead",0,False,https://www.tiktok.com/@_..johnny._.depp.._/video/7094905568837602565?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094905568837602565&source=h5_m,14577152,6190,4485,149,599562,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
4,GB,7102458266059459845,1653669937,She’s still stuck in the ocean 😂 #fyp,6648426019056189446,Jimbo Hall,Jamesmarkhall98@gmail.com,0,False,https://www.tiktok.com/@jimbo.h/video/7102458266059459845?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102458266059459845&source=h5_m,2319988,209,625,335,89638,118053679,118053679,74,118053679,Pink Panther Intro,Henry Mancini,,,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d82c2f079d334932ab7492eb7192c7a3,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1aa691dc1693419cb666528d982003ab,False,True,,,,,[],0,0,Belgium,#fyp,0,0,0,0,1,0,0,0,0,0
5,US,7103163481242799406,1653834126,My memory is so shot Frfr 🧠,6644896760362827781,Megnutt02,"Thx for 11.3 million 
👻megnutt02
Megnutt02guthrie@gmail.com",0,False,https://www.tiktok.com/@megnutt02/video/7103163481242799406?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103163481242799406&source=h5_m,896419,202,71,227,94799,7095939771423427374,7095939771423427374,72,7095939771423427374,original sound - impetuous_93 (Contains music from: Metal Gear Solid - Aurora Creation),"Contains music from: ""Metal Gear Solid""",6.90862472158467e+18,Impetuous_93,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7095939809612417835.mp3,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/1482967f75e7d0ec53531ea085109c1f.json,False,False,Aurora Creation,Metal Gear Solid,original sound - impetuous_93 (Contains music from: Metal Gear Solid - Aurora Creation),"Contains music from: ""Metal Gear Solid""",[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
6,BE,7090145513273560325,1650803145,No caption needed #foryou #pourtoi #goviral #humor #short #small,2048983,Shauna Dewit,"💫Voila Voila 💫 
CEO of Cringe 
I’m NOT French, I’m Belgian
More on the gram",0,False,https://www.tiktok.com/@shaunadewit/video/7090145513273560325?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090145513273560325&source=h5_m,1032912,726,684,841,86777,7090145472387615493,7090145472387615493,72,7090145472387615493,original sound - shaunadewit,Shauna Dewit,2048983.0,Shauna Dewit,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090145496400022278.mp3,,False,False,,,,,[],0,0,Belgium,#foryou #pourtoi #goviral #humor #short #small,1,0,0,0,0,0,0,1,0,0
7,RO,7096163123194776837,1652204229,#5pasidebine #funny #fyp,6911837209830654982,adrianpop2001,,0,False,https://www.tiktok.com/@demnicat/video/7096163123194776837?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096163123194776837&source=h5_m,36768830,33931,161385,116082,3733624,7096163108766403334,7096163108766403334,72,7096163108766403334,original sound - demnicat,adrianpop2001,6.911837209830655e+18,adrianpop2001,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096163109089381125.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/624c0beb01a9208f2b2ffe6da1567b94.json,False,False,,,,,[],0,0,Belgium,#5pasidebine #funny #fyp,0,0,1,0,1,0,0,0,0,0
0,US,7103297220585344299,1653865265,Come on 😘@oliver6060  #bestwap #couplegoals #agegap #love,6984097241485067270,King quran 🤴🏾,If you have a small business and want a s/o P.O. Box 3091 Rome ga 30164,0,False,https://m.tiktok.com/v/7103297220585344299.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103297220585344299&source=h5_m,392458,1113,569,166,30144,7096122699445029675,7096122699445029675,72,7096122699445029675,Jhacari Come Over (Contains music from: Come Over (Sped Up - TikTok Version) - Jhacari),"Contains music from: ""Come Over (Sped Up - TikTok Version)""",6.863127814377768e+18,Tonio,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096122758043732782.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/0944e4ecaf84290fc2e37a970107802f.json,False,False,Jhacari,Come Over (Sped Up - TikTok Version),Jhacari Come Over (Contains music from: Come Over (Sped Up - TikTok Version) - Jhacari),"Contains music from: ""Come Over (Sped Up - TikTok Version)""",[],0,0,Belgium,#bestwap #couplegoals #agegap #love,0,0,0,0,0,0,0,0,0,0
1,US,7103223694889078058,1653848146,Watch till the end 😜 #fyp #fakebody,6805213425598727173,Alexia Skye,🔗 in ig bio 🌶 @thealexiax,0,False,https://m.tiktok.com/v/7103223694889078058.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103223694889078058&source=h5_m,1040457,375,176,289,57355,6811968697339579141,6811968697339579141,72,6811968697339579141,original sound - hizqueen_100,HizQueen💯,6.601044405204779e+18,HizQueen💯,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1663078503873590.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/05e6ff0faf6ea31abb4839a05347fe16.json,False,False,,,,,[],0,0,Belgium,#fyp #fakebody,0,0,0,0,1,0,0,0,0,0
2,EG,7096172213799275782,1652206346,"nah boy, this ain't how you watched 😂 #kids #songs #laugh #memestiktok #jokes #somalitiktok",6822801676401361926,Boubaker Sadik,"BE INSPIRED AND BE INSPIRING. 
LIVE WITH PASSION & LIVE MUSICALLY 🎼",0,False,https://m.tiktok.com/v/7096172213799275782.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096172213799275782&source=h5_m,10097834,12580,77734,2470,888436,7096172176461679366,7096172176461679366,72,7096172176461679366,original sound - boubakersadik0 (Contains music from: Son Goku - Miracle),"Contains music from: ""Son Goku""",6.822801676401362e+18,Boubaker Sadik,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096172203611736838.mp3,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b5f7662f58f0c73e30a5f3adc2e3749e.json,False,False,Miracle,Son Goku,original sound - boubakersadik0 (Contains music from: Son Goku - Miracle),"Contains music from: ""Son Goku""",[],0,0,Belgium,#kids #songs #laugh #memestiktok #jokes #somalitiktok,0,0,0,0,0,0,0,0,0,0
3,GB,7100312918000028933,1653170429,she knows || #truthordare #fyp #foryou #xcyzba #viral,6807408282594083845,≺∦ᖗ⋦⋈≬,"☠︎︎𝙞 𝙡𝙞𝙠𝙚 𝙗𝙚𝙞𝙣𝙜 𝙩𝙝𝙚 𝙚𝙩𝙚𝙧𝙣𝙖𝙡 𝙨𝙩𝙪𝙙☠︎︎
multi/ae",0,False,https://m.tiktok.com/v/7100312918000028933.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100312918000028933&source=h5_m,36299160,89199,36007,108591,6759990,7100316728827710214,7100316728827710214,72,7100316728827710214,original sound - aedamon_,≺∦ᖗ⋦⋈≬,6.807408282594084e+18,≺∦ᖗ⋦⋈≬,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100316755351849733.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2854c5c00bac74595d0eff1d1fca76fb.json,False,False,,,,,[],0,0,Belgium,#truthordare #fyp #foryou #xcyzba #viral,1,0,0,0,1,0,0,0,1,0
4,US,7103254705937140997,1653855367,The cheeky smirk 🤣 #couple #fyp #foryou #prank #couples,6851992562288624645,Sam and Monica,"🇺🇸 ❤️ 🇬🇧
samandmonica@waundr.com
@bangenergy @hiddencandleco",0,False,https://m.tiktok.com/v/7103254705937140997.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103254705937140997&source=h5_m,1108281,392,1590,527,179458,7103254692259875589,7103254692259875589,72,7103254692259875589,original sound - samandmonica,Sam and Monica,6.851992562288625e+18,Sam and Monica,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103254699247209221.mp3,,False,False,,,,,[],0,0,Belgium,#couple #fyp #foryou #prank #couples,1,0,0,0,1,0,0,0,0,0
5,BE,7096858123033414918,1652366046,what do u pick in de McDonald's? #fyp #fypシ #viral #foryou #sounds #foryoupage,7050408985514198022,sounds to use,"finding sounds so
you don't have to :)",0,False,https://m.tiktok.com/v/7096858123033414918.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096858123033414918&source=h5_m,295178,154,34,250,24901,7072558460616870657,7072558460616870657,72,7072558460616870657,original sound - playboisdaughter,lara,7.03106598562631e+18,lara,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7072558452798720770.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/09413afbc4a6464c1296e9bbe9d1f22a.json,False,False,,,,,[],0,0,Belgium,#fyp #fypシ #viral #foryou #sounds #foryoupage,1,1,0,0,1,1,0,0,1,0
6,BE,7090177108982500613,1650810502,😂😂😂 #fyp #funny #foryoupage,6797074421045904389,Andreas,"CEO of In Dubai we don’t say..
Ready to hear my summer song? 🔥🎤
IG : imagreek",0,False,https://m.tiktok.com/v/7090177108982500613.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090177108982500613&source=h5_m,535380,113,225,298,35991,6900176711325960966,6900176711325960966,72,6900176711325960966,original sound - marilenz16,😘Marilen😘,6.458405624742707e+16,😘Marilen😘,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6900176101117659909.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/9eb4c6da757616b3b1588bb1eb75adf2.json,False,False,,,,,[],0,0,Belgium,#fyp #funny #foryoupage,0,1,1,0,1,0,0,0,0,0
7,FR,7098021015053225222,1652636803, ,79639104283377664,Akamz,GUYS !!!!! FOLLOW MY INSTAGRAM: AKAMZTWEENTY,0,False,https://m.tiktok.com/v/7098021015053225222.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098021015053225222&source=h5_m,17549636,12384,14699,1342,2327811,7098021004294867718,7098021004294867718,72,7098021004294867718,original sound - akamztwenty20 (Contains music from: Wait - Beatrix Slyein),"Contains music from: ""Wait""",7.963910428337766e+16,Akamz,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098021018052741894.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/746774126f7895fed15869e3ea8ff926.json,False,False,Beatrix Slyein,Wait,original sound - akamztwenty20 (Contains music from: Wait - Beatrix Slyein),"Contains music from: ""Wait""",[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
0,US,7083602068379847978,1649279630,fuck we suck at this,6654362767867265030,Kylie Jenner ,The official account of Kylie Jenner,0,False,https://www.tiktok.com/@kyliejenner/video/7083602068379847978?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083602068379847978&source=h5_m,95809179,65134,26727,33774,14347660,7070921337358781226,7070921337358781226,72,7070921337358781226,Austin Millz Always Be (Contains music from: Always Be My Baby - Mariah Carey),"Contains music from: ""Always Be My Baby""",7.062582603394287e+18,MillzMondays,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7070921384188234542.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7d590f4d12587d87fe1072765c0609ea.json,False,False,Mariah Carey,Always Be My Baby,Austin Millz Always Be (Contains music from: Always Be My Baby - Mariah Carey),"Contains music from: ""Always Be My Baby""",[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
1,AU,7089417138460495106,1650633557,Did you guys see his shoe fall off 😅😱#fyp #vrial #prank #funny,6905769774745601026,Oxlee,"Listen to my new song it
 just came out today 🥺😱
⬇️",0,False,https://www.tiktok.com/@oxlee/video/7089417138460495106?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089417138460495106&source=h5_m,55515550,16919,88480,221971,3298608,7089417141014776577,7089417141014776577,72,7089417141014776577,original sound - oxlee (Contains music from: Run - AWOLNATION),"Contains music from: ""Run""",6.905769774745601e+18,Oxlee,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7089417126595119874.mp3,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/797b37f4d80adc92dbbe6d55a79632f1.json,False,False,AWOLNATION,Run,original sound - oxlee (Contains music from: Run - AWOLNATION),"Contains music from: ""Run""",[],0,0,Belgium,#fyp #vrial #prank #funny,0,0,1,0,1,0,0,0,0,0
2,PH,7088074999247932699,1650321066,I LOVE THE WAY SHE CARED FOR HIS GIRL💗 #cdrama #mylove2021 #fypシ,7077312500589593626,FIIO FASHION,"FIIO FASHION Official Account

👇Business email：👇
m1chaelol@hotmail.com",0,False,https://www.tiktok.com/@fiiofashion/video/7088074999247932699?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088074999247932699&source=h5_m,129105537,15231,13785,108896,8095730,7035765089034586886,7035765089034586886,72,7035765089034586886,original sound - sounds_for_edits_ae (Contains music from: Ainsi bas la vida - Emre Destan Yılmaz),"Contains music from: ""Ainsi bas la vida""",7.035761859613558e+18,Audios and sounds for edits,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7035765146806995718.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3522d76719f62e4a71a3c6e7f966cc6b.json,False,False,Emre Destan Yılmaz,Ainsi bas la vida,original sound - sounds_for_edits_ae (Contains music from: Ainsi bas la vida - Emre Destan Yılmaz),"Contains music from: ""Ainsi bas la vida""",[],0,0,Belgium,#cdrama #mylove2021 #fypシ,0,0,0,0,0,1,0,0,0,0
3,US,7098473223137873195,1652742090,Good luck stealing my Tesla 😤 #tesla #modelx #teslatok #fyp @voozhydrate #voozhydrate available at #kroger AD,6614876484773969926,TeslaTok,"⚡️🚗TESLATOK🚗⚡️
🔋DAILY Tesla Videos🔋
@BangEnergy
⬇️contact & other socials⬇️",0,False,https://www.tiktok.com/@tesla.flex/video/7098473223137873195?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098473223137873195&source=h5_m,7603429,5367,682,3997,477220,6787142837377959937,6787142837377959937,10033,6787142837377959937,Spongebob Tomfoolery - Dante9k Remix,David Snell,,,False,False,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/54f7eb006fc84958923dd105c98b57b5,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ceb716b0d9f64e27b61ab7a79a9bd520,False,True,,,,,[],0,0,Belgium,#tesla #modelx #teslatok #fyp #voozhydrate #kroger,0,0,0,0,1,0,0,0,0,0
4,RO,7086766880559615238,1650016497,"After some beers, need to rest home #smarthome #technology",6617512663486480390,MyKoreanHome,🌎  💡 Smart home products buy online at :,0,False,https://www.tiktok.com/@mykoreanhome/video/7086766880559615238?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086766880559615238&source=h5_m,31636068,28367,51993,41270,2591065,7086766855586679558,7086766855586679558,72,7086766855586679558,original sound - mykoreanhome,MyKoreanHome,6.61751266348648e+18,MyKoreanHome,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086766887689816837.mp3,,False,False,,,,,[],0,0,Belgium,#smarthome #technology,0,0,0,0,0,0,0,0,0,0
5,BE,7077599004468464902,1647881932,Super leuke shoot vandaag voor Tv Familie!📸 Thanks to @Annick Wouters voor de make-up 💄en de lach sessie!😂💓  Volg ze ook ff !😛  #foryoupage,6769865363774538758,Nawelsg,"HI♥️ 
💌 nawel@nextchapter.agency
 Volg me ook op insta for daily story vlogs👀",0,False,https://www.tiktok.com/@nawelsg/video/7077599004468464902?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077599004468464902&source=h5_m,298120,209,63646,42,18097,7072533799778650922,7072533799778650922,72,7072533799778650922,original sound - clint_stafford90 (Contains music from: My Favourite Curse Word - Young Adon),"Contains music from: ""My Favourite Curse Word""",6.716248483681207e+18,random videos,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072533820301478699.mp3,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/abdc0939ce8a51643e3a2f6a09c1f54a.json,False,False,Young Adon,My Favourite Curse Word,original sound - clint_stafford90 (Contains music from: My Favourite Curse Word - Young Adon),"Contains music from: ""My Favourite Curse Word""",[],0,0,Belgium,#foryoupage,0,1,0,0,0,0,0,0,0,0
6,BE,7075048787185552645,1647288164,I’m 🇮🇹🍝🍕🤌,6718758462413112325,drew fan,😃,0,False,https://www.tiktok.com/@lauravaragone/video/7075048787185552645?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075048787185552645&source=h5_m,165606,210,36,46,11054,7028737153232554798,7028737153232554798,72,7028737153232554798,Tysm for using our sonde (Contains music from: Carnaval Del Barrio - Daphne Rubin-Vega & Stephanie Beatriz & Dascha Polanco & Melissa Barrera & Lin-Manuel Miranda & Corey Hawkins & Gregory Diaz IV & Leslie Grace),"Contains music from: ""Carnaval Del Barrio""",6.856679840805684e+18,jaz <33,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7028737246991895342.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4869806cdeffbcd0237e4b9aa35fcaf4.json,False,False,Daphne Rubin-Vega & Stephanie Beatriz & Dascha Polanco & Melissa Barrera & Lin-Manuel Miranda & Corey Hawkins & Gregory Diaz IV & Leslie Grace,Carnaval Del Barrio,Tysm for using our sonde (Contains music from: Carnaval Del Barrio - Daphne Rubin-Vega & Stephanie Beatriz & Dascha Polanco & Melissa Barrera & Lin-Manuel Miranda & Corey Hawkins & Gregory Diaz IV & Leslie Grace),"Contains music from: ""Carnaval Del Barrio""",[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
