,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_korean,hash_movie,hash_viral,hash_xyzbca,hash_이어찍기,hash_추천
4,AU,7102511424903154946,1653682308,road trip prep w/ a dog! 🐶🚗 seat cover from @apawlopets 💙 code TIKTOK10 #dogroadtrip #dogcarseatcover #petlover,6784724450442724357,Winnie & April,"wholesome doggo content 🦊
winniethecattledog@gmail.com
our brand @apawlopets 💙",0,False,https://www.tiktok.com/@winniethecattledog/video/7102511424903154946?_r=1&u_code=0&region=US&mid=7089828122854197249&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102511424903154946&source=h5_t,6057523,1890,14820,7462,731397,7089828122854197249,7089828122854197249,10033,7089828122854197249,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/62d497a35bcf407598da8ac1d741359b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/38418ae73d084e45a86fb6cbbd0149fe,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,"Korea, Republic of",#dogroadtrip #dogcarseatcover #petlover,0,0,0,0,0,0,0,0,0,0
5,KR,7098968475078495489,1652857401,#prom2022,6669360885855453185,Chloe Kim,😸,0,False,https://www.tiktok.com/@chhloekim/video/7098968475078495489?_r=1&u_code=0&region=US&mid=7023337306522225435&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098968475078495489&source=h5_t,2442956,2836,5041,8384,618225,7023337306522225435,7023337306522225435,24,7023337306522225435,original sound - 𝓐 𝓦 𝓞 𝓢,𝓐 𝓦 𝓞 𝓢,6.836030672395683e+18,𝓐 𝓦 𝓞 𝓢,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7023337255234194202.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ed804c038386c527278028133ad0fd70.json,False,False,,,,,[],0,0,"Korea, Republic of",#prom2022,0,0,0,0,0,0,0,0,0,0
6,DE,7102814632485735685,1653752905,Fact,6755168148587054085,Thomas Chu,"CEO of Poses
Germany 🇩🇪
📩: chuthomas@gmx.de",0,False,https://www.tiktok.com/@thvmxxs/video/7102814632485735685?_r=1&u_code=0&region=US&mid=7073036425435843354&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102814632485735685&source=h5_t,539074,764,365,5,100930,7073036425435843354,7073036425435843354,24,7073036425435843354,taehyun is so bf (Contains music from: I Love You - Kwixou),"Contains music from: ""I Love You""",7.060505385828124e+18,amber ✘,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7073036415197793050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e274011ed7003c4e9c00460babdda416.json,False,False,Kwixou,I Love You,taehyun is so bf (Contains music from: I Love You - Kwixou),"Contains music from: ""I Love You""",[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
7,JP,7102051744170970369,1653575280,🤣🤣🤣,6801423134589355009,YAMATO,"ELLE Style Insider
◾︎MODEL 
1998.06.12 (23) 🇯🇵",0,False,https://www.tiktok.com/@yamato__0612/video/7102051744170970369?_r=1&u_code=0&region=US&mid=7072935706494077739&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102051744170970369&source=h5_t,127583,260,85,319,39716,7072935706494077739,7072935706494077739,72,7072935706494077739,Cause we did (Contains music from: WhenTheBeatdrop - Wolfpinkie),"Contains music from: ""WhenTheBeatdrop""",6210229.0,Mahj,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072935724592466731.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/cd89bfd67ac86d1ebaf86c7d4c74511d.json,False,False,Wolfpinkie,WhenTheBeatdrop,Cause we did (Contains music from: WhenTheBeatdrop - Wolfpinkie),"Contains music from: ""WhenTheBeatdrop""",[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
0,KR,7096801387564043522,1652352836,My height is 5’3 or 160cm! #fitnessjourney #weightlossprogress #tinywaist #hourglassworkout,6991435773908812801,서윤이,"Fitness diary
66kg-43kg",0,False,https://www.tiktok.com/@ck.66kg/video/7096801387564043522?_r=1&u_code=0&region=US&mid=7061525143448849179&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096801387564043522&source=h5_t,758743,294,774,6507,88186,7061525143448849179,7061525143448849179,10036,7061525143448849179,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2a59ca4e014748c7a4d4b77e60f2a1a8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/594b9b33144a4ce7bbd036792e43a007,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1233842597', 'external_song_key': 'apple_song_id'}]",0,0,"Korea, Republic of",#fitnessjourney #weightlossprogress #tinywaist #hourglassworkout,0,0,0,0,0,0,0,0,0,0
1,KR,7087580671773887745,1650205971,💋,6609104341016526849,BEDDY,"P.I CO
IG:choehyeokgeun
📩 business@picorp.co.kr",0,False,https://www.tiktok.com/@choega/video/7087580671773887745?_r=1&u_code=0&region=US&mid=7082370286401702683&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087580671773887745&source=h5_t,17098243,20834,29242,51573,2146463,7082370286401702683,7082370286401702683,24,7082370286401702683,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",6.508494589473112e+18,Duckhead Dj Kasur,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7082370305552829210.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/241863689ab47c011269273c5f206d17.json,False,False,WILLOW,Wait a Minute!,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
2,AU,7099220001902693634,1652915967,Prank gone wrong 😳 #fyp #trending,6666007529615310854,Utahjaz,SP!CY L!NK on my Twitter and Insta 🌶🔗 @utahjazx,0,False,https://www.tiktok.com/@utahjazxx/video/7099220001902693634?_r=1&u_code=0&region=US&mid=6746993352891189249&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099220001902693634&source=h5_t,17575066,2715,67310,31854,925571,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,"Korea, Republic of",#fyp #trending,0,0,1,0,0,0,0,0,0,0
3,KR,7097535960446979330,1652523867,@Jay Park (박재범) still got it ❤️🔥 #jaypark #jessi #zoomchallenge #zoominzoomoutchallenge,6700184878455636993,Jessi,,0,False,https://www.tiktok.com/@itsjessibaby/video/7097535960446979330?_r=1&u_code=0&region=US&mid=7084201528721950722&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097535960446979330&source=h5_t,9342826,21120,10421,37815,2324737,7084201528721950722,7084201528721950722,10033,7084201528721950722,ZOOM,Jessi,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a21f6b2234c40bcacb6b20b16bafea4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0178575dfdbc44dca2d9734720d2f8d5,False,True,,,,,[],0,0,"Korea, Republic of",#jaypark #jessi #zoomchallenge #zoominzoomoutchallenge,0,0,0,0,0,0,0,0,0,0
4,KR,7101515753869839618,1653450486,#징역가고싶어요  #추천,81675785996,@,,0,False,https://www.tiktok.com/@yjf12341/video/7101515753869839618?_r=1&u_code=0&region=US&mid=7101515728213330690&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101515753869839618&source=h5_t,154529,64,157,0,5852,7101515728213330690,7101515728213330690,24,7101515728213330690,original sound - @,@,81675785996.0,@,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7101515702862875394.mp3,,False,False,,,,,[],0,0,"Korea, Republic of",#징역가고싶어요 #추천,0,0,0,0,0,0,0,0,0,1
5,KR,7095981210660326657,1652161875,간지 좀 있나?                                             DC: @aiki_kr,7002121059889792002,ChillLit 칠릿,"Based in seoulcity 🇰🇷 

Insta:chilllit_seoul

📩 business@picorp.co.kr",0,False,https://www.tiktok.com/@chilllit_seoul/video/7095981210660326657?_r=1&u_code=0&region=US&mid=6717101152405555202&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095981210660326657&source=h5_t,6608009,4939,4623,14389,937264,6717101152405555202,6717101152405555202,10033,6717101152405555202,Go Girl,Pitbull,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7143805dd1464f1ea0dc01d46adee52a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/464f578436a84a2e91b9f80bc33c3966,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '524775550', 'external_song_key': 'apple_song_id'}]",0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
6,KR,7100483367602375937,1653210114,갸루걸즈 모집합니다 #오타쿠한테만추천,6992930591076320258,거미소녀,,0,False,https://www.tiktok.com/@haha0701/video/7100483367602375937?_r=1&u_code=0&region=US&mid=7100483368797653762&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100483367602375937&source=h5_t,80736,1,372,171,1430,7100483368797653762,7100483368797653762,24,7100483368797653762,original sound - 거미소녀 (Contains music from: White Marker - Mezo),"Contains music from: ""White Marker""",6.99293059107632e+18,거미소녀,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100483333251009281.mp3,,False,False,Mezo,White Marker,original sound - 거미소녀 (Contains music from: White Marker - Mezo),"Contains music from: ""White Marker""",[],0,0,"Korea, Republic of",#오타쿠한테만추천,0,0,0,0,0,0,0,0,0,0
7,KR,7095990151125404929,1652163956,🤠 #ENHYPEN #JAKE #SUNGHOON,6854933796647846914,enhypen,"#ENHYPEN Official TikTok
#ENHYPEN 공식 틱톡",0,False,https://www.tiktok.com/@enhypen/video/7095990151125404929?_r=1&u_code=0&region=US&mid=7069398030901988101&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095990151125404929&source=h5_t,6774868,52851,31406,96375,2143962,7069398030901988101,7069398030901988101,72,7069398030901988101,Old Town Road (Contains music from: Old Town Road (feat. Billy Ray Cyrus) (Remix) - Lil Nas X),"Contains music from: ""Old Town Road (feat. Billy Ray Cyrus) (Remix)""",6.824587076743955e+18,Тот самый Вовка🥕,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069398014171695877.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e1085100e5a58395101adad489490072.json,False,False,Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) (Remix),Old Town Road (Contains music from: Old Town Road (feat. Billy Ray Cyrus) (Remix) - Lil Nas X),"Contains music from: ""Old Town Road (feat. Billy Ray Cyrus) (Remix)""",[],0,0,"Korea, Republic of",#ENHYPEN #JAKE #SUNGHOON,0,0,0,0,0,0,0,0,0,0
0,KR,7097262073213684994,1652460098,헨따이•••,6584774857907994625,냥뇽녕냥👻,"Hi! I’m Hina ひな🤍
Twitch:hinachan_01
사진 편집은 에픽🎬⬇️",0,False,https://t.tiktok.com/i18n/share/video/7097262073213684994/?region=US&mid=7071542621872769794&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097262073213684994&source=h5_t,1343653,483,2026,455,94631,7071542621872769794,7071542621872769794,24,7071542621872769794,original sound - P丸様。🍳,P丸様。🍳,6.76722461033092e+18,P丸様。🍳,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7071542623692933889.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/76b53c62cc37d280444a2da230efae7b.json,False,False,,,,,[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
1,KR,7083314663794052398,1649212713,Have to make weight somehow😈 #fyp #fypシ #foryoupage #goviral #funny #army #miltok #musclemommy #gymrat #heightandweight #military #bodybuilding #powerlifting #powerbuilding #lifttok #gymtok #FitTok #waifu,6849010516523172870,Naomi Moon,"Army jokes, anime, and fitness💕
Fuel my coffee addiction?
$moonprincess236",0,False,https://t.tiktok.com/i18n/share/video/7083314663794052398/?region=US&mid=7071778415006731051&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083314663794052398&source=h5_t,129894,147,64,38,7739,7071778415006731051,7071778415006731051,72,7071778415006731051,Prolly my spookiest beat edited (Contains music from: Back In Town - Maikkis),"Contains music from: ""Back In Town""",6.793778418233705e+18,qtBun❄️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7071778442043345707.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/96b92541caea49097f61e9cc02c636f6.json,False,False,Maikkis,Back In Town,Prolly my spookiest beat edited (Contains music from: Back In Town - Maikkis),"Contains music from: ""Back In Town""",[],0,0,"Korea, Republic of",#fyp #fypシ #foryoupage #goviral #funny #army #miltok #musclemommy #gymrat #heightandweight #military #bodybuilding #powerlifting #powerbuilding #lifttok #gymtok #FitTok #waifu,0,1,1,1,0,0,0,0,0,0
2,GB,7097948525136301318,1652619926,Is there a lady in your closet?#film #movie #tiktoker #fyp #foryou #foryoupage,7066403764081411077,movie housekeeper,"If you like watching the movies,please pay attention to me!",0,False,https://t.tiktok.com/i18n/share/video/7097948525136301318/?region=US&mid=6830462309895276545&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097948525136301318&source=h5_t,157528,32,21,79,18982,6830462309895276545,6830462309895276545,10036,6830462309895276545,dance(256762),TimTaj,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/aabf89bd826e4d71b9a870e114bb2bc3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/365f0bbc20fa4bcfbac7dec8565ad4a5,False,True,,,,,[],0,0,"Korea, Republic of",#film #movie #tiktoker #fyp #foryou #foryoupage,1,1,1,0,0,1,0,0,0,0
3,KR,7094271768126409986,1651763863,🙈#fyp,6611784591799123970,문냥,"🇰🇷문냥🌙

냥냥!
두호컴퍼니 소속
ig - moon_nyang_",0,False,https://t.tiktok.com/i18n/share/video/7094271768126409986/?region=US&mid=6815707132504148741&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094271768126409986&source=h5_t,151629,43,68,6,11188,6815707132504148741,6815707132504148741,72,6815707132504148741,original sound - Mechy Love ❤,Mechy Love ❤,6.754721054545282e+18,Mechy Love ❤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1663991739172885.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7b3fab68b6e17157776cc56730269b7e.json,False,False,,,,,[],0,0,"Korea, Republic of",#fyp,0,0,1,0,0,0,0,0,0,0
4,ES,7093840354427849989,1651663418,Rc gloBo a domicilio ⏱ #rc #the_green_car #viral #parati #foryou,7056348922558235653,The Green Car,"Le puse 4 ruedas a mi drone y salió esto ⬇️🤪

📬thegreencar.contacto@gmail.com",0,False,https://t.tiktok.com/i18n/share/video/7093840354427849989/?region=US&mid=7093840329492744966&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093840354427849989&source=h5_t,24406829,7460,13671,27043,2381766,7093840329492744966,7093840329492744966,72,7093840329492744966,original sound - The Green Car,The Green Car,7.056348922558236e+18,The Green Car,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093840343279454982.mp3,,False,False,,,,,[],0,0,"Korea, Republic of",#rc #the_green_car #viral #parati #foryou,1,0,0,0,0,0,1,0,0,0
5,SG,7102738074874006786,1653735079,Meet papa ong,6533546476698058753,Cp ikan bilis,"Everything u need is on the link <3
24/7 shit posting ok thanks bye",0,False,https://t.tiktok.com/i18n/share/video/7102738074874006786/?region=US&mid=7076819615875173121&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102738074874006786&source=h5_t,19670,21,4,5,633,7076819615875173121,7076819615875173121,24,7076819615875173121,Somebody That I Used to Know (Remix) (Contains music from: Time - Leiner),"Contains music from: ""Time""",7.039728171708761e+18,♬,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7076819594492545793.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cb532bf3d2e69ce0ffb54c5f19ca87bd.json,False,False,Leiner,Time,Somebody That I Used to Know (Remix) (Contains music from: Time - Leiner),"Contains music from: ""Time""",[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
6,NZ,7094147201366052098,1651734861,This will blow ur mind #fyp,6726462396448097285,Cal Payne,Insta: @itscalpayne,0,False,https://t.tiktok.com/i18n/share/video/7094147201366052098/?region=US&mid=7094147191492627201&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094147201366052098&source=h5_t,36915095,176431,257310,168800,5957417,7094147191492627201,7094147191492627201,72,7094147191492627201,original sound - Cal Payne,Cal Payne,6.726462396448097e+18,Cal Payne,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7094147193241651970.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/31199e650dea1eba7aa4e76125beb574.json,False,False,,,,,[],0,0,"Korea, Republic of",#fyp,0,0,1,0,0,0,0,0,0,0
7,DE,7098731761827384582,1652802287,@noelgoescrazy got the best look 💯 #avemoves,6826360507327562757,avemoves,"ave ✌🏼💀
official adidas ambassador 🪶

avemoves@getitdone.de",0,False,https://t.tiktok.com/i18n/share/video/7098731761827384582/?region=US&mid=7090610045003549446&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098731761827384582&source=h5_t,2700534,2395,1788,165,532898,7090610045003549446,7090610045003549446,72,7090610045003549446,DRUNK N NASTY X SKELETON (Contains music from: Drunk And Nasty - Pi'erre Bourne),"Contains music from: ""Drunk And Nasty""",7.01338689822376e+18,ɴᴏᴛ ᴊ17®,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090610049374079749.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ca7d477851444b692a779c2ac9353de7.json,False,False,Pi'erre Bourne,Drunk And Nasty,DRUNK N NASTY X SKELETON (Contains music from: Drunk And Nasty - Pi'erre Bourne),"Contains music from: ""Drunk And Nasty""",[],0,0,"Korea, Republic of",#avemoves,0,0,0,0,0,0,0,0,0,0
0,KR,7097889428735102210,1652606165,방수가 안되네 내 스파게티 어디감😳 #fyp #추천 #xyzbca #배네타,6930733711789556738,유백합,모든 문의 𝘿𝙈⬆️,0,False,https://www.tiktok.com/@kkubi99/video/7097889428735102210?_r=1&u_code=0&region=US&mid=7082370286401702683&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097889428735102210&source=h5_t,48987779,59472,16405,2157,2203610,7082370286401702683,7082370286401702683,24,7082370286401702683,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",6.508494589473112e+18,Duckhead Dj Kasur,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7082370305552829210.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/241863689ab47c011269273c5f206d17.json,False,False,WILLOW,Wait a Minute!,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",[],0,0,"Korea, Republic of",#fyp #추천 #xyzbca #배네타,0,0,1,0,0,0,0,1,0,1
