,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_comedia,hash_ecuador,hash_foryou,hash_fyp,hash_fypシ,hash_humor,hash_parati,hash_paratii,hash_tiktok,hash_viral
2,EC,7097326300049804549,1652475052,Se pone denso😂😂 hay que saber jugar😂🫣 @alexvizuete93 el que se pica pierde! #fyp #parati #fy,6783126008225874949,Gigi Mieles,"Sígueme en IG 📷 ✨
Allá también reímos mucho💕",0,False,https://www.tiktok.com/@miel.mieles/video/7097326300049804549?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097326300049804549&source=h5_m,2469397,1858,1799,2489,292706,7097326297843616518,7097326297843616518,72,7097326297843616518,original sound - miel.mieles,Gigi Mieles,6.783126008225875e+18,Gigi Mieles,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097326306664893189.mp3,,False,False,[],0,0,,,,,Ecuador,#fyp #parati #fy,0,0,0,1,0,0,1,0,0,0
3,EC,7091053491375918342,1651014559,❌ PENSÉ QUE SALIERA UN LAMBORGINI TAMBIÉN 😂😂 #alito #humor #fy #fyp #funny #parati,6749647836134654982,alito,sigueme en facebook hay verán otro tipo de videos🙇‍♂️🇪🇨👉@alito.2000,0,False,https://www.tiktok.com/@alito.2000/video/7091053491375918342?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091053491375918342&source=h5_m,2595991,940,2553,9321,184741,7091053492869384966,7091053492869384966,72,7091053492869384966,original sound - alito.2000 (Contains music from: Silhouette Challenge - Amreco),"Contains music from: ""Silhouette Challenge""",6.749647836134655e+18,alito,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091053500691598085.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ed03536e331dd2c467e671a55ed58865.json,False,False,[],0,0,Amreco,Silhouette Challenge,original sound - alito.2000 (Contains music from: Silhouette Challenge - Amreco),"Contains music from: ""Silhouette Challenge""",Ecuador,#alito #humor #fy #fyp #funny #parati,0,0,0,1,0,1,1,0,0,0
4,ES,7085973690256559366,1649831819,😔😔😔😔,6830636958596744198,tyler19,solo es saber vivir,0,False,https://www.tiktok.com/@tayler.42/video/7085973690256559366?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085973690256559366&source=h5_m,12382174,529,4306,4730,248547,7079228536812358442,7079228536812358442,72,7079228536812358442,original sound - noticiastelemundo,Noticias Telemundo,7.026015251758614e+18,Noticias Telemundo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7079228569028758315.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/97b893a979bc9a134a7d01e6bc0aac42.json,False,False,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
5,EC,7102829271625829637,1653756313,Las mejores actrices de Po4no 🔥#Comenta cuál de las 3 es tu preferida,6806891431957939206,Mayerly Pesantes castillo,"Sígueme, Dale like me harías muy feliz ❤️
Pág de Face e Inst : Variedad_mayerly",0,False,https://www.tiktok.com/@allison_mayerly/video/7102829271625829637?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102829271625829637&source=h5_m,570341,79,292,3837,27377,5000000001320781379,5000000001320781379,71,5000000001320781379,Beggin',Måneskin,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d6400ddd4c554b0a93ba73b0b991728e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6091f831d241415591b96cab5dcf6acf,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1320781379', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Ecuador,#Comenta,0,0,0,0,0,0,0,0,0,0
6,CO,7103196555166878982,1653841828,#elcabo … la venganza es dulce 🔥#parati,6882626528053462021,El cabo,100 k 👈🏻🙏🏻,0,False,https://www.tiktok.com/@_4lejandro/video/7103196555166878982?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103196555166878982&source=h5_m,1789043,497,830,9620,181372,7103196538256509702,7103196538256509702,72,7103196538256509702,"original sound - _4lejandro (Contains music from: Cnv Sound, Vol. 14 - Pure Negga)","Contains music from: ""Cnv Sound, Vol. 14""",6.882626528053462e+18,El cabo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103196548242672389.mp3,,False,False,[],0,0,Pure Negga,"Cnv Sound, Vol. 14","original sound - _4lejandro (Contains music from: Cnv Sound, Vol. 14 - Pure Negga)","Contains music from: ""Cnv Sound, Vol. 14""",Ecuador,#elcabo #parati,0,0,0,0,0,0,1,0,0,0
7,EC,7100584781292866821,1653233728,🙉🙉🙉,7058829752068523013,Anahis Moreira,Sígueme,0,False,https://www.tiktok.com/@anahismoreira_/video/7100584781292866821?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100584781292866821&source=h5_m,1400786,1177,760,5750,164877,7083178065446045698,7083178065446045698,10033,7083178065446045698,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4b3c5e3f160e4e65b438c55eecf9c5ed,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6302af0aec1f4b06ab20656a3f19c2db,False,True,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
0,EC,7070668360798784794,1646268268,Se puso raro 😨 #humor #parati,6593735368272576517,anthonnyswagg,,0,False,https://www.tiktok.com/@anthonnyswagg3/video/7070668360798784794?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070668360798784794&source=h5_m,32007369,6674,10024,33609,1627708,7019862529954351878,7019862529954351878,72,7019862529954351878,DJ Rony Remix (Contains music from: Sindhi Dialog (352) - Sajjad Ali Chandio),"Contains music from: ""Sindhi Dialog (352)""",6.780132320621708e+18,Rony,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7019862561542015749.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ba36682c23304b8c00f0bf1d6875a946.json,False,False,[],0,0,Sajjad Ali Chandio,Sindhi Dialog (352),DJ Rony Remix (Contains music from: Sindhi Dialog (352) - Sajjad Ali Chandio),"Contains music from: ""Sindhi Dialog (352)""",Ecuador,#humor #parati,0,0,0,0,0,1,1,0,0,0
1,ES,7073216932865936646,1646861652,#gigantes #misterio #terror #titanes #misterioso #terrorifico #videosperturbadores                         Vídeo y fotos sacados de:Pinterest,7004224307090080773,dato_misterioso,"📝Misterios y datos
📥Contacto:datomisteriosoo@gmail.com
⚠️{+140k} en Instagram",0,False,https://www.tiktok.com/@dato_misterioso/video/7073216932865936646?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073216932865936646&source=h5_m,32425502,8773,17674,84768,2090476,6933570822430837510,6933570822430837510,10036,6933570822430837510,Hoist the Colours,Colm R. McGuinness,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cdc19d90ac5740378bc517b4fab03dd3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/532c7d3a6b904a2fb943ec23fe1a6d37,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1576307072', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Ecuador,#gigantes #misterio #terror #titanes #misterioso #terrorifico #videosperturbadores,0,0,0,0,0,0,0,0,0,0
2,MX,7095875969365380358,1652137371, ,6785603089418486789,Poxi’s,,0,False,https://www.tiktok.com/@estefanycaballero19/video/7095875969365380358?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095875969365380358&source=h5_m,13796446,6907,15523,19044,1230054,6916217126021843717,6916217126021843717,72,6916217126021843717,original sound - nathanfrenchh (Contains music from: Five Hours - Deorro),"Contains music from: ""Five Hours""",6.811669909971191e+18,Nathan French,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6916217140945652486.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/6dbb1d196269768811907ad95a8043f5.json,False,False,[],0,0,Deorro,Five Hours,original sound - nathanfrenchh (Contains music from: Five Hours - Deorro),"Contains music from: ""Five Hours""",Ecuador,,0,0,0,0,0,0,0,0,0,0
3,EC,7094465319061720326,1651808932,luchas grecorromanas #fyp #wrestling #rusos #bulto #tikokecuador🇪🇨 #tiktokguayaquil #grecoromanwrestling #luchagrecorromana,7078104833878541317,grecorromanas1992,sigueme en @nickomar1992,0,False,https://www.tiktok.com/@hotmens92/video/7094465319061720326?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094465319061720326&source=h5_m,2930876,416,440,849,117434,6992390175909218306,6992390175909218306,10033,6992390175909218306,Se Le Ve,Dímelo Flow & Dalex & Sech,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b5532b22ccd3433780c85943176b8d50,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/82155550cd8b45a6a474ad2f21a4a2c8,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1579611100', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Ecuador,#fyp #wrestling #rusos #bulto #tikokecuador🇪🇨 #tiktokguayaquil #grecoromanwrestling #luchagrecorromana,0,0,0,1,0,0,0,0,0,0
4,VE,7102969457953361158,1653788955,EL MEJOR TUTORIAL DEL MUNDO? #masfacilimposible #omg #cool,6783036275257066501,Janinalchair,"17.5M?
Con Dios siempre
📩Janin@ignition.agency
Video cool👇🏻",0,False,https://www.tiktok.com/@janinalchair/video/7102969457953361158?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102969457953361158&source=h5_m,6998115,758,5098,38993,447174,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Ecuador,#masfacilimposible #omg #cool,0,0,0,0,0,0,0,0,0,0
5,EC,7102270619043155205,1653626245,Piero Hincapié🦁⚽ #parati #latri #pierohincapie #adidas #ecuador,6795559284001817605,Isra Guti,La Tri🇪🇨,0,False,https://www.tiktok.com/@isragutii/video/7102270619043155205?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102270619043155205&source=h5_m,1145483,364,852,3529,97612,7093637954043759365,7093637954043759365,72,7093637954043759365,keremos pollo asado,R.M,7.039407497602303e+18,R.M,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093637930077522693.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ca50a20dfa44ac9c5684eed1b9023b1.json,False,False,[],0,0,,,,,Ecuador,#parati #latri #pierohincapie #adidas #ecuador,0,1,0,0,0,0,1,0,0,0
6,US,7094932078596312321,1651917604,Sunny day ☀️,6806648197319820294,XO Team,"XO TEAM FAMILY 
INST: @the_xo_team 
✉️ xoteam@xoagency.co
OUR REALITY 👇🏼",0,False,https://www.tiktok.com/@xoteam/video/7094932078596312321?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094932078596312321&source=h5_m,11680651,4151,7961,62214,922480,7076716994933967642,7076716994933967642,72,7076716994933967642,Despacito Magik Edit (Contains music from: Despacito - Remix - Luis Fonsi & Daddy Yankee),"Contains music from: ""Despacito - Remix""",6.768412728564254e+18,Kuya Magik,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7076714810171853594.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6946d05949572c299c69050a50227934.json,False,False,[],0,0,Luis Fonsi & Daddy Yankee,Despacito - Remix,Despacito Magik Edit (Contains music from: Despacito - Remix - Luis Fonsi & Daddy Yankee),"Contains music from: ""Despacito - Remix""",Ecuador,,0,0,0,0,0,0,0,0,0,0
7,EC,7078785350268767494,1648158150,Este paso te servirá en las fiestas🔥 que ritmo quieres aprender ? #el_marce_ #merengue #aprendeentiktok,6599338872878284806,✌️ El_Marce_ ✌️,"✨aprende conmigo✨ 
🥰SÍGUEME🥰
Activa la 🛎 
Ecua🇪🇨 ⬇️Publicidad al DM 📩",0,False,https://www.tiktok.com/@el_marce_/video/7078785350268767494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078785350268767494&source=h5_m,33819178,4316,28479,265474,2574178,245036169019678720,245036169019678720,71,245036169019678720,La Vaca,Mala Fe,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9394d0a721764767a1dd92308469bf07,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7506f085209f4783b576401665fd3709,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '294530092', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Ecuador,#el_marce_ #merengue #aprendeentiktok,0,0,0,0,0,0,0,0,0,0
0,US,7073542471346588974,1646937447,😱👍😥🥺🙏😱👍😥👍😱🙏🥺🥺,6926308139298440198,Juan Alvarado2870,PAZ AL MUNDO ENTERO Y NO A LA GUERRA 😥👍,0,False,https://www.tiktok.com/@juanalvarado2870/video/7073542471346588974?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073542471346588974&source=h5_m,22912455,21938,38045,1397,1372124,7049730646125759279,7049730646125759279,72,7049730646125759279,original sound - bereadyb4rapture,Mathew 25:5-24,6.923711665687627e+18,Mathew 25:5-24,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7049730733564513071.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d8e6b590a04b459ce71e0e5eccae34ff.json,False,False,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
1,EC,7090995391440669958,1651001023,😂 #Kikejav #Ecuador #Fyp,6963794534387991558,KikeCuy,"Tik tok oficial de: @kikeJav 
Made in Ecuador 
2 tik toks diarios 🍻",0,False,https://www.tiktok.com/@elcuy.ec/video/7090995391440669958?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090995391440669958&source=h5_m,4579150,797,2289,4103,209533,7047311406068255493,7047311406068255493,72,7047311406068255493,original sound - freshdr_music,fresh dr,7.023513809218602e+18,fresh dr,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7047311436028152582.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a58bdd8fa9ca77af19a94fc7c927fae8.json,False,False,[],0,0,,,,,Ecuador,#Kikejav #Ecuador #Fyp,0,1,0,1,0,0,0,0,0,0
2,EC,7081056680389233925,1648686986,Cuando te juntas con tus amigas para ponerte al día con los chismes #enchufetv #comedia #amigas #chisme,6628786065359110150,enchufetv,"Queríamos hacer nopor, pero nuestras mamás no nos dejaron",0,False,https://www.tiktok.com/@enchufetv/video/7081056680389233925?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081056680389233925&source=h5_m,1821658,308,527,1548,197684,7081056628753156869,7081056628753156869,72,7081056628753156869,original sound - enchufetv,enchufetv,6.62878606535911e+18,enchufetv,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081056648214973190.mp3,,False,False,[],0,0,,,,,Ecuador,#enchufetv #comedia #amigas #chisme,1,0,0,0,0,0,0,0,0,0
3,EC,7073607021446188294,1646952477,🤣🤣 #googleearth #google #fpy #googleearth_mistery #humor #google,6898871215278130182,Googleearth mistery,"700k seguidores ?
🏠Casas de famosos🏠
🌍Google earth fun, misterios🌎",0,False,https://www.tiktok.com/@earthmistery/video/7073607021446188294?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073607021446188294&source=h5_m,529946,338,733,1956,59281,6926406094629636097,6926406094629636097,10033,6926406094629636097,"Día De Suerte - Live At Palacio De Los Deportes, México/2011",Alejandra Guzmán & Moderatto,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e75cc58b5e6a46cd87579e0134ca407b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7ff50f68051f42f49dd749b73e3f84b9,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '727703420', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Ecuador,#googleearth #google #fpy #googleearth_mistery #humor #google,0,0,0,0,0,1,0,0,0,0
4,EC,7088694175889149189,1650465229,a entrenar espaldita 💪🏼 #fypシ #gym,227374176930656256,Camila Auz ,"Sígueme en IG⬆️
Ecuador/Quiteña🇪🇨 
Rutinas💪🏼en mi Instagram!",0,False,https://www.tiktok.com/@itscamiauz/video/7088694175889149189?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088694175889149189&source=h5_m,3382220,921,1348,5924,264754,7067154379870489350,7067154379870489350,72,7067154379870489350,original sound - editsbykathi,kathi,7.067148344825677e+18,kathi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7067154385100737286.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5019f12a2f6752579a727a15a8f58f49.json,False,False,[],0,0,,,,,Ecuador,#fypシ #gym,0,0,0,0,1,0,0,0,0,0
5,EC,7103231587541683461,1653849984,#greenscreen #fypシ #parati,6965133958624035841,user1267r4,,0,False,https://www.tiktok.com/@criss__rxmx/video/7103231587541683461?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103231587541683461&source=h5_m,117861,83,681,2895,22286,7095478012946254597,7095478012946254597,72,7095478012946254597,original sound - x2_mgx (Contains music from: One Kiss (Jauz Remix) - Calvin Harris & Dua Lipa),"Contains music from: ""One Kiss (Jauz Remix)""",6.811977785365431e+18,👨🏽‍🏫,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095478020592470790.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4f6d9d54c5df6c8077435582490b850a.json,False,False,[],0,0,Calvin Harris & Dua Lipa,One Kiss (Jauz Remix),original sound - x2_mgx (Contains music from: One Kiss (Jauz Remix) - Calvin Harris & Dua Lipa),"Contains music from: ""One Kiss (Jauz Remix)""",Ecuador,#greenscreen #fypシ #parati,0,0,0,0,1,0,1,0,0,0
6,EC,7093704420155772165,1651631769,A qué hora viste este video?? 💕,6919695049778103301,Indi Skovar,"Contacto: 

indiskovar@trendsetters.com 📮📥",0,False,https://www.tiktok.com/@indiskovar3.0/video/7093704420155772165?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093704420155772165&source=h5_m,3856183,1935,363,2583,281673,7013330100615662341,7013330100615662341,72,7013330100615662341,Like A River (Step On It Vers),softmadeit🥇,6.810714898638243e+18,softmadeit🥇,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7013330141275704070.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bc64b7a6cc4148b697b8c367bf9cc69c.json,False,False,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
7,EC,7082081098473213190,1648925501, ,6815998064886629382,Mamá Lola,"Si amas algo dejalo libre.
Si regresa a ti es tuyo.
Caso contrario nunca lo fue",0,False,https://www.tiktok.com/@mamalola1932/video/7082081098473213190?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082081098473213190&source=h5_m,4392545,893,2063,5844,213907,7082081077669710598,7082081077669710598,72,7082081077669710598,original sound - mamalola1932,Mamá Lola,6.815998064886629e+18,Mamá Lola,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082081094417255174.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fee1eb942166c5b4af251fd0b55b0cc9.json,False,False,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
0,EC,7099288433922673926,1652931901,Cómo cuando se quieren meter conmigo pero saco mis trucos #ecuador,7083195281802052614,Brandon la verdadera,Mi cuenta @labrandonofficial me la eliminaron los atacados,0,False,https://www.tiktok.com/@labrandonoficialec/video/7099288433922673926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099288433922673926&source=h5_m,742622,897,2485,9039,65827,7099288382580214533,7099288382580214533,72,7099288382580214533,original sound - labrandonoficialec,Brandon la verdadera,7.083195281802053e+18,Brandon la verdadera,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099288365484346118.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5fd0e26422ab64bceeb79458757620ac.json,False,False,[],0,0,,,,,Ecuador,#ecuador,0,1,0,0,0,0,0,0,0,0
