,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_bissautiktok,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_guinebissautiktok,hash_tiktok,hash_trending,hash_viral
4,GB,7086754488886824198,1650013612,Do you like the fresh colourful sandals? #crochet #sandal #fabric #yarn #handmade #teaching #tutorials #fashion #gradient #4you,7079703113955935238,enjoycrochet,"Love crochet , Build wonderful life
👇 My Shop Link 👇",0,False,https://www.tiktok.com/@enjoycrochet/video/7086754488886824198?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086754488886824198&source=h5_m,15256907,1387,16203,49762,195032,7019087686937872386,7019087686937872386,10036,7019087686937872386,Own Brand Freestyle,FelixThe1st & Dreya Mac,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/12731bd7b9c24a07923ea3b584363c28,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bbc557cbb796489a8c23b382f1f04270,True,True,,,,,[],0,0,Guinea-Bissau,#crochet #sandal #fabric #yarn #handmade #teaching #tutorials #fashion #gradient #4you,0,0,0,0,0,0,0,0,0,0
5,SA,7074817351606095105,1647234280,Gud morning fam 💕#reginadaniels #oficial_regina #trending #viralvideos #viral #fyg,6784120459480204289,GINA FOREVERS 😍🤗😍,"REGINA DANIEL'S 😍❤️
Young 💚
Rich💙
Famous💜
mother 💖",0,False,https://www.tiktok.com/@regina.danielsforevers/video/7074817351606095105?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074817351606095105&source=h5_m,2604229,559,717,13397,101340,7054393319396297473,7054393319396297473,72,7054393319396297473,Mi amor (Contains music from: Mi Amor - Acoustic - Marioo),"Contains music from: ""Mi Amor - Acoustic""",6.892505338181518e+18,Mɪss~Hᴀᴘᴘʏ🦋🌹,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7054393274760530689.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/58acdb58268f65797c5a976d362540ac.json,False,False,Marioo,Mi Amor - Acoustic,Mi amor (Contains music from: Mi Amor - Acoustic - Marioo),"Contains music from: ""Mi Amor - Acoustic""",[],0,0,Guinea-Bissau,#reginadaniels #oficial_regina #trending #viralvideos #viral #fyg,0,0,0,0,0,0,0,0,1,1
6,ES,7089497317581016326,1650652225,Con la máma todo mejora @mayperezrabay 💃🕺#buenrollo #buenavibra #foryou #parati #viral #andyricochallenge #trend #challenge #familia #abril #1M #outfit #gentelman #quieroserfamoso @quieroserfamoso_t5,6784796454067504134,Andy,"INSTAGRAM: @andymoradiello
YOUTUBE: Andy Moradiellos
andymoradiellos@gmail.com",0,False,https://www.tiktok.com/@andymoradiellos/video/7089497317581016326?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089497317581016326&source=h5_m,816865,2432,2836,4730,44402,7013424614260951814,7013424614260951814,72,7013424614260951814,original sound - alcee_lewis,Alcée____,6.515908972493411e+18,Alcée____,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7013424697744313093.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cd97178ac308880e912740eee6bf6672.json,False,False,,,,,[],0,0,Guinea-Bissau,#buenrollo #buenavibra #foryou #parati #viral #andyricochallenge #trend #challenge #familia #abril #1M #outfit #gentelman #quieroserfamoso,0,1,0,0,0,0,0,0,0,1
7,US,7103258681617157377,1653856292,Love you!,6827402674172298245,Хищники света,⚡️We flew to you from Mars🛸,0,False,https://www.tiktok.com/@hishnikisveta/video/7103258681617157377?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103258681617157377&source=h5_m,330073,188,460,1729,24307,7060633760082511873,7060633760082511873,10033,7060633760082511873,Calm Down,Rema,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c949a9d3160540c29454422944a94d51,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/497d133b3a174fafb9ec5667c6eb23bb,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1612872897', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
0,GW,7077992468519734533,1647973543,"Rapaz Si bu sibi kuma bu kana consegui amam dixam mbai,ok???",6974502150128108549,elizaribypereira,"Sou simpática p simpático,sou problema p problemático👌♥️amo tanto a vida q levo",0,False,https://www.tiktok.com/@elizaribypereira/video/7077992468519734533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077992468519734533&source=h5_m,85623,176,177,3023,6235,7077992443500628742,7077992443500628742,72,7077992443500628742,original sound - elizaribypereira,elizaribypereira,6.974502150128109e+18,elizaribypereira,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077992455777372933.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
1,GW,7077225118107323653,1647794880,#السلام_عليكم #tiktok #tiktokmuslim #priere #rapelle_islam #quecebeaulislam😍 #priereislam #alhamdulillah #alahuakbar #فذكر_فإن_الذكرى_تنفع_المؤمنين,6815986623512871941,Abdoulazizdiallo,abonné vous  nous allons nous battre pour l'islam✊ rien que de l’islam🥰 ☪️,0,False,https://www.tiktok.com/@azizdiallo8/video/7077225118107323653?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077225118107323653&source=h5_m,144376,395,464,3557,17161,6894632016155953154,6894632016155953154,10033,6894632016155953154,Calm Humming,Nasheed,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3eb32568c94f401d93a5fec62503de8e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a8539150a6ff45639adfbb3b293355bd,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1540186981', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,#السلام_عليكم #tiktok #tiktokmuslim #priere #rapelle_islam #quecebeaulislam😍 #priereislam #alhamdulillah #alahuakbar #فذكر_فإن_الذكرى_تنفع_المؤمنين,0,0,0,0,0,0,0,1,0,0
2,FR,7100271993274043653,1653160900,#congobrazzaville242🇨🇬🇨🇩,6904959438856717317,rasie MABANZA,"Instagram: rasie_mamsie
##mamsiehair#🇨🇬🇨🇩🇫🇷",0,False,https://www.tiktok.com/@rasiemabanza/video/7100271993274043653?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100271993274043653&source=h5_m,436121,139,284,447,2886,7092720178043095813,7092720178043095813,72,7092720178043095813,original sound - tony_lhe_mec_swag,Lhê Sőldät Dù Dësërt,7.090921924846831e+18,Lhê Sőldät Dù Dësërt,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092720196540058374.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/673df9aaa7a595231413dfc13838a9be.json,False,False,,,,,[],0,0,Guinea-Bissau,#congobrazzaville242🇨🇬🇨🇩,0,0,0,0,0,0,0,0,0,0
3,NG,7091623918229785861,1651147364,No one wants to suffer with any man again o😂😂 Yul Edochei don teach us lesson😂 #memes #funnyvideos #comedyskit,6679813900782257157,Alaoblow,"Actor || Comedian

Music Comedy 👑 

Please subscribe to my YouTube 👇",0,False,https://www.tiktok.com/@alaoblow/video/7091623918229785861?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091623918229785861&source=h5_m,3118428,2625,14440,62255,181205,7080812797919054598,7080812797919054598,72,7080812797919054598,Amapiano Beat 2K (Contains music from: Mamas Love - TheologyHD),"Contains music from: ""Mamas Love""",6.85834940781016e+18,Theology HD,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080812806185945862.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2b79cdc06b88524df68e29869ab337a2.json,False,False,TheologyHD,Mamas Love,Amapiano Beat 2K (Contains music from: Mamas Love - TheologyHD),"Contains music from: ""Mamas Love""",[],0,0,Guinea-Bissau,#memes #funnyvideos #comedyskit,0,0,0,0,0,0,0,0,0,0
4,ES,7093947414121450757,1651688344,🚨🐎🔊 #RealMadrid #ChampionsLeague #Fans #Bernabeu #Passion,6693776501107033094,Real Madrid C.F.,"⚽️ The official Real Madrid C.F. account
🏆 14 times European Champions",0,False,https://www.tiktok.com/@realmadrid/video/7093947414121450757?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093947414121450757&source=h5_m,10061087,6216,21859,88264,926762,7093947396614392581,7093947396614392581,72,7093947396614392581,original sound - realmadrid,Real Madrid C.F.,6.693776501107033e+18,Real Madrid C.F.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093947411925240582.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/79d8dd5d597dc7926bf4ddc1b732f7bc.json,False,False,,,,,[],0,0,Guinea-Bissau,#RealMadrid #ChampionsLeague #Fans #Bernabeu #Passion,0,0,0,0,0,0,0,0,0,0
5,US,7082403018653601067,1649000456,Reply to @lucy_mae_martin #handletterwithme #handlettering #calligrpahy #tombowbrushpens,7032755803945993222,shana.saurus,Practice calligraphy and hand-lettering with me  :),0,False,https://www.tiktok.com/@shana.saurus/video/7082403018653601067?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082403018653601067&source=h5_m,3634420,28014,1525,16872,218016,7074311310665747206,7074311310665747206,72,7074311310665747206,wyd now,</3,7.043108937957672e+18,</3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074311308912397061.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d0478010924d16c7de3a295ed6e73d3b.json,False,False,,,,,[],0,0,Guinea-Bissau,#handletterwithme #handlettering #calligrpahy #tombowbrushpens,0,0,0,0,0,0,0,0,0,0
6,US,7102023805102574890,1653568776,"who Wanna The Same Edge,Same gel?🤩🤩🤩🤩🤩comment @IamVeronicaC  #fyp #geltips #edgestutorial #beauty #fypage❤️#blackbeauty #blackhair #blackwomen#hairstyle #voiceofhair #kidshairstyles #naturalhairkids #ComeDanceWithMe￼hairidea #luvmehair#favhair #miamihairstylist #ukhairstylist #parishairsalon #losangelhauntedhayride #miamicheck #ghanatiktok #ghanahair #dakarhair",6852133111795811334,Braidstutorials,"Easy braid for black girl ❤️
Dm for Promo
Hair care products 💜
Free shipping👇",0,False,https://www.tiktok.com/@braidstutorial/video/7102023805102574890?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102023805102574890&source=h5_m,1108596,68,93,1543,22716,7091091051863313198,7091091051863313198,72,7091091051863313198,original sound - braidstutorial (Contains music from: BROWN SKIN GIRL - Blue Ivy & SAINt JHN & Beyoncé & WizKid),"Contains music from: ""BROWN SKIN GIRL""",6.852133111795811e+18,Braidstutorials,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7091091080141146923.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/0968dfbcf1568197f293b867cc215443.json,False,False,Blue Ivy & SAINt JHN & Beyoncé & WizKid,BROWN SKIN GIRL,original sound - braidstutorial (Contains music from: BROWN SKIN GIRL - Blue Ivy & SAINt JHN & Beyoncé & WizKid),"Contains music from: ""BROWN SKIN GIRL""",[],0,0,Guinea-Bissau,#fyp #geltips #edgestutorial #beauty #fypage❤️#blackbeauty #blackhair #blackwomen#hairstyle #voiceofhair #kidshairstyles #naturalhairkids #ComeDanceWithMe￼hairidea #luvmehair#favhair #miamihairstylist #ukhairstylist #parishairsalon #losangelhauntedhayride #miamicheck #ghanatiktok #ghanahair #dakarhair,0,0,0,0,1,0,0,0,0,0
0,GW,7095303590964743430,1652004105,#bissau🇬🇼family #viral #shoping #shop #MONICAATEST #bissau #bissautiktok🇬🇼❤️,7087112145365124102,Shop Jawad,bissau ...praca.....Comunicar    956875110,0,False,https://www.tiktok.com/@shop.jawad/video/7095303590964743430?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095303590964743430&source=h5_m,25033,26,23,463,571,7090533362590681862,7090533362590681862,72,7090533362590681862,original sound - _.tucha_rs,✨Tucha_rs,6.884967884205393e+18,✨Tucha_rs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090533383688014598.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d42a8963fd9a6f6ead276cedb31bc92f.json,False,False,,,,,[],0,0,Guinea-Bissau,#bissau🇬🇼family #viral #shoping #shop #MONICAATEST #bissau #bissautiktok🇬🇼❤️,1,0,0,0,0,0,0,0,0,1
1,GW,7097371010822966533,1652485463,"É barriga i di apartamento, Tio Silva panta@tidelcia0@neianuna@tiktokguinebissau🇬🇼🇬🇼🇬🇼",6888264871588348933,Kamboda S J Balde,,0,False,https://www.tiktok.com/@kambodasjbalde/video/7097371010822966533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097371010822966533&source=h5_m,79884,0,286,4304,2684,7097371013372971782,7097371013372971782,72,7097371013372971782,original sound - kambodasjbalde,Kamboda S J Balde,6.888264871588349e+18,Kamboda S J Balde,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097371023342881542.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
2,IT,7090532533414153478,1650893256,Drawing,6880904577382958085,Bra. Zack,From 🇬🇭-🇨🇮- 🇮🇹,0,False,https://www.tiktok.com/@bra.zack/video/7090532533414153478?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090532533414153478&source=h5_m,720947,718,304,188,37447,7081205964560501510,7081205964560501510,10036,7081205964560501510,Kwaku the Traveller,Black Sherif,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0a5dd74d2a6b484fa2bc480d6312f92d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c59526bb39c941fab5656a50a2f49593,False,True,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
3,GB,7101739159374679301,1653502501,@sr_brixton @poundz_100 - What's Good 👍 #ukdrill #drill #rap #ukrap #sr #poundz #fyp #foryou,6798104188456256517,Akeal,"➡️ DM for inquires ⬅️
⚠️Follow for more⚠️
🎉 10k 🎉",0,False,https://www.tiktok.com/@akealedits/video/7101739159374679301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101739159374679301&source=h5_m,683848,325,2013,163,83135,7098730252386207745,7098730252386207745,10033,7098730252386207745,sr x poundz - whats good,SR & Poundz,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7c6c210584274511becbc0e786d684a0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1da5908a24c04794bb51d9cd94c05752,False,True,,,,,[],0,0,Guinea-Bissau,#ukdrill #drill #rap #ukrap #sr #poundz #fyp #foryou,0,1,0,0,1,0,0,0,0,0
