,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_asmr,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_movie,hash_oscarsathome,hash_polytiktok,hash_viral
2,NG,7099037210854444293,1652873406,this prisoner is on death Row &he is eating his LAST MEAL ON EARTH Befor being executed . he made a last wish to have his favourite meal because he wanted to delay on his execution time. His hands kept shaking &he is trembling because this is his last MEAL&LAST day on earth  and he could see death staring at him right in the eyes .. He is shaking & could barely eat his favourite meal because the guards kept reminding him to Hurry up & its time 💔 💔 Nobody is ever prepared for Death.  #viral,7084203930762118149,ND PATRICK,"ND PATRICK (chiboy) actor (SELINATESTED) .
I.G: chiboy_selinatested .",0,False,https://m.tiktok.com/v/7099037210854444293.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099037210854444293&source=h5_m,8305520,17831,5298,12814,526615,7099037186846870278,7099037186846870278,72,7099037186846870278,original sound - chiboy_selinatested,ND PATRICK,7.084203930762118e+18,ND PATRICK,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099037178772196102.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/89e7c527de193975ee910f173771007d.json,False,False,,,,,[],0,0,American Samoa,#viral,0,0,0,0,0,0,0,0,0,1
3,US,7093616306980949294,1651611251,Easy recipe idea for teens! #fyp #lunch #lunchtime #dinner #easymeal #LIKEABOMBSHELL,6767398002686657542,Alejandra❤️,"For Business inquiries
Nanajoe1906@gmail.com
Po box 982 visalia ca, 93279",0,False,https://m.tiktok.com/v/7093616306980949294.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093616306980949294&source=h5_m,2658381,695,1598,1913,316321,7093616313322474283,7093616313322474283,72,7093616313322474283,original sound - nanajoe19,Alejandra❤️,6.767398002686658e+18,Alejandra❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093616334252264238.mp3,,False,False,,,,,[],0,0,American Samoa,#fyp #lunch #lunchtime #dinner #easymeal #LIKEABOMBSHELL,0,0,0,0,1,0,0,0,0,0
4,ZA,7077160016309947653,1647779723,Real Life Mermaid,6882476265044575233,Aamir Cali,Life is a Beautiful Accept It Dream For the Future 😍😗😙😚😘,0,False,https://m.tiktok.com/v/7077160016309947653.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077160016309947653&source=h5_m,87509784,110589,315847,372769,4718029,6972547500221663233,6972547500221663233,10036,6972547500221663233,Ameno Amapiano Remix (You Wanna Bamba),Goya Menor & Nektunez,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a8eb3491a39549ee9e81b541f607dd31,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9d4322ff12004fcdaf2c41e184544ecf,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1603826298', 'external_song_key': 'apple_song_id'}]",0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
5,IT,7102728358533827845,1653732818,@peppedanna1 💚,319629741307781120,Giuseppe D’anna⚡️,"⬇️INFO E COLLABORAZIONI SU INSTAGRAM ⬇️
😜INSTAGRAM: _peppe_danna_
🙏🏻Grazie ❤️",0,False,https://m.tiktok.com/v/7102728358533827845.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102728358533827845&source=h5_m,2437908,28244,10797,9277,200383,7060249161795160878,7060249161795160878,72,7060249161795160878,Say it (Contains music from: Look What I Got - Notimes),"Contains music from: ""Look What I Got""",7.015035384464016e+18,Monty.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7060249174188526382.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/f4aa522ae120e494732d8b53ba1fe033.json,False,False,Notimes,Look What I Got,Say it (Contains music from: Look What I Got - Notimes),"Contains music from: ""Look What I Got""",[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
6,AU,7075637726892133633,1647425288,Sa’o a… e uma a o no Cash,6771306651809530885,Pisa F Tufuga,"Life is too short so make the most of it.❤️🌺

🇼🇸🇨🇰🇦🇺🇦🇸🇳🇿🇵🇫🇫🇯🇹🇴",0,False,https://m.tiktok.com/v/7075637726892133633.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075637726892133633&source=h5_m,300351,550,397,1129,26393,7056239462069701378,7056239462069701378,72,7056239462069701378,Dj dave no cash×JAY.685,Official_jayedit,6.957208609479067e+18,Official_jayedit,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7056239468289854209.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9c04ecb5d26dc8a88d45b5b844a98495.json,False,False,,,,,[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
7,PH,7103101123455733019,1653819609, ,6819762481348379650,jmporazo,,0,False,https://m.tiktok.com/v/7103101123455733019.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103101123455733019&source=h5_m,51393,0,10,0,1201,6921077637255416582,6921077637255416582,72,6921077637255416582,original sound - rafaelaadrenalina123,Rafaela Winchester G,6.845357675687233e+18,Rafaela Winchester G,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6921077618687232774.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/24084c7b364c56c6cf33720345b75498.json,False,False,,,,,[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
0,AS,7098980972510694702,1652860315,Mhmmmm #boyfriendcheck #fyp #BigComfy #fypシ,7023329131376051206,Olivialynn Vaiomounga,🇹🇴🇦🇸,0,False,https://www.tiktok.com/@_horsepowaa/video/7098980972510694702?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098980972510694702&source=h5_m,6765,9,3,0,447,7019338872631167750,7019338872631167750,72,7019338872631167750,original sound - milkymariee1,MilkMarie,6.779426452884096e+18,MilkMarie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7019338957355797253.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2a8b07b5d5d931fa08a14a7ab6656415.json,False,False,,,,,[],0,0,American Samoa,#boyfriendcheck #fyp #BigComfy #fypシ,0,0,0,0,1,1,0,0,0,0
1,AS,7073662780854816043,1646965459,and dat is how da “family” story begin😂….#fyp #samoatiktokers🇦🇸🇼🇸 #samoatiktok685🔥🇼🇸🤞🏻 #SchickAsks,6629453642842423301,Tolu Jacob Aulava,yt channel: I-Films Soleeh Auva’a,0,False,https://www.tiktok.com/@t_vitajake/video/7073662780854816043?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073662780854816043&source=h5_m,7922,5,1,3,670,7073662755563195179,7073662755563195179,72,7073662755563195179,original sound - t_vitajake,Tolu Jacob Aulava,6.629453642842423e+18,Tolu Jacob Aulava,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073662783362976555.mp3,,False,False,,,,,[],0,0,American Samoa,#fyp #samoatiktokers🇦🇸🇼🇸 #samoatiktok685🔥🇼🇸🤞🏻 #SchickAsks,0,0,0,0,1,0,0,0,0,0
2,GB,7099423178233089285,1652963271,It is what it is💔 #fyp #hurt #pain #fypシ #foru,7089351082707878918,user75378955,,0,False,https://www.tiktok.com/@__unknownh/video/7099423178233089285?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099423178233089285&source=h5_m,5241029,4169,16801,43651,735440,7095822586675809029,7095822586675809029,72,7095822586675809029,Secret love song . Little mix,Speed songs🫶🏼,7.093265443230025e+18,Speed songs🫶🏼,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095822597417421573.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/04184e9415d944f69d7c41964d6ec4e3.json,False,False,,,,,[],0,0,American Samoa,#fyp #hurt #pain #fypシ #foru,0,0,0,0,1,1,0,0,0,0
3,US,7074890562993933614,1647251330, ,7073401874830640174,Khabarovsk,Vx: cx869188,0,False,https://www.tiktok.com/@khabysuiyue/video/7074890562993933614?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074890562993933614&source=h5_m,23969215,12126,119129,18106,1101090,6982516684821220102,6982516684821220102,72,6982516684821220102,original sound - lifecontent1,LifeContent1,6.910162991297398e+18,LifeContent1,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990473264564931330.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e017e5b55a2f80c227a0840d41bdc6da.json,False,False,,,,,[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
4,US,7101748855120694570,1653504758,Reply to @withu4evr Dainty nails for Graduation or Prom 💜🤍💜 #easydiynails #gelextensions #amazonnails #diynails #graduationnails #promnails,6746309389776929797,michellekhxn,"DIY-ing nails so you can too 💅🏼

⬇️ Amazon Storefront + YouTube Videos ⬇️",0,False,https://www.tiktok.com/@michellekhxn/video/7101748855120694570?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101748855120694570&source=h5_m,4492801,1265,3781,7949,707509,6745199934984685570,6745199934984685570,10033,6745199934984685570,Fairy Fountain,Super Guitar Bros,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ae2b2ee9e9064d35b99de942d0496f2f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5508fec8e8304ca8ae0f0e1d49aa445d,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1482680515', 'external_song_key': 'apple_song_id'}]",0,0,American Samoa,#easydiynails #gelextensions #amazonnails #diynails #graduationnails #promnails,0,0,0,0,0,0,0,0,0,0
5,US,7101722433639566638,1653498606,#funny #fyp #comedу,6970643883286184962,khaby.lame.fan,khaby lame my idol Thanks for watching and following !,0,False,https://www.tiktok.com/@khaby.lame.fan402/video/7101722433639566638?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101722433639566638&source=h5_m,151566,47,171,602,11386,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,American Samoa,#funny #fyp #comedу,0,0,0,1,1,0,0,0,0,0
6,US,7082048622686326062,1648917940,Getting right into the ingrown removal! #ingrowntoenail #tiktokdoc #ingrowntoenailremoval #podiatry #ingrowntoenailsurgery #toenail,6955106641927422982,New York Podiatrist,"New York Podiatrist Danielle E. Edwards, DPM
Marathon Runner
Schedule An Appt 👇",0,False,https://www.tiktok.com/@drdanielleedwards/video/7082048622686326062?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082048622686326062&source=h5_m,5357946,1303,2176,627,121625,7082048602356583214,7082048602356583214,72,7082048602356583214,original sound - drdanielleedwards,New York Podiatrist,6.955106641927423e+18,New York Podiatrist,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7082048616856144682.mp3,,False,False,,,,,[],0,0,American Samoa,#ingrowntoenail #tiktokdoc #ingrowntoenailremoval #podiatry #ingrowntoenailsurgery #toenail,0,0,0,0,0,0,0,0,0,0
7,AU,7078519067254131970,1648096152,@tillysiaki 🔥,6663278547568607238,FįNê🇼🇸,"here to have fun😏 just like you 
🇼🇸/🇨🇳",0,False,https://www.tiktok.com/@leafinetapitav/video/7078519067254131970?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078519067254131970&source=h5_m,151736,34,49,1928,11596,7075596904351943426,7075596904351943426,72,7075596904351943426,Get fked fkers,DuiiDeekzsana,7.074488794444432e+18,DuiiDeekzsana,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7075596899532688129.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9a37a91d77833a8083f80052f4b6272b.json,False,False,,,,,[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
0,AS,7078064768011095339,1647990376,#foryou #foryoupage #AEMembersAlways,6842406632183579654,leii⚡️,"Ig: @itz.leih 
Snap: sheeshh05

ᶠYͧoͨᵏu  ♥︎",0,False,https://www.tiktok.com/@leii_dasifi/video/7078064768011095339?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078064768011095339&source=h5_m,5260,0,0,0,220,7074329655980985131,7074329655980985131,72,7074329655980985131,original sound - hotboykaay_3 (Contains music from: 1 bkitch part 2k - Asmdabkopster),"Contains music from: ""1 bkitch part 2k""",6.810900859603748e+18,$kaay$,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7074329681708796714.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2d2c1257cb770846da05caa0137aaf22.json,False,False,Asmdabkopster,1 bkitch part 2k,original sound - hotboykaay_3 (Contains music from: 1 bkitch part 2k - Asmdabkopster),"Contains music from: ""1 bkitch part 2k""",[],0,0,American Samoa,#foryou #foryoupage #AEMembersAlways,0,1,1,0,0,0,0,0,0,0
1,AS,7078939315065130283,1648194000,She still happy ☺️🥲😂🤣🤣 he plays too much 🤦🏼‍♀️😂 . @miracletoilolo  #couplesoftiktok #samoan #afakasi #fyp #carrotcake #wedding,6578344353601126406,Kristina Vaeao-Toilolo,Just trying to be more famous than my husband 🤌🏼😂,0,False,https://www.tiktok.com/@kigaaa1/video/7078939315065130283?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078939315065130283&source=h5_m,77541,27,7,21,6854,7005318264922671874,7005318264922671874,72,7005318264922671874,original sound - lloyiso (Contains music from: Nobody To Love - Drippppp._),"Contains music from: ""Nobody To Love""",6.763182558953637e+18,LLOYISO,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7005318209175866114.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/864dabc3b25797799285c558324d74be.json,False,False,Drippppp._,Nobody To Love,original sound - lloyiso (Contains music from: Nobody To Love - Drippppp._),"Contains music from: ""Nobody To Love""",[],0,0,American Samoa,#couplesoftiktok #samoan #afakasi #fyp #carrotcake #wedding,0,0,0,0,1,0,0,0,0,0
2,US,7084319645666233642,1649446706,i got it on me bby #fyp,6521533341149626370,HowardMalakhi,😑,0,False,https://www.tiktok.com/@diiorpapi/video/7084319645666233642?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084319645666233642&source=h5_m,1152705,6058,3505,6419,229796,7048229097151007493,7048229097151007493,72,7048229097151007493,original sound - ex7stence,</3,7.043108937957672e+18,</3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7048229130541861637.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/154cd33ac1e7245aa1dd8bc321b991a0.json,False,False,,,,,[],0,0,American Samoa,#fyp,0,0,0,0,1,0,0,0,0,0
3,US,7101463310838549802,1653438274, ,7026163214410351663,Food tiktok,Help me get 500k follow pls 🥺🙏,0,False,https://www.tiktok.com/@daily.life97/video/7101463310838549802?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101463310838549802&source=h5_m,29739697,6586,6507,12858,1819910,7067047232037702426,7067047232037702426,24,7067047232037702426,original sound - nianaguerrero (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",10542006.0,Niana Guerrero,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7067052920260348698.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/64217ffb019396fed1d7e93272e5fc95.json,False,False,WILLOW,Wait a Minute!,original sound - nianaguerrero (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
4,GB,7098080243486936326,1652650594, ,6661185809410080773,Kelly Sinclair,,0,False,https://www.tiktok.com/@xxx0kelly_joyce0xxx/video/7098080243486936326?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098080243486936326&source=h5_m,14943807,7376,8641,3723,871174,7088166370713602859,7088166370713602859,72,7088166370713602859,original sound - wolffpack20,Wolffpack Family & Fosters,6.909072788309722e+18,Wolffpack Family & Fosters,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7088166411712875307.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d881710c141ff19800a860588d9d9865.json,False,False,,,,,[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
5,US,7081672491856366890,1648830365,Our oldest has been brainstorming for this day for weeks! She’s very proud of her final product! @jclayb829 Thanks for being a good sport 😂 #fyp #prank #ringcamera #aprilfoolsday #AFairShotWithBlock,6974801428326401029,Brittany,"Mom of 3 girls, an angel baby boy and pregnant with a girl due in August!",0,False,https://www.tiktok.com/@manatee922/video/7081672491856366890?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081672491856366890&source=h5_m,7639699,3975,27544,333,868121,7081672435010898730,7081672435010898730,72,7081672435010898730,original sound - manatee922,Brittany,6.974801428326401e+18,Brittany,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081672472491379502.mp3,,False,False,,,,,[],0,0,American Samoa,#fyp #prank #ringcamera #aprilfoolsday #AFairShotWithBlock,0,0,0,0,1,0,0,0,0,0
6,NG,7103151966972398854,1653831446,#duet with @clintianoo_ #clintianoo,6778095602435687425,Abdullahi is my name btw,"☪️ ✨
Let’s get my insta to 100k🤞🏾
Following back 
Abdallahnura3@gmail.com📬",0,False,https://www.tiktok.com/@itsyaboymaina/video/7103151966972398854?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103151966972398854&source=h5_m,330401,407,111,175,40805,6824150014336436998,6824150014336436998,72,6824150014336436998,original sound - vlovesdads,vanessaalli,1834557.0,vanessaalli,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/3168c635a65be0d3e91b9b6a323ce7a9.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c5e0c79ed161e4bf86d62a137ec62039.json,False,False,,,,,[],0,0,American Samoa,#duet #clintianoo,0,0,0,0,0,0,0,0,0,0
7,US,7103192900120382762,1653840976,he won 😂,8133246,Lucas and Marcus,"hi
Biz : dobretwinsbusiness@gmail.com",0,False,https://www.tiktok.com/@dobretwins/video/7103192900120382762?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103192900120382762&source=h5_m,325163,212,24,32,43368,6953380102868568838,6953380102868568838,72,6953380102868568838,original sound - little_miss_pighauler,miss 379 trucker,6.9077829153049e+18,miss 379 trucker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6953380172544494342.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/3ddcfdc44f63f467d9d42a75047cacf8.json,False,False,,,,,[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
0,AS,7076656083938397486,1647662392,No offense yea🤚🏻🤣#VenmoSpringBreak #macysownyourstyle,6675941328343729158,Kasia💨❤️,"🤓💛
WDIF🫶🏻💗",0,False,https://www.tiktok.com/@itz_kasii_13/video/7076656083938397486?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076656083938397486&source=h5_m,12592,0,1,4,1032,7062894249830026030,7062894249830026030,72,7062894249830026030,original sound - t_vitajake (Contains music from: Queen's Speech 5 - Lady Leshurr),"Contains music from: ""Queen's Speech 5""",6.629453642842423e+18,Tolu Jacob Aulava,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7062894280108477231.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/d0831731b683e2dbd67c00c309bac647.json,False,False,Lady Leshurr,Queen's Speech 5,original sound - t_vitajake (Contains music from: Queen's Speech 5 - Lady Leshurr),"Contains music from: ""Queen's Speech 5""",[],0,0,American Samoa,#VenmoSpringBreak #macysownyourstyle,0,0,0,0,0,0,0,0,0,0
