,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_movie,hash_tiktok,hash_viral,hash_xyzbca,hash_zepeto
0,KZ,7102926331633011969,1653778913,they’re so cute and horny at the same time!!! #kinnporschetheseries #milephakphum #aponattawin #киннпорш #thaibl,6764061311703352325,peach,"sharing love
live from saturday to saturday 😮‍💨",0,False,https://www.tiktok.com/@blseriesbtch/video/7102926331633011969?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102926331633011969&source=h5_m,935469,927,2219,3667,154912,7.072864389287676e+18,7.072864389287676e+18,10033.0,7.072864389287676e+18,Sweetest Pie,Megan Thee Stallion & Dua Lipa,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/72f44beede5f412eb69173cb5ed61eb8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a6788e08e75248b2bec7b5dfebcf2b12,True,True,,,,,[],0.0,0,Bouvet Island,#kinnporschetheseries #milephakphum #aponattawin #киннпорш #thaibl,0,0,0,0,0,0,0,0,0,0
1,US,7089092380095417646,1650557943,#prettygirl #kiss #school #lgbt @dede._15,6734089774464484358,Ian,I’m sorry and ur welcome 😉,0,False,https://www.tiktok.com/@kittyselfrawr/video/7089092380095417646?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089092380095417646&source=h5_m,7279105,2627,1820,4773,1497615,7.08909231036069e+18,7.08909231036069e+18,72.0,7.08909231036069e+18,original sound - kittyselfrawr,Ian,6.734089774464484e+18,Ian,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7089092361686616878.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,#prettygirl #kiss #school #lgbt,0,0,0,0,0,0,0,0,0,0
2,NO,7072556165976100101,1646707806, ,15602128,Gucciflako,"ABBOSI👨🏻 & KING🐕
Backup: @mr.abbosii 👀",0,False,https://www.tiktok.com/@mr.abbosi/video/7072556165976100101?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072556165976100101&source=h5_m,3759582,2205,14333,29878,291219,7.072556129351388e+18,7.072556129351388e+18,72.0,7.072556129351388e+18,original sound - mr.abbosi,Gucciflako,15602128.0,Gucciflako,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072556102818646789.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2a1feb66d5b962856834571c7f0dd2eb.json,False,False,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
3,DE,7086969975218457861,1650063782,why it look like THAT😭💅 #rihanna #asaprocky #asap #rumor #baby #fenty #art musicad,6816263266768733189,Julia Gisella,"Insta&YT👆🏻
💌 julia@kyra.com
Join my patreon here☺️👇",0,False,https://www.tiktok.com/@juliagisella/video/7086969975218457861?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086969975218457861&source=h5_m,6938193,4388,2939,741,501365,7.057989779849431e+18,7.057989779849431e+18,10033.0,7.057989779849431e+18,20s,Bow Anderson,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/827afd9ed3b84c65bba0ef3c9c3ce3ea,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7abbb09900c04797ae583faf71890cfd,False,True,,,,,[],0.0,0,Bouvet Island,#rihanna #asaprocky #asap #rumor #baby #fenty #art,0,0,0,0,0,0,0,0,0,0
4,US,7102589160350960938,1653700406,"I love you, be happy ❤️",6615412531505397766,Ayden Mekus,"Ayden 💙
Actor, Influencer, YouTuber",0,False,https://www.tiktok.com/@aydenmekus/video/7102589160350960938?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102589160350960938&source=h5_m,2341076,15826,4139,3479,275857,6.728562975734516e+18,6.728562975734516e+18,10036.0,6.728562975734516e+18,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
5,US,7103201632157977898,1653843009,@lillybketchman,29120922,sweetyhigh,"Where Gen Z Dreams BIG
TEXT US 833.417.0685",0,False,https://www.tiktok.com/@sweetyhigh/video/7103201632157977898?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103201632157977898&source=h5_m,102373,108,15,57,13855,7.015220666152586e+18,7.015220666152586e+18,24.0,7.015220666152586e+18,masquerade (Contains music from: masquerade - siouxxie sixxsta),"Contains music from: ""masquerade""",6.989655483410974e+18,𝐙,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7015220665498290946.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3f67bfe8f87f930df4cbb9b34889a1ae.json,False,False,siouxxie sixxsta,masquerade,masquerade (Contains music from: masquerade - siouxxie sixxsta),"Contains music from: ""masquerade""",[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
6,US,7082088564711886122,1648927240,looking for a new house🏡✨ #Lifestyle #housetour #houseshopping #fyp #preppy #preppylifestyle #fypシツ,7033169282520531973,lifestyle🤍🌊,"showertoks/bathtoks🤍
tysm for  119k!!!! Omg
Not a group account",0,False,https://www.tiktok.com/@wwater..lifestyles/video/7082088564711886122?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082088564711886122&source=h5_m,60052,246,26,0,10154,7.077260223995563e+18,7.077260223995563e+18,72.0,7.077260223995563e+18,original sound - ezzsounds (Contains music from: This Rainy Day - Amir Sohail),"Contains music from: ""This Rainy Day""",7.048793448547845e+18,P,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077260263258344198.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f899a9f70cd81b5b0967495b86be44a5.json,False,False,Amir Sohail,This Rainy Day,original sound - ezzsounds (Contains music from: This Rainy Day - Amir Sohail),"Contains music from: ""This Rainy Day""",[],0.0,0,Bouvet Island,#Lifestyle #housetour #houseshopping #fyp #preppy #preppylifestyle #fypシツ,0,0,0,1,0,0,0,0,0,0
7,US,7101373419731619118,1653417345,Sex Fact🍑 Follow the IG @heyitslitaf #facts #trending #deepthoughts #fyp #quotes #randomfacts #foryoupage #bingbong #greenscreen #oneslicechallenge,7052663065867650095,SexFacts,"📧 BIZ: HeyItsLitAf@gmail.com
Checkout the link below!",0,False,https://www.tiktok.com/@heyitslitaf/video/7101373419731619118?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101373419731619118&source=h5_m,7188836,5488,29493,19795,611245,7.083178065446046e+18,7.083178065446046e+18,10033.0,7.083178065446046e+18,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4b3c5e3f160e4e65b438c55eecf9c5ed,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6302af0aec1f4b06ab20656a3f19c2db,False,True,,,,,[],0.0,0,Bouvet Island,#facts #trending #deepthoughts #fyp #quotes #randomfacts #foryoupage #bingbong #greenscreen #oneslicechallenge,0,1,0,1,0,0,0,0,0,0
0,DE,7076860729193843974,1647710039,[material gworl😼] [kinda proud of this one ngl] // #gacha #gachavideo #gachafyp #fypシ,7023847402685056005,𝒋𝒂𝒄𝒌 𝒂𝒕𝒕𝒂𝒄𝒌🤺,"[jack] // [any pronouns]
[tysm for 400k🙇🏻]
[infp] // [str8 ally]
[⬇️Picnic⬇️]",0,False,https://www.tiktok.com/@._.refw/video/7076860729193843974?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076860729193843974&source=h5_m,110146,260,48,2,19206,7.076860710810504e+18,7.076860710810504e+18,72.0,7.076860710810504e+18,original sound - ._.refw,𝒋𝒂𝒄𝒌 𝒂𝒕𝒕𝒂𝒄𝒌🤺,7.023847402685056e+18,𝒋𝒂𝒄𝒌 𝒂𝒕𝒕𝒂𝒄𝒌🤺,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076860715620961029.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/21160323e2a95fa51e553b95549c5054.json,False,False,,,,,[],0.0,0,Bouvet Island,#gacha #gachavideo #gachafyp #fypシ,0,0,0,0,1,0,0,0,0,0
1,US,7093926041827380526,1651683368,@noahbeck happy birthday noah dc @mattia,5831967,charli d’amelio,,0,False,https://www.tiktok.com/@charlidamelio/video/7093926041827380526?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093926041827380526&source=h5_m,35651663,41676,28009,120289,4508868,6.611866519460646e+18,6.611866519460646e+18,72.0,6.611866519460646e+18,original sound - slut4ctrl (Contains music from: No Mentions - YoungBoy Never Broke Again),"Contains music from: ""No Mentions""",26126946.0,<3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1614225373511686,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ff249689d16be89829e895aabeeee3cf.json,False,False,YoungBoy Never Broke Again,No Mentions,original sound - slut4ctrl (Contains music from: No Mentions - YoungBoy Never Broke Again),"Contains music from: ""No Mentions""",[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
2,US,7100298954515959086,1653167178,🫣  #lizzo #itsaboutdamntime #special #drums #drummer #femaledrummer #drumcover #drum #fyp #foryou #foryoupage  @lizzo,6655738108631941125,Faithndrums,drum queen 🥁👸♥️,0,False,https://www.tiktok.com/@faithndrums/video/7100298954515959086?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100298954515959086&source=h5_m,6301922,9995,12583,210,1140084,7.10029892706845e+18,7.10029892706845e+18,72.0,7.10029892706845e+18,original sound - faithndrums (Contains music from: About Damn Time - Lizzo),"Contains music from: ""About Damn Time""",6.655738108631941e+18,Faithndrums,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7100298961654827822.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/3789030cc130055f989dfa7ac11453be.json,False,False,Lizzo,About Damn Time,original sound - faithndrums (Contains music from: About Damn Time - Lizzo),"Contains music from: ""About Damn Time""",[],0.0,0,Bouvet Island,#lizzo #itsaboutdamntime #special #drums #drummer #femaledrummer #drumcover #drum #fyp #foryou #foryoupage,1,1,0,1,0,0,0,0,0,0
3,JM,7092908164391144710,1651446375,#fyp #trending #jamaicantiktok #fypage #fypシ #foryou,6805300549934121990,Kevin Morrison,"IG:naldo_bleedaz ☄
🎭 here for the laughs 🎯
NURSE🎟",0,False,https://www.tiktok.com/@naldo_bleedaz1/video/7092908164391144710?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092908164391144710&source=h5_m,7342055,9517,3191,21700,922394,7.092908147253267e+18,7.092908147253267e+18,72.0,7.092908147253267e+18,original sound - naldo_bleedaz1,Kevin Morrison,6.805300549934122e+18,Kevin Morrison,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092908161002195717.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,#fyp #trending #jamaicantiktok #fypage #fypシ #foryou,1,0,0,1,1,0,0,0,0,0
4,US,7102173867120282926,1653603714,I’m like 80% leg and hips,6793061447808615430,heaven🐈‍⬛,"ෆvirgoෆ
i will contradict myself; everyday is a new day",0,False,https://www.tiktok.com/@heavenliexo/video/7102173867120282926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102173867120282926&source=h5_m,3218553,2655,1368,2013,370969,7.102173853039726e+18,7.102173853039726e+18,72.0,7.102173853039726e+18,original sound - heavenliexo,heaven🐈‍⬛,6.793061447808615e+18,heaven🐈‍⬛,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102173868789451566.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
5,GB,7078691074117504262,1648136200,💧 💧 💧 #sleepy #asmrist #asmr,6967438926836139013,Monica’s asmr,"ASMR✨💕🧚🏻
🤍Come and chill out with us🤍
🦋livestreams&videos🦋
⬇️Socials⬇️",0,False,https://www.tiktok.com/@monicasasmr/video/7078691074117504262?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078691074117504262&source=h5_m,114068255,85365,70394,254027,12064816,7.078691055536721e+18,7.078691055536721e+18,72.0,7.078691055536721e+18,original sound - monicasasmr,Monica’s asmr,6.967438926836139e+18,Monica’s asmr,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078691045654956805.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ab8086d5492ab54ca6bcb014aa390db4.json,False,False,,,,,[],0.0,0,Bouvet Island,#sleepy #asmrist #asmr,0,0,0,0,0,0,0,0,0,0
6,DE,7092411642046090501,1651330769,Alright which one next 🌞🕺 ib @THE FUTURIST,6651210179881418757,Levin,"Hey y’all 🌞
levin@sesamyagency.com",0,False,https://www.tiktok.com/@levinhotho/video/7092411642046090501?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092411642046090501&source=h5_m,20688528,12459,5866,478,2496479,7.038982678271544e+18,7.038982678271544e+18,10036.0,7.038982678271544e+18,Sway (Sped Up Version),Michael Bublé,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8d38123e3caf473081c33fe9eb11d06b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f97f2b3227bb4a0eb8dd03c8e1e5c693,False,True,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
7,US,7095545698996866306,1652060477, ,6848593700559700998,Аnokhina Liza,"I’m 🇷🇺
📍Los-Angeles 
💖Liza💖
PR/AD: offer@yummy.global",0,False,https://www.tiktok.com/@anokhinalz/video/7095545698996866306?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095545698996866306&source=h5_m,6553960,11635,1383,1447,595391,7.072756285149564e+18,7.072756285149564e+18,24.0,7.072756285149564e+18,original sound - willson_samp (Contains music from: 6 Legendary Spoons - Lil.Man),"Contains music from: ""6 Legendary Spoons""",6.976755863927686e+18,aypiks,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7072756285778692866.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bd8ee86f0ce6e10e634ac00f80c9e7de.json,False,False,Lil.Man,6 Legendary Spoons,original sound - willson_samp (Contains music from: 6 Legendary Spoons - Lil.Man),"Contains music from: ""6 Legendary Spoons""",[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
0,US,7097351314669161774,1652480875,This video was a bit of a stretch lol,26880250,Lexi Rivera,Lexi Rivera,0,False,https://www.tiktok.com/@lexibrookerivera/video/7097351314669161774?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097351314669161774&source=h5_m,8683927,4269,1322,7621,1131320,7.081281124546203e+18,7.081281124546203e+18,72.0,7.081281124546203e+18,original sound - tvdoja (Contains music from: Like That (feat. Gucci Mane) - Doja Cat feat. Gucci Mane),"Contains music from: ""Like That (feat. Gucci Mane)""",7.072573220955882e+18,Doja Cat Fan Account,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081281128996637446.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/18bdc87bd659ce90aa02839579649990.json,False,False,Doja Cat feat. Gucci Mane,Like That (feat. Gucci Mane),original sound - tvdoja (Contains music from: Like That (feat. Gucci Mane) - Doja Cat feat. Gucci Mane),"Contains music from: ""Like That (feat. Gucci Mane)""",[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
1,US,7082538894683639082,1649032090,Make me laugh for $200😂🔥she snapped #djmer,6672558378680042501,Dj Merr,"Blessed by 2.6 million💕🙏🏽
Support me on IG
BLM",0,False,https://www.tiktok.com/@dj.merr/video/7082538894683639082?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082538894683639082&source=h5_m,21557176,15527,16221,6511,3146253,7.082538863436123e+18,7.082538863436123e+18,72.0,7.082538863436123e+18,original sound - dj.merr,Dj Merr,6.672558378680042e+18,Dj Merr,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7082538891974314798.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,#djmer,0,0,0,0,0,0,0,0,0,0
2,GB,7095427697442114821,1652032999,Zombie Headless Drive Through Prank 😂 What would you do?,7053443472463905797,moodtoobe,"🧡 Daily Videos To Lift Your Mood 💚
📧 Moodtoobe@gmail.com",0,False,https://www.tiktok.com/@moodtoobe/video/7095427697442114821?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095427697442114821&source=h5_m,15434745,3316,4293,4039,687198,6.728562975734516e+18,6.728562975734516e+18,10036.0,6.728562975734516e+18,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
3,PH,7102748548189506842,1653737517,#ad #fyp #fyp #fyp #fyp #fyp #fyp #fyp #ad #foryou,7058157451333780482,Si.Peter,,0,False,https://www.tiktok.com/@si.peter/video/7102748548189506842?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102748548189506842&source=h5_m,42039,0,12,70,1432,7.102748576551276e+18,7.102748576551276e+18,24.0,7.102748576551276e+18,original sound - si.peter,Si.Peter,7.05815745133378e+18,Si.Peter,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7102748585078311706.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,#ad #fyp #fyp #fyp #fyp #fyp #fyp #fyp #ad #foryou,1,0,0,7,0,0,0,0,0,0
4,AU,7083230877123235073,1649193206,#TheoriesMafia,7079542537313403905,Mort,"Facts, Theories and More!",0,False,https://www.tiktok.com/@mort.com.au/video/7083230877123235073?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083230877123235073&source=h5_m,6161544,50444,27694,33590,561078,7.083230850510327e+18,7.083230850510327e+18,72.0,7.083230850510327e+18,original sound - mort.com.au (Contains music from: Fallen Down (Reprise) - Toby Fox),"Contains music from: ""Fallen Down (Reprise)""",7.079542537313404e+18,Mort,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7083230826455911170.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f597005c9195bc980f16e17a08ac9b75.json,False,False,Toby Fox,Fallen Down (Reprise),original sound - mort.com.au (Contains music from: Fallen Down (Reprise) - Toby Fox),"Contains music from: ""Fallen Down (Reprise)""",[],0.0,0,Bouvet Island,#TheoriesMafia,0,0,0,0,0,0,0,0,0,0
5,TW,7103051853713231130,1653808135,60塊,6822509704477197314,htttkk,—,0,False,https://www.tiktok.com/@htttkk/video/7103051853713231130?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103051853713231130&source=h5_m,103310,81,172,33,4013,7.103051839427382e+18,7.103051839427382e+18,24.0,7.103051839427382e+18,original sound - htttkk,htttkk,6.822509704477197e+18,htttkk,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7103051858000448283.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
6,US,7101754160483454254,1653505993,something’s not right..😬,106265555199795200,Peet Montzingo,"ginger with a soul 🤷🏻‍♂️
singer🎙
peet@28thave.com
ALL THE LINKS👇🏻",0,False,https://www.tiktok.com/@peetmontzingo/video/7101754160483454254?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101754160483454254&source=h5_m,5468678,6684,8147,1686,448924,6.817208513685621e+18,6.817208513685621e+18,10036.0,6.817208513685621e+18,"Spooky, quiet, scary atmosphere piano songs",Skittlegirl Sound,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e1f873ceb95b433c807dbdd2c0c14602,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d44020564b964ece8fc7d53a8b75ea5b,True,True,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
7,VN,7090883429985766682,1650974954,Tự sợ bản thân tôi 😭 #cat,6546370761685565442,JSOL,"Meowww
Vietnamese 🇻🇳
IG: Jsol.thaison",0,False,https://www.tiktok.com/@jsol.dreams/video/7090883429985766682?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090883429985766682&source=h5_m,45024678,69433,101345,107299,3675196,7.09088344432216e+18,7.09088344432216e+18,24.0,7.09088344432216e+18,original sound - jsol.dreams,JSOL,6.546370761685565e+18,JSOL,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7090883454287514395.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c317566c58ddf4d7a69aa65322a2d583.json,False,False,,,,,[],0.0,0,Bouvet Island,#cat,0,0,0,0,0,0,0,0,0,0
