,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_argentina,hash_comedia,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_greenscreen,hash_humor,hash_parati,hash_viral
7,AR,7098150015826218246,1652666840,cosas que pasan después de unos tragos 🤪#fouryou #fypシ゚viral #parati #amigas #boliche,6804876925703160837,Rocío Magali,"Bailarina 🌼
📍Buenos Aires-Argentina
📍 Florencio Varela",0,False,https://m.tiktok.com/v/7098150015826218246.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098150015826218246&source=h5_m,1559509,466,1747,88,102417,7098149976735222533,7098149976735222533,72,7098149976735222533,original sound - rociomagalii02,Rocío Magali,6.804876925703161e+18,Rocío Magali,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098150007928359686.mp3,,False,False,[],0,0,,,,,Argentina,#fouryou #fypシ゚viral #parati #amigas #boliche,0,0,0,0,0,1,0,0,1,1
0,UY,7094669656446766342,1651856504,#pegar un video de @juliansappietro #pegar #parati #viral #fyp,7073967443147801606,Junior Sosa,perdí la otra😕 @juniorsosavapai,0,False,https://www.tiktok.com/@juniorsosa05__/video/7094669656446766342?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094669656446766342&source=h5_m,5688308,4416,23679,55894,776335,7094669824344722181,7094669824344722181,72,7094669824344722181,original sound - juniorsosa05__,Junior Sosa,7.073967443147802e+18,Junior Sosa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094669834868656901.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/89661e3b65d5f9094e176443eae9ab51.json,False,False,[],0,0,,,,,Argentina,#pegar #pegar #parati #viral #fyp,0,0,0,0,1,0,0,0,1,1
1,ES,7094326994325785862,1651776722,Responder a @create.your.dreams_18  Pt.2 que signo eres? Y tus amigos? #fyp #parati #humor #zodiaco,123508270551511040,Andrea Farga,"Consultorio de amor en mi IG:✨andreafarga✨
Constrataciones@hellosaturday.club",0,False,https://www.tiktok.com/@andreaibaez11/video/7094326994325785862?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094326994325785862&source=h5_m,16843292,11632,11260,30152,1335060,6696417083686651905,6696417083686651905,10033,6696417083686651905,Mr. Blue Sky,Electric Light Orchestra,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/719c0866114047daaa424e3b49899622,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7adbdc586df948f9be60b6c9bc7128ba,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '196426738', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Argentina,#fyp #parati #humor #zodiaco,0,0,0,0,1,0,0,1,1,0
2,ES,7101742397700214022,1653503255,No olvidéis seguirme para no perderos la parte 2! 🥰 l #gerardmakeup #maquillaje #makeup #foryou #fyp #parati #viral #lgbt #🏳️‍🌈,6893576461140231170,GERARD GARCÍA 🐬✨,"📸IG: @gerardmakeup
💄 Makeup Artist
📩 gerardmakeupp@gmail.com",0,False,https://www.tiktok.com/@gerardmakeup/video/7101742397700214022?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101742397700214022&source=h5_m,7098851,1955,659,2588,607305,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Argentina,#gerardmakeup #maquillaje #makeup #foryou #fyp #parati #viral #lgbt #🏳️‍🌈,0,0,1,0,1,0,0,0,1,1
3,AR,7083899038138928389,1649348774,😳😳 #historias #actuacion,6833601400104518662,Dai Amadeo,"🇦🇷Comedia✨🎬Historias🎥
Seguime en YouTube❤️
También canto🎙️😍
⬇️⬇️⬇️",0,False,https://www.tiktok.com/@dai.amadeo/video/7083899038138928389?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083899038138928389&source=h5_m,12466961,828,829,4080,1033129,7083899046674352902,7083899046674352902,72,7083899046674352902,original sound - dai.amadeo,Dai Amadeo,6.833601400104519e+18,Dai Amadeo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083899049871117061.mp3,,False,False,[],0,0,,,,,Argentina,#historias #actuacion,0,0,0,0,0,0,0,0,0,0
4,GB,7100657206235843846,1653250590,The Dog Got Out Again 🐶.    #fyp #foryou #animal #tiger #lion  #fypシ #edit #foryoupage #fy #pet #cat #fup #animals #viral #nature #wild #wildlife #zoo #trend #tredning,7027523532746048518,Everything Animals 🦍,"Dark Side Of Nature ♠️


#1 Animal Page on TikTok 🦍",0,False,https://www.tiktok.com/@_zoology_/video/7100657206235843846?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100657206235843846&source=h5_m,3996790,3230,2315,7773,560378,7100659210744236805,7100659210744236805,72,7100659210744236805,original sound - _zoology_,Everything Animals 🦍,7.027523532746049e+18,Everything Animals 🦍,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100659215366802182.mp3,,False,False,[],0,0,,,,,Argentina,#fyp #foryou #animal #tiger #lion #fypシ #edit #foryoupage #fy #pet #cat #fup #animals #viral #nature #wild #wildlife #zoo #trend #tredning,0,0,1,1,1,1,0,0,0,1
5,AR,7099923559107071238,1653079774,#dúo con @flaka05_oficial,6808625385322120197,michelo,my dream is to go to the qatar world cup /businessmichelo@gmail.com,0,False,https://www.tiktok.com/@michelo2.0/video/7099923559107071238?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099923559107071238&source=h5_m,5823004,943,980,4681,214416,7088052475416169262,7088052475416169262,10036,7088052475416169262,Te Felicito,Shakira & Rauw Alejandro,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a8f2b2f07194ba8ae6cc6cb1481c023,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0f99e34b243b4c5890f8242361413e55,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619007597', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Argentina,#dúo,0,0,0,0,0,0,0,0,0,0
6,AR,7103316601969052934,1653869779,ni autoestima tenia 🙃😔,136347154398216192,Alberee,"Sigan en youtube ;)
Rep: @latinfluence
Comercial: info@almaberezowski.com",0,False,https://www.tiktok.com/@alberee_/video/7103316601969052934?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103316601969052934&source=h5_m,607826,617,135,291,113043,7087306924735122182,7087306924735122182,10036,7087306924735122182,"Cnv Sound, Vol. 14",Pure Negga,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/68f2409e6a074a929731da89384e8d9c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e87d54b7ddf34f3c97102e1d9e55554d,False,True,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
7,US,7099075155279744298,1652882239,Cual me faltó? 😂🇺🇸❤️🇦🇷 #novios #parejainternacional #argentina #usa #cosasdenovios #asiquebueno #encasa,6827974874334577670,Sam y Hernán,"🇺🇸❤️🇦🇷
Founders at Mate Society
Based in Florida",0,False,https://www.tiktok.com/@majesticbambi/video/7099075155279744298?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099075155279744298&source=h5_m,2765541,1494,5658,4075,193240,243629111359807488,243629111359807488,71,243629111359807488,Yo Me Enamore,Amar Azul,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9914a7b19ed946a28df6bc78c7929934,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5be7b87c082147ea83f5b84d23042eb8,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '868007687', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Argentina,#novios #parejainternacional #argentina #usa #cosasdenovios #asiquebueno #encasa,1,0,0,0,0,0,0,0,0,0
0,BR,7085040356160457989,1649614507,Desenrola 👏🏻 #trend #desenrolabateejogadeladinho #fy #fu,6783002975486395398,Vivi Cake,"💌contato@vivicake.art 
📦Cx Postal 77766 CEP 05593-970",0,False,https://www.tiktok.com/@vivicakedesigner/video/7085040356160457989?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085040356160457989&source=h5_m,61430474,12124,10587,21663,4112622,7078871588862462726,7078871588862462726,10036,7078871588862462726,Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),L7NNON & Os Hawaianos & DJ Bel da CDD,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3fcd7ca0efe5450989230f862c5a67ef,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/84863c5be7b74a468b5160453ab90127,False,True,[],0,0,,,,,Argentina,#trend #desenrolabateejogadeladinho #fy #fu,0,0,0,0,0,0,0,0,0,0
1,GB,7100873285876944133,1653300902,#fyp #bts,7100564445344941061,aebz_h1z1,Cross-dressing girl,0,False,https://www.tiktok.com/@adminlh11/video/7100873285876944133?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100873285876944133&source=h5_m,11317761,9590,10638,17961,2294756,7100873235029379845,7100873235029379845,72,7100873235029379845,original sound - adminlh11,aebz_h1z1,7.100564445344941e+18,aebz_h1z1,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100873247704550150.mp3,,False,False,[],0,0,,,,,Argentina,#fyp #bts,0,0,0,0,1,0,0,0,0,0
2,ES,7078432296625343750,1648075949,#lenguabifida,6956233775215772677,teerakii,"soy toda una boomer con esto, but lo intento
twitch:teerakii",0,False,https://www.tiktok.com/@teerakii/video/7078432296625343750?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078432296625343750&source=h5_m,6032166,456,2165,1768,499152,7078432263922371333,7078432263922371333,72,7078432263922371333,original sound - teerakii,teerakii,6.956233775215773e+18,teerakii,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078432268313840389.mp3,,False,False,[],0,0,,,,,Argentina,#lenguabifida,0,0,0,0,0,0,0,0,0,0
3,IT,7089849457705094405,1650734215,#dottmarinaconese #chirurgiaestetica,7082346472386053126,dottssamarinaconese,"👩‍⚕️ Dermatologa e Medico Estetico
Personal Beauty Coach 
📍Bari
My products ⬇️",0,False,https://www.tiktok.com/@dottssamarinaconese/video/7089849457705094405?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089849457705094405&source=h5_m,40755351,8001,33329,10561,888082,7089849493025213189,7089849493025213189,72,7089849493025213189,original sound - dottssamarinaconese,dottssamarinaconese,7.082346472386053e+18,dottssamarinaconese,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089849502642801414.mp3,,False,False,[],0,0,,,,,Argentina,#dottmarinaconese #chirurgiaestetica,0,0,0,0,0,0,0,0,0,0
4,AR,7101398116091333893,1653423096,#dúo con @diegotopaok #duo holaaa,6753277472627049477,lucas upstein,"ig luupstein y luupstein 2
Entradas para mis showcitos de stand up 👇",0,False,https://www.tiktok.com/@upstein/video/7101398116091333893?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101398116091333893&source=h5_m,175403,185,217,433,27569,7100343884437408518,7100343884437408518,72,7100343884437408518,original sound - diegotopaok,Diego Topa,6.774937488382313e+18,Diego Topa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100343898668550918.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4785e5d888f0fcc7364c6a478cafb3cb.json,False,False,[],0,0,,,,,Argentina,#dúo #duo,0,0,0,0,0,0,0,0,0,0
5,AR,7100807262373022981,1653285533,dios la amo mucho #lentejas #angievelasco,7100795437867189254,AngieMiCasita08,soy fan de angie y hago edits porque me apasionan uwu,0,False,https://www.tiktok.com/@angiemicasita08/video/7100807262373022981?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100807262373022981&source=h5_m,1594426,3235,403,2772,358784,7100807187248728838,7100807187248728838,72,7100807187248728838,original sound - angiemicasita08,AngieMiCasita08,7.100795437867189e+18,AngieMiCasita08,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100807152360524550.mp3,,False,False,[],0,0,,,,,Argentina,#lentejas #angievelasco,0,0,0,0,0,0,0,0,0,0
6,AR,7099235659809967365,1652919613,#parati #fyp #foryou #fypシ #fyp #fy #foryou #foryoupage #paratii #viral #viraltiktok #odontologia #cambio,6955992293891621894,odontologa.cantero,"🇦🇷Argentina 
📚Docente UNLP 
🦷estética
💉cirugía",0,False,https://www.tiktok.com/@odontologa.cantero/video/7099235659809967365?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099235659809967365&source=h5_m,1373956,242,602,420,39752,7070642742501574658,7070642742501574658,10033,7070642742501574658,Numero 1,Oscu & Nobeat,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d3937345700a4deb8dcfc66bfef93f7c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b70035da36754c67b67a5f94d73841f6,True,True,[],0,0,,,,,Argentina,#parati #fyp #foryou #fypシ #fyp #fy #foryou #foryoupage #paratii #viral #viraltiktok #odontologia #cambio,0,0,2,1,2,1,0,0,1,1
7,FR,7101410738375265542,1653426035,💀 #zodiac #zodiacsigns #astrology #fyp #foryou #viral #aesthetic,6579638765886488582,Aestheticc11113,"🌈This is a safe space🌈
SHE / HER
Goal ➡️ 500K",0,False,https://www.tiktok.com/@aestheticc11113/video/7101410738375265542?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101410738375265542&source=h5_m,7174297,9590,8475,296,936779,6865000210507090693,6865000210507090693,72,6865000210507090693,pacify her,favsoundds,6.5569037141369e+18,favsoundds,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6865000207763901190.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/f104493c1b46cb21bcb1bc8e9b1d2847.json,False,False,[],0,0,,,,,Argentina,#zodiac #zodiacsigns #astrology #fyp #foryou #viral #aesthetic,0,0,1,0,1,0,0,0,0,1
0,AR,7078825110869658885,1648167408,Re loca mal 🥵😂,6806539500418171909,pablitocastilloo,"HOLAAAAAA 🤩
Soy vos o tu amig@ en un tiktok 💁🏽‍♀️🤍🙋🏽‍♂️",0,False,https://www.tiktok.com/@pablitocastilloo/video/7078825110869658885?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078825110869658885&source=h5_m,2460274,2482,16464,30383,345772,7078825090746059525,7078825090746059525,72,7078825090746059525,original sound - pablitocastilloo,pablitocastilloo,6.806539500418172e+18,pablitocastilloo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078825111167798022.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f49e3c89af6be079883b81925f5f06bc.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
1,AR,7085147118691749126,1649639366,Pov sos fina pero bien de barrio🤣❤️ Ig:danelikstar,6805133215566316549,Danelik Star,"⬆️En Insta estoy siempre⬆️ 
⬇️❤️Seguime es gratis🙏❤️⬇️
🇦🇷Tucu-Star 🇦🇷
⬇️😱",0,False,https://www.tiktok.com/@danelik.star/video/7085147118691749126?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085147118691749126&source=h5_m,3231593,1408,1527,2418,290328,7085147106352057094,7085147106352057094,72,7085147106352057094,Vayan a mi ig,Danelik Star,6.805133215566317e+18,Danelik Star,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085147087969094406.mp3,,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
2,US,7099910815058316586,1653076806,Responder a @fernanda.12.24 #fyp #tutorial #fakebody⚠️,6583008569645383686,Kim🤍,"Puerto Rico ♡
Sígueme en insta: @kimberlyacr",0,False,https://www.tiktok.com/@kimberlyacr/video/7099910815058316586?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099910815058316586&source=h5_m,7307822,1151,5308,57474,890315,7094303917231605761,7094303917231605761,10033,7094303917231605761,Party,Bad Bunny & Rauw Alejandro,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/49fd32620c854059b5dd09578a78a8d2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5f619d9a515d4f7290cc125329ac949b,True,True,[],0,0,,,,,Argentina,#fyp #tutorial #fakebody⚠️,0,0,0,0,1,0,0,0,0,0
3,AR,7075743870813785350,1647450000,"siento que es el vestite conmigo mas malo que hice y hare, sepan disculpar 😔",6762201332100826117,Oriana Sabatini,ORIANA,0,False,https://www.tiktok.com/@orianasabatini/video/7075743870813785350?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075743870813785350&source=h5_m,4653029,2277,1757,1096,563413,7075743920268774149,7075743920268774149,72,7075743920268774149,original sound - orianasabatini,Oriana Sabatini,6.762201332100826e+18,Oriana Sabatini,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075743928934583046.mp3,,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
4,GB,7095506808810376454,1652051420,Annabelle Drive Thru Prank 😂 What would you do?,7053443472463905797,moodtoobe,"🧡 Daily Videos To Lift Your Mood 💚
📧 Moodtoobe@gmail.com",0,False,https://www.tiktok.com/@moodtoobe/video/7095506808810376454?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095506808810376454&source=h5_m,46819157,34505,107185,138630,5417167,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
5,US,7086211317723548974,1649887143,SAMI RUN FASTER 😂 *DO NOT TRY*,6713702683084489733,FutureSelf,"Follow my INSTA! ^💘✝️
Business: 📩 Futureself@fypagency.com
GO VIRAL COURSE⤵️💘",0,False,https://www.tiktok.com/@.futureself/video/7086211317723548974?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086211317723548974&source=h5_m,31668272,13529,6669,6857,3353605,7086211292474084142,7086211292474084142,72,7086211292474084142,original sound - .futureself,FutureSelf,6.71370268308449e+18,FutureSelf,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086211317824113451.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e516eb1d95f3672289e543b07a95c0fb.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
6,AU,7101419421276605698,1653428056,#justiceforjohnnydepp follow for more! #licepopping,6713307532104877058,Rach,"3.5 you guys blow me away ! Thank you 🎉
Spread love not lice",0,False,https://www.tiktok.com/@trashywashyy/video/7101419421276605698?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101419421276605698&source=h5_m,6980271,3285,5013,3871,379784,6891415567417231361,6891415567417231361,10033,6891415567417231361,Pirates Of The Caribbean - Main Theme - He's A Pirate,Geek Music,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/dd9c18943c4046f2a2a37db0e5244dc0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a9204ae9dc8e4e7fb921f5153b7a8fc7,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1171882302', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Argentina,#justiceforjohnnydepp #licepopping,0,0,0,0,0,0,0,0,0,0
7,AR,7103284315575962886,1653862262,#dúo con @sebastian_barcelone #agusprivi,6801525394945819654,Agus Privi,"MindFit Coach|Te ayudo a ir por tu mejor versión
Rep:@trendsetters.ok
⏬Mis links",0,False,https://www.tiktok.com/@agusprivii/video/7103284315575962886?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103284315575962886&source=h5_m,170813,76,75,132,19290,6917638492661319682,6917638492661319682,10033,6917638492661319682,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/727acc4e41d14c32ac1e2277827dbeea,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/daca82e1a3c3426592415919b27836f8,False,True,[],0,0,,,,,Argentina,#dúo #agusprivi,0,0,0,0,0,0,0,0,0,0
