,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_cotedivoire,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humour,hash_pourtoi,hash_tiktok,hash_trending,hash_viral
6,FR,7101786486911094022,1653513521,@cvmidriss abonnez vous a lui🔥 #pourtoi #foryou #225🇨🇮,6615314387018891269,mael_lifeedit,"Paypal : lifemaels 
Insta : lifemaels 
Snap : maelduciv
🇨🇮🇫🇷🇺🇸",0,False,https://m.tiktok.com/v/7101786486911094022.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101786486911094022&source=h5_m,458011,248,32,48,31938,7091008875368844038,7091008875368844038,72,7091008875368844038,original sound - risma.951 (Contains music from: Tout doux - LZ),"Contains music from: ""Tout doux""",6.988617645990888e+18,R I S M A,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091008894478437125.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0b1875ac30cf012ea2347974bde4d5d7.json,False,False,[],0,0,LZ,Tout doux,original sound - risma.951 (Contains music from: Tout doux - LZ),"Contains music from: ""Tout doux""",Côte d'Ivoire,#pourtoi #foryou #225🇨🇮,0,1,0,0,0,0,1,0,0,0
7,US,7091394904911301890,1651094042, ,6543597769997685775,Kristi Krime 💛,"💕 xoteam member 💕
cooperation kristi@xoagency.co",0,False,https://m.tiktok.com/v/7091394904911301890.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091394904911301890&source=h5_m,4150279,870,1141,13356,370213,7074928136126892826,7074928136126892826,24,7074928136126892826,original sound - cathyhkh,CathyH,6.80905415916336e+18,CathyH,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7074928132834233115.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/611efbd4a2b3cc0b9a53d3474625729e.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
0,US,7101675934670982446,1653487780,#foryoupage,7020444238879441926,sexymia0419,"$Jr1740
please follow me on IG at sexymia
My IG is sexymia",0,False,https://m.tiktok.com/v/7101675934670982446.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101675934670982446&source=h5_m,267770,85,62,681,6617,7101675835878345515,7101675835878345515,72,7101675835878345515,original sound - sexymia0419 (Contains music from: Time - HUBBA),"Contains music from: ""Time""",7.020444238879442e+18,sexymia0419,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101675916228709163.mp3,,False,False,[],0,0,HUBBA,Time,original sound - sexymia0419 (Contains music from: Time - HUBBA),"Contains music from: ""Time""",Côte d'Ivoire,#foryoupage,0,0,1,0,0,0,0,0,0,0
1,CM,7080290027053255942,1648508485,😂,6638841651668877317,Diana hyllarie,"Je vous aime ❤️
Collab: managementdianab@yahoo.com
Twitter: Diana Hyllarie Bouli",0,False,https://m.tiktok.com/v/7080290027053255942.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080290027053255942&source=h5_m,995385,555,495,4994,91408,6574536053254785797,6574536053254785797,72,6574536053254785797,original sound - asmanasri1,Asma Nasri,6.544997804203316e+18,Asma Nasri,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1605111340995590.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/58bbee44478896adb94bc75b1d5afe4d.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
2,FR,7102915827267128582,1653776467,Écoute Makoso￼ 😂😂😂,6904973420258558978,user4309341841307,Bio,0,False,https://m.tiktok.com/v/7102915827267128582.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102915827267128582&source=h5_m,235836,992,1744,67,11981,7102915856472034053,7102915856472034053,72,7102915856472034053,original sound - fofana3282,user4309341841307,6.904973420258559e+18,user4309341841307,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102915861488339718.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
3,GN,7099190139406011654,1652909012,Oui chef 👩‍🍳 gohou #_tikto 🇨🇮,7024873548846941189,soule652,,0,False,https://m.tiktok.com/v/7099190139406011654.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099190139406011654&source=h5_m,878332,298,4696,1325,36154,7099190130400938757,7099190130400938757,72,7099190130400938757,original sound - soule652,soule652,7.024873548846941e+18,soule652,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099190143114431238.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,#_tikto,0,0,0,0,0,0,0,0,0,0
4,FR,7098712446457711878,1652797790,8h32😂#psg #fyp #training @Eden,6806274768179479558,Océ🧃,"Joueuse au paris saint germain⚽️
Lifestyle 🦁✨",0,False,https://m.tiktok.com/v/7098712446457711878.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098712446457711878&source=h5_m,528686,335,148,84,57412,7041316784300886018,7041316784300886018,10033,7041316784300886018,Baby Relaxa Encaixa Na Vibe,uaaiti,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/59fcc36d10284da28544861830329d06,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c0118a21280c400797f259217361fa2f,False,True,[],0,0,,,,,Côte d'Ivoire,#psg #fyp #training,0,0,0,1,0,0,0,0,0,0
5,CI,7078608422098324741,1648116958,J’ai tué 🤣je peux ouvrir Ecole de danse maintenant hein💃🏻🔥,6825680744742028293,Kone Mia🧿,Mère de 4 petit ange et femme au foyer avant tout ❤️,0,False,https://m.tiktok.com/v/7078608422098324741.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078608422098324741&source=h5_m,3890400,2984,1408,968,199407,7077523762148674310,7077523762148674310,72,7077523762148674310,C'est dosé,Serge Beynaud,7.043913981702129e+18,Serge Beynaud,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077523732851428102.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ac0c8a363fda5e5b14c040cbdd038efb.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
6,CI,7090301046240709893,1650839359,Pluie cala c’est pas pour nous les célibataire😭 c’est mieux on va rire 😂 bon nuuu #pourtoi #humour #flypシ #rire,7043919977858319365,steephbooyeux,"J’ai été piraté 😭 famille mais c’est R abonnez-vous 
On va gatei le coin 😏",0,False,https://m.tiktok.com/v/7090301046240709893.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090301046240709893&source=h5_m,1017610,5834,4588,21559,93179,6939137135236614918,6939137135236614918,72,6939137135236614918,original sound - capriceaudrey237,Capriceaudrey,1.8041224356868506e+17,Capriceaudrey,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6991450716313258757.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/63f152f942b02c548860da940230e97f.json,False,False,[],0,0,,,,,Côte d'Ivoire,#pourtoi #humour #flypシ #rire,0,0,0,0,0,1,1,0,0,0
7,US,7088716927526358274,1650470527,Ok last one I promise!🤞🏼 #noonewashurt #artistsoftiktok #weareprofessionals,6633004740613537798,Ryan Schneider,"Cirque du Soleil 🎪 
Trapeze Artist & Goofball
500k LETS GO 🤯
 @ryansacrobat",0,False,https://m.tiktok.com/v/7088716927526358274.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088716927526358274&source=h5_m,76808160,69001,319507,116119,4667990,7086546039687203626,7086546039687203626,72,7086546039687203626,original sound - kateylorrell (Contains music from: Stormy - Aurora Creation),"Contains music from: ""Stormy""",6.728805819795817e+18,Kate 💥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086539742023797550.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/9f19dc5e9b79b56ff1a36aef35630698.json,False,False,[],0,0,Aurora Creation,Stormy,original sound - kateylorrell (Contains music from: Stormy - Aurora Creation),"Contains music from: ""Stormy""",Côte d'Ivoire,#noonewashurt #artistsoftiktok #weareprofessionals,0,0,0,0,0,0,0,0,0,0
0,CI,7074347771335019782,1647124946,VANESSA 🤣🤣🤣,6993089621027701765,Mr planificateur 🥰,No bio yet,0,False,https://m.tiktok.com/v/7074347771335019782.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074347771335019782&source=h5_m,6101426,6482,10959,46557,464985,7074347729547250437,7074347729547250437,72,7074347729547250437,original sound - mrplanificateur18,Mr planificateur 🥰,6.993089621027702e+18,Mr planificateur 🥰,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074347756420139782.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a27faf667c950a1f5fa22fe8634505fe.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
1,NG,7096418414431898885,1652263671,Do you understand the story ? 🥺❤️.   #jennites #jennifrank29 #viral,6585561027164635142,Jenni_frank,"👑Multi-talented Queen 👑 
🤯 Content Diversity 🤯
 🌎👑 JENNI FRANK 👑🌎
3.5M ?",0,False,https://m.tiktok.com/v/7096418414431898885.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096418414431898885&source=h5_m,1095983,652,302,4790,104858,7096129428425575173,7096129428425575173,72,7096129428425575173,original sound - jennifrank29 (Contains music from: 阿宇 - 阿宇@(￣o￣) . z Z),"Contains music from: ""阿宇""",6.585561027164635e+18,Jenni_frank,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096416611606760198.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b8fd3c18cb5f52e2d9f8b66b692ed1d2.json,False,False,[],0,0,阿宇@(￣o￣) . z Z,阿宇,original sound - jennifrank29 (Contains music from: 阿宇 - 阿宇@(￣o￣) . z Z),"Contains music from: ""阿宇""",Côte d'Ivoire,#jennites #jennifrank29 #viral,0,0,0,0,0,0,0,0,0,1
2,CI,7085515558078237958,1649725149,Ahooolé,7021539289557517317,lerizcouchet,"🇨🇮 New Compte 🇨🇮
🐘💨🍃💨👃🏿😳🥺🤢🤮🚽",0,False,https://m.tiktok.com/v/7085515558078237958.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085515558078237958&source=h5_m,151832,153,80,462,4644,7085515517506931461,7085515517506931461,72,7085515517506931461,original sound - le_rizcouchet (Contains music from: YMD - Lesky),"Contains music from: ""YMD""",7.021539289557517e+18,lerizcouchet,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085515548364114693.mp3,,False,False,[],0,0,Lesky,YMD,original sound - le_rizcouchet (Contains music from: YMD - Lesky),"Contains music from: ""YMD""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
3,CI,7099814427251313925,1653054366,@Agninninwagninnin ❤️🎧🤘🏿 @episode_225 😂😂😂 #fyp #immature #fypシ #tiktok #viral #viralvideos #buzz #tiktok🇨🇮 #viralpost #pourtoi #cotedivoire #😂😂😂 #😂 #💔 #ivoirien #abidjan #amour #maladie #❤️ #Love #like #liked #video #african #senegal #cameroun #mali #burkinafaso #togo #benin #france,7077633932574295046,le_francklin,No bio yet,0,False,https://m.tiktok.com/v/7099814427251313925.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099814427251313925&source=h5_m,100158,38,90,1881,6582,7094623137173604354,7094623137173604354,10033,7094623137173604354,Dibango Dibanga,Bello Falcao,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d6c3a72d172045d5bc87bdd92990d492,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6e4de76c08854c779e78bce04f485805,False,True,[],0,0,,,,,Côte d'Ivoire,#fyp #immature #fypシ #tiktok #viral #viralvideos #buzz #tiktok🇨🇮 #viralpost #pourtoi #cotedivoire #😂😂😂 #😂 #💔 #ivoirien #abidjan #amour #maladie #❤️ #Love #like #liked #video #african #senegal #cameroun #mali #burkinafaso #togo #benin #france,1,0,0,1,1,0,1,2,0,1
4,US,7076285642803694894,1647576142,"I mean, I guess I consider that shot made 😂😩🤷🏽‍♂️ #fyp #shoot #fitness",429975,Justin,"You May Cry, Laugh, or both 🤣
IG: @GloJays 🔥
📧: BookGloJays@gmail.com",0,False,https://m.tiktok.com/v/7076285642803694894.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076285642803694894&source=h5_m,21542325,10423,12429,70185,1951777,7076285624831298347,7076285624831298347,72,7076285624831298347,original sound - glojays,Justin,429975.0,Justin,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076285648696527658.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/56dc998ce7c302b608fd27856c545c7f.json,False,False,[],0,0,,,,,Côte d'Ivoire,#fyp #shoot #fitness,0,0,0,1,0,0,0,0,0,0
5,US,7101803066378210603,1653517380, ,7047669507050210309,FaSexy17,"Am a upcoming YouTuber 

https://m.youtube.com/watch?v=w8VlV0e_fuA",0,False,https://m.tiktok.com/v/7101803066378210603.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101803066378210603&source=h5_m,786777,304,170,341,17248,7093250098850728709,7093250098850728709,72,7093250098850728709,Number one (Contains music from: Number One - Dj Consequence & Dj Tarico),"Contains music from: ""Number One""",7.005517054229644e+18,Symplyciana,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093250109030615813.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/409e1d8f877e3d05619b2ce25527dda7.json,False,False,[],0,0,Dj Consequence & Dj Tarico,Number One,Number one (Contains music from: Number One - Dj Consequence & Dj Tarico),"Contains music from: ""Number One""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
6,CI,7096631990975302917,1652313397,😩🥺#lgbt🌈 #viral,6813793798130058246,LGBT 🏳️‍🌈 love ❤️,"Caprice 💕
Snap: sasha_caprice🖤
Snap: samtehe1😎
YouTube:saaashaa.sam",0,False,https://m.tiktok.com/v/7096631990975302917.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096631990975302917&source=h5_m,363121,195,44,352,22348,7002365483722820357,7002365483722820357,72,7002365483722820357,original sound - dudaastassie (Contains music from: Sua amiga deu - MC Levin),"Contains music from: ""Sua amiga deu""",16454186.0,Duda Astassie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7002365617797925638.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4b95e2f5a39537d93b9d6556a433e63b.json,False,False,[],0,0,MC Levin,Sua amiga deu,original sound - dudaastassie (Contains music from: Sua amiga deu - MC Levin),"Contains music from: ""Sua amiga deu""",Côte d'Ivoire,#lgbt🌈 #viral,0,0,0,0,0,0,0,0,0,1
7,US,7096975171164196142,1652393298,one week to lose weight #activewear #gym #fitnesswear,6944969371975353350,gustavo.norris,"code
halaraday
for 20% off
👇👇👇",0,False,https://m.tiktok.com/v/7096975171164196142.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096975171164196142&source=h5_m,6885691,212,32529,127861,72564,7096975125429488430,7096975125429488430,72,7096975125429488430,original sound - gustavo.norris (Contains music from: System songs used in noise and drone horror(69090) - alaki paca),"Contains music from: ""System songs used in noise and drone horror(69090)""",6.944969371975353e+18,gustavo.norris,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096975160854727470.mp3,,False,False,[],0,0,alaki paca,System songs used in noise and drone horror(69090),original sound - gustavo.norris (Contains music from: System songs used in noise and drone horror(69090) - alaki paca),"Contains music from: ""System songs used in noise and drone horror(69090)""",Côte d'Ivoire,#activewear #gym #fitnesswear,0,0,0,0,0,0,0,0,0,0
0,US,7072472972069473578,1646688435,You guys would NOT believe the amount of HOURS it took to make this! 🥵 #trending #foryou #4k #iconicwill #viral #trend,1434833,iConicWill,"Dancer, Comedian, Actor
Snapchat 👻: iconic.will
willhornebusiness@gmail.com",0,False,https://m.tiktok.com/v/7072472972069473578.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072472972069473578&source=h5_m,15416271,5458,10279,116419,613246,7059815348236798725,7059815348236798725,72,7059815348236798725,no wahala (Contains music from: Go in All - Muzammal),"Contains music from: ""Go in All""",6.691678111505647e+18,k,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7059815377739549445.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/370c0efb2131ace1627cef17feb9c377.json,False,False,[],0,0,Muzammal,Go in All,no wahala (Contains music from: Go in All - Muzammal),"Contains music from: ""Go in All""",Côte d'Ivoire,#trending #foryou #4k #iconicwill #viral #trend,0,1,0,0,0,0,0,0,1,1
1,CM,7099859476026526982,1653064853,#bettychristy #ahmatlepetrolier,6819422727871464454,Christy,1M?🙏❤️Merci pour la force mes amours ❤️.                               🇨🇩🇨🇲,0,False,https://m.tiktok.com/v/7099859476026526982.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099859476026526982&source=h5_m,256062,297,89,1002,24155,7082484410318375685,7082484410318375685,72,7082484410318375685,original sound - capriiii_sunnn11 (Contains music from: Rotoscope - challenger),"Contains music from: ""Rotoscope""",7.009054432341738e+18,𝑐𝑎𝑝𝑟𝑖𝑖𝑖_𝑠𝑢𝑛𝑛11💨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082484404932594437.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5966d287e3874c5585edda59602c1692.json,False,False,[],0,0,challenger,Rotoscope,original sound - capriiii_sunnn11 (Contains music from: Rotoscope - challenger),"Contains music from: ""Rotoscope""",Côte d'Ivoire,#bettychristy #ahmatlepetrolier,0,0,0,0,0,0,0,0,0,0
2,FR,7094674637690326278,1651857664,On est trop forte @lolopatchanga01 #cotedivoire🇨🇮 #fypシ #tiktokcotedivoire #humours #pourtoi,6822968561892738054,MamanNaDarren,"👻 mamannadarren8
Partenariat
 mamannadarren.management@gmail.com",0,False,https://m.tiktok.com/v/7094674637690326278.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094674637690326278&source=h5_m,1815444,14890,8208,130,298948,7094674646179662598,7094674646179662598,72,7094674646179662598,original sound - mamannadarren8,MamanNaDarren,6.822968561892738e+18,MamanNaDarren,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094674662713608965.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,#cotedivoire🇨🇮 #fypシ #tiktokcotedivoire #humours #pourtoi,1,0,0,0,1,0,1,0,0,0
3,US,7101439545484381486,1653432741,She bussin it at the red light lol #bussin #yungtory #fyp #fypシ #yungtory,6788971180373918726,Yung Tory,"Instagram : YungTory

Twitter : 1yungtory",0,False,https://m.tiktok.com/v/7101439545484381486.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101439545484381486&source=h5_m,965434,201,664,2454,55709,7101439523124529963,7101439523124529963,72,7101439523124529963,original sound - yungtory1 (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",6.788971180373919e+18,Yung Tory,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101439541894105902.mp3,,False,False,[],0,0,El Alfa & Chael Produciendo,Gogo Dance,original sound - yungtory1 (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",Côte d'Ivoire,#bussin #yungtory #fyp #fypシ #yungtory,0,0,0,1,1,0,0,0,0,0
4,DE,7077622005654228230,1647887288,Hope Nobody Need It…#health #equiment #medical #auto #useful #foryou,7064504973316834310,user1008888879978,"sallyhill789@outlook.com
Product Link👇👇👇👇",0,False,https://m.tiktok.com/v/7077622005654228230.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077622005654228230&source=h5_m,26586660,1258,7082,6089,321276,6766128122128500738,6766128122128500738,10033,6766128122128500738,Paris,Else,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/aca63a99735047ac9989779640d493c7,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7e13b36ea0bf4878848a43e561f9bc72,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1461085630', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Côte d'Ivoire,#health #equiment #medical #auto #useful #foryou,0,1,0,0,0,0,0,0,0,0
