,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_israel,hash_trending,hash_viral,hash_פוריו,hash_اكسبلور,hash_فلسطين
1,US,7100937687313419522,1653315893,Why everyone request me to do this trend? 😩 @Artemka_ТЯПА  #tall #heightproblems #heightdifference #foryou #comedу,6605625169385193477,Ekaterina Lisina,"Tallest Professional Model (6’9)
📧 lisina@wtmmodels.com",0,False,https://m.tiktok.com/v/7100937687313419522.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100937687313419522&source=h5_m,9552188,5372,2825,5416,449450,6990786917126228737,6990786917126228737,72,6990786917126228737,You Can Do It,mineral,6.745861054922049e+18,mineral,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990786866878450434.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e71d38e8d8ed110d41308f105f03a3f8.json,False,False,,,,,[],0,0,Israel,#tall #heightproblems #heightdifference #foryou #comedу,1,0,0,0,0,0,0,0,0,0
2,IL,7076123226425904386,1647538327,منشن البست فرند وقلو اعزمني على بتزوزه🥰#سامي_دهون #نبلوسه,6605232676184129541,Sammy Dhun,"☝🏼شخصيتي كتير بتختلف على انستاجرام
سامي دهون | فلسطيني🇵🇸",0,False,https://m.tiktok.com/v/7076123226425904386.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076123226425904386&source=h5_m,446201,683,1242,1255,14411,7076123220360923906,7076123220360923906,72,7076123220360923906,original sound - sammydhun,Sammy Dhun,6.60523267618413e+18,Sammy Dhun,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7076123221409434370.mp3,,False,False,,,,,[],0,0,Israel,#سامي_دهون #نبلوسه,0,0,0,0,0,0,0,0,0,0
3,IL,7078383652131982593,1648064623,وانتو شو بتسموها 😂😂😂#جيش_فايتنغ_زون #كوتش_أبو_الدخان #foryoupage #trending #trend #كوميديا_مضحكة #foryou #مشهور_الحته #follovers #ترند_تيك_توك  #trendingvideo #fypシ #,7624735,Ahmad Abu Dukhan,"🔥مركز الفاتنغ زون لرياضة المواي تاي🔥
500k? 😎
كوتش ابو دخان واقطع👊🏻",0,False,https://m.tiktok.com/v/7078383652131982593.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078383652131982593&source=h5_m,636080,969,48,151,26664,6946176719879555846,6946176719879555846,72,6946176719879555846,original sound - shadoabuzeana,Shado Abu Zeana,2.02700360208298e+17,Shado Abu Zeana,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990330477991299841.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ba251e6e68b1dea8ae4c9baead873a8e.json,False,False,,,,,[],0,0,Israel,#جيش_فايتنغ_زون #كوتش_أبو_الدخان #foryoupage #trending #trend #كوميديا_مضحكة #foryou #مشهور_الحته #follovers #ترند_تيك_توك #trendingvideo #fypシ #,1,1,0,1,0,1,0,0,0,0
4,IL,7102514713031986434,1653683074,#foryou,6712311380118717445,Tamaroooo🦋,חדש,0,False,https://m.tiktok.com/v/7102514713031986434.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102514713031986434&source=h5_m,200620,333,298,355,17500,7020721145011850031,7020721145011850031,72,7020721145011850031,original sound - hulkreacts85 (Contains music from: I Believe to My Soul (2005 Remaster) - Ray Charles),"Contains music from: ""I Believe to My Soul (2005 Remaster)""",6.998478203719402e+18,TRYBE⭕️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7020758035819825966.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/80e0a35eaed754cbe863474dbd1edd4c.json,False,False,Ray Charles,I Believe to My Soul (2005 Remaster),original sound - hulkreacts85 (Contains music from: I Believe to My Soul (2005 Remaster) - Ray Charles),"Contains music from: ""I Believe to My Soul (2005 Remaster)""",[],0,0,Israel,#foryou,1,0,0,0,0,0,0,0,0,0
5,US,7089172334522731819,1650576558,"If it ain’t foreign, it boring ✨ #fyp #bocaraton",6805733309000467461,Erick Ronaldo,Do what makes you happy (:,0,False,https://m.tiktok.com/v/7089172334522731819.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089172334522731819&source=h5_m,4177381,1577,1343,2514,382889,7089172315761642283,7089172315761642283,72,7089172315761642283,original sound - erickronaldo_,Erick Ronaldo,6.805733309000467e+18,Erick Ronaldo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7089172342387149614.mp3,,False,False,,,,,[],0,0,Israel,#fyp #bocaraton,0,0,1,0,0,0,0,0,0,0
6,US,7097328094201138475,1652475469,Restaurant Deep Cleaning #LENOVOJUSTBEYOU #beforeandaftercleaning #zep #cleantok101 #cleaningtiktok #cleanthatup #cleanthatshitup #cleaningbusiness,7038565974006170629,Cassell Cleaning,"I CLEAN EVERYTHING 
Commercial/Residential/Biohazard 
No Hacks🙅🏻‍♀️",0,False,https://m.tiktok.com/v/7097328094201138475.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097328094201138475&source=h5_m,6643364,519,321,471,146989,7097328057278630702,7097328057278630702,72,7097328057278630702,original sound - cassellcleaning,Cassell Cleaning,7.038565974006171e+18,Cassell Cleaning,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7097328094700194602.mp3,,False,False,,,,,[],0,0,Israel,#LENOVOJUSTBEYOU #beforeandaftercleaning #zep #cleantok101 #cleaningtiktok #cleanthatup #cleanthatshitup #cleaningbusiness,0,0,0,0,0,0,0,0,0,0
7,IL,7074254306341309697,1647103184,Born in israel #fyp,117882770139271168,or mulakandov,"קוראים לי אור
21 🇮🇱",0,False,https://m.tiktok.com/v/7074254306341309697.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074254306341309697&source=h5_m,39762,83,5,0,1743,7028737153232554798,7028737153232554798,72,7028737153232554798,Tysm for using our sonde (Contains music from: Carnaval Del Barrio - Daphne Rubin-Vega & Stephanie Beatriz & Dascha Polanco & Melissa Barrera & Lin-Manuel Miranda & Corey Hawkins & Gregory Diaz IV & Leslie Grace),"Contains music from: ""Carnaval Del Barrio""",6.856679840805684e+18,jaz <33,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7028737246991895342.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4869806cdeffbcd0237e4b9aa35fcaf4.json,False,False,Daphne Rubin-Vega & Stephanie Beatriz & Dascha Polanco & Melissa Barrera & Lin-Manuel Miranda & Corey Hawkins & Gregory Diaz IV & Leslie Grace,Carnaval Del Barrio,Tysm for using our sonde (Contains music from: Carnaval Del Barrio - Daphne Rubin-Vega & Stephanie Beatriz & Dascha Polanco & Melissa Barrera & Lin-Manuel Miranda & Corey Hawkins & Gregory Diaz IV & Leslie Grace),"Contains music from: ""Carnaval Del Barrio""",[],0,0,Israel,#fyp,0,0,1,0,0,0,0,0,0,0
0,NI,7080300363307289862,1648510892,#nicaragua🇳🇮 #dancehallmusic #vacanal,6858652358022333445,Nica,"Quiere Vista en estado de WhatsApp 
Escribe ahora",0,False,https://www.tiktok.com/@nica__diacachimba/video/7080300363307289862?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080300363307289862&source=h5_m,15413679,494,66126,6325,605203,7080300358299290373,7080300358299290373,72,7080300358299290373,original sound - nica__diacachimba,Nica,6.858652358022333e+18,Nica,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080300359247252229.mp3,,False,False,,,,,[],0,0,Israel,#nicaragua🇳🇮 #dancehallmusic #vacanal,0,0,0,0,0,0,0,0,0,0
1,DZ,7098813853789654277,1652821401,#fy ❗Fake Body ❗,6958170723454075906,AHMED ISLAM DRIAchi✓,,0,False,https://www.tiktok.com/@babillon_officiel/video/7098813853789654277?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098813853789654277&source=h5_m,2325919,1213,1047,77,194254,6706089102212597762,6706089102212597762,10033,6706089102212597762,Another Love,Tom Odell,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e884318077b843b5ab730f55583b0023,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1e31d1416c77438cadec7afbfc88b319,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '608400089', 'external_song_key': 'apple_song_id'}]",0,0,Israel,#fy,0,0,0,0,0,0,0,0,0,0
2,JO,7102895602463247618,1653771757,#انا_محمد_عمري_20_سنة كيف الحال,6991977203560268802,محمدنور,"انا محمد وعمري 20 سنة 
🤵🏻‍♂️❤️",0,False,https://www.tiktok.com/@muhammadnoo34/video/7102895602463247618?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102895602463247618&source=h5_m,1835586,6073,3465,2917,171433,6817463783229753345,6817463783229753345,10036,6817463783229753345,Cartoon-like rhythmic jazz,Kohrogi,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f04e8bab89214d698d9a539722b87199,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7d572f9a1c2d4d1caffb4e5674492b91,False,True,,,,,[],0,0,Israel,#انا_محمد_عمري_20_سنة,0,0,0,0,0,0,0,0,0,0
3,DE,7082718210855931142,1649073842,هاي القصة حقيقة مع الاسف، لسا انطروا لتعرفوا شو عملت فيني بل جزء التاني 🤦🏽‍♀️ #fyp #قصص #غريس #رمضان #اكسبلور,131446973190029312,Grace Zak,تابعوا يومياتي على انستاغرامي 🦋,0,False,https://www.tiktok.com/@gracezakk/video/7082718210855931142?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082718210855931142&source=h5_m,9663475,3172,1567,1040,579173,7082718215570852614,7082718215570852614,72,7082718215570852614,original sound - gracezakk,Grace Zak,1.3144697319002931e+17,Grace Zak,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082718205868903174.mp3,,False,False,,,,,[],0,0,Israel,#fyp #قصص #غريس #رمضان #اكسبلور,0,0,1,0,0,0,0,0,1,0
4,TR,7101336455162678529,1653408739,شفتكم وانتوا تضحكوا 😂😂 #fyp #foryoupage #fy #foryou #tiktokarab,6901444045471646722,Monti | مونتي,"انستقرامي @monti1u 
يوتيوب 👇🏻",0,False,https://www.tiktok.com/@monti1u/video/7101336455162678529?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101336455162678529&source=h5_m,3322562,2518,6176,23613,175483,7101336457293384449,7101336457293384449,72,7101336457293384449,original sound - monti1u,Monti | مونتي,6.901444045471647e+18,Monti | مونتي,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7101336432932915970.mp3,,False,False,,,,,[],0,0,Israel,#fyp #foryoupage #fy #foryou #tiktokarab,1,1,1,0,0,0,0,0,0,0
5,IL,7102917226415541505,1653776791,#foryou #דניאל_יונה⚽️🕊 #seatosea,7076839095008494594,אפיק הרוש,,0,False,https://www.tiktok.com/@afikharush14/video/7102917226415541505?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102917226415541505&source=h5_m,96229,111,126,0,4257,7102917188038019842,7102917188038019842,72,7102917188038019842,original sound - afikharush14,אפיק הרוש,7.076839095008495e+18,אפיק הרוש,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102917181046147842.mp3,,False,False,,,,,[],0,0,Israel,#foryou #דניאל_יונה⚽️🕊 #seatosea,1,0,0,0,0,0,0,0,0,0
6,IL,7103557750260501761,1653925924,אבא ?…🥲 // מישהו יודע איפה קונים חלב😥,6906485668567303169,Dylen Dror,"🤪the craziest content on TikTiktok
🎵👇My New Song👇🎵",0,False,https://www.tiktok.com/@dylendrorofficial/video/7103557750260501761?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103557750260501761&source=h5_m,44347,45,11,23,2427,7103557737837120258,7103557737837120258,72,7103557737837120258,original sound - dylendrorofficial,Dylen Dror,6.906485668567303e+18,Dylen Dror,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103557712919005954.mp3,,False,False,,,,,[],0,0,Israel,,0,0,0,0,0,0,0,0,0,0
7,US,7077320587147988270,1647817108,#myshitdumb #prettyintheface,6790767997114254342,NotDeannachka,Я больше не буду звонить.,0,False,https://www.tiktok.com/@notdeannachka_/video/7077320587147988270?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077320587147988270&source=h5_m,5602897,616,1705,217,379599,6704930248477116418,6704930248477116418,10033,6704930248477116418,Thinking with My Dick (feat. Juicy J),Kevin Gates,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/48f5fa1fcc544f02a28544f3e85009eb,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9b751e22d4374f3883da37dcbe088130,True,True,,,,,[],0,0,Israel,#myshitdumb #prettyintheface,0,0,0,0,0,0,0,0,0,0
0,IL,7087596998613847297,1650209772,اصالة بشو بتفكر 😂😂#جيش_فايتنغ_زون #كوتش_أبو_الدخان #foryoupage #explore #انستقرام #trending #كوميديا_مضحكة #foryou #trendingvideo #fypage #رمضان #explorer #trend #fypシ,7624735,Ahmad Abu Dukhan,"🔥مركز الفاتنغ زون لرياضة المواي تاي🔥
500k? 😎
كوتش ابو دخان واقطع👊🏻",0,False,https://www.tiktok.com/@ahmadabudukhan/video/7087596998613847297?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087596998613847297&source=h5_m,837577,404,40,238,42837,7080969495359326981,7080969495359326981,72,7080969495359326981,original sound - omar.tamer_design.130,حـالـات واتـساب 🖤🔊シ︎,6.724711725269304e+18,حـالـات واتـساب 🖤🔊シ︎,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080969485897124614.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9ed9d85914d244772d1a8c4df2950531.json,False,False,,,,,[],0,0,Israel,#جيش_فايتنغ_زون #كوتش_أبو_الدخان #foryoupage #explore #انستقرام #trending #كوميديا_مضحكة #foryou #trendingvideo #fypage #رمضان #explorer #trend #fypシ,1,1,0,1,0,1,0,0,0,0
1,AR,7100310132805946670,1653169779, ,7100307787126391854,arletemolinaa,👇🥵🤭,0,False,https://www.tiktok.com/@arletemolinaa/video/7100310132805946670?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100310132805946670&source=h5_m,2645128,74,135,486,19711,7100310109443656491,7100310109443656491,72,7100310109443656491,original sound - arletemolinaa,arletemolinaa,7.100307787126392e+18,arletemolinaa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7100310132353010478.mp3,,False,False,,,,,[],0,0,Israel,,0,0,0,0,0,0,0,0,0,0
2,IL,7079325136096169218,1648283829,#Palestine #1950s  #old #vintage #palestineفلسطين,7056125717494957057,rick,"i used to hate this app 
he/it",0,False,https://www.tiktok.com/@tareq.mp4/video/7079325136096169218?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079325136096169218&source=h5_m,23673,122,120,304,4320,6677848903737477894,6677848903737477894,10036,6677848903737477894,Homage,Mild High Club,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8d4360cafa454720a72d8848fe8fe882,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/77882a5e898f4ef0a4c8cdb21f263db2,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1110226862', 'external_song_key': 'apple_song_id'}]",0,0,Israel,#Palestine #1950s #old #vintage #palestineفلسطين,0,0,0,0,0,0,0,0,0,0
3,IL,7086503407267089666,1649955151,הסרטון הכי גאוני שיצרתי,6940188730260505601,🧚🏻‍♀️,מגבת באוויר חברים,0,False,https://www.tiktok.com/@gayapaldi/video/7086503407267089666?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086503407267089666&source=h5_m,101078,247,102355,46,7820,7086503394768538369,7086503394768538369,72,7086503394768538369,original sound - gayapaldi,🧚🏻‍♀️,6.940188730260506e+18,🧚🏻‍♀️,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7086503409355852546.mp3,,False,False,,,,,[],0,0,Israel,,0,0,0,0,0,0,0,0,0,0
4,FR,7087100232487472390,1650094112,#fyp #foryou #viral #kiss #kisscam #foryoupage #crazy #funnyvideos,6963197929906947077,kisscam99_official,"KISSCAM99 • OFFICIAL ✅
📧 :kisscam99_official@outlook.fr
👆Road to 500k👆
💋",0,False,https://www.tiktok.com/@kisscam99_official/video/7087100232487472390?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087100232487472390&source=h5_m,2491136,45,95,13,123341,6705026386005854209,6705026386005854209,10033,6705026386005854209,Glorious (feat. Skylar Grey),Macklemore,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/02d222b6ca02414783aff32a439cc4bb,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b169c306eb764fcc80e793382e84065b,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1272352851', 'external_song_key': 'apple_song_id'}]",0,0,Israel,#fyp #foryou #viral #kiss #kisscam #foryoupage #crazy #funnyvideos,1,1,1,0,0,0,1,0,0,0
5,IL,7071710705019407618,1646510956,✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️,6988531762863703045,giliurieli116,❤️,0,False,https://www.tiktok.com/@giliurieli116/video/7071710705019407618?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071710705019407618&source=h5_m,192978,212,218,2,23686,7066967870684564271,7066967870684564271,72,7066967870684564271,original sound - sinatra_01 (Contains music from: the information sir melody - zuck marzucki),"Contains music from: ""the information sir melody""",6.863127814377768e+18,Tonio,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7066967871951473455.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8fcd57f688bc0b4ee4d464ac6d576431.json,False,False,zuck marzucki,the information sir melody,original sound - sinatra_01 (Contains music from: the information sir melody - zuck marzucki),"Contains music from: ""the information sir melody""",[],0,0,Israel,,0,0,0,0,0,0,0,0,0,0
6,IL,7094286333585231105,1651767255,#quran #شريف_مصطفى,7000884474167149569,𝐂𝐨𝐦𝐟𝐨𝐫𝐭 | رَاحَةٌ,"[ إِنَّ ٱللَّهَ غَفُورٞ رَّحِيمٞ ]
'' Allah is Forgiving Merciful ''",0,False,https://www.tiktok.com/@qur_aan4/video/7094286333585231105?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094286333585231105&source=h5_m,129220,69,719,2328,10738,7094286326198995714,7094286326198995714,72,7094286326198995714,original sound - qur_aan4 (Contains music from: سورة الطلاق - Sherif Mostafa),"Contains music from: ""سورة الطلاق""",7.00088447416715e+18,𝐂𝐨𝐦𝐟𝐨𝐫𝐭 | رَاحَةٌ,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7094286317173164801.mp3,,False,False,Sherif Mostafa,سورة الطلاق,original sound - qur_aan4 (Contains music from: سورة الطلاق - Sherif Mostafa),"Contains music from: ""سورة الطلاق""",[],0,0,Israel,#quran #شريف_مصطفى,0,0,0,0,0,0,0,0,0,0
7,KZ,7091371427240086786,1651088575,как она удивилась 😅❤️,6685982291472368646,KARISHA,"По вопросам сотрудничества:romikhafiz@mail.ru 
 Узнать  меня больше 👇🏻😊",0,False,https://www.tiktok.com/@hafizova.13/video/7091371427240086786?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091371427240086786&source=h5_m,5236088,1020,482,1827,190064,7091371440788376322,7091371440788376322,72,7091371440788376322,original sound - hafizova.13,KARISHA,6.685982291472369e+18,KARISHA,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7091371406407011074.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fbb4682eb61ff8cfdc3ebc607e66e985.json,False,False,,,,,[],0,0,Israel,,0,0,0,0,0,0,0,0,0,0
