,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_bolivia,hash_comedia,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humor,hash_parati,hash_tiktok,hash_viral
5,US,7101297695993728302,1653399715,Very romantic cats #cat #cute #pet #kitten #ftpシ #popular #fyp #foryou,7098846477649429546,Cute Pet Paradise,"😺Pets are our best friends🐶
 💜If you like cute pets💙
   ❤️please follow me🖤",0,False,https://m.tiktok.com/v/7101297695993728302.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101297695993728302&source=h5_m,4067699,4682,37015,45980,217742,6696413593358829570,6696413593358829570,10033,6696413593358829570,Careless Whisper,George Michael,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a779f413fc5c4031879b888b4e431435,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/be07d28fef594cc4899d08f77c0bd232,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '429945616', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#cat #cute #pet #kitten #ftpシ #popular #fyp #foryou,0,0,1,0,1,0,0,0,0,0
6,US,7102164105464761605,1653601442,Red everywhere,6880949495745610753,Dad,"Snap - bby-cutie 
Venmo - raybruh",0,False,https://m.tiktok.com/v/7102164105464761605.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102164105464761605&source=h5_m,21691189,16362,14117,28617,5155946,7016063400744585989,7016063400744585989,72,7016063400744585989,original sound - boppinlyrics (Contains music from: The Red Means I Love You - Madds Buckley),"Contains music from: ""The Red Means I Love You""",7.00072987576384e+18,lyrics,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7016063521540573958.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1681b242eecf8546451575c763ec7fb7.json,False,False,Madds Buckley,The Red Means I Love You,original sound - boppinlyrics (Contains music from: The Red Means I Love You - Madds Buckley),"Contains music from: ""The Red Means I Love You""",[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
7,AE,7094435056869018881,1651801884,Family Gathering🤍,6763954526334780422,Hamdan🇦🇪,Follow me on instagram @Hmdanns👆🏻,0,False,https://m.tiktok.com/v/7094435056869018881.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094435056869018881&source=h5_m,24278093,41495,22460,29690,3223722,6823036879944878854,6823036879944878854,72,6823036879944878854,autos al piso (Contains music from: Blunted 4 - Bruno LC & Blunted Vato),"Contains music from: ""Blunted 4""",6.811291891561432e+18,Autos al piso,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/e6a8ffeb5871ae5decad806708a81e1d.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8d6f6a3ceff444d6c014e403537938e8.json,False,False,Bruno LC & Blunted Vato,Blunted 4,autos al piso (Contains music from: Blunted 4 - Bruno LC & Blunted Vato),"Contains music from: ""Blunted 4""",[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
0,PE,7102867841082297605,1653765293,este trend me hace feli :) #trend #🌈 #fyp,6964109184444138501,maybe.merly,"cuenta dónde soy más yo
porfa, quiero gente cool🌈✌🏼
she/her",0,False,https://www.tiktok.com/@maybe.merly/video/7102867841082297605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102867841082297605&source=h5_m,1087821,434,351,2848,125735,7096220275792038662,7096220275792038662,72,7096220275792038662,original sound - lossiblings_ (Contains music from: Tarot - Bad Bunny & Jhay Cortez),"Contains music from: ""Tarot""",6.888781810692834e+18,Lossiblings🍭,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096220277599767302.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7b2a894cfc2008e96c26869bee861246.json,False,False,Bad Bunny & Jhay Cortez,Tarot,original sound - lossiblings_ (Contains music from: Tarot - Bad Bunny & Jhay Cortez),"Contains music from: ""Tarot""",[],0,0,"Bolivia, Plurinational State of",#trend #🌈 #fyp,0,0,0,0,1,0,0,0,0,0
1,CO,7101097225089977606,1653353040,#bogota #accidentes #king #tendencia #real #friends #colombia #filmclips #film #movilidad #tristeza #sad #parati #bogotacolombia #bogotachallenge #pais #war #motorcycle #moto #carro,6786396672710689798,Carlos Salazar,JUGADOR PAINTBALL DE LA AGREMIACIÓN MILSIN SN FRONTERAS EQUIPO DESTROYERS,0,False,https://www.tiktok.com/@carlossalazar_106/video/7101097225089977606?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101097225089977606&source=h5_m,14349600,9158,68841,115854,1693613,7101097209856281350,7101097209856281350,72,7101097209856281350,original sound - carlossalazar_106,Carlos Salazar,6.78639667271069e+18,Carlos Salazar,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101097203799706373.mp3,,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#bogota #accidentes #king #tendencia #real #friends #colombia #filmclips #film #movilidad #tristeza #sad #parati #bogotacolombia #bogotachallenge #pais #war #motorcycle #moto #carro,0,0,0,0,0,0,0,1,0,0
2,KZ,7093190192932113665,1651512039,#маклюбе #elbruso екншырет жеваткан жаймыз бар ),6786279732582515718,dbekbusina,для себя 🫶🏻,0,False,https://www.tiktok.com/@dbekbusina/video/7093190192932113665?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093190192932113665&source=h5_m,109646321,11383,7228,25005,3953439,7093190173642459906,7093190173642459906,72,7093190173642459906,original sound - dbekbusina,dbekbusina,6.786279732582516e+18,dbekbusina,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7093190166688320258.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3bfbf06f96fff4a779ebdf7c60fbdf7f.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#маклюбе #elbruso,0,0,0,0,0,0,0,0,0,0
3,EC,7099995660572773637,1653096563,"#FrancoEscamilla Hoy en el resumen semanal: ""El cacas""",6792038526978130950,LaPollaDesertora,Un lugar donde recopilamos lo mejor de la web | Síguenos también en @lpd.net ✌️,0,False,https://www.tiktok.com/@lapolladesertora/video/7099995660572773637?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099995660572773637&source=h5_m,18761449,4942,47566,97530,2833783,7099995630193494789,7099995630193494789,72,7099995630193494789,Mi amigo el KKs Franco Escamilla,LaPollaDesertora,6.792038526978131e+18,LaPollaDesertora,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099995659847109381.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8f2c7385286d845f303c64d7ef78a840.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#FrancoEscamilla,0,0,0,0,0,0,0,0,0,0
4,BO,7096312527704968454,1652239018,Ojos atractivos? #mrmandibulas,6770380155472626694,Fernando cortez,"Entrenador facial📚
 ⬇️¡Manual de mejora facial gratis!⬇️
👇Asesórate conmigo👇",0,False,https://www.tiktok.com/@mr.mandibulas_/video/7096312527704968454?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096312527704968454&source=h5_m,13481759,9152,14685,28497,1277332,6704992801559414786,6704992801559414786,10033,6704992801559414786,Infinity,Jaymes Young,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7861e9af59e04a7aa61cb096ab7a5652,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1cd7ba384ad84c2d8dd663b398df1127,True,True,,,,,[],0,0,"Bolivia, Plurinational State of",#mrmandibulas,0,0,0,0,0,0,0,0,0,0
5,EC,7098473254024695045,1652742099,Ay su reacción 😅 #fakebody⚠️ #humor,6919695049778103301,Indi Skovar,"Contacto: 

indiskovar@trendsetters.com 📮📥",0,False,https://www.tiktok.com/@indiskovar3.0/video/7098473254024695045?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098473254024695045&source=h5_m,27796370,6574,1528,11692,1638167,7081344356355001131,7081344356355001131,10036,7081344356355001131,First Class,Jack Harlow,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b0ef0fd6ebb14db5b4bf031c3e284c41,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e4b682e6a6cf4c58ad80e9a8330f53ef,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1618136917', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#fakebody⚠️ #humor,0,0,0,0,0,0,1,0,0,0
6,BO,7089068118588345605,1650552295,Mira mi perfil 🤑 #millonarios #exitososporsiempre😎 #dinero,6960853283901211653,ALEJANDRA JUSTINIANO,"APRENDE Y GANA MÍNIMO 25$ DIARIOS SIN SALIR DE CASA. 🏠 
⚜️INFO AQUÍ⚜️
👇🏻",0,False,https://www.tiktok.com/@ale.businessbolivia/video/7089068118588345605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089068118588345605&source=h5_m,11564,25,4,0,372,7047650613320567558,7047650613320567558,72,7047650613320567558,original sound - motivacion.millonaria1,Motivación.millonaria,6.798300006988465e+18,Motivación.millonaria,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7047650700343495429.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/748cf189814841e4a392ee92408d8c81.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#millonarios #exitososporsiempre😎 #dinero,0,0,0,0,0,0,0,0,0,0
7,BO,7103311787646274822,1653868658,Insta: milenka_noa 🙊💖,6991082375606518790,Paisanita 🌞,Carpe diem 🍂,0,False,https://www.tiktok.com/@mile_noa/video/7103311787646274822?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103311787646274822&source=h5_m,145529,106,18,82,12512,7091418447787838214,7091418447787838214,72,7091418447787838214,original sound - ivansahre,Ivan Sánchez,6.80189870963563e+18,Ivan Sánchez,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091418444444879622.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c4cb5dab6cf2e4c8ac4f4d58d394d571.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
0,US,7102115840266439941,1653590204, ,6666866281516728325,Kira Simurina lips baby🦋,👇🏼Subscribe please 👇🏼,0,False,https://m.tiktok.com/v/7102115840266439941.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102115840266439941&source=h5_m,4044336,716,351,1420,303226,7072756285149563649,7072756285149563649,24,7072756285149563649,original sound - willson_samp (Contains music from: 6 Legendary Spoons - Lil.Man),"Contains music from: ""6 Legendary Spoons""",6.976755863927686e+18,aypiks,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7072756285778692866.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bd8ee86f0ce6e10e634ac00f80c9e7de.json,False,False,Lil.Man,6 Legendary Spoons,original sound - willson_samp (Contains music from: 6 Legendary Spoons - Lil.Man),"Contains music from: ""6 Legendary Spoons""",[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
1,BO,7098038908818148614,1652640970,😂😂,6688301181532931077,Wanda Vasquez,,0,False,https://m.tiktok.com/v/7098038908818148614.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098038908818148614&source=h5_m,709197,458,331,59,21924,7090471972995418885,7090471972995418885,72,7090471972995418885,original sound - user1354393394929,user1354393394929,7.090464295922386e+18,user1354393394929,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090471988149357318.mp3,,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
2,VN,7074958903238200603,1647267236,lúc quay không để ý giờ nghe lại mắc cười xĩu😂😂 #reviewlamdep #waxraunam #waxingvideos,7034498030733411330,R.I.M WAXING,"Tổng nguồn Sáp Wax lông nóng nhập khẩu
Để kết nối với cô chủ dễ thương😉👇👇",0,False,https://m.tiktok.com/v/7074958903238200603.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074958903238200603&source=h5_m,13317211,3368,11321,9525,193100,7074958927024130843,7074958927024130843,24,7074958927024130843,original sound - rim_waxing,R.I.M WAXING,7.034498030733411e+18,R.I.M WAXING,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7074958916744530715.mp3,,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#reviewlamdep #waxraunam #waxingvideos,0,0,0,0,0,0,0,0,0,0
3,MX,7093561652833946886,1651598527,Comenta para pt2 😳 #erickfuentesmx #consejosdeamor,6892132547523412993,Erick Fuentes Mx,"COMPARTO MI MANERA DE PENSAR💭 
Videos completos en FB👇🏼
fb.com/erickfuentesmx",0,False,https://m.tiktok.com/v/7093561652833946886.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093561652833946886&source=h5_m,14327805,2243,13703,68931,543978,6863044639742494733,6863044639742494733,25,6863044639742494733,心疼,Dalel,,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/421528bddef54c128e43fc0d393d7f1e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/25d7ebf287c044cead0ea87b8969f18a,True,True,,,,,[],0,0,"Bolivia, Plurinational State of",#erickfuentesmx #consejosdeamor,0,0,0,0,0,0,0,0,0,0
4,BO,7072856026352979205,1646777622,Responder a @pocho_tejodo  espero haber aclarado tu duda☺️,6916873939981517829,Albertina Sacaca Cal,bienvenidos esta es mi única cuenta  en tik tok ❤😊,0,False,https://m.tiktok.com/v/7072856026352979205.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072856026352979205&source=h5_m,7622744,1411,308,706,516335,7072855997416917766,7072855997416917766,72,7072855997416917766,original sound - albertinasacaca1,Albertina Sacaca Cal,6.916873939981518e+18,Albertina Sacaca Cal,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072855999501159173.mp3,,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
5,US,7103034330292702506,1653804057,: ) try this trend ! 👍🏻,6693111971427156998,Dove Cameron,"🌈
presave breakfast, xx",0,False,https://m.tiktok.com/v/7103034330292702506.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103034330292702506&source=h5_m,7674353,5254,866,1348,1845023,7099115733075609601,7099115733075609601,10033,7099115733075609601,Music For a Sushi Restaurant,Harry Styles,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9fbc44d5cbf942c59a1d4609835920ff,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5533844c37e5476bb03dcd3d0222805d,True,True,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
6,BO,7093911841189006597,1651680062,#🇧🇴bolivia #yale #paratii #viral #gg #jaja #acuario,6753762115708077062,papito5514Q,,0,False,https://m.tiktok.com/v/7093911841189006597.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093911841189006597&source=h5_m,205817,384,838,43,7120,7088724626464885510,7088724626464885510,72,7088724626464885510,original sound - papi_compa_oficial,Mijail,6.820370242909898e+18,Mijail,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088724624820783878.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1bd878fbba81a349c31e4359785f3d1f.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#🇧🇴bolivia #yale #paratii #viral #gg #jaja #acuario,1,0,0,0,0,0,0,0,0,1
7,MX,7088463346999102726,1650411485,ESA ES MI VOZ?!! #disney #parati,6802065739064984582,Ana Medina,"Cantante y actriz políglota✨
Sirena🧜🏻‍♀️
📩anapaumedina96@gmail.com",0,False,https://m.tiktok.com/v/7088463346999102726.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088463346999102726&source=h5_m,14727605,3272,3188,12942,1360995,7052757443914386181,7052757443914386181,72,7052757443914386181,original sound - nostalgia.rain,𝓷𝓸𝓼𝓽𝓪𝓵𝓰𝓲𝓪.𝓻𝓪𝓲𝓷,7.05214008953068e+18,𝓷𝓸𝓼𝓽𝓪𝓵𝓰𝓲𝓪.𝓻𝓪𝓲𝓷,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7052757444262742789.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f4f33641c7fd74b3e96a10be1b990c34.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#disney #parati,0,0,0,0,0,0,0,1,0,0
0,MX,7102632068445785349,1653710403, ,6774460315268596742,Sofía Núñez,"Tengo un canal en YouTube
Síganme en insta",0,False,https://www.tiktok.com/@sofia.nnez/video/7102632068445785349?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102632068445785349&source=h5_m,8995939,13002,75607,98382,947989,7062635585013304069,7062635585013304069,72,7062635585013304069,original sound - alexandra__gmn,Alexandra_ Gmn_🥰,6.764380215848502e+18,Alexandra_ Gmn_🥰,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7062635625983298309.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8d943ea63db556629ecd225a09d4f69b.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
1,US,7098878410147220782,1652836430, ,6753641272324604934,Kiki,"🎤Rapper (click the link)🔥
🤪Funny 
💃🏾Dance",0,False,https://www.tiktok.com/@kiki2blunt/video/7098878410147220782?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098878410147220782&source=h5_m,21157545,36903,213205,164835,730051,7096926345917336366,7096926345917336366,72,7096926345917336366,original sound - _qveenn (Contains music from: Air Force 10 - laotianmusic),"Contains music from: ""Air Force 10""",6.849877236235388e+18,th3barbb,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096926412803951406.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/29f43f4e8cf2da72216f09b0aebbbda3.json,False,False,laotianmusic,Air Force 10,original sound - _qveenn (Contains music from: Air Force 10 - laotianmusic),"Contains music from: ""Air Force 10""",[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
2,FR,7100548067471953157,1653225179, ,79639104283377664,Akamz,GUYS !!!!! FOLLOW MY INSTAGRAM: AKAMZTWEENTY,0,False,https://www.tiktok.com/@akamztwenty20/video/7100548067471953157?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100548067471953157&source=h5_m,15776558,6375,25838,2403,1796149,7100548050057251589,7100548050057251589,72,7100548050057251589,original sound - akamztwenty20,Akamz,7.963910428337766e+16,Akamz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100548063856544518.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cf2fec52bc0f9b40ba7bac003e8d7362.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
3,BR,7079374177114803461,1648295247,Malandro é malandro e mané é mané kkkkkkkkkkkkkkkkkkkkkk #tiruhouse @tiruhouse 🏡🤪😂🤣,6616249579582144517,Tirullipa,"ACTOR, COMEDY, HUMORIST BRAZILIAN🇧🇷 ATOR, COMEDIANTE, HUMORISTA BRASILEIRO🇧🇷",0,False,https://www.tiktok.com/@tirullipa/video/7079374177114803461?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079374177114803461&source=h5_m,108704605,20817,196160,170518,3136475,7079374137189321478,7079374137189321478,72,7079374137189321478,original sound - tirullipa (Contains music from: Malandro É Malandro E Mané É Mané - Bezerra Da Silva),"Contains music from: ""Malandro É Malandro E Mané É Mané""",6.616249579582145e+18,Tirullipa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079374147264006918.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/65452e1aa9da6f78b8345772c370d02c.json,False,False,Bezerra Da Silva,Malandro É Malandro E Mané É Mané,original sound - tirullipa (Contains music from: Malandro É Malandro E Mané É Mané - Bezerra Da Silva),"Contains music from: ""Malandro É Malandro E Mané É Mané""",[],0,0,"Bolivia, Plurinational State of",#tiruhouse,0,0,0,0,0,0,0,0,0,0
4,CA,7096961008811396357,1652390002,Pink is perfect. 🐦RileyMegaloman1🐦 #twitter #accountant #yeg #canadian,6961776202977821702,KoshkaRiley,"🇨🇦
0.37%
TwitchAffiliate:KoshkaRiley 
Business📧
KoshkaRileyGaming@outlook.com",0,False,https://www.tiktok.com/@koshkariley/video/7096961008811396357?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096961008811396357&source=h5_m,452142,1563,372,1419,32725,7055832507048020783,7055832507048020783,72,7055832507048020783,pink th0t,paige,6.717773694583014e+18,paige,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7055832516548381486.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c785957b25be9c2bf6fb3a9277fb3f1e.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#twitter #accountant #yeg #canadian,0,0,0,0,0,0,0,0,0,0
