,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_asmr,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_satisfying,hash_tiktok,hash_viral
6,TR,7071701775832599810,1646508877,#komiksurat #keşfetbeniöneçıkar #keşfetteyizzz #özgürbey #canımoğlum,6991486022371165185,Özgür ACAR,10/01/2022 Özgür bala doğdu 💙,0,False,https://m.tiktok.com/v/7071701775832599810.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071701775832599810&source=h5_m,12440940,396,2954,14293,129508,6750691377606216453,6750691377606216453,72,6750691377606216453,original sound - slamuri (Contains music from: Show your baby as a new born versus now - Bytes),"Contains music from: ""Show your baby as a new born versus now""",6.670256603764474e+18,Slamuri,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1648121287880710.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7c200fd0b3f77b65bb7c693397a905e8.json,False,False,Bytes,Show your baby as a new born versus now,original sound - slamuri (Contains music from: Show your baby as a new born versus now - Bytes),"Contains music from: ""Show your baby as a new born versus now""",[],0,0,British Indian Ocean Territory,#komiksurat #keşfetbeniöneçıkar #keşfetteyizzz #özgürbey #canımoğlum,0,0,0,0,0,0,0,0,0,0
7,GB,7097264375420980486,1652460634,#lilzoroweouthereb #fyp #foryoupage,6583373741277937670,Lilzoro,"Follow me✔️🥶
50% watching
40%hating
10%supporting🙏🏽❤️",0,False,https://m.tiktok.com/v/7097264375420980486.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097264375420980486&source=h5_m,8992878,9164,6060,6054,416418,7097264356932471558,7097264356932471558,72,7097264356932471558,original sound - lilzoro,Lilzoro,6.583373741277938e+18,Lilzoro,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097264370530437894.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0292daaa9e1eaf85d25843650c5f78bd.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#lilzoroweouthereb #fyp #foryoupage,0,0,1,0,0,1,0,0,0,0
0,US,7077930061906709803,1647959014,#hair #wig #hairstyle #hairstyletutorial #easyhairstyles #foryou,6987223011208840197,❤️hairstyle ❤️,"🌎WorldWide Shipping🚀
🛒🛍Wig Click below 🔗⬇️⬇️",0,False,https://m.tiktok.com/v/7077930061906709803.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077930061906709803&source=h5_m,48988452,1952,8569,41990,834282,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#hair #wig #hairstyle #hairstyletutorial #easyhairstyles #foryou,0,1,0,0,0,0,0,0,0,0
1,US,7086850646263041326,1650035998,He got a haircut tho😭 #foryoupage,6977897975352361989,grace,"CT
Love all 37.7k of u
M<3",0,False,https://m.tiktok.com/v/7086850646263041326.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086850646263041326&source=h5_m,10973019,12345,25701,23754,1469148,7048069085636365102,7048069085636365102,72,7048069085636365102,teenage fever,bella/18K🫶🏼,7.038808333257885e+18,bella/18K🫶🏼,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7048069101641665326.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0d029fff1b70dc08affe3ec39f4730be.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#foryoupage,0,0,1,0,0,0,0,0,0,0
2,TR,7098709695732468994,1652797152,"İhbar geldi, gittim ve yakaladık. İyileşmesi için zamana ihtiyacımız var. Yuva arıyoruz 🏡 #zaferyasamis",6609489953346879493,Zafer Yaşamış,"Destek olmk istersenz 
İnsta YTube:ZAFER YAŞAMIŞ
KÜTAHYA
Duvar fulleyen engel
🦇",0,False,https://m.tiktok.com/v/7098709695732468994.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098709695732468994&source=h5_m,16380755,2869,1671,2367,472948,6870898059698505742,6870898059698505742,10036,6870898059698505742,Let Me Down Slowly,雨妹,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1495db5ef5ba40bd955a0fa28bf2e9c1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/618a35023a274e82b5344c132af6cfaf,False,True,,,,,[],0,0,British Indian Ocean Territory,#zaferyasamis,0,0,0,0,0,0,0,0,0,0
3,AU,7077793624385244418,1647927247,Blasting away unwanted oils that cause black heads from beneath the skin! INCREDIBLE! #blackheads #blackheadsremoval #skincare #facial #therapist #oils,6949517864337556481,LittleEurope,"THE FUTURE OF BEAUTY🏆
Insta 📸 @littleeurope_dayspa
☎️ 02 9821 2930",0,False,https://m.tiktok.com/v/7077793624385244418.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077793624385244418&source=h5_m,30276897,11467,18134,15353,1171599,7077793614486719233,7077793614486719233,72,7077793614486719233,original sound - littleeurope,LittleEurope,6.949517864337556e+18,LittleEurope,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7077793614134348546.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/76988b09996e207e9091aa9bee9136c4.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#blackheads #blackheadsremoval #skincare #facial #therapist #oils,0,0,0,0,0,0,0,0,0,0
4,US,7093258132448775470,1651527857,Back to what started it all. #miltok #airborneschool #miltokcommunity #airborne #army #military,6770319728802350085,Austin Knight,"Jesus follower | Soldier | Paratrooper |
Lover of @officialskylinechili",0,False,https://m.tiktok.com/v/7093258132448775470.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093258132448775470&source=h5_m,8251161,386,1247,7133,100118,7093258079034280746,7093258079034280746,72,7093258079034280746,original sound - austintknight,Austin Knight,6.77031972880235e+18,Austin Knight,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093258129714006830.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#miltok #airborneschool #miltokcommunity #airborne #army #military,0,0,0,0,0,0,0,0,0,0
5,SE,7101308957813132550,1653402337,#fyp #trending #اكسبلورexplore #fan_qusai_abusaif1 #ابوشقرة #ابوشقره,7028284953268044806,𝑴𝑬𝑳𝑶😇😈,𝑭𝑨𝑵 𝑭𝑶𝑹=@qusai_abusaif1,0,False,https://m.tiktok.com/v/7101308957813132550.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101308957813132550&source=h5_m,4109434,10081,37895,1075,226415,7101308935658883846,7101308935658883846,72,7101308935658883846,original sound - fan_qusai_abusaif1,𝑴𝑬𝑳𝑶😇😈,7.028284953268045e+18,𝑴𝑬𝑳𝑶😇😈,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101308949873412869.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/dccb648f6cd7a9ec88bd76a517169034.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#fyp #trending #اكسبلورexplore #fan_qusai_abusaif1 #ابوشقرة #ابوشقره,0,0,0,0,0,1,0,0,0,0
6,IT,7080935223113960710,1648658707,Wow 🤩 @prisciladerosa2 #hacksoflife,313263112386883584,prisciladerosa,prisciladerosaa@gmail.com. 🇧🇷🇮🇹📍Napoli ✅prodotti preferiti ✨qui link Amazon,0,False,https://m.tiktok.com/v/7080935223113960710.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080935223113960710&source=h5_m,31211604,2153,85717,157319,2391873,7057270407434406661,7057270407434406661,10036,7057270407434406661,Ela Já Tá Louca,Anderson Neiff & John Johnis,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/731d965d34c8427eb02320385fa6e841,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b4f6974d31d04c6ab4d92d9cb87c8bee,False,True,,,,,[],0,0,British Indian Ocean Territory,#hacksoflife,0,0,0,0,0,0,0,0,0,0
7,IT,7086055462554193158,1649850856,What’s up?🤯😂 #foryou #fyp #Soccer #football #follow #tiktokcalcio #neiperte #goalkeeper #comevolo,6809342309173412869,sergej.gk,"🧤 T1TAN-goalkeeper 
🔥 Grew up Atalanta bc
📥 sergejpiccirillogk@gmail.com",0,False,https://m.tiktok.com/v/7086055462554193158.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086055462554193158&source=h5_m,16500168,1035,12476306,6669,446210,7086055430715198213,7086055430715198213,72,7086055430715198213,original sound - sergej.gk,sergej.gk,6.809342309173413e+18,sergej.gk,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086055431847676677.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#foryou #fyp #Soccer #football #follow #tiktokcalcio #neiperte #goalkeeper #comevolo,0,1,0,0,0,1,0,0,0,0
0,IT,7102753842319707397,1653738752,#lemon #chips #khalidelmahi @giallozafferano,6812963291129562118,Foodqood by Giallozafferano,"Easy and quick recipes by @giallozafferano & foodqood

📩 gz@giallozafferano.it",0,False,https://www.tiktok.com/@gzfoodqood/video/7102753842319707397?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102753842319707397&source=h5_m,2859684,530,665,2849,192897,249673281509793792,249673281509793792,71,249673281509793792,Still D.R.E. - Instrumental,Dr. Dre,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/8c0d1a21029340edaafb6552ca5ff35a?x-expires=1653916936&x-signature=yMFVK%2FwDLti%2BIH85jSwkAskwcEM%3D,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '106911', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#lemon #chips #khalidelmahi,0,0,0,0,0,0,0,0,0,0
1,US,7088536547607317802,1650428528,Reply to @syrian_babe the fairytale reaction ❄️🤪 #prank #funny #hilarious #takeaNAIRbreak #CatOnALeash #fyp #viral #soft #نعنع #نعنوع,6799074533124981766,Zainab & Walid,"Pranks • Lifestyle
💌zainabnwalid@gmail.com
👇🏼FOLLOW US ON ALL PLATFORMS👇🏼",0,False,https://www.tiktok.com/@zainabandwalid/video/7088536547607317802?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088536547607317802&source=h5_m,2475629,3691,3483,3080,136499,7088536527763950382,7088536527763950382,72,7088536527763950382,original sound - zainabandwalid,Zainab & Walid,6.799074533124982e+18,Zainab & Walid,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7088536559250574123.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/a0264c7228dc0be3127a7de85f0697e7.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#prank #funny #hilarious #takeaNAIRbreak #CatOnALeash #fyp #viral #soft #نعنع #نعنوع,0,0,0,1,0,1,0,0,0,1
2,US,7085930982511201582,1649821873,#zoo #ScreamItOut #cheetah #daisylandteethingcompany,6713271699348177925,Daisylandteethingcompany,"custom exclusive silicone beads,wholesale beads, beadable pens.cute kid too 🤣",0,False,https://www.tiktok.com/@daisylandteething/video/7085930982511201582?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085930982511201582&source=h5_m,20727807,12068,14785,1031,737303,7085930932499450670,7085930932499450670,72,7085930932499450670,original sound - daisylandteething,Daisylandteethingcompany,6.713271699348178e+18,Daisylandteethingcompany,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7085930979935652651.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#zoo #ScreamItOut #cheetah #daisylandteethingcompany,0,0,0,0,0,0,0,0,0,0
3,US,7102832847622343978,1653757144,#chicagobarber #chicago #brows #eyebrows #haircut #follow #foryou #fyp #satisfyingvideos #satisfying #asmr #beard #shaving #video #share #barberlife #waxingvideos #waxing #likeaboss #barbers,6831420379744093189,Nader.scissorhandz,"ASMR HAIR🔪 
📍Chicago
👑Husband & father
Thanks for the support everyone 🙏💙",0,False,https://www.tiktok.com/@nader.scissorhandz/video/7102832847622343978?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102832847622343978&source=h5_m,1942615,116,102,318,15641,7102832803171126059,7102832803171126059,72,7102832803171126059,original sound - nader.scissorhandz,Nader.scissorhandz,6.831420379744093e+18,Nader.scissorhandz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102832840991132459.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#chicagobarber #chicago #brows #eyebrows #haircut #follow #foryou #fyp #satisfyingvideos #satisfying #asmr #beard #shaving #video #share #barberlife #waxingvideos #waxing #likeaboss #barbers,1,1,0,0,0,1,0,1,0,0
4,VN,7077792254320053505,1647926929,Good morning ☀️ #hamzy #cooking #asmr #tiktokfood #koreanfood #fyp #korean #mukbangkorea,7075342617572475947,Mukbang ASMR,Follow me if you like my video 😘❤️,0,False,https://www.tiktok.com/@hamzy.realmukbang/video/7077792254320053505?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077792254320053505&source=h5_m,26984975,4341,7723,2136,1090425,7077792260582607617,7077792260582607617,24,7077792260582607617,original sound - hamzy.realmukbang,Mukbang ASMR,7.075342617572476e+18,Mukbang ASMR,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7077792221013101313.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#hamzy #cooking #asmr #tiktokfood #koreanfood #fyp #korean #mukbangkorea,1,0,0,0,0,1,0,0,0,0
5,DE,7102740658787585285,1653735682,"📍Welcome to Las Vegas, Nevada USA 🇺🇸  #fyp #urban #lasvegas #vegas #science Google Earth Timelapse (Google, Landsat, Copernicus)",6873063755052729345,satventure.com,Satellite timelapse videos showing the change of our world 🌎 🛰,0,False,https://www.tiktok.com/@satventure.com/video/7102740658787585285?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102740658787585285&source=h5_m,856990,458,153,9,40875,7042544889816418305,7042544889816418305,10033,7042544889816418305,Vegas (I Wanna Ride),Joseline Hernandez,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6850e5b1e8224551801c904520da4b85,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/30e43532bd0148c8ad416716d42bce82,False,True,,,,,[],0,0,British Indian Ocean Territory,#fyp #urban #lasvegas #vegas #science,0,0,0,0,0,1,0,0,0,0
6,TH,7103372559760002331,1653882806,สั่งซื้อได้ที่ตะกร้าสีเหลืองด้านล่างคลิปนะคะ#tiktokshopthailand #ใช่ดีบอกต่อ #สะดวกแบบนี้,6977776622816920602,joyce0,รีวิวและแชร์ของดีดี,0,False,https://www.tiktok.com/@joyce_010123/video/7103372559760002331?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103372559760002331&source=h5_m,1687,0,2,1,11,7103372567930522395,7103372567930522395,24,7103372567930522395,original sound - joyce_010123,joyce0,6.977776622816921e+18,joyce0,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7103372573714565915.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#tiktokshopthailand #ใช่ดีบอกต่อ #สะดวกแบบนี้,0,0,0,0,0,0,0,0,0,0
7,JP,7102786352126659842,1653746319,この前のショーのラストジャンプ🦸‍♂️ ショー中に一緒に喜んでくれる仲間最高🤝　次回観に来てくれる人いる？　#fieldstyle2022 #名古屋,6632563184102293506,パルクールアスリート木本,"Parkour Athlete 
パルクールスピード部門世界7位🌍
鬼ごっこ日本代表🇯🇵パルクールパーク作ってる
↓↓YouTubeすごい↓↓",0,False,https://www.tiktok.com/@midorichannn/video/7102786352126659842?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102786352126659842&source=h5_m,122101,53,5,2,509,6904998390145271810,6904998390145271810,25,6904998390145271810,かくれんぼ,AliA,6.576427687367541e+18,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1932ac9620c545deb9bc61540349c2bf,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5c47801d502e4c41b23384b226ee04f2,True,True,,,,,[],0,0,British Indian Ocean Territory,#fieldstyle2022 #名古屋,0,0,0,0,0,0,0,0,0,0
0,US,7099632003770764545,1653011890,اكتب شيء تؤجر عليه..💚 #القران_الكريم #قران #الاسلام #akstraalm #onnl7 #viral,6991594202979304450,القرآن الكريم ♥️🎧,"- اللهُم إنّا نستغفرك مِن كُل ذنب 
حسبناهُ هينًا وهو عندكَ عظيم .",0,False,https://www.tiktok.com/@doon.l/video/7099632003770764545?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099632003770764545&source=h5_m,869325,1368,4920,11939,55745,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#القران_الكريم #قران #الاسلام #akstraalm #onnl7 #viral,0,0,0,0,0,0,0,0,0,1
1,TR,7102113366809857285,1653589628,Did you know that 🤔 #foruyoupages #teamhaso46 #cido88 #tiktokuk #phonehacks,6764860148869350406,cigdemasar88,"Cido🧿Kelo
  🇬🇧🇩🇪🇹🇷
👑#teamhaso46👑",0,False,https://www.tiktok.com/@cido88_46/video/7102113366809857285?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102113366809857285&source=h5_m,2525058,293,3535,3969,18973,6571970526036790021,6571970526036790021,74,6571970526036790021,Omg,White Gangster,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/48e106f6533d496bbb02e644b02e29dd,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4d1f7d1fa20649cbbe90c4cdc9268818,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1222410866', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#foruyoupages #teamhaso46 #cido88 #tiktokuk #phonehacks,0,0,0,0,0,0,0,0,0,0
2,US,7082201418689514757,1648953517,#Aloeplantingbase#Greenplants#Handmade#☀️,6956156450407662598,nanfeng14,Share the good stuff! Share all the good! Thank you for your attention 😊,0,False,https://www.tiktok.com/@nanfeng14/video/7082201418689514757?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082201418689514757&source=h5_m,42572364,2292,8963,34749,551600,7082201367384836870,7082201367384836870,72,7082201367384836870,original sound - nanfeng14,nanfeng14,6.956156450407663e+18,nanfeng14,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082201406207167238.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/17986886b4f89e748989046f226d3281.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#Aloeplantingbase#Greenplants#Handmade#☀️,0,0,0,0,0,0,0,0,0,0
3,US,7072905241850563886,1646789080,#viral #coin #whatthehell,7011331023616394245,What The Hales,,0,False,https://www.tiktok.com/@whatthe.hales/video/7072905241850563886?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072905241850563886&source=h5_m,14179716,831,531,1483,302176,7072905347832220458,7072905347832220458,72,7072905347832220458,original sound - whatthe.hales,What The Hales,7.011331023616394e+18,What The Hales,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072905360838871854.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#viral #coin #whatthehell,0,0,0,0,0,0,0,0,0,1
