,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_gabon,hash_humour,hash_pourtoi,hash_tiktok,hash_tiktokgabon,hash_viral
5,GA,7096866319571750150,1652367956,😂😂😂😂😂,6936284966703711238,Mon Journal Intime,bienvenue dans mon univers. une femme ronde pas comme les autres🥰. je m'aime❤,0,False,https://www.tiktok.com/@lyndadelor/video/7096866319571750150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096866319571750150&source=h5_m,111240,286,95,324,3452,7096866292841319173,7096866292841319173,72,7096866292841319173,original sound - lyndadelor,Mon Journal Intime,6.936284966703711e+18,Mon Journal Intime,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096866290698177285.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
6,GA,7102747632736554245,1653737306,🥰,6680274754668512261,Alima Pidowa,"Make-up💄🥰
Coiffeuse 👩‍🦰
Me suivre juste ici👆👆pour plus de contenus❤️😘",0,False,https://www.tiktok.com/@alimapidowa/video/7102747632736554245?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102747632736554245&source=h5_m,4512810,1862,1874,5100,189189,7099691852911135530,7099691852911135530,72,7099691852911135530,original sound - olamiidipupo7,🏆✨_💕OLAMII🔥_🥶,6.98432528770633e+18,🏆✨_💕OLAMII🔥_🥶,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099691911157418794.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f185b280b7cbcb021ee979f200ed4d53.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
7,GB,7098849851567377670,1652829783,I’m so done😭 #fyp #joabrown #examperiod,6796716460779111429,Joa,"📧 - joa.brown21@gmail.com
📍LDN",0,False,https://www.tiktok.com/@joa.brown/video/7098849851567377670?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098849851567377670&source=h5_m,2577118,5917,16260,42934,642483,7010474010693651205,7010474010693651205,72,7010474010693651205,original sound - naijaundercover,owo ni koko🫶🏽,6.964877740336367e+18,owo ni koko🫶🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7010474085952080645.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/336d710aeea1aa038ff7085e9e42c8c3.json,False,False,,,,,[],0,0,Gabon,#fyp #joabrown #examperiod,0,0,1,0,0,0,0,0,0,0
0,GA,7100964167787597061,1653322060,🕊🕊🕊🕊💔💔😭😭 repose en paix 💔💔🤲#Gabon@sabella681,7040189051764556806,Celinaenas 3,la bonne meuf🎊🌼🦋,0,False,https://m.tiktok.com/v/7100964167787597061.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100964167787597061&source=h5_m,41684,682,28,112,3002,6994191572715850501,6994191572715850501,72,6994191572715850501,original sound - dooskondg (Contains music from: L'amour - IZZY BOY LE CADEAU DU CIEL),"Contains music from: ""L'amour""",6.909600646921635e+18,Le Niiafo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6994191678869457669.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4838e7620d2a2552e9a37bd4d49dc31a.json,False,False,IZZY BOY LE CADEAU DU CIEL,L'amour,original sound - dooskondg (Contains music from: L'amour - IZZY BOY LE CADEAU DU CIEL),"Contains music from: ""L'amour""",[],0,0,Gabon,#Gabon@sabella681,0,0,0,0,1,0,0,0,0,0
1,GA,7091690601535540486,1651162890,Répondre à @sarahkarter1,6649332230366904325,paradis ♥️🥰💋,Je suis pas comédien 🤷‍♀️ mais j'alimente les visages triste d'un jolie sourir,0,False,https://m.tiktok.com/v/7091690601535540486.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091690601535540486&source=h5_m,79981,486,186,812,5121,7091690570023848710,7091690570023848710,72,7091690570023848710,original sound - mannequinpotele,paradis ♥️🥰💋,6.649332230366904e+18,paradis ♥️🥰💋,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091690583282682629.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
2,CA,7099952970099363078,1653086622,Répondre à @chancedivine6 #temoignages 😂😂😂😂😂,6834925897398486022,Fabiola nature bio,"Astuce entretient corporel,perte et prise de poids naturellement;
Tel:8195800874",0,False,https://m.tiktok.com/v/7099952970099363078.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099952970099363078&source=h5_m,859573,681,321,184,17632,7033084227143699205,7033084227143699205,72,7033084227143699205,original sound - iam_yvss (Contains music from: À qui la faute - Leila AD),"Contains music from: ""À qui la faute""",6.926194459818673e+18,yass💘,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7033084276186876677.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8fc5ac3db872814e25a7464d1470c493.json,False,False,Leila AD,À qui la faute,original sound - iam_yvss (Contains music from: À qui la faute - Leila AD),"Contains music from: ""À qui la faute""",[],0,0,Gabon,#temoignages,0,0,0,0,0,0,0,0,0,0
3,GA,7085841320194919686,1649800996,Big monster ft … c’est pas Lo modèle 😅,6995406901261747205,ozilnguedia,,0,False,https://m.tiktok.com/v/7085841320194919686.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085841320194919686&source=h5_m,136005,231,506,7118,9171,7085841283654224645,7085841283654224645,72,7085841283654224645,original sound - ozilnguedia,ozilnguedia,6.995406901261747e+18,ozilnguedia,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085841305175149317.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bdf1d66432e0210ed552f5f733aad3ba.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
4,GA,7081383449776508165,1648763068,Répondre à @dalexianourrr,6745989169883530246,The Badgyal ChunLi🇬🇦,"👑 Icône des LGBTQ Gabonaise🇬🇦
🖕Reine des Garces 💋
    
Black Lives Matter ✊",0,False,https://m.tiktok.com/v/7081383449776508165.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081383449776508165&source=h5_m,26494,141,33,161,679,7081383425894157061,7081383425894157061,72,7081383425894157061,original sound - la_badgyal1,The Badgyal ChunLi🇬🇦,6.74598916988353e+18,The Badgyal ChunLi🇬🇦,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081383449789319942.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
5,FR,7102099624067960069,1653586429,On a raté notre vol pour Abidjan 🇨🇮 mais tout va bien on arrive demain,6612638554596769798,Jimseuh 🇭🇹,"Instagram : Jimseuh
📩 : Jimseuh@soeuretteproductions.com",0,False,https://m.tiktok.com/v/7102099624067960069.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102099624067960069&source=h5_m,591651,406,295,2677,75670,7079166449671097093,7079166449671097093,72,7079166449671097093,XMA GOUATANAMO,🫶🏽,6.957033733791106e+18,🫶🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079166432264702725.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/67df2d5492e302d186186038edb93e93.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
6,GA,7083775775467474181,1649320078, ,6774944685565854725,Emma’a,"Insta: Emma_issembe 
YouTube : Emma’a 
Fb: Emma’a",0,False,https://m.tiktok.com/v/7083775775467474181.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083775775467474181&source=h5_m,422025,535,350,2824,37605,7059870331707935494,7059870331707935494,10036,7059870331707935494,Encré,Emma'a,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2deca31c0f374567a5870d79822bc01b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9045cdb89354b03aefe8620983c7158,False,True,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
7,CA,7078644955811466502,1648125463,He’s Here! 8lbs 5oz 👏🏾👶🏽💚#newborn #welcometotheworld #fyp #foryou #baby #babytikok,6931001213865722885,Legaci Birth,WATCH MY BIRTH ON YOUTUBE 👇🏾,0,False,https://m.tiktok.com/v/7078644955811466502.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078644955811466502&source=h5_m,4873225,1177,2849,8231,272614,6855668049144597253,6855668049144597253,72,6855668049144597253,original sound - _momlifeof_,Laura Heinzgen,5.391509364989542e+16,Laura Heinzgen,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6855668025656494853.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d0b1ff816a1e7e518aa3d0e7ddcec5bc.json,False,False,,,,,[],0,0,Gabon,#newborn #welcometotheworld #fyp #foryou #baby #babytikok,1,0,1,0,0,0,0,0,0,0
0,GA,7097111455782227206,1652425033,🤣,7006205856422724614,I_am monica,Je suis simple pour ma réussite 🤲🏾🥰🤌🏾,0,False,https://m.tiktok.com/v/7097111455782227206.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097111455782227206&source=h5_m,414363,142,416,6643,45968,7092327539489655558,7092327539489655558,72,7092327539489655558,JUICY x BEKA x EXO BIBERON,Bekagyal,5.206018499862118e+16,Bekagyal,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092327527922207494.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1dc779b10d5cd36a89ba29143d2c1a1a.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
1,FR,7102787100101217542,1653746494,"🚨🚨Une relation est un investissement , ce n’est pas un hobby 👏 #pourtoi #fypシ #relation",6928517389240304646,Objectif_puissant,"✨Contenu motivant
🧠 Mindset de guerrier
👇Présent aussi sur YouTube👇",0,False,https://m.tiktok.com/v/7102787100101217542.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102787100101217542&source=h5_m,209156,104,2218,179,13227,7062729349258020898,7062729349258020898,10033,7062729349258020898,Epic Hope - Cinematic Epic Music,ArtareaStudio,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/aeb3678d336544e4a366c489e7f273dd,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8757f9ecba184f429d745dd54db12908,False,True,,,,,[],0,0,Gabon,#pourtoi #fypシ #relation,0,0,0,1,0,0,1,0,0,0
2,CA,7080342232322149638,1648520641, ,6894213354753590278,Kristiane Kitym,"🇨🇲🇨🇮📍🇨🇦 
Dream of being an actress
☀️Curves are not flaws",0,False,https://m.tiktok.com/v/7080342232322149638.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080342232322149638&source=h5_m,506544,277,1021,5937,36144,7064883351299132166,7064883351299132166,72,7064883351299132166,original sound - i_am_leorane,Léorane Nguema,6.866480139098719e+18,Léorane Nguema,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7064883298656340741.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0ff9a6d597d29f5c55f3e73f1828249e.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
3,GA,7074566511637040390,1647175875, ,150189664170172416,Andre Morgane Angels,,0,False,https://m.tiktok.com/v/7074566511637040390.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074566511637040390&source=h5_m,227434,211,130,1644,18203,7069306116139748102,7069306116139748102,72,7069306116139748102,EBOLOKO chérie coco (Contains music from: Cherie Coco - EBOLOKO),"Contains music from: ""Cherie Coco""",6.744857225309668e+18,EBOLOKO7,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069306096376515334.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/45dfe083aad60db5a07d28f43174e5d4.json,False,False,EBOLOKO,Cherie Coco,EBOLOKO chérie coco (Contains music from: Cherie Coco - EBOLOKO),"Contains music from: ""Cherie Coco""",[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
4,FR,7102803733423115526,1653750366,JE recherche LE SCOTCH BALENCIAGA de KIM KARDASHIAN ! 😍🛍￼,97194025262227456,FouDeCakes ♡,"I N S T A ⬆️
📩 foudecakes@soeuretteproductions.com

NOUVEAU ABONNÉE : 
-",0,False,https://m.tiktok.com/v/7102803733423115526.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102803733423115526&source=h5_m,1191307,238,299,5,61855,7102803725198052102,7102803725198052102,72,7102803725198052102,original sound - foudecakes,FouDeCakes ♡,9.719402526222746e+16,FouDeCakes ♡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102803733754530566.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
5,FR,7102378448454192390,1653651348,Snap👻: josko3k / insta : josko_gram #joskotok #camerountiktok🇨🇲 #tiktokfrance,6888816138362536966,Josko,"🇨🇲: Paris📍
👻: josko3k
insta : josko_gram
📩 : jossko25@gmail.com",0,False,https://m.tiktok.com/v/7102378448454192390.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102378448454192390&source=h5_m,52712,280,270,41,2394,7102378421472414470,7102378421472414470,72,7102378421472414470,original sound - joskotok,Josko,6.888816138362537e+18,Josko,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102378410277636869.mp3,,False,False,,,,,[],0,0,Gabon,#joskotok #camerountiktok🇨🇲 #tiktokfrance,0,0,0,0,0,0,0,0,0,0
6,GA,7100884471053815045,1653303506,😅😅😅chocolat et bonbon,6740060745856615430,Oh nana,Instagram: oh_nana__thats_myname,0,False,https://m.tiktok.com/v/7100884471053815045.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100884471053815045&source=h5_m,61915,85,17,77,1446,7091245160139082501,7091245160139082501,72,7091245160139082501,original sound - urmipaule,Urmila paule,6.523873563521324e+18,Urmila paule,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091246699154344709.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5747560117b8d179f5a204a88130faa4.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
7,CA,7085066246089084165,1649620535,#humour #relationships #couplelove,6797134465950794757,Dona,"One life 2 live 
🤡   HUMOUR    🤡
ABONNEZ-VOUS!👈",0,False,https://m.tiktok.com/v/7085066246089084165.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085066246089084165&source=h5_m,1402484,1592,10394,1203,39612,6939042937405721346,6939042937405721346,72,6939042937405721346,original sound - aviator_7773 (Contains music from: Mohician - Legacy Hits),"Contains music from: ""Mohician""",6.818462496363562e+18,Aviator_7773,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6939042891402808065.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7a65303838fe578238ddfda050198ae2.json,False,False,Legacy Hits,Mohician,original sound - aviator_7773 (Contains music from: Mohician - Legacy Hits),"Contains music from: ""Mohician""",[],0,0,Gabon,#humour #relationships #couplelove,0,0,0,0,0,1,0,0,0,0
0,GA,7101677571925986565,1653488163,#johandr3 #tiktokgabon🇬🇦tiktok #tiktokcotdivoire🇨🇮 #comedi #comedi #justepourrire,6915414231837639686,le docteur de la comédie,No bio yet,0,False,https://www.tiktok.com/@johan.dr3/video/7101677571925986565?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101677571925986565&source=h5_m,55084,241,129,749,8404,7101021852696398597,7101021852696398597,72,7101021852696398597,original sound - johan.dr3,le docteur de la comédie,6.91541423183764e+18,le docteur de la comédie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101676551044942598.mp3,,False,False,,,,,[],0,0,Gabon,#johandr3 #tiktokgabon🇬🇦tiktok #tiktokcotdivoire🇨🇮 #comedi #comedi #justepourrire,0,0,0,0,0,0,0,1,1,0
1,GA,7098452992487197957,1652737381,Les maudits 😂😂😂💔💔💔@tiktok_gabon_241 @mroyone @blacklibertis7.0,7037262222788363269,vasco,Je m’abonne en retour,0,False,https://www.tiktok.com/@vascol03/video/7098452992487197957?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098452992487197957&source=h5_m,59087,122,305,2042,4027,7098452969884093190,7098452969884093190,72,7098452969884093190,original sound - vascol03,vasco,7.037262222788363e+18,vasco,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098452976188017413.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
2,CA,7095346209690225925,1652014026,🥺💔#fypシ #pourtoi,130994757857595392,Aris👩🏽‍🍳😀❤️,"""liveWith passion🤩Life is Good❤️
Prochain objectif 15k s’il vous plaît 😍
Merci",0,False,https://www.tiktok.com/@arisbah22/video/7095346209690225925?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095346209690225925&source=h5_m,513566,3335,107,561,66100,6904068066510965510,6904068066510965510,72,6904068066510965510,Follow Me (Contains music from: How Could I Fall for You - SATWEN),"Contains music from: ""How Could I Fall for You""",6.71406639102614e+18,𝔐𝔦𝔡𝔫𝔦𝔤𝔥𝔱,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6904068205199756037.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/54ddb652b3d6fafeba3426a4836d7d14.json,False,False,SATWEN,How Could I Fall for You,Follow Me (Contains music from: How Could I Fall for You - SATWEN),"Contains music from: ""How Could I Fall for You""",[],0,0,Gabon,#fypシ #pourtoi,0,0,0,1,0,0,1,0,0,0
3,FR,7098018853053140229,1652636300,ON PASSE PAS DEVANT UNE STAR @stephanesacre #tataosca #bayoo,6779294193413096453,TataOsca,"TataOsca 
Comédienne
Insta: TataOsca 
Snap: Osca-mousca
Tataoscapro@gmail.com",0,False,https://www.tiktok.com/@tataosca_/video/7098018853053140229?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098018853053140229&source=h5_m,944057,1491,739,316,68976,7098018869838695174,7098018869838695174,72,7098018869838695174,original sound - tataosca_,TataOsca,6.779294193413096e+18,TataOsca,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098018883101018885.mp3,,False,False,,,,,[],0,0,Gabon,#tataosca #bayoo,0,0,0,0,0,0,0,0,0,0
4,GA,7095596802103086342,1652072378, ,6992099202201863173,sanniadissa,,0,False,https://www.tiktok.com/@sanniadissa/video/7095596802103086342?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095596802103086342&source=h5_m,625244,783,1890,10775,41542,7095596796637956869,7095596796637956869,72,7095596796637956869,original sound - sanniadissa,sanniadissa,6.992099202201863e+18,sanniadissa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095596802639989509.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
5,GA,7091565467868908805,1651133756, ,254956385312948224,Mr'Dada Grey,,0,False,https://www.tiktok.com/@mrdadagrey/video/7091565467868908805?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091565467868908805&source=h5_m,87560,98,11,397,10261,7085654715316407046,7085654715316407046,72,7085654715316407046,original sound - urbzan,Urbain Zannou,6.788996219064681e+18,Urbain Zannou,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085654697272560389.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c95bba531bbae993bd871d54aab8ab2a.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
6,GA,7093432413992275206,1651568438,@DONOVAN17BZKJ #une note pour nous svp#🇬🇦🇧🇯🤣☺️😅🤞 #le gaz bro🥳🇺🇸#humournoir #🖤🔥🥀,6829028488038351878,Nikola Yussuf,Please abonne toi à mon insta 🖤🥰🥀😔meholaadehola123,0,False,https://www.tiktok.com/@nikolayussuf/video/7093432413992275206?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093432413992275206&source=h5_m,56995,162,16,402,6717,7087111654646860550,7087111654646860550,72,7087111654646860550,original sound - stationv (Contains music from: Freestyle Diez #1 - GAZY MP),"Contains music from: ""Freestyle Diez #1""",6.793346273837041e+18,StationV,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087121659865336581.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/61058b4587c9f93170540d0fd01f6fd6.json,False,False,GAZY MP,Freestyle Diez #1,original sound - stationv (Contains music from: Freestyle Diez #1 - GAZY MP),"Contains music from: ""Freestyle Diez #1""",[],0,0,Gabon,#une #🇬🇦🇧🇯🤣☺️😅🤞 #le #humournoir #🖤🔥🥀,0,0,0,0,0,0,0,0,0,0
